time,veh_u,veh_v,model_GRU_lon_2080.pt
0.97,0.0,0.0,0.0041372645646333694
0.98,0.0,0.0,0.004568017087876797
0.99,0.0,0.0,0.004875676706433296
1.0,0.0,0.0,0.005054594948887825
1.01,0.0,0.0,0.005126599222421646
1.02,0.0,0.0,0.005142073146998882
1.03,0.0,0.0,0.0050801606848835945
1.04,0.0,0.0,0.004945187829434872
1.05,0.0,0.0,0.00474809855222702
1.06,0.0,0.0,0.004489462822675705
1.07,0.0,0.0,0.004168433137238026
1.08,0.0,0.0,0.0037427516654133797
1.09,0.0,0.0,0.0032556019723415375
1.1,0.0,0.0,0.0027582282200455666
1.11,0.0,0.0,0.002203516662120819
1.12,0.0,0.0,0.0016424218192696571
1.13,0.0,0.0,0.0010657766833901405
1.14,0.0,0.0,0.0004840642213821411
1.15,0.0,0.0,-0.00011595338582992554
1.16,0.0,0.0,-0.0007570739835500717
1.17,0.0,0.0,-0.0014282595366239548
1.18,0.0,0.0,-0.002096358686685562
1.19,0.0,0.0,-0.002750799059867859
1.2,0.0,0.0,-0.003292463719844818
1.21,0.0,0.0,-0.003748568706214428
1.22,0.0,0.0,-0.00413088034838438
1.23,0.0,0.0,-0.004427589476108551
1.24,0.0,0.0,-0.004652279429137707
1.25,0.0,0.0,-0.004805061034858227
1.26,0.0,0.0,-0.004894365556538105
1.27,0.0,0.00168,-0.0049100108444690704
1.28,0.0,0.00234,-0.0048291562125086784
1.29,0.0,0.00296,-0.004679120145738125
1.3,0.0,0.00353,-0.004498813301324844
1.31,0.0,0.00404,-0.0042386529967188835
1.32,0.0,0.00449,-0.003910424187779427
1.33,0.0,0.00488,-0.003487412817776203
1.34,0.0,0.0052,-0.0029960134997963905
1.35,0.0,0.00545,-0.0024863602593541145
1.36,0.0,0.00563,-0.001967707648873329
1.37,0.0,0.00574,-0.0014293836429715157
1.38,0.0,0.00578,-0.0008799368515610695
1.39,0.0,0.00577,-0.0003270357847213745
1.4,0.0,0.0057,0.0001696394756436348
1.41,0.0,0.00553,0.0006185825914144516
1.42,0.0,0.00532,0.0010206419974565506
1.43,0.0,0.00506,0.0013778535649180412
1.44,0.0,0.00476,0.001720542088150978
1.45,0.0,0.00441,0.00206933356821537
1.46,0.0,0.00403,0.0024928180500864983
1.47,0.0,0.00361,0.0031525669619441032
1.48,0.0,0.00318,0.004195094108581543
1.49,0.0,0.00272,0.005693681538105011
1.5,0.0,0.00225,0.007719282992184162
1.51,0.0,0.00178,0.010266805067658424
1.52,0.0,0.0013,0.013343088328838348
1.53,0.0,0.0,0.016890253871679306
1.54,0.0,0.0,0.02081957645714283
1.55,0.0,0.0,0.02491845190525055
1.56,0.0,0.0,0.028938405215740204
1.57,0.0,0.0,0.03266093507409096
1.58,0.0,0.0,0.03590880706906319
1.59,0.0,0.0,0.03860533609986305
1.6,0.0,0.0,0.04075266793370247
1.61,0.0,0.0,0.042371973395347595
1.62,0.0,0.0,0.043541595339775085
1.63,0.0,0.0,0.044343024492263794
1.64,0.0,0.0,0.04490019381046295
1.65,0.0,0.0,0.04525012522935867
1.66,0.0,0.0,0.04546405375003815
1.67,0.0,0.0,0.04551377147436142
1.68,0.0,0.0,0.045475251972675323
1.69,0.0,0.0,0.045513249933719635
1.7,0.0,0.0,0.04573822766542435
1.71,0.0,0.0,0.04609411209821701
1.72,0.0,0.0,0.04651989787817001
1.73,0.0,0.0,0.04698403924703598
1.74,0.0,0.0,0.047454092651605606
1.75,0.0,0.0,0.04781314730644226
1.76,0.0,0.0,0.04808367043733597
1.77,0.0,0.0,0.04829435795545578
1.78,0.0,0.0,0.04870946705341339
1.79,0.0,0.0,0.049366649240255356
1.8,0.0,0.0,0.050276536494493484
1.81,0.0,0.0,0.05148893594741821
1.82,0.0,0.0,0.05291399359703064
1.83,0.0,0.0,0.05452796071767807
1.84,0.0,0.0,0.05622200667858124
1.85,0.0,0.0,0.05780214071273804
1.86,0.0,0.0,0.059128403663635254
1.87,0.0,0.0,0.06017061322927475
1.88,0.01022,0.0,0.06089210510253906
1.89,0.01163,0.0,0.061475224792957306
1.9,0.0131,0.0,0.06185968965291977
1.91,0.01466,0.0,0.06206648051738739
1.92,0.01666,0.0,0.06216346472501755
1.93,0.01844,0.0,0.06228284537792206
1.94,0.02031,0.0,0.06241239607334137
1.95,0.02228,0.0,0.06259122490882874
1.96,0.02436,0.0,0.06284428387880325
1.97,0.02653,0.0,0.06313739717006683
1.98,0.02882,0.0,0.06348084658384323
1.99,0.03121,0.0,0.0638592317700386
2.0,0.03371,0.0,0.06418213993310928
2.01,0.0358,0.0,0.06456826627254486
2.02,0.03907,0.0,0.06512574106454849
2.03,0.04135,0.0,0.0657799243927002
2.04,0.04491,0.0,0.06657309085130692
2.05,0.04803,0.0,0.06740569323301315
2.06,0.05128,0.0,0.06822647899389267
2.07,0.05466,0.0,0.06911948323249817
2.08,0.05819,0.0,0.0702240988612175
2.09,0.06186,0.0,0.07130475342273712
2.1,0.06569,0.0,0.07249778509140015
2.11,0.06966,0.0,0.07369497418403625
2.12,0.07378,0.0,0.0750298798084259
2.13,0.07807,0.0,0.0762794241309166
2.14,0.08251,0.00125,0.07743599265813828
2.15,0.08711,0.00202,0.07835972309112549
2.16,0.09188,0.0028,0.07921872287988663
2.17,0.0968,0.00356,0.07985150068998337
2.18,0.10189,0.00431,0.08038195967674255
2.19,0.10715,0.00502,0.08084019273519516
2.2,0.11256,0.0057,0.08139387518167496
2.21,0.11813,0.00634,0.08199851214885712
2.22,0.12386,0.00692,0.0827907919883728
2.23,0.12974,0.00744,0.08358461409807205
2.24,0.13578,0.00789,0.0845729261636734
2.25,0.14196,0.00827,0.08557303249835968
2.26,0.14701,0.00852,0.0867404118180275
2.27,0.15475,0.00879,0.08786366134881973
2.28,0.16002,0.0089,0.08905602246522903
2.29,0.16807,0.00896,0.09019187092781067
2.3,0.17353,0.00892,0.09158804267644882
2.31,0.18187,0.00876,0.0932740569114685
2.32,0.18893,0.00852,0.09539125114679337
2.33,0.1961,0.00819,0.09766196459531784
2.34,0.20335,0.00777,0.10007018595933914
2.35,0.2107,0.00726,0.10234885662794113
2.36,0.21812,0.00667,0.10459067672491074
2.37,0.22561,0.006,0.10645613074302673
2.38,0.23316,0.00526,0.10808201134204865
2.39,0.24077,0.00446,0.10932628065347672
2.4,0.24843,0.0036,0.11033420264720917
2.41,0.25613,0.00269,0.11682649701833725
2.42,0.26386,0.00174,0.13065123558044434
2.43,0.27163,0.0,0.15060356259346008
2.44,0.27941,0.0,0.17428243160247803
2.45,0.28721,0.0,0.1987718641757965
2.46,0.29501,0.0,0.22164934873580933
2.47,0.30281,0.0,0.24130862951278687
2.48,0.31062,0.0,0.2577465772628784
2.49,0.31841,0.0,0.2731170356273651
2.5,0.32619,0.0,0.28812649846076965
2.51,0.33241,0.0,0.30251726508140564
2.52,0.3417,0.0,0.3156691789627075
2.53,0.34787,0.0,0.3272184729576111
2.54,0.35709,0.0,0.3366949260234833
2.55,0.36322,0.0,0.344530314207077
2.56,0.37236,0.0,0.3524724841117859
2.57,0.37994,0.0,0.36098912358283997
2.58,0.38748,0.0,0.36999350786209106
2.59,0.39498,0.0,0.37900856137275696
2.6,0.40242,0.0,0.38731417059898376
2.61,0.40983,0.0,0.3949248492717743
2.62,0.41719,0.0,0.40271392464637756
2.63,0.42451,0.0,0.4110882580280304
2.64,0.43178,0.0,0.4197196364402771
2.65,0.43901,0.0,0.428091436624527
2.66,0.44619,0.0,0.43576329946517944
2.67,0.45333,0.0,0.4438765347003937
2.68,0.46042,0.0,0.452554315328598
2.69,0.46748,0.0,0.4614616930484772
2.7,0.47449,0.0,0.47013336420059204
2.71,0.48146,0.0,0.4784722328186035
2.72,0.4884,0.0,0.4871685206890106
2.73,0.4953,0.0,0.49616143107414246
2.74,0.50217,0.0,0.5048786997795105
2.75,0.50901,0.0,0.5127632021903992
2.76,0.51446,0.0,0.519858717918396
2.77,0.5226,0.0,0.5267561078071594
2.78,0.52801,0.0,0.5336387157440186
2.79,0.53609,0.0,0.5401983857154846
2.8,0.54146,0.0,0.5465999245643616
2.81,0.54948,0.0,0.5534674525260925
2.82,0.55615,0.0,0.5607832670211792
2.83,0.5628,0.0,0.5681239366531372
2.84,0.56943,0.00108,0.575028121471405
2.85,0.57604,0.00144,0.5820915699005127
2.86,0.58263,0.00173,0.5893900394439697
2.87,0.58921,0.00195,0.5965057611465454
2.88,0.59577,0.00209,0.6033533811569214
2.89,0.60232,0.00216,0.610469400882721
2.9,0.60885,0.00215,0.6178907752037048
2.91,0.61536,0.00207,0.6253052949905396
2.92,0.62185,0.00193,0.6324624419212341
2.93,0.62832,0.00172,0.6396961808204651
2.94,0.63477,0.00145,0.6468653678894043
2.95,0.64119,0.00113,0.6536412239074707
2.96,0.6476,0.0,0.6604517698287964
2.97,0.65398,0.0,0.6672055721282959
2.98,0.66033,0.0,0.673728883266449
2.99,0.66665,0.0,0.6796918511390686
3.0,0.67295,0.0,0.6855906248092651
3.01,0.67796,0.0,0.6916022896766663
3.02,0.68544,0.0,0.6974234580993652
3.03,0.6904,0.0,0.7034111618995667
3.04,0.69779,0.0,0.7095251679420471
3.05,0.70269,0.0,0.7155006527900696
3.06,0.70999,0.0,0.721145510673523
3.07,0.71483,0.0,0.7269066572189331
3.08,0.72203,0.0,0.7325993180274963
3.09,0.72798,0.0,0.7380959391593933
3.1,0.7339,0.0,0.7437272667884827
3.11,0.73976,0.0,0.7494537234306335
3.12,0.74559,0.0,0.7550560235977173
3.13,0.75136,0.0,0.7607977986335754
3.14,0.75709,0.0,0.766710638999939
3.15,0.76278,0.0,0.7724791169166565
3.16,0.76842,0.0,0.7783390283584595
3.17,0.77401,0.0,0.7841817140579224
3.18,0.77956,0.0,0.7897313237190247
3.19,0.78507,0.0,0.7953833341598511
3.2,0.79052,0.0,0.8012121319770813
3.21,0.79594,0.0,0.8070599436759949
3.22,0.80132,0.0,0.812996506690979
3.23,0.80666,0.0,0.8189138174057007
3.24,0.81196,0.0,0.8245596289634705
3.25,0.81722,0.0,0.8300803899765015
3.26,0.82141,0.0,0.8354341387748718
3.27,0.82764,0.0,0.8404687643051147
3.28,0.83178,0.0,0.8454018831253052
3.29,0.83794,0.0,0.8501543998718262
3.3,0.84203,0.0,0.8547600507736206
3.31,0.84813,0.0,0.8595219254493713
3.32,0.85218,0.0,0.86439448595047
3.33,0.85823,0.0,0.8698376417160034
3.34,0.86325,0.0,0.8756150007247925
3.35,0.86826,0.0,0.8814276456832886
3.36,0.87325,0.0,0.8873277902603149
3.37,0.87822,0.0,0.8929991126060486
3.38,0.88319,0.0,0.8981689810752869
3.39,0.88814,0.0,0.9029033184051514
3.4,0.89308,0.0,0.9071634411811829
3.41,0.89801,0.0,0.9114801287651062
3.42,0.90294,0.0,0.9159078598022461
3.43,0.90785,0.0,0.9203800559043884
3.44,0.91276,0.0,0.9249328970909119
3.45,0.91765,0.0,0.9293283224105835
3.46,0.92254,0.0,0.9335727691650391
3.47,0.92741,0.0,0.9378628730773926
3.48,0.93227,0.0,0.9420475363731384
3.49,0.93713,0.0,0.9463822245597839
3.5,0.94196,0.0,0.9509730935096741
3.51,0.94582,0.0,0.955752968788147
3.52,0.95159,0.0,0.9607226848602295
3.53,0.95542,0.0,0.9656917452812195
3.54,0.96113,0.0,0.9707068204879761
3.55,0.96493,0.0,0.9757847785949707
3.56,0.97059,0.0,0.9805505871772766
3.57,0.97435,0.0,0.9849749803543091
3.58,0.97994,0.0,0.9892480969429016
3.59,0.98457,0.0,0.99336838722229
3.6,0.98916,0.0,0.9973229169845581
3.61,0.99372,0.0,1.0014851093292236
3.62,0.99824,0.0,1.0057123899459839
3.63,1.00272,0.0,1.0099449157714844
3.64,1.00716,0.0,1.0142831802368164
3.65,1.01156,0.0,1.0187407732009888
3.66,1.01592,0.0,1.0232020616531372
3.67,1.02023,0.0,1.0276533365249634
3.68,1.02449,0.0,1.0320963859558105
3.69,1.02871,0.0,1.036266803741455
3.7,1.03288,0.0,1.040149211883545
3.71,1.037,0.0,1.0437111854553223
3.72,1.04108,0.0,1.0470173358917236
3.73,1.04511,0.0,1.0504993200302124
3.74,1.0491,0.0,1.0539355278015137
3.75,1.05304,0.0,1.0575412511825562
3.76,1.05616,0.0,1.0612502098083496
3.77,1.06079,0.0,1.0652592182159424
3.78,1.06385,0.0,1.069421648979187
3.79,1.06838,0.0,1.073643684387207
3.8,1.07138,0.0,1.0778752565383911
3.81,1.07583,0.0,1.0819931030273438
3.82,1.07878,0.0,1.0861951112747192
3.83,1.08316,0.0,1.090357780456543
3.84,1.08679,0.0,1.094539999961853
3.85,1.09039,0.0,1.0985263586044312
3.86,1.09397,0.0,1.1023684740066528
3.87,1.09753,0.0,1.1059335470199585
3.88,1.10109,0.0,1.1095128059387207
3.89,1.10462,0.0,1.1129465103149414
3.9,1.10815,0.0,1.1162519454956055
3.91,1.11167,0.0,1.119468092918396
3.92,1.11519,0.0,1.1227314472198486
3.93,1.11869,0.0,1.1262351274490356
3.94,1.1222,0.0,1.1300547122955322
3.95,1.1257,0.0,1.1340006589889526
3.96,1.12919,0.0,1.1379115581512451
3.97,1.13268,0.0,1.141752004623413
3.98,1.13617,0.0,1.1453664302825928
3.99,1.13965,0.0,1.1489194631576538
4.0,1.14312,0.0,1.1522841453552246
4.01,1.14658,0.0,1.1556999683380127
4.02,1.14934,0.0,1.1590691804885864
4.03,1.15277,0.0,1.1624524593353271
4.04,1.15687,0.0,1.1656609773635864
4.05,1.16026,0.0,1.1687077283859253
4.06,1.16296,0.0,1.171599268913269
4.07,1.1663,0.0,1.17439603805542
4.08,1.17026,0.0,1.1770272254943848
4.09,1.17354,0.0,1.1797248125076294
4.1,1.17676,0.0,1.1824482679367065
4.11,1.17994,0.0,1.185006022453308
4.12,1.18308,0.0,1.1873137950897217
4.13,1.18618,0.0,1.1895320415496826
4.14,1.18922,0.0,1.1916484832763672
4.15,1.19221,0.0,1.1937503814697266
4.16,1.19514,0.0,1.195616602897644
4.17,1.19802,0.0,1.1973785161972046
4.18,1.20085,0.0,1.1990745067596436
4.19,1.20362,0.0,1.2007973194122314
4.2,1.20633,0.0,1.2024734020233154
4.21,1.209,0.0,1.204276204109192
4.22,1.21161,0.0,1.2062339782714844
4.23,1.21417,0.0,1.2085152864456177
4.24,1.21669,0.0,1.2110824584960938
4.25,1.21916,0.0,1.2137885093688965
4.26,1.22159,0.0,1.2164820432662964
4.27,1.22351,0.0,1.2193189859390259
4.28,1.22635,0.0,1.2221622467041016
4.29,1.22869,0.0,1.225211501121521
4.3,1.231,0.0,1.2284884452819824
4.31,1.23284,0.0,1.2318633794784546
4.32,1.23557,0.0,1.2353111505508423
4.33,1.23784,0.0,1.2386746406555176
4.34,1.2401,0.0,1.2419341802597046
4.35,1.24191,0.0,1.2451362609863281
4.36,1.24461,0.0,1.2483532428741455
4.37,1.24688,0.0,1.2515037059783936
4.38,1.24915,0.0,1.254579782485962
4.39,1.25143,0.0,1.2573351860046387
4.4,1.25372,0.0,1.2598544359207153
4.41,1.25603,0.0,1.2622759342193604
4.42,1.25835,0.0,1.2646286487579346
4.43,1.26069,0.0,1.266893744468689
4.44,1.26305,0.0,1.2689558267593384
4.45,1.26542,0.0,1.2707512378692627
4.46,1.26781,0.0,1.2725194692611694
4.47,1.27022,0.0,1.2744436264038086
4.48,1.27264,0.0,1.276421308517456
4.49,1.27507,0.0,1.2783361673355103
4.5,1.27752,0.0,1.2802125215530396
4.51,1.27998,0.0,1.2820065021514893
4.52,1.28195,0.0,1.2836905717849731
4.53,1.28491,0.0,1.2851964235305786
4.54,1.28739,0.0,1.2863894701004028
4.55,1.28987,0.0,1.287255048751831
4.56,1.29185,0.0,1.2879213094711304
4.57,1.29482,0.00102,1.2884725332260132
4.58,1.29729,0.00166,1.2888636589050293
4.59,1.29976,0.00228,1.2893387079238892
4.6,1.30172,0.00276,1.2901870012283325
4.61,1.30466,0.00345,1.2915571928024292
4.62,1.3071,0.00399,1.2935689687728882
4.63,1.30952,0.00448,1.2959482669830322
4.64,1.31194,0.00492,1.2988395690917969
4.65,1.31434,0.0053,1.3019427061080933
4.66,1.31674,0.00561,1.3051226139068604
4.67,1.31912,0.00584,1.3082661628723145
4.68,1.32149,0.006,1.3115622997283936
4.69,1.32385,0.00608,1.3153210878372192
4.7,1.32621,0.00606,1.3194185495376587
4.71,1.32856,0.00596,1.3239343166351318
4.72,1.3309,0.00576,1.3287378549575806
4.73,1.33324,0.00547,1.333829402923584
4.74,1.33559,0.00509,1.3391122817993164
4.75,1.33794,0.0046,1.344412088394165
4.76,1.34029,0.00403,1.349650502204895
4.77,1.34218,0.0035,1.3545868396759033
4.78,1.34503,0.00261,1.3590973615646362
4.79,1.34741,0.00178,1.3631312847137451
4.8,1.34982,0.0,1.3666739463806152
4.81,1.35176,0.0,1.3695902824401855
4.82,1.35469,0.0,1.3720040321350098
4.83,1.35716,0.0,1.3741177320480347
4.84,1.35965,0.0,1.3760710954666138
4.85,1.36167,0.0,1.3781229257583618
4.86,1.36472,0.0,1.3802231550216675
4.87,1.3673,0.0,1.3824375867843628
4.88,1.3699,0.0,1.3847686052322388
4.89,1.37254,0.0,1.3872439861297607
4.9,1.3752,0.0,1.3898602724075317
4.91,1.37789,0.0,1.3926008939743042
4.92,1.3806,0.0,1.3952016830444336
4.93,1.38333,0.0,1.3976020812988281
4.94,1.38609,0.0,1.3997708559036255
4.95,1.38886,0.0,1.4019653797149658
4.96,1.39165,0.0,1.404321551322937
4.97,1.39444,0.0,1.4068058729171753
4.98,1.39724,0.0,1.409350872039795
4.99,1.40004,0.0,1.411819338798523
5.0,1.40283,0.0,1.4143277406692505
5.01,1.40561,0.0,1.4169814586639404
5.02,1.40782,0.0,1.4197707176208496
5.03,1.41111,0.0,1.4226019382476807
5.04,1.41382,0.0,1.4252077341079712
5.05,1.4165,0.0,1.4274240732192993
5.06,1.41862,0.0,1.4290363788604736
5.07,1.42173,0.0,1.4302409887313843
5.08,1.42427,0.0,1.43107008934021
5.09,1.42675,0.0,1.4318172931671143
5.1,1.4287,0.0,1.4326320886611938
5.11,1.43153,0.0,1.4335339069366455
5.12,1.43382,0.0,1.4346262216567993
5.13,1.43603,0.0,1.4358772039413452
5.14,1.43817,0.0,1.437225103378296
5.15,1.44023,0.0,1.4388867616653442
5.16,1.44221,0.0,1.4405773878097534
5.17,1.4441,0.0,1.442434310913086
5.18,1.44592,0.0,1.444413423538208
5.19,1.44766,0.0,1.4463876485824585
5.2,1.44931,0.0,1.4482879638671875
5.21,1.45089,0.0,1.450086236000061
5.22,1.4524,0.0,1.451804280281067
5.23,1.45383,0.0,1.4535306692123413
5.24,1.4552,0.0,1.455182433128357
5.25,1.4565,0.0,1.4565192461013794
5.26,1.45775,0.0,1.4575577974319458
5.27,1.45871,0.00169,1.4583300352096558
5.28,1.46008,0.0033,1.4589545726776123
5.29,1.46119,0.00456,1.4595420360565186
5.3,1.46226,0.00573,1.4602699279785156
5.31,1.46309,0.0066,1.4612809419631958
5.32,1.46432,0.00776,1.4626514911651611
5.33,1.46532,0.0086,1.4641281366348267
5.34,1.46632,0.00932,1.4656667709350586
5.35,1.46711,0.0098,1.4671194553375244
5.36,1.4683,0.01035,1.468475580215454
5.37,1.4693,0.01066,1.4696818590164185
5.38,1.47031,0.01083,1.4707680940628052
5.39,1.47133,0.01085,1.471758484840393
5.4,1.47238,0.01075,1.4727091789245605
5.41,1.47345,0.0105,1.473544716835022
5.42,1.47454,0.01013,1.4741101264953613
5.43,1.47566,0.00965,1.4744670391082764
5.44,1.47681,0.00904,1.4748460054397583
5.45,1.47798,0.00834,1.4753979444503784
5.46,1.47919,0.00755,1.4760935306549072
5.47,1.48042,0.00668,1.4769800901412964
5.48,1.48168,0.00574,1.4780899286270142
5.49,1.48296,0.00476,1.4796632528305054
5.5,1.48427,0.00373,1.4815901517868042
5.51,1.48559,0.00269,1.4839508533477783
5.52,1.48667,0.00185,1.4862890243530273
5.53,1.48829,0.0,1.4881227016448975
5.54,1.48966,0.0,1.4895671606063843
5.55,1.49103,0.0,1.4912018775939941
5.56,1.49213,0.0,1.492779016494751
5.57,1.49378,0.0,1.4944698810577393
5.58,1.49515,0.0,1.496229887008667
5.59,1.49651,0.0,1.4976913928985596
5.6,1.49759,0.0,1.4991649389266968
5.61,1.4992,0.0,1.500421404838562
5.62,1.50052,0.0,1.5013424158096313
5.63,1.50183,0.0,1.5020618438720703
5.64,1.50312,0.0,1.5023555755615234
5.65,1.50439,0.0,1.5026088953018188
5.66,1.50564,0.0,1.5029189586639404
5.67,1.50687,0.0,1.503170132637024
5.68,1.50808,0.0,1.5034846067428589
5.69,1.50927,0.0,1.503821611404419
5.7,1.51044,0.0,1.5043500661849976
5.71,1.5116,0.0,1.5051079988479614
5.72,1.51274,0.0,1.5061057806015015
5.73,1.51387,0.0,1.5074031352996826
5.74,1.51499,0.0,1.5089284181594849
5.75,1.51611,0.0,1.5105596780776978
5.76,1.51722,0.0,1.5122679471969604
5.77,1.51811,0.0,1.5139141082763672
5.78,1.51944,0.0,1.5155138969421387
5.79,1.52055,0.00175,1.5170766115188599
5.8,1.52168,0.00269,1.5184749364852905
5.81,1.52258,0.00343,1.5199379920959473
5.82,1.52396,0.00451,1.5215893983840942
5.83,1.52511,0.00537,1.5232527256011963
5.84,1.52629,0.0062,1.5249680280685425
5.85,1.52724,0.00683,1.526674509048462
5.86,1.52869,0.0077,1.5283684730529785
5.87,1.52991,0.00836,1.529873251914978
5.88,1.53116,0.00895,1.5312120914459229
5.89,1.53242,0.00947,1.5323933362960815
5.9,1.5337,0.00992,1.5332961082458496
5.91,1.535,0.01028,1.5339685678482056
5.92,1.53631,0.01057,1.5344080924987793
5.93,1.53764,0.01078,1.5348031520843506
5.94,1.53897,0.01091,1.535257339477539
5.95,1.54032,0.01095,1.535668969154358
5.96,1.54167,0.01092,1.5362900495529175
5.97,1.54303,0.01081,1.5369817018508911
5.98,1.54439,0.01062,1.5377548933029175
5.99,1.54574,0.01036,1.5387591123580933
6.0,1.54709,0.01003,1.539974570274353
6.01,1.54843,0.00964,1.5413919687271118
6.02,1.54949,0.00927,1.5429214239120483
6.03,1.55107,0.00866,1.5445196628570557
6.04,1.55236,0.00809,1.545863151550293
6.05,1.55364,0.00747,1.5470281839370728
6.06,1.55464,0.00694,1.5479557514190674
6.07,1.5561,0.00609,1.5487124919891357
6.08,1.55729,0.00535,1.5494966506958008
6.09,1.55845,0.00457,1.550443172454834
6.1,1.55936,0.00393,1.5514934062957764
6.11,1.56067,0.00295,1.5525254011154175
6.12,1.56172,0.00211,1.5533229112625122
6.13,1.56274,0.00126,1.55388343334198
6.14,1.56352,0.0,1.5543891191482544
6.15,1.56465,0.0,1.55490243434906
6.16,1.56555,0.0,1.5555702447891235
6.17,1.56642,0.0,1.5565227270126343
6.18,1.56724,0.0,1.5577040910720825
6.19,1.56803,0.0,1.5589241981506348
6.2,1.56879,0.0,1.5600816011428833
6.21,1.56951,0.0,1.5611002445220947
6.22,1.57021,0.0,1.5620248317718506
6.23,1.57087,0.0,1.5629483461380005
6.24,1.57152,0.0,1.5639286041259766
6.25,1.57213,0.0,1.5649117231369019
