time,veh_u,veh_v,model_GRU_lon_2080.pt
1.09,0.0,0.0,-0.034571174532175064
1.1,0.0,0.0,-0.03432580083608627
1.11,0.0,0.0,-0.03409554064273834
1.12,0.0,0.0,-0.0338674820959568
1.13,0.0,0.0,-0.03360538184642792
1.14,0.0,0.0,-0.033345725387334824
1.15,0.0,0.0,-0.033082183450460434
1.16,0.0,0.0,-0.03283878415822983
1.17,0.0,0.0,-0.0326840803027153
1.18,0.0,0.0,-0.032588060945272446
1.19,0.0,0.0,-0.032516397535800934
1.2,0.0,0.0,-0.03240938484668732
1.21,0.0,0.0,-0.03236956149339676
1.22,0.0,0.0,-0.032371923327445984
1.23,0.0,0.0,-0.032387927174568176
1.24,0.0,0.0,-0.03248784318566322
1.25,0.0,0.0,-0.032595980912446976
1.26,0.0,0.0,-0.03269331157207489
1.27,0.0,0.0,-0.032798364758491516
1.28,0.0,0.0,-0.03293178230524063
1.29,0.0,0.0,-0.033100541681051254
1.3,0.0,0.0,-0.033296480774879456
1.31,0.0,0.0,-0.03358602896332741
1.32,0.0,0.0,-0.033915676176548004
1.33,0.0,0.0,-0.03438659757375717
1.34,0.0,0.0,-0.03448619693517685
1.35,0.0,0.0,-0.03461107611656189
1.36,0.0,0.0,-0.03491857647895813
1.37,0.0,0.0,-0.03512825816869736
1.38,0.0,0.0,-0.0353829488158226
1.39,0.0,0.0,-0.03562642261385918
1.4,0.0,0.0,-0.035719387233257294
1.41,0.0,0.0,-0.03581557050347328
1.42,0.0,0.0,-0.03587242215871811
1.43,0.0,0.0,-0.035887062549591064
1.44,0.0,0.0,-0.03590082749724388
1.45,0.0,0.0,-0.03589392080903053
1.46,0.0,0.0,-0.035921063274145126
1.47,0.0,0.0,-0.03595888614654541
1.48,0.0,0.0,-0.03597989305853844
1.49,0.0,0.0,-0.03598671033978462
1.5,0.0,0.0,-0.035923272371292114
1.51,0.0,0.0,-0.035789746791124344
1.52,0.0,0.0,-0.035669632256031036
1.53,0.0,0.00102,-0.03554556518793106
1.54,0.0,0.00116,-0.0353797972202301
1.55,0.0,0.00129,-0.035192493349313736
1.56,0.0,0.00142,-0.034979529678821564
1.57,0.0,0.00156,-0.034717727452516556
1.58,0.0,0.00168,-0.03447257727384567
1.59,0.0,0.0018,-0.03425252437591553
1.6,0.0,0.00191,-0.03403628617525101
1.61,0.0,0.002,-0.033878881484270096
1.62,0.0,0.00208,-0.03372340649366379
1.63,0.0,0.00213,-0.03356463089585304
1.64,0.0,0.00217,-0.03342359513044357
1.65,0.0,0.00219,-0.03330274671316147
1.66,0.0,0.00218,-0.03317311406135559
1.67,0.0,0.00214,-0.03307323902845383
1.68,0.0,0.00207,-0.033038076013326645
1.69,0.0,0.00197,-0.033032070845365524
1.7,0.0,0.00185,-0.033044811338186264
1.71,0.0,0.00168,-0.03309695050120354
1.72,0.0,0.00149,-0.033175915479660034
1.73,0.0,0.00126,-0.033268336206674576
1.74,0.0,0.00101,-0.033395349979400635
1.75,0.0,0.0,-0.033534713089466095
1.76,0.0,0.0,-0.03363898769021034
1.77,0.0,0.0,-0.033766284584999084
1.78,0.0,0.0,-0.03392347693443298
1.79,0.0,0.0,-0.034118473529815674
1.8,0.0,0.0,-0.03438697010278702
1.81,0.0,0.0,-0.03467901423573494
1.82,0.0,0.0,-0.03495544195175171
1.83,0.0,0.0,-0.035244785249233246
1.84,0.0,0.0,-0.03551844507455826
1.85,0.0,0.0,-0.035749681293964386
1.86,0.0,0.0,-0.03598375245928764
1.87,0.0,0.0,-0.03620270639657974
1.88,0.0,0.0,-0.03640104830265045
1.89,0.0,0.0,-0.03658726438879967
1.9,0.0,0.0,-0.03673335537314415
1.91,0.0,0.0,-0.03683376684784889
1.92,0.0,0.0,-0.03692309930920601
1.93,0.0,0.0,-0.03697824105620384
1.94,0.0,0.0,-0.036975789815187454
1.95,0.0,0.0,-0.036976158618927
1.96,0.0,0.0,-0.03708481788635254
1.97,0.0,0.0,-0.03736688196659088
1.98,0.0,0.0,-0.037805404514074326
1.99,0.0,0.0,-0.03852251172065735
2.0,0.0,0.0,-0.03964703902602196
2.01,0.0,0.0,-0.04124312475323677
2.02,0.0,0.0,-0.04337183013558388
2.03,0.0,0.0,-0.04608071222901344
2.04,0.0,0.0,-0.049332551658153534
2.05,0.0,0.0,-0.05300900712609291
2.06,0.0,0.0,-0.05694000422954559
2.07,0.0,0.0,-0.06083524227142334
2.08,0.0,0.0,-0.06428408622741699
2.09,0.0,0.0,-0.06693365424871445
2.1,0.0,0.0,-0.06857991963624954
2.11,0.0,0.0,-0.06922664493322372
2.12,0.0,0.0,-0.0689510852098465
2.13,0.0,0.0,-0.06792701780796051
2.14,0.0,0.0,-0.06642572581768036
2.15,0.0,0.0,-0.06455881893634796
2.16,0.0,0.0,-0.062253084033727646
2.17,0.0,0.00116,-0.059367094188928604
2.18,0.0,0.00164,-0.05581633746623993
2.19,0.0,0.00208,-0.0515776090323925
2.2,0.0,0.00249,-0.04668952152132988
2.21,0.0,0.00286,-0.04135265201330185
2.22,0.0,0.00318,-0.035963911563158035
2.23,0.0,0.00346,-0.030922802165150642
2.24,0.0,0.00368,-0.026501450687646866
2.25,0.0,0.00385,-0.02305595390498638
2.26,0.0,0.00394,-0.02072995901107788
2.27,0.0,0.00402,-0.019441740587353706
2.28,0.0,0.00403,-0.019207848235964775
2.29,0.0,0.00398,-0.01995319128036499
2.3,0.0,0.0039,-0.02150723896920681
2.31,0.0,0.00373,-0.02370094321668148
2.32,0.0,0.00354,-0.026217205449938774
2.33,0.0,0.00331,-0.02876214310526848
2.34,0.0,0.00304,-0.03109050914645195
2.35,0.0099,0.00273,-0.0330033041536808
2.36,0.01044,0.0024,-0.03445635363459587
2.37,0.01081,0.00204,-0.03546531870961189
2.38,0.01109,0.00167,-0.03608734533190727
2.39,0.0113,0.00128,-0.03642759472131729
2.4,0.01141,0.0,-0.03651944547891617
2.41,0.01145,0.0,-0.03646950423717499
2.42,0.01139,0.0,-0.0362861305475235
2.43,0.01125,0.0,-0.03587827458977699
2.44,0.01102,0.0,-0.03517472743988037
2.45,0.01071,0.0,-0.034160077571868896
2.46,0.01032,0.0,-0.032883863896131516
2.47,0.0,0.0,-0.03135419636964798
2.48,0.0,0.0,-0.029717423021793365
2.49,0.0,0.0,-0.02812470681965351
2.5,0.0,0.0,-0.026755928993225098
2.51,0.0,0.0,-0.02565859816968441
2.52,0.0,0.0,-0.02491878531873226
2.53,0.0,0.0,-0.02451808750629425
2.54,0.0,0.0,-0.024399111047387123
2.55,0.0,0.0,-0.02447367087006569
2.56,0.0,0.0,-0.024561580270528793
2.57,0.0,0.0,-0.024461988359689713
2.58,0.0,0.0,-0.02391796000301838
2.59,0.0,0.0,-0.022742830216884613
2.6,0.0,0.0,-0.02088877372443676
2.61,0.0,0.0,-0.01842980831861496
2.62,0.0,0.0,-0.015568463131785393
2.63,0.0,0.0,-0.012547707185149193
2.64,0.0,0.0,-0.009613469243049622
2.65,0.0,0.0,-0.0069858841598033905
2.66,0.0,0.0,-0.004796961322426796
2.67,0.0,0.0,-0.0031601879745721817
2.68,0.0,0.0,-0.002017180435359478
2.69,0.0,0.0,-0.0012444593012332916
2.7,0.0,0.0,-0.0006207767874002457
2.71,0.0,0.0,0.00013998430222272873
2.72,0.0,0.0,0.0013787811622023582
2.73,0.0,0.0,0.003438865765929222
2.74,0.0,0.0,0.006520123220980167
2.75,0.0,0.0,0.01057548075914383
2.76,0.0,0.0,0.015317844226956367
2.77,0.0,0.0,0.020435716956853867
2.78,0.0,0.0,0.02559102326631546
2.79,0.0,0.0,0.03041841834783554
2.8,0.0,0.0,0.03464999422430992
2.81,0.0,0.0,0.03817417472600937
2.82,0.0,0.0,0.04086575657129288
2.83,0.0,0.0,0.04269164428114891
2.84,0.0,0.0,0.043690506368875504
2.85,0.0,0.0,0.043945442885160446
2.86,0.0,0.0,0.043560877442359924
2.87,0.0,0.0,0.04269419237971306
2.88,0.0,0.0,0.04146547242999077
2.89,0.0,0.0,0.04017077386379242
2.9,0.0,0.0,0.03915802016854286
2.91,0.0,0.0,0.038476455956697464
2.92,0.0,0.0,0.03814658522605896
2.93,0.0,0.0,0.03819785267114639
2.94,0.0,0.0,0.038535941392183304
2.95,0.0,0.0,0.039117924869060516
2.96,0.0,0.0,0.03979148715734482
2.97,0.0,0.0,0.04054483771324158
2.98,0.0,0.0,0.04122985526919365
2.99,0.01107,0.0,0.041840970516204834
3.0,0.01222,0.0,0.042386360466480255
3.01,0.01314,0.0,0.04308447986841202
3.02,0.01452,0.0,0.04400762915611267
3.03,0.01543,0.0,0.045234426856040955
3.04,0.01683,0.0,0.04671204835176468
3.05,0.01777,0.0,0.04877326637506485
3.06,0.01922,0.0,0.051211901009082794
3.07,0.02021,0.0,0.054090775549411774
3.08,0.02178,0.0,0.05700760334730148
3.09,0.02316,0.0,0.05930473655462265
3.1,0.02464,0.0,0.060789935290813446
3.11,0.02624,0.0,0.06139332801103592
3.12,0.02797,0.0,0.06118246167898178
3.13,0.02987,0.0,0.06060166656970978
3.14,0.03196,0.0,0.05983571708202362
3.15,0.03429,0.0,0.058923736214637756
3.16,0.03686,0.0,0.0580771267414093
3.17,0.03972,0.0,0.05752035230398178
3.18,0.0429,0.0,0.05725935846567154
3.19,0.04644,0.0,0.05721165984869003
3.2,0.05036,0.0,0.05721767991781235
3.21,0.05472,0.0,0.05756204575300217
3.22,0.05952,0.0,0.05820837616920471
3.23,0.06483,0.0,0.05895981937646866
3.24,0.07066,0.0,0.059680692851543427
3.25,0.07707,0.0,0.06050465255975723
3.26,0.0826,0.0,0.061442382633686066
3.27,0.09168,0.0,0.06356735527515411
3.28,0.09823,0.0,0.06672979146242142
3.29,0.1089,0.0,0.07174281030893326
3.3,0.11655,0.0,0.07848148792982101
3.31,0.12893,0.0,0.08646722882986069
3.32,0.13775,0.0,0.09463529288768768
3.33,0.15193,0.0,0.10325246304273605
3.34,0.16456,0.0,0.11260604113340378
3.35,0.178,0.0,0.1224433109164238
3.36,0.1922,0.0,0.1314760148525238
3.37,0.20721,0.0,0.14102855324745178
3.38,0.22298,0.0,0.1499531865119934
3.39,0.23955,0.0,0.15942442417144775
3.4,0.25686,0.0,0.16810089349746704
3.41,0.27497,0.0,0.17646795511245728
3.42,0.29377,0.0,0.18457800149917603
3.43,0.31334,0.0,0.19218888878822327
3.44,0.33356,0.0,0.20185086131095886
3.45,0.35451,0.0,0.2165335714817047
3.46,0.37605,0.0,0.23699921369552612
3.47,0.39826,0.0,0.2616147994995117
3.48,0.42101,0.0,0.29162096977233887
3.49,0.44436,0.0,0.32760342955589294
3.5,0.46816,0.0,0.3687356114387512
3.51,0.48755,0.0,0.41188108921051025
3.52,0.51722,0.0,0.45424962043762207
3.53,0.53729,0.0,0.49561652541160583
3.54,0.56788,0.0,0.5340568423271179
3.55,0.5885,0.0,0.5687039494514465
3.56,0.61982,0.0,0.5996571779251099
3.57,0.64086,0.0,0.628150999546051
3.58,0.67273,0.0,0.6554290056228638
3.59,0.69948,0.0,0.6814945936203003
3.6,0.72631,0.0,0.7080318927764893
3.61,0.75329,0.0,0.735135555267334
3.62,0.78029,0.0,0.7616071701049805
3.63,0.80737,0.0,0.7882487773895264
3.64,0.83441,0.00135,0.814751386642456
3.65,0.86149,0.00204,0.8411517143249512
3.66,0.88846,0.00277,0.8676093816757202
3.67,0.91543,0.00353,0.8935423493385315
3.68,0.94227,0.00432,0.9197770953178406
3.69,0.96907,0.00514,0.946325421333313
3.7,0.99571,0.00599,0.9725085496902466
3.71,1.02228,0.00686,0.9984134435653687
3.72,1.04867,0.00775,1.0235285758972168
3.73,1.07499,0.00866,1.0485059022903442
3.74,1.10113,0.00958,1.0732375383377075
3.75,1.12719,0.01052,1.0981671810150146
3.76,1.14788,0.01128,1.1231392621994019
3.77,1.17887,0.01243,1.1484040021896362
3.78,1.19937,0.01319,1.1736103296279907
3.79,1.2301,0.01434,1.199140191078186
3.8,1.25043,0.0151,1.224494457244873
3.81,1.28094,0.01623,1.249832272529602
3.82,1.30115,0.01697,1.2752901315689087
3.83,1.33151,0.01807,1.300819993019104
3.84,1.3567,0.01897,1.3263983726501465
3.85,1.38192,0.01984,1.3520997762680054
3.86,1.40708,0.02068,1.377872347831726
3.87,1.43231,0.0215,1.403774619102478
3.88,1.45752,0.02228,1.4297308921813965
3.89,1.48283,0.02304,1.4557321071624756
3.9,1.50814,0.02375,1.4819754362106323
3.91,1.5336,0.02443,1.5084724426269531
3.92,1.5591,0.02507,1.5350244045257568
3.93,1.58477,0.02567,1.5616661310195923
3.94,1.61052,0.02623,1.5882651805877686
3.95,1.63646,0.02676,1.6149605512619019
3.96,1.66252,0.02724,1.6416643857955933
3.97,1.68879,0.02769,1.668493628501892
3.98,1.7152,0.0281,1.6958082914352417
3.99,1.74185,0.02848,1.7232987880706787
4.0,1.76864,0.02883,1.750756025314331
4.01,1.7957,0.02915,1.7783116102218628
4.02,1.81743,0.02939,1.8059000968933105
4.03,1.84485,0.02968,1.8341959714889526
4.04,1.87807,0.03,1.8633002042770386
4.05,1.906,0.03025,1.8929063081741333
4.06,1.92844,0.03044,1.9229326248168945
4.07,1.95674,0.03069,1.9533421993255615
4.08,1.99102,0.03098,1.9837026596069336
4.09,2.01984,0.03124,2.0144197940826416
4.1,2.04881,0.03151,2.045652389526367
4.11,2.07805,0.03179,2.07730770111084
4.12,2.10742,0.0321,2.1093568801879883
4.13,2.13705,0.03243,2.141918659210205
4.14,2.16679,0.0328,2.1741178035736084
4.15,2.19678,0.03319,2.205706834793091
4.16,2.22686,0.03363,2.236405611038208
4.17,2.25716,0.0341,2.26664137840271
4.18,2.28753,0.03462,2.2968645095825195
4.19,2.3181,0.03518,2.3268184661865234
4.2,2.34872,0.03579,2.35653018951416
4.21,2.37951,0.03644,2.386197805404663
4.22,2.41032,0.03714,2.415825128555298
4.23,2.44128,0.03788,2.4455270767211914
4.24,2.47222,0.03866,2.4754691123962402
4.25,2.5033,0.03948,2.5053954124450684
4.26,2.53434,0.04034,2.535771608352661
4.27,2.55919,0.04106,2.5666074752807617
4.28,2.59654,0.04216,2.597346782684326
4.29,2.62767,0.04311,2.627845287322998
4.3,2.65872,0.04408,2.6584725379943848
4.31,2.68355,0.04486,2.6890764236450195
4.32,2.72078,0.04604,2.7191948890686035
4.33,2.75177,0.04703,2.749540328979492
4.34,2.78262,0.04801,2.7799317836761475
4.35,2.80725,0.04878,2.8106768131256104
4.36,2.84414,0.04991,2.8415415287017822
4.37,2.87479,0.05082,2.872134208679199
4.38,2.90526,0.05169,2.902647018432617
4.39,2.93568,0.05251,2.932913064956665
4.4,2.96589,0.05327,2.9629180431365967
4.41,2.99603,0.05397,2.992837429046631
4.42,3.02596,0.0546,3.02258563041687
4.43,3.05581,0.05515,3.0519049167633057
4.44,3.08544,0.05562,3.0810556411743164
4.45,3.11496,0.05599,3.1098456382751465
4.46,3.14427,0.05626,3.1382431983947754
4.47,3.17345,0.05643,3.1664323806762695
4.48,3.20241,0.05648,3.1942191123962402
4.49,3.23125,0.05643,3.221688747406006
4.5,3.25986,0.05625,3.249350070953369
4.51,3.28836,0.05596,3.2769253253936768
4.52,3.31096,0.05563,3.3048717975616455
4.53,3.34478,0.055,3.3328893184661865
4.54,3.37271,0.05434,3.3606181144714355
4.55,3.40054,0.05355,3.387565851211548
4.56,3.42261,0.05284,3.4136617183685303
4.57,3.45567,0.05162,3.4394259452819824
4.58,3.48298,0.05049,3.465360164642334
4.59,3.51022,0.04924,3.4915428161621094
4.6,3.53182,0.04817,3.5182547569274902
4.61,3.56422,0.04645,3.544727325439453
4.62,3.59102,0.04491,3.570976734161377
4.63,3.61776,0.04329,3.5967698097229004
4.64,3.64434,0.0416,3.6228296756744385
4.65,3.67089,0.03984,3.649458169937134
4.66,3.69729,0.03803,3.6769065856933594
4.67,3.72366,0.03617,3.704869508743286
4.68,3.7499,0.03429,3.7332961559295654
4.69,3.77612,0.03237,3.7614822387695312
4.7,3.80223,0.03045,3.788931131362915
4.71,3.82833,0.02853,3.815683126449585
4.72,3.85432,0.02661,3.842231512069702
4.73,3.88031,0.02472,3.8683183193206787
4.74,3.9062,0.02285,3.8945553302764893
4.75,3.9321,0.02103,3.9207963943481445
4.76,3.95789,0.01926,3.9473981857299805
4.77,3.97849,0.01788,3.97381854057312
4.78,4.00939,0.01589,3.9999380111694336
4.79,4.0351,0.01431,4.025772571563721
4.8,4.06069,0.01281,4.051941871643066
4.81,4.08113,0.01166,4.077841758728027
4.82,4.11178,0.01005,4.103573322296143
4.83,4.13726,0.0088,4.129037857055664
4.84,4.16263,0.00765,4.154544830322266
4.85,4.18288,0.00679,4.179847717285156
4.86,4.21322,0.00561,4.205060005187988
4.87,4.23845,0.00472,4.230308532714844
4.88,4.26354,0.00392,4.256072998046875
4.89,4.28863,0.00319,4.282607555389404
4.9,4.31356,0.00254,4.30956506729126
4.91,4.33848,0.00196,4.336684226989746
4.92,4.36326,0.00145,4.363642692565918
4.93,4.38803,0.0,4.390142440795898
4.94,4.41267,0.0,4.416222095489502
4.95,4.43729,0.0,4.442262649536133
4.96,4.46179,0.0,4.468478679656982
4.97,4.48628,0.0,4.495082378387451
4.98,4.51066,0.0,4.522217273712158
4.99,4.53504,0.0,4.549230098724365
5.0,4.55932,0.0,4.575492858886719
5.01,4.58361,0.0,4.601018905639648
5.02,4.60296,0.0,4.626386642456055
5.03,4.63208,0.0,4.651212215423584
5.04,4.65626,0.0,4.675734996795654
5.05,4.6805,0.0,4.699762344360352
5.06,4.69983,0.0,4.723257541656494
5.07,4.72896,0.0,4.747076511383057
5.08,4.7532,0.0,4.771592617034912
5.09,4.77753,0.0,4.796648025512695
5.1,4.79697,0.0,4.821893215179443
5.11,4.82629,0.0,4.84704065322876
5.12,4.85072,0.0,4.872214317321777
5.13,4.87529,0.0,4.8972673416137695
5.14,4.89986,0.0,4.921698570251465
5.15,4.92456,0.0,4.945497989654541
5.16,4.94929,0.0,4.969034194946289
5.17,4.97416,0.0,4.992615222930908
5.18,4.99904,0.0,5.016322135925293
5.19,5.02408,0.0,5.040494441986084
5.2,5.04909,0.0,5.065265655517578
5.21,5.07425,0.0,5.090229511260986
5.22,5.09941,0.0,5.115480899810791
5.23,5.12468,0.0,5.140988349914551
5.24,5.14992,0.0,5.166198253631592
5.25,5.17527,0.0,5.191157341003418
5.26,5.20057,0.0,5.216000556945801
5.27,5.22082,0.0,5.240792274475098
5.28,5.25124,0.0,5.2657575607299805
5.29,5.2766,0.0,5.290501594543457
5.3,5.30184,0.0,5.314742088317871
5.31,5.322,0.0,5.338682651519775
5.32,5.35223,0.0,5.362331390380859
5.33,5.37734,0.0,5.385769844055176
5.34,5.4023,0.0,5.409168720245361
5.35,5.42219,0.0,5.432594299316406
5.36,5.45194,0.0,5.45617151260376
5.37,5.47661,0.0,5.4801025390625
5.38,5.50107,0.0,5.504117012023926
5.39,5.52545,0.0,5.527479648590088
5.4,5.5496,0.0,5.550073623657227
5.41,5.57366,0.0,5.572192668914795
5.42,5.5975,0.0,5.595473289489746
5.43,5.62123,0.0,5.619377136230469
5.44,5.64473,0.0,5.643566131591797
5.45,5.66814,0.0,5.667932987213135
5.46,5.69133,0.0,5.6919074058532715
5.47,5.71443,0.0,5.715150833129883
5.48,5.73734,0.0,5.738112926483154
5.49,5.76019,0.0,5.761160850524902
5.5,5.78285,0.0,5.784757614135742
5.51,5.80547,0.0,5.809085369110107
5.52,5.82345,0.0,5.8332695960998535
5.53,5.85045,0.0,5.856776237487793
5.54,5.87284,0.0,5.8794097900390625
5.55,5.89527,0.0,5.901433944702148
5.56,5.91315,0.0,5.923271656036377
5.57,5.9401,0.0,5.945438861846924
5.58,5.96255,0.0,5.968067646026611
5.59,5.98513,0.0,5.990762233734131
5.6,6.00319,0.0,6.013782024383545
5.61,6.03053,0.0,6.036741256713867
5.62,6.05341,0.0,6.059695243835449
5.63,6.07651,0.0,6.082534313201904
5.64,6.09973,0.0,6.105288505554199
5.65,6.12323,0.0,6.128108024597168
5.66,6.14688,0.0,6.151428699493408
5.67,6.17084,0.0,6.175540447235107
5.68,6.195,0.0,6.1999735832214355
5.69,6.21949,0.0,6.224698066711426
5.7,6.2442,0.0,6.250271320343018
5.71,6.26928,0.0,6.276646137237549
5.72,6.29459,0.0,6.303972244262695
5.73,6.32028,0.0,6.33222770690918
5.74,6.34622,0.0,6.361228942871094
5.75,6.37255,0.0,6.391028881072998
5.76,6.39912,0.0,6.4213666915893555
5.77,6.42061,0.0,6.452651023864746
5.78,6.45329,0.0,6.48462438583374
5.79,6.48088,0.0,6.5168023109436035
5.8,6.50869,0.0,6.548654556274414
5.81,6.53115,0.0,6.580275535583496
5.82,6.56525,0.0,6.611502647399902
5.83,6.59398,0.0,6.642482757568359
5.84,6.6229,0.0,6.672806739807129
5.85,6.64621,0.0,6.702733993530273
5.86,6.68151,0.0,6.732417106628418
5.87,6.71118,0.0,6.761643409729004
5.88,6.74098,0.0,6.790399074554443
5.89,6.77104,0.0,6.8185906410217285
5.9,6.80116,0.0,6.845868110656738
5.91,6.83152,0.0,6.872182369232178
5.92,6.86193,0.0,6.8977131843566895
5.93,6.89252,0.0,6.923732757568359
5.94,6.92313,0.0,6.950774669647217
5.95,6.95389,0.0,6.978344440460205
5.96,6.98465,0.0,7.006727695465088
5.97,7.01552,0.0,7.035656452178955
5.98,7.04634,0.0,7.065730571746826
5.99,7.07727,0.0,7.09663200378418
6.0,7.10811,0.0,7.126935005187988
6.01,7.13902,0.0,7.158336639404297
6.02,7.16364,0.0,7.189701080322266
6.03,7.2007,0.0,7.221076488494873
6.04,7.23144,0.0,7.252874374389648
6.05,7.26221,0.0,7.285017490386963
6.06,7.28669,0.0,7.316941261291504
6.07,7.32349,0.0,7.348795413970947
6.08,7.35399,0.0,7.381128787994385
6.09,7.38448,0.0,7.4130988121032715
6.1,7.40873,0.0,7.443528175354004
6.11,7.44514,0.0,7.472742557525635
6.12,7.4753,0.0,7.501522064208984
6.13,7.50543,0.0,7.530351638793945
6.14,7.52938,0.0,7.5596723556518555
6.15,7.56534,0.0,7.588933944702148
6.16,7.59511,0.0,7.6178436279296875
6.17,7.62484,0.0,7.646417140960693
6.18,7.6544,0.0,7.674630641937256
6.19,7.68394,0.0,7.702471733093262
6.2,7.71327,0.0,7.729404926300049
6.21,7.7426,0.0,7.754598140716553
6.22,7.77174,0.0,7.779603004455566
6.23,7.80085,0.0,7.805186748504639
6.24,7.82979,0.0,7.831505298614502
6.25,7.8587,0.0,7.858170032501221
6.26,7.88744,0.0,7.884976387023926
6.27,7.91037,0.0,7.911667346954346
6.28,7.94471,0.0,7.938665866851807
6.29,7.97325,0.0,7.966084957122803
6.3,8.00161,0.0,7.993377685546875
6.31,8.02425,0.0,8.021023750305176
6.32,8.05817,0.0,8.048894882202148
