time,veh_u,veh_v,model_GRU_lon_2080.pt
6.45,11.7521,0.0,11.769837379455566
6.46,11.77,0.0,11.787476539611816
6.47,11.78784,0.0,11.804837226867676
6.48,11.80562,0.0,11.822731971740723
6.49,11.82335,0.0,11.84152603149414
6.5,11.84103,0.0,11.8605375289917
6.51,11.85866,0.0,11.879716873168945
6.52,11.87275,0.0,11.899125099182129
6.53,11.89378,0.0,11.918455123901367
6.54,11.91126,0.0,11.937551498413086
6.55,11.92872,0.0,11.956574440002441
6.56,11.94267,0.0,11.975642204284668
6.57,11.96351,0.0,11.994552612304688
6.58,11.98086,0.0,12.012726783752441
6.59,11.99819,0.0,12.03017520904541
6.6,12.01207,0.0,12.046634674072266
6.61,12.03279,0.0,12.063143730163574
6.62,12.05007,0.0,12.07980728149414
6.63,12.06733,0.0,12.096792221069336
6.64,12.08117,0.0,12.113746643066406
6.65,12.10186,0.0,12.130573272705078
6.66,12.11913,0.0,12.147473335266113
6.67,12.1364,0.0,12.164578437805176
6.68,12.15369,0.0,12.181788444519043
6.69,12.17099,0.0,12.199633598327637
6.7,12.18829,0.0,12.217840194702148
6.71,12.20561,0.0,12.236486434936523
6.72,12.22295,0.0,12.255398750305176
6.73,12.24031,0.0,12.274765968322754
6.74,12.25769,0.0,12.293408393859863
6.75,12.27509,0.0,12.312241554260254
6.76,12.29249,0.0,12.330488204956055
6.77,12.30645,0.0,12.346824645996094
6.78,12.32736,0.0,12.3621187210083
6.79,12.34481,0.0,12.376727104187012
6.8,12.36227,0.0,12.391825675964355
6.81,12.37626,0.0,12.407479286193848
6.82,12.3972,0.0,12.424487113952637
6.83,12.41466,0.0,12.442392349243164
6.84,12.43212,0.0,12.460195541381836
6.85,12.44611,0.0,12.477952003479004
6.86,12.46702,0.0,12.496325492858887
6.87,12.48444,0.0,12.515093803405762
6.88,12.50185,0.0,12.53377628326416
6.89,12.51577,0.0,12.552369117736816
6.9,12.53658,0.0,12.570809364318848
6.91,12.55391,0.0,12.588422775268555
6.92,12.5712,0.0,12.605279922485352
6.93,12.58847,0.0,12.622398376464844
6.94,12.6057,0.0,12.639379501342773
6.95,12.62291,0.0,12.656065940856934
6.96,12.64008,0.0,12.67282485961914
6.97,12.65722,0.0,12.689852714538574
6.98,12.67434,0.0,12.70682144165039
6.99,12.69144,0.0,12.723292350769043
7.0,12.70852,0.0,12.739179611206055
7.01,12.72558,0.0,12.754852294921875
7.02,12.73925,0.0,12.770281791687012
7.03,12.75969,0.0,12.78647518157959
7.04,12.77676,0.0,12.803935050964355
7.05,12.79383,0.0,12.822765350341797
7.06,12.80753,0.0,12.841946601867676
7.07,12.82807,0.0,12.8607816696167
7.08,12.84525,0.0,12.878753662109375
7.09,12.86248,0.0,12.8966064453125
7.1,12.87633,0.0,12.914652824401855
7.11,12.89712,0.0,12.931705474853516
7.12,12.91456,0.0,12.948562622070312
7.13,12.93208,0.0,12.964872360229492
7.14,12.94618,0.0,12.980366706848145
7.15,12.9674,0.0,12.995370864868164
7.16,12.98521,0.0,13.009957313537598
7.17,13.00313,0.0,13.024392127990723
7.18,13.02117,0.0,13.039401054382324
7.19,13.03932,0.0,13.055678367614746
7.2,13.05758,0.0,13.073426246643066
7.21,13.07594,0.0,13.092048645019531
7.22,13.09442,0.0,13.110814094543457
7.23,13.11299,0.0,13.129525184631348
7.24,13.13166,0.0,13.14880084991455
7.25,13.15042,0.0,13.16795539855957
7.26,13.16925,0.0,13.1876859664917
7.27,13.18438,0.0,13.207551956176758
7.28,13.20707,0.0,13.226663589477539
7.29,13.22604,0.0,13.244207382202148
7.3,13.24503,0.0,13.26064395904541
7.31,13.26023,0.0,13.276538848876953
7.32,13.28295,0.0,13.291627883911133
7.33,13.30185,0.0,13.306132316589355
7.34,13.32069,0.0,13.319731712341309
7.35,13.33573,0.0,13.332207679748535
7.36,13.35809,0.0,13.344504356384277
7.37,13.37661,0.0,13.357213020324707
7.38,13.39498,0.0,13.371782302856445
7.39,13.40957,0.0,13.387812614440918
7.4,13.4312,0.0,13.40466594696045
7.41,13.44899,0.0,13.422240257263184
7.42,13.46658,0.0,13.440644264221191
7.43,13.48393,0.0,13.459834098815918
7.44,13.50104,0.0,13.479055404663086
7.45,13.51789,0.0,13.497705459594727
7.46,13.53448,0.0,13.516947746276855
7.47,13.5508,0.0,13.53697395324707
7.48,13.56686,0.0,13.557214736938477
7.49,13.58266,0.0,13.577259063720703
7.5,13.59821,0.0,13.596368789672852
7.51,13.61349,0.0,13.614434242248535
7.52,13.62557,0.0,13.631357192993164
7.53,13.64337,0.0,13.647369384765625
7.54,13.658,0.0,13.663043975830078
7.55,13.67244,0.0,13.67922592163086
7.56,13.68389,0.0,13.69618034362793
7.57,13.70086,0.0,13.713603019714355
7.58,13.7149,0.0,13.731268882751465
7.59,13.72887,0.0,13.748847961425781
7.6,13.74001,0.0,13.766059875488281
7.61,13.75668,0.0,13.78198528289795
7.62,13.7706,0.0,13.79722785949707
7.63,13.78458,0.0,13.812398910522461
7.64,13.79584,0.0,13.827544212341309
7.65,13.81282,0.0,13.843017578125
7.66,13.82716,0.0,13.858485221862793
7.67,13.84168,0.0,13.874200820922852
7.68,13.85642,0.0,13.890324592590332
7.69,13.8714,0.0,13.90742015838623
7.7,13.88666,0.0,13.92546558380127
7.71,13.90219,0.0,13.94422435760498
7.72,13.91804,0.0,13.964142799377441
7.73,13.93422,0.0,13.984561920166016
7.74,13.95073,0.0,14.005051612854004
7.75,13.96759,0.0,14.025035858154297
7.76,13.9848,0.0,14.043848991394043
7.77,13.99884,0.0,14.061330795288086
7.78,14.02025,0.0,14.078500747680664
7.79,14.03848,0.0,14.096405029296875
7.8,14.05703,0.0,14.114302635192871
7.81,14.0721,0.0,14.13127613067627
7.82,14.09498,0.0,14.147599220275879
7.83,14.11434,0.0,14.163434028625488
7.84,14.13391,0.0,14.178244590759277
7.85,14.14972,0.0,14.192597389221191
7.86,14.17353,0.0,14.206409454345703
7.87,14.1935,0.0,14.22066593170166
7.88,14.21352,0.0,14.23458480834961
7.89,14.22953,0.0,14.247344970703125
7.9,14.25344,0.0,14.261567115783691
7.91,14.27326,0.0,14.276938438415527
7.92,14.2929,0.0,14.293373107910156
7.93,14.30847,0.0,14.309982299804688
7.94,14.33142,0.0,14.326579093933105
7.95,14.35019,0.0,14.342508316040039
7.96,14.36855,0.0,14.357855796813965
7.97,14.38644,0.0,14.373798370361328
7.98,14.4038,0.0,14.389196395874023
7.99,14.42059,0.0,14.404757499694824
8.0,14.43675,0.0,14.420387268066406
8.01,14.45222,0.0,14.435193061828613
8.02,14.46696,0.0,14.44899845123291
8.03,14.48092,0.0,14.461557388305664
8.04,14.49153,0.0,14.4735107421875
8.05,14.504,0.0,14.485339164733887
8.06,14.51559,0.0,14.497300148010254
8.07,14.52828,0.0,14.509422302246094
8.08,14.53785,0.0,14.520404815673828
8.09,14.54646,0.0,14.530458450317383
8.1,14.5541,0.0,14.539669036865234
8.11,14.56077,0.0,14.548380851745605
8.12,14.56541,0.0,14.556256294250488
8.13,14.57032,0.0,14.56326675415039
8.14,14.57426,0.0024,14.568726539611816
8.15,14.57772,0.00389,14.572513580322266
8.16,14.57958,0.00494,14.57367992401123
8.17,14.58053,0.00582,14.572245597839355
8.18,14.58059,0.00652,14.569025039672852
8.19,14.57979,0.00705,14.565583229064941
8.2,14.57818,0.00739,14.563161849975586
8.21,14.57578,0.00756,14.561577796936035
8.22,14.57265,0.00756,14.560900688171387
8.23,14.56882,0.00739,14.561220169067383
8.24,14.56434,0.00707,14.561479568481445
8.25,14.55927,0.00659,14.560036659240723
8.26,14.55365,0.00598,14.556253433227539
8.27,14.54753,0.00524,14.55028247833252
8.28,14.54097,0.00438,14.543203353881836
8.29,14.53542,0.00361,14.535469055175781
8.3,14.5267,0.00235,14.527486801147461
8.31,14.51911,0.0012,14.52070140838623
8.32,14.51127,0.0,14.515073776245117
8.33,14.50322,0.0,14.510293960571289
8.34,14.49501,0.0,14.506075859069824
8.35,14.48669,0.0,14.502326965332031
8.36,14.47828,0.0,14.498034477233887
8.37,14.47152,0.0,14.493181228637695
8.38,14.46136,0.0,14.4873628616333
8.39,14.45289,0.0,14.480979919433594
8.4,14.44446,0.0,14.474431991577148
8.41,14.43607,0.0,14.467541694641113
8.42,14.42774,0.0,14.460783958435059
8.43,14.41949,0.0,14.454254150390625
8.44,14.41131,0.0,14.447649002075195
8.45,14.40322,0.0,14.441654205322266
8.46,14.3952,0.0,14.435649871826172
8.47,14.38727,0.0,14.429137229919434
8.48,14.3794,0.0,14.422691345214844
8.49,14.3716,0.0,14.41611385345459
8.5,14.36384,0.0,14.410359382629395
8.51,14.35613,0.0,14.404356956481934
8.52,14.34845,0.0,14.397902488708496
8.53,14.34077,0.0,14.391044616699219
8.54,14.33463,0.0,14.384078025817871
8.55,14.32541,0.0,14.377099990844727
8.56,14.31769,0.0,14.369767189025879
8.57,14.30993,0.0,14.362679481506348
8.58,14.30213,0.0,14.355886459350586
8.59,14.29426,0.0,14.348475456237793
8.6,14.28632,0.0,14.339776039123535
8.61,14.27833,0.0,14.330674171447754
8.62,14.27187,0.0,14.322354316711426
8.63,14.26212,0.0,14.314373970031738
8.64,14.25391,0.0,14.306422233581543
8.65,14.24564,0.0,14.29877758026123
8.66,14.23733,0.0,14.291582107543945
8.67,14.22898,0.0,14.284732818603516
8.68,14.2206,0.0,14.2785062789917
8.69,14.21222,0.0,14.273200988769531
8.7,14.20551,0.0,14.268458366394043
8.71,14.19551,0.0,14.263684272766113
8.72,14.18723,0.0,14.25900936126709
8.73,14.17902,0.0,14.253908157348633
8.74,14.1709,0.0,14.247991561889648
8.75,14.16291,0.0,14.24122428894043
8.76,14.15506,0.0,14.234006881713867
8.77,14.14737,0.0,14.226408958435059
8.78,14.13986,0.0,14.21854019165039
8.79,14.13398,0.0,14.210932731628418
8.8,14.12545,0.0,14.203653335571289
8.81,14.11857,0.0,14.196417808532715
8.82,14.11193,0.0,14.189146041870117
8.83,14.10552,0.0,14.181553840637207
8.84,14.09936,0.0,14.173762321472168
8.85,14.09343,0.0,14.166034698486328
8.86,14.08773,0.0,14.15802001953125
8.87,14.08332,0.0,14.149759292602539
8.88,14.07697,0.0,14.141218185424805
8.89,14.07189,0.0,14.132277488708496
8.9,14.06697,0.0,14.12310791015625
8.91,14.06218,0.0,14.113783836364746
8.92,14.0575,0.0,14.104155540466309
8.93,14.05289,0.0,14.09436321258545
8.94,14.04833,0.0,14.084989547729492
8.95,14.04467,0.0,14.076192855834961
8.96,14.03916,0.0,14.067657470703125
8.97,14.03448,0.0,14.058807373046875
8.98,14.02969,0.0,14.0506010055542
8.99,14.02473,0.0,14.042600631713867
9.0,14.01958,0.0,14.03442096710205
9.01,14.0142,0.0,14.026396751403809
9.02,14.00855,0.0,14.018416404724121
9.03,14.0026,0.0,14.01070499420166
9.04,13.9976,0.0,14.002496719360352
9.05,13.98969,0.0,13.995339393615723
9.06,13.98268,0.0,13.987866401672363
9.07,13.97529,0.0,13.980749130249023
9.08,13.9675,0.0,13.973748207092285
9.09,13.95932,0.0,13.965534210205078
9.1,13.95074,0.0,13.955976486206055
9.11,13.94178,0.0,13.945699691772461
9.12,13.93434,0.0,13.935389518737793
9.13,13.92278,0.0,13.925971031188965
9.14,13.91279,0.0,13.917306900024414
9.15,13.90252,0.0,13.909355163574219
9.16,13.89201,0.0,13.902427673339844
9.17,13.88132,0.0,13.895430564880371
9.18,13.87048,0.0,13.888775825500488
9.19,13.85955,0.0,13.882905960083008
9.2,13.85078,0.0,13.877411842346191
9.21,13.83768,0.0,13.871573448181152
9.22,13.82686,0.0,13.865468978881836
9.23,13.8162,0.0,13.859794616699219
9.24,13.80576,0.0,13.853792190551758
9.25,13.79561,0.0,13.846851348876953
9.26,13.7858,0.0,13.839509010314941
9.27,13.77639,0.0,13.832417488098145
9.28,13.76742,0.0,13.824955940246582
9.29,13.7606,0.0,13.817275047302246
9.3,13.75101,0.0,13.810160636901855
9.31,13.74363,0.0,13.803954124450684
9.32,13.73682,0.0,13.797711372375488
9.33,13.73061,0.0,13.792204856872559
9.34,13.72498,0.0,13.787734985351562
9.35,13.71992,0.0,13.784358978271484
9.36,13.71542,0.0,13.78016471862793
9.37,13.71218,0.0,13.774677276611328
9.38,13.70789,0.0,13.767590522766113
9.39,13.70476,0.0,13.759685516357422
9.4,13.70195,0.0,13.75128173828125
9.41,13.69937,0.0,13.742581367492676
9.42,13.69691,0.0,13.734593391418457
9.43,13.69447,0.0,13.725823402404785
9.44,13.69191,0.0,13.717178344726562
9.45,13.68968,0.0,13.709190368652344
9.46,13.68588,0.0,13.700517654418945
9.47,13.6821,0.0,13.690629959106445
9.48,13.67759,0.0,13.6788330078125
9.49,13.67218,0.0,13.666406631469727
9.5,13.66568,0.0,13.654237747192383
9.51,13.65794,0.0,13.642054557800293
9.52,13.64874,0.0,13.629096984863281
9.53,13.63791,0.0,13.615370750427246
9.54,13.62795,0.0,13.601190567016602
9.55,13.61065,0.0,13.586136817932129
9.56,13.59385,0.0,13.569107055664062
9.57,13.57471,0.0,13.54848575592041
9.58,13.55308,0.0,13.524221420288086
9.59,13.5288,0.0,13.495062828063965
9.6,13.50173,0.0,13.460902214050293
9.61,13.47175,0.0,13.424881935119629
9.62,13.44557,0.0,13.388934135437012
9.63,13.40263,0.0,13.351601600646973
9.64,13.36331,0.0,13.311051368713379
9.65,13.32074,0.0,13.265686988830566
9.66,13.27485,0.0,13.21500301361084
9.67,13.22564,0.0,13.159790992736816
9.68,13.17309,0.0,13.100787162780762
9.69,13.11723,0.0,13.036758422851562
9.7,13.07007,0.0,12.967877388000488
9.71,12.99569,0.0,12.89307689666748
9.72,12.93015,0.0,12.811800956726074
9.73,12.86155,0.0,12.717040061950684
9.74,12.78998,0.0,12.597834587097168
9.75,12.71559,0.0,12.443964958190918
9.76,12.63849,0.0,12.258086204528809
9.77,12.55886,0.0,12.05077075958252
9.78,12.47687,0.0,11.835653305053711
9.79,12.4096,0.0,11.622143745422363
9.8,12.30645,0.0,11.425854682922363
9.81,12.2185,0.0,11.256784439086914
9.82,12.12891,0.0,11.12287712097168
9.83,12.03794,0.0,11.027052879333496
9.84,11.94578,0.0,10.962950706481934
9.85,11.85267,0.0,10.927159309387207
9.86,11.75881,0.0,10.914811134338379
9.87,11.68321,0.0,10.91826343536377
9.88,11.5696,0.0,10.919378280639648
9.89,11.4748,0.0,10.913866996765137
9.9,11.37998,0.0,10.90116024017334
9.91,11.28541,0.0,10.881967544555664
9.92,11.19126,0.0,10.851543426513672
9.93,11.09769,0.0,10.798138618469238
9.94,11.00483,0.0,10.71701431274414
9.95,10.93105,0.0,10.609748840332031
9.96,10.82182,0.0,10.48300838470459
9.97,10.73187,0.0,10.342708587646484
9.98,10.64309,0.0,10.196070671081543
9.99,10.55556,0.0,10.047622680664062
10.0,10.46926,0.0,9.899982452392578
10.01,10.38438,0.0,9.754913330078125
10.02,10.30081,0.0,9.610428810119629
10.03,10.21858,0.0,9.462886810302734
10.04,10.15369,0.0,9.307796478271484
10.05,10.0581,0.0,9.1337251663208
10.06,9.97977,0.0,8.934974670410156
10.07,9.90264,0.0,8.724506378173828
10.08,9.82664,0.0,8.539490699768066
10.09,9.75168,0.0,8.426011085510254
10.1,9.67763,0.0,8.391712188720703
10.11,9.60451,0.0,8.416757583618164
10.12,9.54645,0.0,8.476991653442383
10.13,9.46025,0.0,8.53212833404541
10.14,9.38889,0.0,8.56085205078125
10.15,9.31789,0.0,8.560088157653809
10.16,9.2471,0.0,8.55712604522705
10.17,9.17641,0.0,8.574376106262207
10.18,9.10566,0.0,8.618688583374023
10.19,9.03473,0.0,8.682673454284668
10.2,8.97767,0.0,8.752860069274902
10.21,8.89183,0.0,8.807287216186523
10.22,8.81964,0.0,8.84557056427002
10.23,8.74679,0.0,8.86912727355957
10.24,8.67319,0.0,8.873826026916504
10.25,8.59874,0.0,8.85366439819336
10.26,8.52338,0.0,8.808088302612305
10.27,8.44704,0.0,8.752753257751465
10.28,8.36965,0.0,8.691593170166016
10.29,8.30687,0.0,8.626740455627441
10.3,8.21157,0.0,8.557086944580078
10.31,8.13082,0.0,8.479104995727539
10.32,8.04894,0.0,8.393232345581055
10.33,7.96591,0.0,8.301836967468262
10.34,7.88175,0.0,8.206681251525879
10.35,7.79648,0.0,8.106751441955566
10.36,7.71014,0.0,8.002815246582031
10.37,7.64025,0.0,7.898749828338623
10.38,7.53446,0.0,7.795048236846924
10.39,7.44525,0.0,7.689098358154297
10.4,7.35515,0.0,7.5745320320129395
10.41,7.26438,0.0,7.450082302093506
10.42,7.1729,0.0,7.319969654083252
10.43,7.08084,0.0,7.191458225250244
10.44,6.98826,0.0,7.064638137817383
10.45,6.91382,0.0,6.939221382141113
10.46,6.80198,0.0,6.8101806640625
10.47,6.70845,0.0,6.685456275939941
10.48,6.61477,0.0,6.571997165679932
10.49,6.52103,0.0,6.469141483306885
10.5,6.42733,0.0,6.369948863983154
10.51,6.33374,0.0,6.26749324798584
10.52,6.24032,0.0,6.158656120300293
10.53,6.14715,0.0,6.045108318328857
10.54,6.07278,0.0,5.930137634277344
10.55,5.96183,0.0,5.805997371673584
10.56,5.86978,0.0,5.667715549468994
10.57,5.77821,0.0,5.51994514465332
10.58,5.68714,0.0,5.368834495544434
10.59,5.59663,0.0,5.2123565673828125
10.6,5.50664,0.0,5.05081033706665
10.61,5.4173,0.0,4.89634370803833
10.62,5.34617,0.0,4.761613845825195
10.63,5.24034,0.0,4.667502403259277
10.64,5.15275,0.0,4.614063739776611
10.65,5.06574,0.0,4.589780807495117
10.66,4.9793,0.0,4.585813999176025
10.67,4.89339,0.0,4.592076778411865
10.68,4.80799,0.0,4.600032806396484
10.69,4.72307,0.0,4.6048150062561035
10.7,4.65535,0.0,4.603664398193359
10.71,4.55444,0.0,4.592342853546143
10.72,4.47064,0.0,4.566961288452148
10.73,4.38709,0.0,4.5254926681518555
10.74,4.30375,0.0,4.473473072052002
10.75,4.22053,0.0,4.41774845123291
10.76,4.13736,0.0,4.3548665046691895
10.77,4.05416,0.0,4.283763885498047
10.78,3.97085,0.0,4.2034687995910645
10.79,3.90401,0.0,4.1170759201049805
10.8,3.80354,0.0,4.02595329284668
10.81,3.71939,0.0,3.9317221641540527
10.82,3.63475,0.0,3.8298909664154053
10.83,3.54956,0.0,3.7151732444763184
10.84,3.46372,0.0,3.587556838989258
10.85,3.37714,0.0,3.4501492977142334
10.86,3.28973,0.0,3.3133983612060547
10.87,3.2191,0.0,3.185563802719116
10.88,3.11207,0.0,3.0711045265197754
10.89,3.02178,0.0,2.9681315422058105
10.9,2.93032,0.0,2.8741471767425537
10.91,2.83768,0.0,2.783388376235962
10.92,2.74384,0.0,2.691021680831909
10.93,2.64873,0.0,2.592599630355835
10.94,2.5524,0.0,2.4863011837005615
10.95,2.47435,0.0,2.37540602684021
10.96,2.35597,0.0,2.2633256912231445
10.97,2.25594,0.0,2.159546375274658
10.98,2.15475,0.0,2.071350574493408
10.99,2.0525,0.0,2.0018858909606934
11.0,1.94926,0.0,1.9466570615768433
11.01,1.84519,0.0,1.8996095657348633
11.02,1.74038,0.0,1.8531266450881958
11.03,1.63502,0.0,1.8008207082748413
11.04,1.5504,0.0,1.7434182167053223
11.05,1.42343,0.0,1.6807132959365845
11.06,1.31761,0.0,1.6103193759918213
11.07,1.21214,0.0,1.5328600406646729
11.08,1.10724,0.0,1.450459361076355
11.09,1.00321,0.0,1.3655195236206055
11.1,0.90034,0.00328,1.2757560014724731
11.11,0.79904,0.00581,1.1820276975631714
11.12,0.71921,0.00774,1.0881298780441284
11.13,0.60216,0.01046,0.9934409856796265
11.14,0.50729,0.01254,0.9007891416549683
11.15,0.41526,0.01444,0.8136194944381714
11.16,0.32641,0.01615,0.730842649936676
11.17,0.24107,0.01764,0.6548036336898804
11.18,0.15955,0.01892,0.5837865471839905
11.19,0.08219,0.01998,0.51434725522995
11.2,0.02378,0.02066,0.4463627338409424
11.21,0.0,0.0214,0.38071179389953613
11.22,0.0,0.02176,0.319999635219574
11.23,0.0,0.0219,0.2651542127132416
11.24,0.0,0.0218,0.21696895360946655
11.25,0.0,0.02149,0.17541924118995667
11.26,0.0,0.02097,0.141149640083313
11.27,0.0,0.02025,0.11224264651536942
11.28,0.0,0.01935,0.08627546578645706
11.29,0.0,0.0185,0.06302530318498611
11.3,0.0,0.01703,0.041218336671590805
11.31,0.0,0.01566,0.019798651337623596
11.32,0.0,0.01416,-0.0005214503034949303
11.33,0.0,0.01256,-0.020982638001441956
11.34,0.0,0.01087,-0.04181145131587982
11.35,0.0,0.00912,-0.062244780361652374
11.36,0.0,0.00733,-0.0796007588505745
11.37,0.0,0.00588,-0.09448044002056122
11.38,0.0,0.00369,-0.10361830145120621
11.39,0.0,0.00189,-0.10644329339265823
11.4,0.0,0.0,-0.1036929115653038
11.41,0.0,0.0,-0.09541406482458115
11.42,0.0,0.0,-0.08077699691057205
11.43,0.0,0.0,-0.059637174010276794
11.44,0.0,0.0,-0.031534142792224884
11.45,0.0,0.0,0.0020649656653404236
11.46,0.0,0.0,0.04186233505606651
11.47,0.0,0.0,0.08652359992265701
11.48,0.0,0.0,0.13335871696472168
11.49,0.0,0.0,0.17879721522331238
11.5,0.02852,0.0,0.21947938203811646
11.51,0.0626,0.0,0.25300177931785583
11.52,0.0947,0.0,0.277715265750885
11.53,0.12448,0.0,0.29299628734588623
11.54,0.14647,0.0,0.2985824942588806
11.55,0.17602,0.0,0.2962833344936371
11.56,0.19731,0.0,0.28792160749435425
11.57,0.21537,0.0,0.2749808430671692
11.58,0.23009,0.0,0.2583666145801544
11.59,0.24138,0.0,0.23849856853485107
11.6,0.2492,0.0,0.21579906344413757
11.61,0.25355,0.0,0.19083377718925476
11.62,0.25455,0.0,0.16404330730438232
11.63,0.25207,0.0,0.135759174823761
11.64,0.24645,0.0,0.10639873147010803
11.65,0.23777,0.0,0.07655351608991623
11.66,0.22624,0.0,0.04687168449163437
11.67,0.21206,0.0,0.018249694257974625
11.68,0.1955,0.0,-0.008450886234641075
11.69,0.17682,0.0,-0.03261643648147583
11.7,0.16052,0.0,-0.0536966435611248
11.71,0.13429,0.0,-0.07123423367738724
11.72,0.11107,0.0,-0.08508247882127762
11.73,0.08698,0.0,-0.09563380479812622
11.74,0.06234,0.0,-0.10316238552331924
11.75,0.03748,0.0,-0.1080792173743248
11.76,0.01299,0.0,-0.11108679324388504
11.77,0.0,0.0,-0.11271350085735321
11.78,0.0,0.0,-0.1133439689874649
11.79,0.0,0.0,-0.11329592764377594
11.8,0.0,0.0,-0.11277153342962265
11.81,0.0,0.0,-0.11192697286605835
11.82,0.0,0.0,-0.11089899390935898
11.83,0.0,0.0,-0.10981816053390503
11.84,0.0,0.0,-0.10873188823461533
11.85,0.0,0.0,-0.10772853344678879
11.86,0.0,0.0,-0.10685976594686508
11.87,0.0,0.0,-0.10615014284849167
11.88,0.0,0.0,-0.10556986182928085
11.89,0.0,0.0,-0.10522915422916412
11.9,0.0,0.0,-0.10520695894956589
11.91,0.0,0.0,-0.10544600337743759
11.92,0.0,0.0,-0.1058010384440422
11.93,0.0,0.0,-0.10606442391872406
11.94,0.0,0.0,-0.10590923577547073
11.95,0.0,0.0,-0.1047695055603981
11.96,0.0,0.0,-0.1023477092385292
11.97,0.0,0.0,-0.09842895716428757
11.98,0.0,0.0,-0.09277843683958054
11.99,0.0,0.0,-0.08525440096855164
12.0,0.0,0.0,-0.0758076012134552
12.01,0.0,0.0,-0.06467080861330032
12.02,0.0,0.0,-0.05232876166701317
12.03,0.0,0.0,-0.03926965594291687
12.04,0.0,0.00103,-0.025974206626415253
12.05,0.0,0.00163,-0.012827547267079353
12.06,0.02451,0.00215,-0.00011417316272854805
12.07,0.04058,0.00268,0.011819945648312569
12.08,0.05574,0.00322,0.022552989423274994
12.09,0.06983,0.00375,0.0317206010222435
12.1,0.0827,0.00426,0.039003897458314896
12.11,0.09421,0.00475,0.04416274279356003
12.12,0.10237,0.00513,0.04690581187605858
12.13,0.11275,0.00564,0.04733159765601158
12.14,0.11962,0.00603,0.04566068947315216
12.15,0.12483,0.00636,0.042080771178007126
12.16,0.12834,0.00663,0.036684900522232056
12.17,0.13017,0.00684,0.02951708808541298
12.18,0.13033,0.00698,0.020618315786123276
12.19,0.12887,0.00705,0.010034732520580292
12.2,0.12656,0.00706,-0.0020808717235922813
12.21,0.12131,0.00698,-0.015400363132357597
12.22,0.1154,0.00684,-0.029394211247563362
12.23,0.10821,0.00662,-0.043404556810855865
12.24,0.09986,0.00633,-0.05677009001374245
12.25,0.09048,0.00598,-0.06893255561590195
12.26,0.08023,0.00557,-0.07949773967266083
12.27,0.06926,0.0051,-0.08829908818006516
12.28,0.06006,0.00469,-0.09530044347047806
12.29,0.04818,0.00413,-0.100586898624897
12.3,0.03358,0.00342,-0.10435640066862106
12.31,0.0213,0.00279,-0.10685282200574875
12.32,0.00125,0.00215,-0.10832687467336655
12.33,0.0,0.00149,-0.10904066264629364
12.34,0.0,0.0,-0.10920596867799759
12.35,0.0,0.0,-0.1090061292052269
12.36,0.0,0.0,-0.10859321802854538
12.37,0.0,0.0,-0.10808271169662476
12.38,0.0,0.0,-0.1075562834739685
12.39,0.0,0.0,-0.10704629123210907
12.4,0.0,0.0,-0.106573186814785
12.41,0.0,0.0,-0.1061311587691307
12.42,0.0,0.0,-0.10573778301477432
12.43,0.0,0.0,-0.10543113201856613
12.44,0.0,0.0,-0.10521472245454788
12.45,0.0,0.0,-0.1050746962428093
12.46,0.0,0.0,-0.10507258027791977
12.47,0.0,0.0,-0.10526030510663986
12.48,0.0,0.0,-0.10558155924081802
12.49,0.0,0.0,-0.10586230456829071
12.5,0.0,0.0,-0.10586826503276825
12.51,0.0,0.0,-0.10535690933465958
12.52,0.0,0.0,-0.1041351929306984
12.53,0.0,0.0,-0.10197893530130386
12.54,0.0,0.0,-0.09877551347017288
12.55,0.0,0.0,-0.09454498440027237
12.56,0.0,0.0,-0.08940527588129044
12.57,0.0,0.0,-0.08352433890104294
12.58,0.0,0.0,-0.07713108509778976
12.59,0.0,0.0,-0.07044897228479385
12.6,0.0,0.0,-0.06370729953050613
12.61,0.0,0.0,-0.05713436380028725
12.62,0.00832,0.0011,-0.05092141777276993
12.63,0.01873,0.00169,-0.04521052539348602
12.64,0.02583,0.00214,-0.040084514766931534
12.65,0.03242,0.00257,-0.035619646310806274
12.66,0.03843,0.00295,-0.03192014619708061
12.67,0.0438,0.00329,-0.029130522161722183
12.68,0.04849,0.00358,-0.02738085389137268
12.69,0.05246,0.00382,-0.026723770424723625
12.7,0.05509,0.00397,-0.0272333025932312
12.71,0.05812,0.00413,-0.028775157406926155
12.72,0.05978,0.00419,-0.031157758086919785
12.73,0.06067,0.0042,-0.034288760274648666
12.74,0.0608,0.00415,-0.03811834380030632
12.75,0.06019,0.00405,-0.04263334348797798
12.76,0.05886,0.00389,-0.0478544682264328
12.77,0.05686,0.00368,-0.053772274404764175
12.78,0.0548,0.00348,-0.060263775289058685
12.79,0.05171,0.00319,-0.06710390746593475
12.8,0.0473,0.00279,-0.07400809973478317
12.81,0.04312,0.00243,-0.08065285533666611
12.82,0.03855,0.00203,-0.086746945977211
12.83,0.03365,0.00162,-0.09207510203123093
12.84,0.0285,0.00119,-0.09651545435190201
12.85,0.02316,0.0,-0.10004586726427078
12.86,0.01772,0.0,-0.10270776599645615
12.87,0.01332,0.0,-0.10459210723638535
12.88,0.0,0.0,-0.10583874583244324
12.89,0.0,0.0,-0.1065683364868164
12.9,0.0,0.0,-0.10692069679498672
12.91,0.0,0.0,-0.10697972029447556
12.92,0.0,0.0,-0.10686936229467392
12.93,0.0,0.0,-0.10666278749704361
