time,veh_u,veh_v,model_GRU_lon_2080.pt
0.64,0.0,0.00374,-0.0007781349122524261
0.65,0.0,0.00371,-0.0007781349122524261
0.66,0.0,0.00368,-0.0007781349122524261
0.67,0.0,0.00367,-0.0007781349122524261
0.68,0.0,0.00365,-0.0007781349122524261
0.69,0.0,0.00363,-0.0007781349122524261
0.7,0.0,0.00361,-0.0007781349122524261
0.71,0.0,0.00358,-0.0007781349122524261
0.72,0.0,0.00353,-0.0007781349122524261
0.73,0.0,0.00348,-0.0007781349122524261
0.74,0.0,0.0034,-0.0007781349122524261
0.75,0.0,0.00331,-0.0007781349122524261
0.76,0.0,0.00319,-0.0007781349122524261
0.77,0.0,0.00304,-0.0007781349122524261
0.78,0.0,0.00287,-0.0007781349122524261
0.79,0.0,0.00267,-0.0007781349122524261
0.8,0.0,0.00244,-0.0007781349122524261
0.81,0.0,0.00218,-0.0007781349122524261
0.82,0.0,0.00195,-0.0007781349122524261
0.83,0.0,0.00164,-0.0007781349122524261
0.84,0.0,0.00124,-0.0007781349122524261
0.85,0.0,0.0,-0.0007781349122524261
0.86,0.0,0.0,-0.0007781349122524261
0.87,0.0,0.0,-0.0007781349122524261
0.88,0.0,0.0,-0.0007781349122524261
0.89,0.0,0.0,-0.0007781349122524261
0.9,0.0,0.0,0.0001271478831768036
0.91,0.0,0.0,0.0010779304429888725
0.92,0.0,0.0,0.0020656436681747437
0.93,0.0,0.0,0.003067159093916416
0.94,0.0,0.0,0.00404154509305954
0.95,0.0,0.0,0.004965054802596569
0.96,0.0,0.0,0.0058262888342142105
0.97,0.0,0.0,0.006630668416619301
0.98,0.0,0.0,0.00734277069568634
0.99,0.0,0.0,0.008011090569198132
1.0,0.0,0.0,0.008607294410467148
1.01,0.0,0.0,0.00913911685347557
1.02,0.0,0.0,0.009575240314006805
1.03,0.0,0.0,0.0099104642868042
1.04,0.0,0.0,0.010135993361473083
1.05,0.0,0.0,0.010257452726364136
1.06,0.0,0.0,0.010273810476064682
1.07,0.0,0.0,0.010191526263952255
1.08,0.0,0.0,0.01001608744263649
1.09,0.0,0.0,0.009743325412273407
1.1,0.0,0.0,0.009389553219079971
1.11,0.0,0.0,0.00895533338189125
1.12,0.0,0.0,0.008444491773843765
1.13,0.0,0.0,0.007865380495786667
1.14,0.0,0.0,0.007234870456159115
1.15,0.0,0.0,0.006577356718480587
1.16,0.0,0.00121,0.005910086445510387
1.17,0.0,0.00178,0.005244098603725433
1.18,0.0,0.00234,0.0045885955914855
1.19,0.0,0.00288,0.00396367534995079
1.2,0.0,0.0034,0.0033846860751509666
1.21,0.0,0.00389,0.0028344551101326942
1.22,0.0,0.00435,0.0023224307224154472
1.23,0.0,0.00477,0.0018488112837076187
1.24,0.0,0.00514,0.00144294835627079
1.25,0.0,0.00546,0.0011291811242699623
1.26,0.0,0.00573,0.0009142681956291199
1.27,0.0,0.00595,0.0007736710831522942
1.28,0.0,0.00611,0.0007109232246875763
1.29,0.0,0.00621,0.0007456354796886444
1.3,0.0,0.00626,0.000833551399409771
1.31,0.0,0.00624,0.000987921841442585
1.32,0.0,0.00618,0.0011689886450767517
1.33,0.0,0.00606,0.0013928553089499474
1.34,0.0,0.00589,0.0017162328585982323
1.35,0.0,0.00568,0.0021150102838873863
1.36,0.0,0.00542,0.0025998149067163467
1.37,0.0,0.00513,0.003168211318552494
1.38,0.0,0.00487,0.00381608959287405
1.39,0.0,0.00452,0.004542811773717403
1.4,0.0,0.00415,0.005348340608179569
1.41,0.0,0.00369,0.006254231557250023
1.42,0.0,0.00329,0.007281645201146603
1.43,0.0,0.00288,0.008420456200838089
1.44,0.0,0.00248,0.00965915247797966
1.45,0.0,0.00209,0.010981306433677673
1.46,0.0,0.00171,0.012365477159619331
1.47,0.0,0.00135,0.013756310567259789
1.48,0.0,0.00101,0.015073953196406364
1.49,0.0,0.0,0.01625044271349907
1.5,0.0,0.0,0.017241772264242172
1.51,0.0,0.0,0.01803608052432537
1.52,0.0,0.0,0.01860690489411354
1.53,0.0,0.0,0.01892983913421631
1.54,0.0,0.0,0.019033227115869522
1.55,0.0,0.0,0.018887819722294807
1.56,0.0,0.0,0.018465472385287285
1.57,0.0,0.0,0.01779460906982422
1.58,0.0,0.0,0.016920380294322968
1.59,0.0,0.0,0.015932299196720123
1.6,0.0,0.0,0.014946406707167625
1.61,0.0,0.0,0.014077525585889816
1.62,0.0,0.0,0.013363337144255638
1.63,0.0,0.0,0.012804854661226273
1.64,0.0,0.0,0.012390099465847015
1.65,0.0,0.0,0.012091949582099915
1.66,0.0,0.0,0.011877769604325294
1.67,0.0,0.00103,0.011706516146659851
1.68,0.0,0.00131,0.011551614850759506
1.69,0.0,0.00159,0.011409170925617218
1.7,0.0,0.00188,0.011280424892902374
1.71,0.0,0.00217,0.011150073260068893
1.72,0.0,0.00245,0.011003687977790833
1.73,0.0,0.00272,0.010887298732995987
1.74,0.0,0.00299,0.010801760479807854
1.75,0.0,0.00324,0.010738145560026169
1.76,0.0,0.00347,0.010700743645429611
1.77,0.0,0.00368,0.01068165898323059
1.78,0.0,0.00387,0.010679559782147408
1.79,0.0,0.00404,0.01067722961306572
1.8,0.0,0.00418,0.01071694865822792
1.81,0.0,0.0043,0.010812697932124138
1.82,0.0,0.00439,0.010958598926663399
1.83,0.0,0.00445,0.011139001697301865
1.84,0.0,0.00449,0.01130826398730278
1.85,0.0,0.00449,0.011465433984994888
1.86,0.0,0.00447,0.011642972007393837
1.87,0.0,0.00443,0.011829245835542679
1.88,0.0,0.00438,0.01202479749917984
1.89,0.0,0.00429,0.012229276821017265
1.9,0.0,0.00419,0.012430014088749886
1.91,0.0,0.00406,0.012621354311704636
1.92,0.0,0.00389,0.012810435146093369
1.93,0.0,0.00374,0.012977734208106995
1.94,0.0,0.00358,0.01314898207783699
1.95,0.0,0.0034,0.013312254101037979
1.96,0.0,0.00323,0.013459309935569763
1.97,0.0,0.00305,0.013590872287750244
1.98,0.0,0.00288,0.013703720644116402
1.99,0.0,0.00271,0.013777606189250946
2.0,0.0,0.00255,0.013848183676600456
2.01,0.0,0.00243,0.013905132189393044
2.02,0.0,0.00227,0.01392926461994648
2.03,0.0,0.00217,0.013894634321331978
2.04,0.0,0.00205,0.013837169855833054
2.05,0.0,0.00197,0.013756942003965378
2.06,0.0,0.00191,0.013630665838718414
2.07,0.0,0.00187,0.013473611325025558
2.08,0.0,0.00185,0.013322502374649048
2.09,0.0,0.00185,0.013145066797733307
2.1,0.0,0.00187,0.012964937835931778
2.11,0.0,0.00191,0.012759629637002945
2.12,0.0,0.00197,0.01253693737089634
2.13,0.0,0.00205,0.01232902705669403
2.14,0.0,0.00214,0.012126756832003593
2.15,0.0,0.00224,0.011949175968766212
2.16,0.0,0.00235,0.01178787648677826
2.17,0.0,0.00245,0.011629562824964523
2.18,0.0,0.00256,0.011456932872533798
2.19,0.0,0.00266,0.011304883286356926
2.2,0.0,0.00276,0.011212615296244621
2.21,0.0,0.00283,0.011198034510016441
2.22,0.0,0.00289,0.011238515377044678
2.23,0.0,0.00291,0.011311080306768417
2.24,0.0,0.00291,0.011385999619960785
2.25,0.0,0.00287,0.01143086701631546
2.26,0.0,0.00282,0.01145818829536438
2.27,0.0,0.00267,0.011469652876257896
2.28,0.0,0.00254,0.011466532945632935
2.29,0.0,0.00228,0.011484725400805473
2.3,0.0,0.00207,0.011521359905600548
2.31,0.0,0.00167,0.011549171060323715
2.32,0.0,0.00129,0.011603277176618576
2.33,0.0,0.0,0.011670535430312157
2.34,0.0,0.0,0.011734459549188614
2.35,0.0,0.0,0.011803267523646355
2.36,0.0,0.0,0.011884205043315887
2.37,0.0,0.0,0.011978618800640106
2.38,0.0,0.0,0.012085016816854477
2.39,0.0,0.0,0.012193575501441956
2.4,0.0,0.0,0.012294011190533638
2.41,0.0,0.0,0.012373391538858414
2.42,0.0,0.0,0.012450579553842545
2.43,0.0,0.0,0.012664854526519775
2.44,0.0,0.0,0.013271063566207886
2.45,0.0,0.0,0.014548804610967636
2.46,0.0,0.0,0.01660476066172123
2.47,0.0,0.0,0.019472569227218628
2.48,0.0,0.0,0.023040274158120155
2.49,0.0,0.0,0.027156807482242584
2.5,0.0,0.0,0.031554531306028366
2.51,0.0,0.0,0.03592649847269058
2.52,0.0,0.0,0.04002118110656738
2.53,0.0,0.0,0.04359275847673416
2.54,0.0,0.0,0.046470023691654205
2.55,0.0,0.0,0.04855996370315552
2.56,0.0,0.0,0.049834296107292175
2.57,0.0,0.0,0.0503297820687294
2.58,0.0,0.0,0.05012884736061096
2.59,0.0,0.0,0.04946991428732872
2.6,0.0,0.0,0.04869045317173004
2.61,0.0,0.0,0.047911517322063446
2.62,0.0,0.0,0.04723847657442093
2.63,0.0,0.0,0.04666256904602051
2.64,0.0,0.0,0.046259574592113495
2.65,0.0,0.0,0.04601363092660904
2.66,0.0,0.0,0.045962028205394745
2.67,0.0,0.0,0.0460415855050087
2.68,0.0,0.0,0.046378493309020996
2.69,0.0,0.0,0.04697500541806221
2.7,0.0,0.0,0.047726769000291824
2.71,0.0,0.0,0.04862092807888985
2.72,0.0,0.0,0.04960232973098755
2.73,0.0,0.0,0.05082341656088829
2.74,0.0,0.0,0.05217985063791275
2.75,0.0,0.0,0.05354107916355133
2.76,0.0,0.0,0.05475831776857376
2.77,0.0,0.0,0.055809736251831055
2.78,0.0,0.0,0.05672217905521393
2.79,0.0,0.00144,0.05752477049827576
2.8,0.0,0.00212,0.058211445808410645
2.81,0.0,0.00307,0.05877981334924698
2.82,0.01098,0.00378,0.05913925915956497
2.83,0.01305,0.00442,0.05940317362546921
2.84,0.01541,0.00497,0.059601642191410065
2.85,0.01808,0.00544,0.05971934646368027
2.86,0.02108,0.00583,0.05978619307279587
2.87,0.0244,0.00612,0.05983418971300125
2.88,0.02808,0.00633,0.059908971190452576
2.89,0.03212,0.00646,0.06015734374523163
2.9,0.03654,0.0065,0.06049121171236038
2.91,0.04136,0.00646,0.06082650274038315
2.92,0.04658,0.00634,0.06124121695756912
2.93,0.05221,0.00615,0.06193850189447403
2.94,0.05829,0.0059,0.06353122740983963
2.95,0.06481,0.00558,0.06652034819126129
2.96,0.0718,0.00522,0.07114645838737488
2.97,0.07927,0.0048,0.07720759510993958
2.98,0.08723,0.00435,0.0844247043132782
2.99,0.09571,0.00387,0.09237687289714813
3.0,0.10472,0.00336,0.10079457610845566
3.01,0.11235,0.00294,0.10956791043281555
3.02,0.12443,0.00231,0.11873828619718552
3.03,0.13297,0.00188,0.12892475724220276
3.04,0.1465,0.00126,0.13924333453178406
3.05,0.15606,0.0,0.1501104235649109
3.06,0.17115,0.0,0.15986448526382446
3.07,0.18179,0.0,0.16876524686813354
3.08,0.19858,0.0,0.17543333768844604
3.09,0.21341,0.0,0.18038102984428406
3.1,0.22903,0.0,0.1834120750427246
3.11,0.24546,0.0,0.1861136555671692
3.12,0.26274,0.0,0.18870586156845093
3.13,0.2809,0.0,0.1935267448425293
3.14,0.29998,0.0,0.20032718777656555
3.15,0.32001,0.0,0.20905941724777222
3.16,0.34103,0.0,0.22024032473564148
3.17,0.36307,0.0,0.23667636513710022
3.18,0.38617,0.0,0.25943610072135925
3.19,0.41035,0.0,0.29057833552360535
3.2,0.43566,0.0,0.3281260132789612
3.21,0.46212,0.0,0.3709765374660492
3.22,0.48975,0.0,0.4157463312149048
3.23,0.51858,0.0,0.4612593948841095
3.24,0.54863,0.0,0.5052201747894287
3.25,0.57993,0.0,0.5474128723144531
3.26,0.60591,0.00108,0.5881434679031372
3.27,0.64632,0.00177,0.627683162689209
3.28,0.67433,0.00226,0.6678527593612671
3.29,0.71781,0.003,0.7090116143226624
3.3,0.74787,0.00351,0.7507166266441345
3.31,0.79457,0.00429,0.7945607304573059
3.32,0.8265,0.0048,0.8416414856910706
3.33,0.87604,0.00556,0.893461287021637
3.34,0.91869,0.00618,0.9498533010482788
3.35,0.96254,0.00678,1.0103877782821655
3.36,1.00755,0.00735,1.073574185371399
3.37,1.05367,0.00788,1.138107419013977
3.38,1.10088,0.00838,1.201953649520874
3.39,1.14913,0.00884,1.2650935649871826
3.4,1.19834,0.00925,1.3269814252853394
3.41,1.2485,0.0096,1.3878906965255737
3.42,1.29952,0.0099,1.4467636346817017
3.43,1.35135,0.01015,1.5041849613189697
3.44,1.40392,0.01033,1.5594685077667236
3.45,1.45717,0.01045,1.6117292642593384
3.46,1.51105,0.01051,1.6610817909240723
3.47,1.56546,0.01051,1.7085368633270264
3.48,1.62036,0.01045,1.7543400526046753
3.49,1.67566,0.01033,1.7997537851333618
3.5,1.73131,0.01016,1.8453304767608643
3.51,1.77613,0.00998,1.8910387754440308
3.52,1.84339,0.00966,1.937564730644226
3.53,1.88848,0.00941,1.9850057363510132
3.54,1.95609,0.00898,2.032968759536743
3.55,2.0013,0.00866,2.0811209678649902
3.56,2.06894,0.00816,2.130263090133667
3.57,2.11411,0.0078,2.1809017658233643
3.58,2.18158,0.00723,2.233189821243286
3.59,2.23769,0.00675,2.2866501808166504
3.6,2.29364,0.00625,2.3408524990081787
3.61,2.34937,0.00575,2.395697593688965
3.62,2.40486,0.00525,2.451049566268921
3.63,2.4601,0.00475,2.5065903663635254
3.64,2.51506,0.00427,2.561722755432129
3.65,2.56974,0.00379,2.616818904876709
3.66,2.62412,0.00334,2.67229962348938
3.67,2.67819,0.0029,2.7281947135925293
3.68,2.73196,0.00247,2.783813238143921
3.69,2.78544,0.00208,2.8389248847961426
3.7,2.8386,0.0017,2.8930864334106445
3.71,2.89151,0.00134,2.9465272426605225
3.72,2.94411,0.00101,2.9995596408843994
3.73,2.99644,0.0,3.0520739555358887
3.74,3.04853,0.0,3.104306221008301
3.75,3.10039,0.0,3.1562418937683105
3.76,3.14176,0.0,3.207571268081665
3.77,3.20346,0.0,3.25852632522583
3.78,3.24452,0.0,3.30954909324646
3.79,3.3058,0.0,3.3605544567108154
3.8,3.34661,0.0,3.4113881587982178
3.81,3.40755,0.0,3.4615352153778076
3.82,3.44817,0.0,3.511725425720215
3.83,3.50886,0.0,3.5624806880950928
3.84,3.55938,0.0,3.6139070987701416
3.85,3.60983,0.0,3.66585373878479
3.86,3.66022,0.0,3.717648506164551
3.87,3.71057,0.0,3.7693068981170654
3.88,3.76087,0.0,3.820596218109131
3.89,3.81114,0.0,3.871337890625
3.9,3.86139,0.0,3.9219706058502197
3.91,3.91159,0.0,3.9723591804504395
3.92,3.96178,0.0,4.022562026977539
3.93,4.01193,0.0,4.072684288024902
3.94,4.06206,0.0,4.1230974197387695
3.95,4.11215,0.0,4.173808574676514
3.96,4.1622,0.0,4.224689960479736
3.97,4.2122,0.0,4.275293350219727
3.98,4.26215,0.0,4.325376987457275
3.99,4.31202,0.0,4.3753252029418945
4.0,4.36182,0.0,4.425280570983887
4.01,4.41152,0.0,4.475052833557129
4.02,4.45126,0.0,4.5245041847229
4.03,4.50078,0.0,4.5737152099609375
4.04,4.55997,0.0,4.622891426086426
4.05,4.60918,0.0,4.672011852264404
4.06,4.64849,0.0,4.721037864685059
4.07,4.69742,0.0,4.770395278930664
4.08,4.75585,0.0,4.819979190826416
4.09,4.80437,0.0,4.869355201721191
4.1,4.85268,0.0,4.918002128601074
4.11,4.90079,0.0,4.965485095977783
4.12,4.94869,0.0,5.011698246002197
4.13,4.99635,0.0,5.0568695068359375
4.14,5.04378,0.0,5.101924896240234
4.15,5.09098,0.0,5.147092819213867
4.16,5.13794,0.0,5.192549228668213
4.17,5.18466,0.0,5.238134384155273
4.18,5.23115,0.0,5.283903121948242
4.19,5.2774,0.0,5.329842567443848
4.2,5.32342,0.0,5.376054763793945
4.21,5.36922,0.0,5.421837329864502
4.22,5.41481,0.0,5.466997146606445
4.23,5.46019,0.0,5.511900901794434
4.24,5.50538,0.0,5.557283401489258
4.25,5.5504,0.0,5.603028297424316
4.26,5.59524,0.0,5.648387908935547
4.27,5.63107,0.0,5.693204879760742
4.28,5.68451,0.0,5.7381062507629395
4.29,5.72897,0.0,5.782853603363037
4.3,5.77334,0.0,5.827563762664795
4.31,5.80886,0.0,5.872174263000488
4.32,5.86187,0.0,5.916739463806152
4.33,5.90608,0.0,5.96165657043457
4.34,5.95028,0.0,6.007315635681152
4.35,5.98569,0.0,6.053014278411865
4.36,6.03872,0.0,6.098146915435791
4.37,6.08302,0.0,6.1432085037231445
4.38,6.12738,0.0,6.188446998596191
4.39,6.17184,0.0,6.234426975250244
4.4,6.2164,0.0,6.2809247970581055
4.41,6.26109,0.0,6.327919006347656
4.42,6.30591,0.0,6.375236511230469
4.43,6.3509,0.0,6.422848701477051
4.44,6.39604,0.0,6.470265865325928
4.45,6.44138,0.0,6.51724910736084
4.46,6.48689,0.0,6.564016819000244
4.47,6.53261,0.0,6.612300395965576
4.48,6.57853,0.0,6.661360740661621
4.49,6.62464,0.0,6.7097697257995605
4.5,6.67097,0.0,6.758047103881836
4.51,6.71752,0.0,6.807075023651123
4.52,6.75493,0.0,6.855560302734375
4.53,6.81121,0.0,6.9025373458862305
4.54,6.85836,0.0,6.949319362640381
4.55,6.90571,0.0,6.995685577392578
4.56,6.94376,0.0,7.041290760040283
4.57,7.00096,0.0,7.087151050567627
4.58,7.04884,0.0,7.13340425491333
4.59,7.09689,0.0,7.179798603057861
4.6,7.13547,0.0,7.227138996124268
4.61,7.19344,0.0,7.274652481079102
4.62,7.24186,0.0,7.321301460266113
4.63,7.29043,0.0,7.367884635925293
4.64,7.33909,0.0,7.414473056793213
4.65,7.38785,0.0,7.46066951751709
4.66,7.43667,0.0,7.507836818695068
4.67,7.48556,0.0,7.556319713592529
4.68,7.53449,0.0,7.604489803314209
4.69,7.58345,0.0,7.652627468109131
4.7,7.63245,0.0,7.701504230499268
4.71,7.68144,0.0,7.750925540924072
4.72,7.73045,0.0,7.800664901733398
4.73,7.77944,0.0,7.850983619689941
4.74,7.82841,0.0,7.901214122772217
4.75,7.87736,0.0,7.9509758949279785
4.76,7.92627,0.0,8.000752449035645
4.77,7.96543,0.0,8.051215171813965
4.78,8.02397,0.0,8.10155200958252
4.79,8.07275,0.0,8.15134334564209
4.8,8.12146,0.0,8.20077896118164
4.81,8.16045,0.0,8.24926471710205
4.82,8.21872,0.0,8.297533988952637
4.83,8.26725,0.0,8.345491409301758
4.84,8.31573,0.0,8.392698287963867
4.85,8.35452,0.0,8.439032554626465
4.86,8.41248,0.0,8.484970092773438
4.87,8.46076,0.0,8.532109260559082
4.88,8.50899,0.0,8.579017639160156
4.89,8.55715,0.0,8.624890327453613
4.9,8.60526,0.0,8.671060562133789
4.91,8.65332,0.0,8.71664047241211
4.92,8.70133,0.0,8.762086868286133
4.93,8.74931,0.0,8.80850601196289
4.94,8.79725,0.0,8.855175971984863
4.95,8.84517,0.0,8.901952743530273
4.96,8.89306,0.0,8.948866844177246
4.97,8.94094,0.0,8.995832443237305
4.98,8.9888,0.0,9.043343544006348
4.99,9.03667,0.0,9.091742515563965
5.0,9.08455,0.0,9.140238761901855
5.01,9.13246,0.0,9.188664436340332
5.02,9.17082,0.0,9.238779067993164
5.03,9.22831,0.0,9.289521217346191
5.04,9.2763,0.0,9.340249061584473
5.05,9.32434,0.0,9.390725135803223
5.06,9.36285,0.0,9.440156936645508
5.07,9.4206,0.0,9.48926067352295
5.08,9.46885,0.0,9.537956237792969
5.09,9.51717,0.0,9.586481094360352
5.1,9.55594,0.0,9.635574340820312
5.11,9.61411,0.0,9.685172080993652
5.12,9.66273,0.0,9.735318183898926
5.13,9.71146,0.0,9.785093307495117
5.14,9.76032,0.0,9.834049224853516
5.15,9.8093,0.0,9.88166332244873
5.16,9.8584,0.0,9.928159713745117
5.17,9.90764,0.0,9.975672721862793
5.18,9.95701,0.0,10.024319648742676
5.19,10.00652,0.0,10.073473930358887
5.2,10.05616,0.0,10.12367057800293
5.21,10.10593,0.0,10.174944877624512
5.22,10.15583,0.0,10.226972579956055
5.23,10.20586,0.0,10.278692245483398
5.24,10.25601,0.0,10.329681396484375
5.25,10.30628,0.0,10.380646705627441
5.26,10.35665,0.0,10.431609153747559
5.27,10.39708,0.0,10.482865333557129
5.28,10.45769,0.0,10.533781051635742
5.29,10.50833,0.0,10.584303855895996
5.3,10.55903,0.0,10.635126113891602
5.31,10.59982,0.0,10.686047554016113
5.32,10.6606,0.0,10.736870765686035
5.33,10.71144,0.0,10.787453651428223
5.34,10.76229,0.0,10.83774185180664
5.35,10.80304,0.0,10.887465476989746
5.36,10.864,0.0,10.935921669006348
5.37,10.91482,0.0,10.98406982421875
5.38,10.96562,0.0,11.03251838684082
5.39,11.01638,0.0,11.080804824829102
5.4,11.0671,0.0,11.127820014953613
5.41,11.11775,0.0,11.175457954406738
5.42,11.16833,0.0,11.224390029907227
5.43,11.21886,0.0,11.275405883789062
5.44,11.26933,0.0,11.327430725097656
5.45,11.31974,0.0,11.379825592041016
5.46,11.37009,0.0,11.432181358337402
5.47,11.42039,0.0,11.48377799987793
5.48,11.47065,0.0,11.535304069519043
5.49,11.52087,0.0,11.586389541625977
5.5,11.57108,0.0,11.636858940124512
5.51,11.62131,0.0,11.687355041503906
5.52,11.66151,0.0,11.73831844329834
5.53,11.72177,0.0,11.788778305053711
5.54,11.77209,0.0,11.838139533996582
5.55,11.82246,0.0,11.886887550354004
5.56,11.86288,0.0,11.935120582580566
5.57,11.92353,0.0,11.982221603393555
5.58,11.97426,0.0,12.029291152954102
5.59,12.02514,0.0,12.076044082641602
5.6,12.066,0.0,12.124492645263672
5.61,12.12741,0.0,12.177678108215332
5.62,12.17883,0.0,12.23635196685791
5.63,12.23044,0.0,12.299257278442383
5.64,12.28225,0.0,12.358809471130371
5.65,12.33426,0.0,12.412606239318848
5.66,12.38647,0.0,12.4615478515625
5.67,12.43885,0.0,12.506747245788574
5.68,12.49138,0.0,12.552671432495117
5.69,12.54404,0.0,12.6007661819458
5.7,12.59679,0.0,12.651678085327148
5.71,12.64964,0.0,12.705821990966797
5.72,12.70242,0.0,12.7597017288208
5.73,12.75519,0.0,12.809861183166504
5.74,12.80785,0.0,12.85692310333252
5.75,12.86032,0.0,12.902021408081055
5.76,12.91255,0.0,12.945968627929688
5.77,12.95415,0.0,12.98974895477295
5.78,13.01591,0.0,13.0340576171875
5.79,13.06688,0.0,13.079278945922852
5.8,13.11724,0.0,13.12592887878418
5.81,13.15712,0.0,13.173979759216309
5.82,13.21576,0.0,13.222030639648438
5.83,13.26371,0.0,13.269326210021973
5.84,13.31066,0.0,13.314818382263184
5.85,13.34748,0.0,13.360357284545898
5.86,13.40114,0.0,13.40816593170166
5.87,13.44448,0.0,13.455194473266602
5.88,13.48643,0.0,13.506051063537598
5.89,13.52688,0.0,13.560164451599121
5.9,13.56576,0.0,13.610352516174316
5.91,13.603,0.0,13.652016639709473
5.92,13.63851,0.0,13.68602466583252
5.93,13.67224,0.0,13.715353012084961
5.94,13.70414,0.0,13.740498542785645
5.95,13.73415,0.0,13.763172149658203
5.96,13.76225,0.0,13.784248352050781
5.97,13.7884,0.0,13.803333282470703
5.98,13.81259,0.0,13.820301055908203
5.99,13.83482,0.0,13.836203575134277
6.0,13.85508,0.0,13.85020923614502
6.01,13.8734,0.0,13.861516952514648
6.02,13.88666,0.0,13.870001792907715
6.03,13.90425,0.0,13.876937866210938
6.04,13.91688,0.0,13.88378620147705
6.05,13.92771,0.0,13.890666961669922
6.06,13.93511,0.0,13.89828872680664
6.07,13.94417,0.0,13.906346321105957
6.08,13.94994,0.0,13.912423133850098
6.09,13.95417,0.0,13.916013717651367
6.1,13.9565,0.0,13.917282104492188
6.11,13.95833,0.0,13.916749954223633
6.12,13.95842,0.0,13.91693115234375
6.13,13.95731,0.0,13.918351173400879
6.14,13.95561,0.0,13.921036720275879
6.15,13.95183,0.0,13.92393684387207
6.16,13.94764,0.0,13.926358222961426
6.17,13.94259,0.0,13.927528381347656
6.18,13.93678,0.0,13.927398681640625
6.19,13.93029,0.0,13.925615310668945
6.2,13.9232,0.0,13.921213150024414
6.21,13.91558,0.0,13.91392707824707
6.22,13.90751,0.0,13.904046058654785
6.23,13.89905,0.0,13.89167594909668
6.24,13.89028,0.0,13.878226280212402
6.25,13.88125,0.0,13.865638732910156
6.26,13.87201,0.0,13.854681015014648
6.27,13.8645,0.0,13.845484733581543
6.28,13.85313,0.0,13.837937355041504
6.29,13.84356,0.0,13.832267761230469
6.3,13.83397,0.0,13.827249526977539
6.31,13.82627,0.0,13.822610855102539
6.32,13.81481,0.0,13.818197250366211
6.33,13.80529,0.0,13.813271522521973
6.34,13.79585,0.0,13.807429313659668
6.35,13.78835,0.0,13.801092147827148
6.36,13.77725,0.0,13.794071197509766
6.37,13.7681,0.0,13.787554740905762
