time,veh_u,veh_v,model_GRU_lon_2080.pt
3.39,7.52535,0.0,7.624966621398926
3.4,7.57633,0.0,7.678664207458496
3.41,7.62762,0.0,7.731783866882324
3.42,7.67917,0.0,7.7844929695129395
3.43,7.73104,0.0,7.837054252624512
3.44,7.78324,0.0,7.889560699462891
3.45,7.83576,0.0,7.941559314727783
3.46,7.88861,0.0,7.9930830001831055
3.47,7.94179,0.0,8.04566764831543
3.48,7.99529,0.0,8.098617553710938
3.49,8.0491,0.0,8.151388168334961
3.5,8.1032,0.0,8.204090118408203
3.51,8.14681,0.0,8.256882667541504
3.52,8.21225,0.0,8.309225082397461
3.53,8.25625,0.0,8.36124324798584
3.54,8.32224,0.0,8.413280487060547
3.55,8.36655,0.0,8.465300559997559
3.56,8.43293,0.0,8.517245292663574
3.57,8.47745,0.0,8.569697380065918
3.58,8.54404,0.0,8.622241973876953
3.59,8.59965,0.0,8.675044059753418
3.6,8.65525,0.0,8.728191375732422
3.61,8.71078,0.0,8.781729698181152
3.62,8.76621,0.0,8.834795951843262
3.63,8.82149,0.0,8.887162208557129
3.64,8.87657,0.0,8.939201354980469
3.65,8.93141,0.0,8.990992546081543
3.66,8.98596,0.0,9.043275833129883
3.67,9.04018,0.0,9.095654487609863
3.68,9.09403,0.0,9.147653579711914
3.69,9.14748,0.0,9.199767112731934
3.7,9.20047,0.0,9.252543449401855
3.71,9.25298,0.0,9.30518627166748
3.72,9.30498,0.0,9.358234405517578
3.73,9.35643,0.0,9.410258293151855
3.74,9.40731,0.0,9.461040496826172
3.75,9.4576,0.0,9.511560440063477
3.76,9.49747,0.0,9.56166934967041
3.77,9.55632,0.0,9.610539436340332
3.78,9.59518,0.0,9.658823013305664
3.79,9.65248,0.0,9.707343101501465
3.8,9.69032,0.0,9.755925178527832
3.81,9.74603,0.0,9.804558753967285
3.82,9.78279,0.0,9.853314399719238
3.83,9.83695,0.0,9.900821685791016
3.84,9.88145,0.0,9.947516441345215
3.85,9.9253,0.0,9.993124008178711
3.86,9.96853,0.0,10.037256240844727
3.87,10.01116,0.0,10.080729484558105
3.88,10.05319,0.0,10.12472152709961
3.89,10.09465,0.0,10.168829917907715
3.9,10.13556,0.0,10.211770057678223
3.91,10.17593,0.0,10.253052711486816
3.92,10.21579,0.0,10.292518615722656
3.93,10.25513,0.0,10.330595016479492
3.94,10.29402,0.0,10.367218971252441
3.95,10.33243,0.0,10.402922630310059
3.96,10.37041,0.0,10.437726974487305
3.97,10.40796,0.0,10.47203540802002
3.98,10.44509,0.0,10.506864547729492
3.99,10.48183,0.0,10.542740821838379
4.0,10.51818,0.0,10.579188346862793
4.01,10.55414,0.0,10.614830017089844
4.02,10.5827,0.0,10.6494722366333
4.03,10.61798,0.0,10.68323802947998
4.04,10.65974,0.0,10.71605396270752
4.05,10.69418,0.0,10.748494148254395
4.06,10.72151,0.0,10.781359672546387
4.07,10.75523,0.0,10.814109802246094
4.08,10.79508,0.0,10.8464994430542
4.09,10.82787,0.0,10.878843307495117
4.1,10.8602,0.0,10.910228729248047
4.11,10.89206,0.0,10.940268516540527
4.12,10.92343,0.0,10.96877670288086
4.13,10.95427,0.0,10.996172904968262
4.14,10.98457,0.0,11.022377014160156
4.15,11.01429,0.0,11.048340797424316
4.16,11.04342,0.0,11.073430061340332
4.17,11.07191,0.0,11.098457336425781
4.18,11.09977,0.0,11.124197959899902
4.19,11.12694,0.0,11.150043487548828
4.2,11.15342,0.0,11.175415992736816
4.21,11.17918,0.0,11.20083999633789
4.22,11.2042,0.0,11.226324081420898
4.23,11.22848,0.0,11.251851081848145
4.24,11.25198,0.0,11.276737213134766
4.25,11.27472,0.0,11.301121711730957
4.26,11.29669,0.0,11.324414253234863
4.27,11.31374,0.0,11.346501350402832
4.28,11.33831,0.0,11.366805076599121
4.29,11.35799,0.0,11.38471794128418
4.3,11.37692,0.0,11.400816917419434
4.31,11.39158,0.0,11.414924621582031
4.32,11.41266,0.0,11.427592277526855
4.33,11.42953,0.0,11.438478469848633
4.34,11.44576,0.0,11.44868278503418
4.35,11.45836,0.0,11.457831382751465
4.36,11.47652,0.0,11.465814590454102
4.37,11.49117,0.0,11.47392463684082
4.38,11.50531,0.0,11.482160568237305
4.39,11.51909,0.0,11.49120044708252
4.4,11.53255,0.0,11.501840591430664
4.41,11.54573,0.0,11.513747215270996
4.42,11.55869,0.0,11.52630615234375
4.43,11.5715,0.0,11.539365768432617
4.44,11.58421,0.0,11.553336143493652
4.45,11.5969,0.0,11.568755149841309
4.46,11.6096,0.0,11.586322784423828
4.47,11.62239,0.0,11.60614013671875
4.48,11.63531,0.0,11.627701759338379
4.49,11.64842,0.0,11.651338577270508
4.5,11.66175,0.0,11.675728797912598
4.51,11.67537,0.0,11.700542449951172
4.52,11.68651,0.0,11.725067138671875
4.53,11.70358,0.0,11.748888969421387
4.54,11.71824,0.0,11.771400451660156
4.55,11.7333,0.0,11.79241943359375
4.56,11.74568,0.0,11.812315940856934
4.57,11.7647,0.0,11.831329345703125
4.58,11.78107,0.0,11.849494934082031
4.59,11.79788,0.0,11.867666244506836
4.6,11.81169,0.0,11.88565444946289
4.61,11.83285,0.0,11.9037504196167
4.62,11.85098,0.0,11.921707153320312
4.63,11.86953,0.0,11.939631462097168
4.64,11.88847,0.0,11.957873344421387
4.65,11.90779,0.0,11.976593971252441
4.66,11.92746,0.0,11.996148109436035
4.67,11.94745,0.0,12.016406059265137
4.68,11.96773,0.0,12.0369291305542
4.69,11.98827,0.0,12.05782699584961
4.7,12.00907,0.0,12.079477310180664
4.71,12.03003,0.0,12.101554870605469
4.72,12.05118,0.0,12.122984886169434
4.73,12.07247,0.0,12.14457893371582
4.74,12.09387,0.0,12.166022300720215
4.75,12.11535,0.0,12.1873140335083
4.76,12.13688,0.0,12.207478523254395
4.77,12.15417,0.0,12.226722717285156
4.78,12.18002,0.0,12.245903015136719
4.79,12.20158,0.0,12.265060424804688
4.8,12.22312,0.0,12.284423828125
4.81,12.24035,0.0,12.30374526977539
4.82,12.26604,0.0,12.323366165161133
4.83,12.28741,0.0,12.343749046325684
4.84,12.30871,0.0,12.365068435668945
4.85,12.32573,0.0,12.386813163757324
4.86,12.35108,0.0,12.408795356750488
4.87,12.37214,0.0,12.430571556091309
4.88,12.39313,0.0,12.452123641967773
4.89,12.41404,0.0,12.47356128692627
4.9,12.43489,0.0,12.495050430297852
4.91,12.45565,0.0,12.516510009765625
4.92,12.47636,0.0,12.537415504455566
4.93,12.497,0.0,12.557990074157715
4.94,12.51758,0.0,12.577741622924805
4.95,12.5381,0.0,12.596711158752441
4.96,12.55856,0.0,12.615574836730957
4.97,12.57896,0.0,12.633598327636719
4.98,12.59931,0.0,12.651707649230957
4.99,12.61957,0.0,12.67035961151123
5.0,12.63976,0.0,12.689446449279785
5.01,12.65986,0.0,12.709561347961426
5.02,12.67591,0.0,12.72995376586914
5.03,12.69974,0.0,12.751440048217773
5.04,12.71947,0.0,12.773630142211914
5.05,12.73905,0.0,12.795594215393066
5.06,12.75461,0.0,12.81727123260498
5.07,12.77762,0.0,12.83873462677002
5.08,12.79656,0.0,12.859999656677246
5.09,12.81522,0.0,12.880659103393555
5.1,12.82996,0.0,12.899921417236328
5.11,12.85159,0.0,12.918268203735352
5.12,12.86923,0.0,12.936258316040039
5.13,12.88646,0.0,12.954238891601562
5.14,12.90324,0.0,12.971263885498047
5.15,12.91953,0.0,12.986452102661133
5.16,12.93532,0.0,12.99974536895752
5.17,12.95054,0.0,13.010762214660645
5.18,12.96519,0.0,13.020182609558105
5.19,12.97923,0.0,13.028977394104004
5.2,12.99263,0.0,13.037169456481934
5.21,13.00536,0.0,13.044937133789062
5.22,13.01742,0.0,13.052116394042969
5.23,13.02878,0.0,13.058026313781738
5.24,13.03943,0.0,13.063668251037598
5.25,13.04937,0.0,13.068310737609863
5.26,13.05858,0.0,13.071969985961914
5.27,13.06544,0.0,13.074603080749512
5.28,13.07484,0.0,13.076699256896973
5.29,13.08191,0.0,13.07852554321289
5.3,13.08828,0.0,13.080084800720215
5.31,13.0929,0.0,13.082952499389648
5.32,13.09902,0.0,13.086645126342773
5.33,13.10344,0.0,13.090605735778809
5.34,13.10726,0.0,13.093732833862305
5.35,13.10991,0.0,13.09630012512207
5.36,13.11324,0.0,13.098861694335938
5.37,13.11548,0.0,13.101162910461426
5.38,13.11724,0.0,13.103836059570312
5.39,13.11861,0.0,13.107020378112793
5.4,13.1196,0.0,13.110746383666992
5.41,13.12027,0.0,13.11341381072998
5.42,13.12065,0.0,13.115877151489258
5.43,13.12079,0.0,13.118000030517578
5.44,13.12073,0.0,13.119884490966797
5.45,13.12051,0.0,13.121339797973633
5.46,13.12016,0.0,13.122817039489746
5.47,13.11973,0.0,13.124207496643066
5.48,13.11925,0.0,13.125252723693848
5.49,13.11875,0.0,13.126363754272461
5.5,13.11826,0.0,13.127803802490234
5.51,13.1178,0.0,13.129019737243652
5.52,13.11747,0.0,13.129831314086914
5.53,13.11706,0.0,13.13107967376709
5.54,13.11681,0.0,13.133756637573242
5.55,13.11666,0.0,13.13709545135498
5.56,13.11662,0.0,13.140074729919434
5.57,13.11667,0.0,13.143365859985352
5.58,13.11684,0.0,13.14716625213623
5.59,13.1171,0.0,13.150753021240234
5.6,13.11738,0.0,13.153855323791504
5.61,13.11789,0.0,13.15700912475586
5.62,13.11839,0.0,13.160727500915527
5.63,13.11895,0.0,13.163607597351074
5.64,13.11954,0.0,13.166359901428223
5.65,13.12013,0.0,13.168871879577637
5.66,13.12071,0.0,13.170647621154785
5.67,13.12126,0.0,13.171343803405762
5.68,13.12174,0.0,13.171629905700684
5.69,13.12213,0.0,13.172224998474121
5.7,13.12241,0.0,13.172503471374512
5.71,13.12254,0.0,13.172530174255371
5.72,13.1225,0.0,13.17279052734375
5.73,13.12226,0.0,13.173020362854004
5.74,13.12181,0.0,13.173393249511719
5.75,13.1211,0.0,13.173319816589355
5.76,13.12012,0.0,13.172835350036621
5.77,13.11913,0.0,13.172369956970215
5.78,13.11728,0.0,13.17154312133789
5.79,13.11538,0.0,13.169740676879883
5.8,13.11313,0.0,13.165689468383789
5.81,13.11108,0.0,13.160258293151855
5.82,13.10757,0.0,13.15221118927002
5.83,13.10423,0.0,13.141627311706543
5.84,13.10051,0.0,13.129681587219238
5.85,13.09726,0.0,13.118110656738281
5.86,13.09195,0.0,13.108813285827637
5.87,13.0871,0.0,13.101326942443848
5.88,13.08188,0.0,13.095797538757324
5.89,13.0763,0.0,13.092825889587402
5.9,13.07037,0.0,13.090218544006348
5.91,13.06411,0.0,13.087291717529297
5.92,13.05752,0.0,13.084089279174805
5.93,13.05062,0.0,13.080224990844727
5.94,13.04345,0.0,13.075722694396973
5.95,13.036,0.0,13.069663047790527
5.96,13.02832,0.0,13.063604354858398
5.97,13.02042,0.0,13.057193756103516
5.98,13.01233,0.0,13.049821853637695
5.99,13.00408,0.0,13.04150390625
6.0,12.99568,0.0,13.03311824798584
6.01,12.98717,0.0,13.024971008300781
6.02,12.9803,0.0,13.016721725463867
6.03,12.96994,0.0,13.009322166442871
6.04,12.96127,0.0,13.003068923950195
6.05,12.9526,0.0,12.997401237487793
6.06,12.94567,0.0,12.99185562133789
6.07,12.93537,0.0,12.9862699508667
6.08,12.92686,0.0,12.980932235717773
6.09,12.91846,0.0,12.975448608398438
6.1,12.91182,0.0,12.970226287841797
6.11,12.90206,0.0,12.965828895568848
6.12,12.89411,0.0,12.961382865905762
6.13,12.88636,0.0,12.95637035369873
6.14,12.88029,0.0,12.951288223266602
6.15,12.87149,0.0,12.945868492126465
6.16,12.86441,0.0,12.94006633758545
6.17,12.85758,0.0,12.933347702026367
6.18,12.85101,0.0,12.925930976867676
6.19,12.84472,0.0,12.918662071228027
6.2,12.83871,0.0,12.911140441894531
6.21,12.83298,0.0,12.903669357299805
6.22,12.82753,0.0,12.896773338317871
6.23,12.82238,0.0,12.890674591064453
6.24,12.8175,0.0,12.885764122009277
6.25,12.81291,0.0,12.881946563720703
6.26,12.8086,0.0,12.878623962402344
6.27,12.80533,0.0,12.874885559082031
6.28,12.80076,0.0,12.870745658874512
6.29,12.79722,0.0,12.86704158782959
6.3,12.79392,0.0,12.863183975219727
6.31,12.79144,0.0,12.859140396118164
6.32,12.78797,0.0,12.855034828186035
6.33,12.7853,0.0,12.850946426391602
6.34,12.7828,0.0,12.84685230255127
6.35,12.7809,0.0,12.841531753540039
6.36,12.77824,0.0,12.836137771606445
6.37,12.77615,0.0,12.830056190490723
6.38,12.77416,0.0,12.824231147766113
6.39,12.77263,0.0,12.818565368652344
6.4,12.7704,0.0,12.813240051269531
6.41,12.76859,0.0,12.808396339416504
6.42,12.76679,0.0,12.8038969039917
6.43,12.765,0.0,12.799391746520996
6.44,12.76318,0.0,12.795711517333984
6.45,12.76133,0.0,12.792710304260254
6.46,12.75943,0.0,12.789639472961426
6.47,12.75745,0.0,12.786992073059082
6.48,12.7554,0.0,12.784825325012207
6.49,12.75324,0.0,12.782438278198242
6.5,12.75098,0.0,12.779266357421875
6.51,12.7486,0.0,12.775164604187012
6.52,12.7466,0.0,12.770713806152344
6.53,12.74345,0.0,12.765791893005371
6.54,12.74067,0.0,12.76025390625
6.55,12.73774,0.0,12.7545747756958
6.56,12.73529,0.0,12.749349594116211
