time,veh_u,veh_v,model_RNN_lon_2000.pt,model_RNN_lon_2001.pt,model_RNN_lon_2002.pt,model_RNN_lon_2003.pt,model_RNN_lon_2004.pt,model_RNN_lon_2005.pt,model_RNN_lon_2006.pt,model_RNN_lon_2007.pt,model_RNN_lon_2008.pt,model_RNN_lon_2009.pt,model_RNN_lon_2010.pt,model_RNN_lon_2011.pt,model_RNN_lon_2012.pt,model_RNN_lon_2013.pt,model_RNN_lon_2014.pt,model_RNN_lon_2015.pt,model_RNN_lon_2016.pt,model_RNN_lon_2017.pt,model_RNN_lon_2018.pt,model_RNN_lon_2019.pt,model_RNN_lon_2020.pt,model_RNN_lon_2021.pt,model_RNN_lon_2022.pt,model_RNN_lon_2023.pt,model_RNN_lon_2024.pt,model_RNN_lon_2025.pt,model_RNN_lon_2026.pt,model_RNN_lon_2027.pt,model_RNN_lon_2028.pt,model_RNN_lon_2029.pt,model_RNN_lon_2030.pt,model_RNN_lon_2031.pt,model_RNN_lon_2032.pt,model_RNN_lon_2033.pt,model_RNN_lon_2034.pt,model_RNN_lon_2035.pt,model_RNN_lon_2036.pt,model_RNN_lon_2037.pt,model_RNN_lon_2038.pt,model_RNN_lon_2039.pt,model_RNN_lon_2040.pt,model_RNN_lon_2041.pt,model_RNN_lon_2042.pt,model_RNN_lon_2043.pt,model_RNN_lon_2044.pt,model_RNN_lon_2045.pt,model_RNN_lon_2046.pt,model_RNN_lon_2047.pt,model_RNN_lon_2048.pt,model_RNN_lon_2049.pt,model_RNN_lon_2050.pt,model_RNN_lon_2051.pt,model_RNN_lon_2052.pt,model_RNN_lon_2053.pt
0.0,0.02873,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.01,0.02754,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.02,0.02624,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.03,0.02485,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.04,0.02337,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.05,0.0218,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.06,0.02015,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.07,0.01842,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.08,0.01664,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
0.09,0.0148,0.0,0.03210388123989105,0.052216626703739166,0.03494974225759506,0.03629273176193237,0.04417895898222923,-0.011924579739570618,0.04498366266489029,0.037185050547122955,0.017665475606918335,0.029391445219516754,-0.008281508460640907,0.05600062012672424,0.03799980878829956,0.01006954163312912,0.05607181042432785,0.015098154544830322,-0.05717259272933006,0.019759664312005043,0.02152945101261139,0.015140712261199951,0.030377447605133057,0.04297191649675369,0.035596705973148346,0.029533833265304565,0.0756654143333435,0.04964694380760193,0.018410712480545044,0.04018760472536087,0.06155212223529816,0.05539752542972565,0.02942219376564026,0.030829519033432007,-0.008533477783203125,0.055992595851421356,-0.009754881262779236,0.06477663666009903,0.04483717679977417,0.017944276332855225,0.020282626152038574,0.03481641411781311,0.022766470909118652,0.02488991618156433,0.005051553249359131,0.03211367130279541,0.017256706953048706,0.0175248384475708,0.024526238441467285,0.03956112265586853,0.03115198016166687,-0.009138882160186768,0.014010787010192871,0.05218270421028137,0.010575979948043823,0.00951683521270752
