time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.02219,0.06187,0.06187,0,0,0.00199,0,0,0,0,0,0,0,0,21.3,21.3,16.63158,16.63158,0.00261,0,0,0.01385
0.002,0.02219,0.06187,0.06187,0,0,0.00199,0,0,0,0,0,0,0,0,21.3,21.3,16.63158,16.63158,0.00261,0,0,0.01373
0.004,0.04583,0.07365,0.07365,0,0,0,0,0,0,0,0,0,0,0,21.3,21.3,16.63158,16.63158,0.00261,0,0,0.01362
0.006,0.04583,0.07365,0.07365,0,0,0,0,0,0,0,0,0,0,0,21.3,21.3,16.63158,16.63158,0.00261,0,0,0.0135
0.008,0.04583,0.07365,0.07365,0,0,0,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01338
0.01,0.04583,0.07365,0.07365,0,0,0,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01326
0.012,0.04583,0.07365,0.07365,0,0,0,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01313
0.014,0.06139,0.06972,0.06972,0,0,0.002,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01301
0.016,0.06139,0.06972,0.06972,0,0,0.002,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01288
0.018,0.06139,0.06972,0.06972,0,0,0.002,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01275
0.02,0.06139,0.06972,0.06972,0,0,0.002,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01262
0.022,0.06139,0.06972,0.06972,0,0,0.002,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01248
0.024,0.07331,0.06978,0.06978,0,0,0,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01235
0.026,0.07331,0.06978,0.06978,0,0,0,0,0,0,0,0,0,0,0,21.36667,21.36667,16.63158,16.63158,0.00261,0,0,0.01221
0.028,0.07331,0.06978,0.06978,0,0,0,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01207
0.03,0.07331,0.06978,0.06978,0,0,0,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01193
0.032,0.07331,0.06978,0.06978,0,0,0,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01179
0.034,0.06208,0.06212,0.06212,0,0,0.002,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01164
0.036,0.06208,0.06212,0.06212,0,0,0.002,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.0115
0.038,0.06208,0.06212,0.06212,0,0,0.002,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01135
0.04,0.06208,0.06212,0.06212,0,0,0.002,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.0112
0.042,0.06208,0.06212,0.06212,0,0,0.002,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01104
0.044,0.08559,0.06996,0.06996,0,0,0.00203,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01089
0.046,0.08559,0.06996,0.06996,0,0,0.00203,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01074
0.048,0.08559,0.06996,0.06996,0,0,0.00203,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01058
0.05,0.08559,0.06996,0.06996,0,0,0.00203,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01042
0.052,0.08559,0.06996,0.06996,0,0,0.00203,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.01026
0.054,0.10525,0.06609,0.06609,0,0,0,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.0101
0.056,0.10525,0.06609,0.06609,0,0,0,0,0,0,0,0,0,0,0,21.4,21.4,16.68421,16.68421,0.00261,0,0,0.00994
0.058,0.10525,0.06609,0.06609,0,0,0,0,0,0,0,0,0,0,0,21.46667,21.46667,16.73684,16.73684,0.00261,0,0,0.00978
0.06,0.10525,0.06609,0.06609,0,0,0,0,0,0,0,0,0,0,0,21.46667,21.46667,16.73684,16.73684,0.00261,0,0,0.00961
0.062,0.10525,0.06609,0.06609,0,0,0,0,0,0,0,0,0,0,0,21.46667,21.46667,16.73684,16.73684,0.00261,0,0,0.00944
0.064,0.12074,0.06995,0.06995,0,0,0,0,0,0,0,0,0,0,0,21.46667,21.46667,16.73684,16.73684,0.00261,0,0,0.00928
0.066,0.12074,0.06995,0.06995,0,0,0,0,0,0,0,0,0,0,0,21.46667,21.46667,16.73684,16.73684,0.00261,0,0,0.00911
