time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.19398,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.002,0.19398,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.004,0.19398,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.006,0.19398,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.008,0.18651,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.01,0.18651,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.012,0.18651,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.014,0.18651,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.016,0.18651,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.018,0.20625,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.02,0.20625,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.022,0.20625,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.024,0.20625,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.026,0.20625,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.028,0.20193,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.03,0.20193,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.032,0.20193,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.034,0.20193,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.036,0.20193,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.038,0.19809,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.04,0.19809,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.042,0.19809,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.044,0.19809,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.046,0.19809,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.048,0.19851,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.05,0.19851,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.052,0.19851,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.054,0.19851,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.056,0.19851,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.058,0.20618,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.06,0.20618,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.062,0.20618,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.064,0.20618,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.066,0.20618,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.068,0.20186,0,0,0,0,0.002,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
0.07,0.20186,0,0,0,0,0.002,0,0,0,0,0,0,0,0,32.93333,32.93333,25.68421,25.68421,0,0,0,0
