time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.15729,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.0041
0.002,0.15729,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00398
0.004,0.15729,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00385
0.006,0.15729,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00373
0.008,0.15729,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.0036
0.01,0.1771,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00348
0.012,0.1771,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00335
0.014,0.1771,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00322
0.016,0.1771,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00309
0.018,0.1771,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00297
0.02,0.20792,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00284
0.022,0.20792,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00271
0.024,0.20792,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00162,0,0,0.00258
0.026,0.20792,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00244
0.028,0.20792,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00231
0.03,0.2271,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00218
0.032,0.2271,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00205
0.034,0.2271,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00191
0.036,0.2271,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00178
0.038,0.2271,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00165
0.04,0.24684,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00151
0.042,0.24684,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00138
0.044,0.24684,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.73333,18.73333,14.57895,14.57895,0.00163,0,0,0.00125
0.046,0.24684,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.66667,18.66667,14.52632,14.52632,0.00163,0,0,0.00111
0.048,0.24684,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.66667,18.66667,14.52632,14.52632,0.00163,0,0,0
0.05,0.28611,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.66667,18.66667,14.52632,14.52632,0.00163,0,0,0
0.052,0.28611,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.66667,18.66667,14.52632,14.52632,0.00163,0,0,0
0.054,0.28611,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.66667,18.66667,14.52632,14.52632,0.00163,0,0,0
0.056,0.28611,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.66667,18.66667,14.57895,14.57895,0.00163,0,0,0
0.058,0.28611,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.66667,18.66667,14.57895,14.57895,0.00163,0,0,0
0.06,0.33646,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.85568,0.85568,18.66667,18.66667,14.57895,14.57895,0.00163,0,0,0
0.062,0.33646,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,18.66667,18.66667,14.57895,14.57895,0.00163,0,0,0
