time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0,0.01858,0.01858,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01722
0.002,0,0.01858,0.01858,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.0169
0.004,0,0.01858,0.01858,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01659
0.006,0,0.01858,0.01858,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01628
0.008,0,0.01478,0.01478,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01596
0.01,0,0.01478,0.01478,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01565
0.012,0,0.01478,0.01478,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01534
0.014,0,0.01478,0.01478,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01502
0.016,0,0.01478,0.01478,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01471
0.018,0,0.01866,0.01866,0.00196,0,0.00194,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.0144
0.02,0,0.01866,0.01866,0.00196,0,0.00194,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01409
0.022,0,0.01866,0.01866,0.00196,0,0.00194,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01378
0.024,0,0.01866,0.01866,0.00196,0,0.00194,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01347
0.026,0,0.01866,0.01866,0.00196,0,0.00194,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01317
0.028,0,0.02663,0.02663,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01286
0.03,0,0.02663,0.02663,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01256
0.032,0,0.02663,0.02663,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01225
0.034,0,0.02663,0.02663,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01195
0.036,0,0.02663,0.02663,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01165
0.038,0,0.01497,0.01497,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01134
0.04,0,0.01497,0.01497,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01105
0.042,0,0.01497,0.01497,0.00195,0,0,0,0,0,0,0,0,0,0,20.66667,20.66667,16.10526,16.10526,0,0,0,0.01075
