time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.64466,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01481,0,0.05468,0
0.002,0.64466,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01479,0,0.05457,0
0.004,0.56292,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01477,0,0.05446,0
0.006,0.56292,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01476,0,0.05434,0
0.008,0.56292,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01474,0,0.05421,0
0.01,0.56292,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01472,0,0.05407,0
0.012,0.56292,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01471,0,0.05392,0
0.014,0.49262,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0147,0,0.05377,0
0.016,0.49262,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0147,0,0.05361,0
0.018,0.49262,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01469,0,0.05344,0
0.02,0.49262,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05326,0
0.022,0.49262,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05307,0
0.024,0.49262,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05287,0
0.026,0.42552,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05267,0
0.028,0.42552,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05246,0
0.03,0.42552,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05224,0
0.032,0.42552,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05201,0
0.034,0.37105,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05177,0
0.036,0.37105,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05152,0
0.038,0.37105,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01468,0,0.05127,0
0.04,0.37105,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01468,0,0.051,0
0.042,0.37105,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01468,0,0.05073,0
0.044,0.32453,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01469,0,0.05044,0
0.046,0.32453,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01469,0,0.05015,0
0.048,0.32453,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01469,0,0.04985,0
0.05,0.32453,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0147,0,0.04955,0
0.052,0.32453,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0147,0,0.04923,0
0.054,0.27794,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0147,0,0.0489,0
0.056,0.27794,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0147,0,0.04856,0
0.058,0.27794,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01471,0,0.04822,0
0.06,0.27794,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01472,0,0.04787,0
0.062,0.27794,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01472,0,0.04751,0
0.064,0.21922,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01473,0,0.04713,0
0.066,0.21922,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01474,0,0.04675,0
0.068,0.21922,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01475,0,0.04637,0
0.07,0.21922,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01476,0,0.04597,0
0.072,0.21922,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01477,0,0.04556,0
0.074,0.13713,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01478,0,0.04514,0
0.076,0.13713,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0148,0,0.04472,0
0.078,0.13713,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01482,0,0.04429,0
0.08,0.13713,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01483,0,0.04385,0
0.082,0.13713,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01485,0,0.0434,0
0.084,0.13713,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01487,0,0.04294,0
0.086,0.09034,0,0,0.00196,0,0.00194,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0149,0,0.04247,0
0.088,0.09034,0,0,0.00196,0,0.00194,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01493,0,0.042,0
0.09,0.09034,0,0,0.00196,0,0.00194,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01495,0,0.04152,0
0.092,0.09034,0,0,0.00196,0,0.00194,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01499,0,0.04102,0
0.094,0.09034,0,0,0.00196,0,0.00194,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01503,0,0.04052,0
