time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.28198,0.03514,0.03514,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.00352
0.002,0.28198,0.03514,0.03514,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.00335
0.004,0.28198,0.03514,0.03514,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.00318
0.006,0.28198,0.03514,0.03514,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.00301
0.008,0.30514,0.03114,0.03114,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.00284
0.01,0.30514,0.03114,0.03114,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.00267
0.012,0.30514,0.03114,0.03114,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.0025
0.014,0.30514,0.03114,0.03114,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.00233
0.016,0.30514,0.03114,0.03114,0,0,0,0,0,0,0,0,0,0.17114,0.17114,22,22,17.15789,17.15789,0,0,0,0.00216
0.018,0.32871,0.03509,0.03509,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.10526,17.10526,0,0,0,0.00199
0.02,0.32871,0.03509,0.03509,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.10526,17.10526,0,0,0,0.00182
0.022,0.32871,0.03509,0.03509,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.10526,17.10526,0,0,0,0.00165
0.024,0.32871,0.03509,0.03509,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.10526,17.10526,0,0,0,0.00148
0.026,0.32871,0.03509,0.03509,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.10526,17.10526,0,0,0,0.00131
0.028,0.33673,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.15789,17.15789,0,0,0,0.00114
0.03,0.33673,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.15789,17.15789,0,0,0,0
0.032,0.33673,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.15789,17.15789,0,0,0,0
0.034,0.33673,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.15789,17.15789,0,0,0,0
0.036,0.33673,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.96667,21.96667,17.15789,17.15789,0,0,0,0
0.038,0.33234,0.02719,0.02719,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.93333,21.93333,17.10526,17.10526,0,0,0,0
0.04,0.33234,0.02719,0.02719,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.93333,21.93333,17.10526,17.10526,0,0,0,0
0.042,0.33234,0.02719,0.02719,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.93333,21.93333,17.10526,17.10526,0,0,0,0
0.044,0.33234,0.02719,0.02719,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.93333,21.93333,17.10526,17.10526,0,0,0,0
0.046,0.33234,0.02719,0.02719,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.93333,21.93333,17.10526,17.10526,0,0,0,0
0.048,0.34761,0.03099,0.03099,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.05,0.34761,0.03099,0.03099,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.052,0.34761,0.03099,0.03099,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.054,0.34761,0.03099,0.03099,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.056,0.34761,0.03099,0.03099,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.058,0.35926,0.04269,0.04269,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.06,0.35926,0.04269,0.04269,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.062,0.35926,0.04269,0.04269,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.064,0.35926,0.04269,0.04269,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.066,0.35926,0.04269,0.04269,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.9,21.9,17.05263,17.05263,0,0,0,0
0.068,0.35947,0.03103,0.03103,0,0,0,0,0,0,0,0,0,0.17114,0.17114,21.86667,21.86667,17.05263,17.05263,0,0,0,0
