time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.18616,0.03059,0.03059,0,0,0.00202,0,0,0,0,0,0,0,0,15.5,15.5,11.84211,11.84211,0.01547,0,0,0.00782
0.002,0.18616,0.03059,0.03059,0,0,0.00202,0,0,0,0,0,0,0,0,15.5,15.5,11.84211,11.84211,0.01547,0,0,0.00761
0.004,0.18616,0.03059,0.03059,0,0,0.00202,0,0,0,0,0,0,0,0,14.96667,14.96667,11.36842,11.36842,0.01547,0,0,0.0074
0.006,0.19027,0.03456,0.03456,0,0,0,0,0,0,0,0,0,0,0,14.96667,14.96667,11.36842,11.36842,0.01547,0,0,0.00718
0.008,0.19027,0.03456,0.03456,0,0,0,0,0,0,0,0,0,0,0,14.96667,14.96667,11.36842,11.36842,0.01547,0,0,0.00698
0.01,0.19027,0.03456,0.03456,0,0,0,0,0,0,0,0,0,0,0,14.96667,14.96667,11.36842,11.36842,0.01547,0,0,0.00677
0.012,0.19027,0.03456,0.03456,0,0,0,0,0,0,0,0,0,0,0,14.96667,14.96667,11.36842,11.36842,0.01547,0,0,0.00656
0.014,0.19027,0.03456,0.03456,0,0,0,0,0,0,0,0,0,0,0,14.46667,14.46667,11,11,0.01547,0,0,0.00635
0.016,0.17102,0.02683,0.02683,0,0,0,0,0,0,0,0,0,0,0,14.46667,14.46667,11,11,0.01547,0,0,0.00614
0.018,0.17102,0.02683,0.02683,0,0,0,0,0,0,0,0,0,0,0,14.46667,14.46667,11,11,0.01547,0,0,0.00594
0.02,0.17102,0.02683,0.02683,0,0,0,0,0,0,0,0,0,0,0,14.46667,14.46667,11,11,0.01547,0,0,0.00574
0.022,0.17102,0.02683,0.02683,0,0,0,0,0,0,0,0,0,0,0,14.46667,14.46667,11,11,0.01547,0,0,0.00554
0.024,0.17102,0.02683,0.02683,0,0,0,0,0,0,0,0,0,0,0,13.9,13.9,10.57895,10.57895,0.01547,0,0,0.00534
0.026,0.163,0.03067,0.03067,0,0,0,0,0,0,0,0,0,0,0,13.9,13.9,10.57895,10.57895,0.01547,0,0,0.00514
0.028,0.163,0.03067,0.03067,0,0,0,0,0,0,0,0,0,0,0,13.9,13.9,10.57895,10.57895,0.01547,0,0,0.00495
0.03,0.163,0.03067,0.03067,0,0,0,0,0,0,0,0,0,0,0,13.9,13.9,10.57895,10.57895,0.01547,0,0,0.00475
0.032,0.163,0.03067,0.03067,0,0,0,0,0,0,0,0,0,0,0,13.9,13.9,10.57895,10.57895,0.01547,0,0,0.00456
0.034,0.163,0.03067,0.03067,0,0,0,0,0,0,0,0,0,0,0,13.4,13.4,10.21053,10.21053,0.01547,0,0,0.00437
0.036,0.17486,0.02681,0.02681,0,0,0.00202,0,0,0,0,0,0,0,0,13.4,13.4,10.21053,10.21053,0.01547,0,0,0.00418
0.038,0.17486,0.02681,0.02681,0,0,0.00202,0,0,0,0,0,0,0,0,13.4,13.4,10.21053,10.21053,0.01547,0,0,0.004
0.04,0.17486,0.02681,0.02681,0,0,0.00202,0,0,0,0,0,0,0,0,13.4,13.4,10.21053,10.21053,0.01547,0,0,0.00381
0.042,0.17486,0.02681,0.02681,0,0,0.00202,0,0,0,0,0,0,0,0,13.4,13.4,10.21053,10.21053,0.01547,0,0,0.00363
0.044,0.17486,0.02681,0.02681,0,0,0.00202,0,0,0,0,0,0,0,0,12.9,12.9,9.78947,9.78947,0.01547,0,0,0.00345
0.046,0.17856,0.02284,0.02284,0,0,0,0,0,0,0,0,0,0,0,12.9,12.9,9.78947,9.78947,0.01547,0,0,0.00327
0.048,0.17856,0.02284,0.02284,0,0,0,0,0,0,0,0,0,0,0,12.9,12.9,9.78947,9.78947,0.01547,0,0,0.0031
