time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.18734,0.04658,0.04658,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.002,0.18734,0.04658,0.04658,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.004,0.18734,0.04658,0.04658,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.006,0.20687,0.04658,0.04658,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.008,0.20687,0.04658,0.04658,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.01,0.20687,0.04658,0.04658,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.012,0.20687,0.04658,0.04658,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.014,0.20687,0.04658,0.04658,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.016,0.21789,0.05417,0.05417,0,0,0,0,0,0,0,0,0,0,0,43.76667,43.76667,34.15789,34.15789,0.00514,0,0,0
0.018,0.21789,0.05417,0.05417,0,0,0,0,0,0,0,0,0,0,0,43.7,43.7,34.10526,34.10526,0.00514,0,0,0
0.02,0.21789,0.05417,0.05417,0,0,0,0,0,0,0,0,0,0,0,43.7,43.7,34.10526,34.10526,0.00514,0,0,0
0.022,0.21789,0.05417,0.05417,0,0,0,0,0,0,0,0,0,0,0,43.7,43.7,34.10526,34.10526,0.00514,0,0,0
0.024,0.21789,0.05417,0.05417,0,0,0,0,0,0,0,0,0,0,0,43.7,43.7,34.10526,34.10526,0.00514,0,0,0
0.026,0.21824,0.05038,0.05038,0,0,0,0,0,0,0,0,0,0,0,43.7,43.7,34.10526,34.10526,0.00514,0,0,0
0.028,0.21824,0.05038,0.05038,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.03,0.21824,0.05038,0.05038,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.032,0.21824,0.05038,0.05038,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.034,0.21824,0.05038,0.05038,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.036,0.21845,0.04653,0.04653,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.038,0.21845,0.04653,0.04653,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.04,0.21845,0.04653,0.04653,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.042,0.21845,0.04653,0.04653,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.044,0.21845,0.04653,0.04653,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.046,0.23344,0.05415,0.05415,0,0,0,0,0,0,0,0,0,0,0,43.66667,43.66667,34.05263,34.05263,0.00514,0,0,0
0.048,0.23344,0.05415,0.05415,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.05,0.23344,0.05415,0.05415,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.052,0.23344,0.05415,0.05415,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.054,0.23344,0.05415,0.05415,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.056,0.22152,0.04627,0.04627,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.058,0.22152,0.04627,0.04627,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.06,0.22152,0.04627,0.04627,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.062,0.22152,0.04627,0.04627,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.064,0.22152,0.04627,0.04627,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.066,0.21824,0.03475,0.03475,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.068,0.21824,0.03475,0.03475,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.07,0.21824,0.03475,0.03475,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.072,0.21824,0.03475,0.03475,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
0.074,0.21824,0.03475,0.03475,0,0,0,0,0,0,0,0,0,0,0,43.63333,43.63333,34.05263,34.05263,0.00514,0,0,0
