time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.25779,0,0,0,0,0.002,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01241,0
0.002,0.25779,0,0,0,0,0.002,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01224,0
0.004,0.25779,0,0,0,0,0.002,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01208,0
0.006,0.25354,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01191,0
0.008,0.25354,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01174,0
0.01,0.25354,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01157,0
0.012,0.25354,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01139,0
0.014,0.25354,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01122,0
0.016,0.25723,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01105,0
0.018,0.25723,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01088,0
0.02,0.25723,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01071,0
0.022,0.25723,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01053,0
0.024,0.25723,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01036,0
0.026,0.25298,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.7,31,31,0,0,0.01019,0
