time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.28401,0,0,0,0,0.002,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.002,0.28401,0,0,0,0,0.002,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.004,0.28401,0,0,0,0,0.002,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.006,0.28415,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.008,0.28415,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.01,0.28415,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.012,0.28415,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.014,0.28415,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.016,0.27969,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.26316,16.26316,0,0,0,0
0.018,0.27969,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.26316,16.26316,0,0,0,0
0.02,0.27969,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.26316,16.26316,0,0,0,0
0.022,0.27969,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.26316,16.26316,0,0,0,0
0.024,0.27969,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.26316,16.26316,0,0,0,0
0.026,0.27572,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.028,0.27572,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.03,0.27572,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.032,0.27572,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.034,0.27572,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.036,0.25179,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.21053,16.21053,0,0,0,0
0.038,0.25179,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.21053,16.21053,0,0,0,0
0.04,0.25179,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.21053,16.21053,0,0,0,0
0.042,0.25179,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.21053,16.21053,0,0,0,0
0.044,0.25179,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333,20.83333,16.21053,16.21053,0,0,0,0
0.046,0.22487,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.048,0.22487,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.05,0.22487,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.052,0.22487,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.054,0.22487,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.056,0.20521,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.058,0.20521,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.06,0.20521,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.062,0.20521,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.064,0.20521,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.066,0.18972,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.068,0.18972,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.07,0.18972,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.072,0.18972,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.074,0.18972,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.076,0.19684,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.078,0.19684,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.08,0.19684,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.082,0.19684,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.084,0.19684,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.086,0.18931,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.088,0.18931,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.09,0.18931,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.092,0.18931,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.094,0.18931,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.096,0.16957,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.098,0.16957,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.1,0.16957,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.102,0.16957,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.104,0.16957,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.106,0.14662,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.108,0.14662,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.11,0.14662,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.112,0.14662,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.114,0.14662,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.116,0.13463,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.118,0.13463,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.12,0.13463,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.122,0.13463,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.124,0.13463,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.126,0.14285,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.128,0.14285,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.13,0.14285,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.132,0.14285,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.134,0.14285,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.136,0.14627,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.138,0.14627,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.14,0.14627,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.142,0.14627,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.144,0.14627,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86667,20.86667,16.26316,16.26316,0,0,0,0
0.146,0.13497,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,20.9,16.26316,16.26316,0,0,0,0
0.148,0.13497,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,20.9,16.26316,16.26316,0,0,0,0
0.15,0.13497,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,20.9,16.26316,16.26316,0,0,0,0
0.152,0.13497,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,20.9,16.26316,16.26316,0,0,0,0
0.154,0.13497,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,20.9,16.26316,16.26316,0,0,0,0
0.156,0.11921,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93333,20.93333,16.31579,16.31579,0,0,0,0
0.158,0.11921,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93333,20.93333,16.31579,16.31579,0,0,0,0
0.16,0.11921,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93333,20.93333,16.31579,16.31579,0,0,0,0
0.162,0.11921,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93333,20.93333,16.31579,16.31579,0,0,0,0
0.164,0.11921,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93333,20.93333,16.31579,16.31579,0,0,0,0
0.166,0.11998,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,21,21,16.36842,16.36842,0,0,0,0
0.168,0.11998,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,21,21,16.36842,16.36842,0,0,0,0
0.17,0.11998,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,21,21,16.36842,16.36842,0,0,0,0
