time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.17751,0.06669,0.06669,0,0,0.00202,0,0,0,0,1.88056,1.88056,2.16771,2.16771,30.16667,30.16667,23.52632,23.52632,0.00182,0,0,0.00884
0.002,0.17751,0.06669,0.06669,0,0,0.00202,0,0,0,0,1.88056,1.88056,2.16771,2.16771,30.16667,30.16667,23.52632,23.52632,0.00182,0,0,0.00864
0.004,0.17751,0.06669,0.06669,0,0,0.00202,0,0,0,0,1.7096,1.7096,2.16771,2.16771,30.16667,30.16667,23.52632,23.52632,0.00182,0,0,0.00844
0.006,0.24781,0.04716,0.04716,0,0,0.00202,0,0,0,0,1.7096,1.7096,2.16771,2.16771,30.16667,30.16667,23.52632,23.52632,0.00182,0,0,0.00824
0.008,0.24781,0.04716,0.04716,0,0,0.00202,0,0,0,0,1.7096,1.7096,2.16771,2.16771,30.16667,30.16667,23.52632,23.52632,0.00182,0,0,0.00804
0.01,0.24781,0.04716,0.04716,0,0,0.00202,0,0,0,0,1.7096,1.7096,2.16771,2.16771,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00784
0.012,0.24781,0.04716,0.04716,0,0,0.00202,0,0,0,0,1.7096,1.7096,2.16771,2.16771,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00764
0.014,0.24781,0.04716,0.04716,0,0,0.00202,0,0,0,0,1.7096,1.7096,1.88249,1.88249,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00744
0.016,0.29084,0.03937,0.03937,0,0,0.00205,0,0,0,0,1.7096,1.7096,1.88249,1.88249,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00724
0.018,0.29084,0.03937,0.03937,0,0,0.00205,0,0,0,0,1.7096,1.7096,1.88249,1.88249,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00705
0.02,0.29084,0.03937,0.03937,0,0,0.00205,0,0,0,0,1.7096,1.7096,1.88249,1.88249,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00685
0.022,0.29084,0.03937,0.03937,0,0,0.00205,0,0,0,0,1.7096,1.7096,1.88249,1.88249,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00665
0.024,0.29084,0.03937,0.03937,0,0,0.00205,0,0,0,0,1.42466,1.42466,1.88249,1.88249,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00646
0.026,0.34175,0.02769,0.02769,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.88249,1.88249,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00626
0.028,0.34175,0.02769,0.02769,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.88249,1.88249,30.13333,30.13333,23.52632,23.52632,0.00182,0,0,0.00607
0.03,0.34175,0.02769,0.02769,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.88249,1.88249,30.13333,30.13333,23.47368,23.47368,0.00182,0,0,0.00588
0.032,0.34175,0.02769,0.02769,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.88249,1.88249,30.13333,30.13333,23.47368,23.47368,0.00182,0,0,0.00568
0.034,0.34175,0.02769,0.02769,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.59726,1.59726,30.13333,30.13333,23.47368,23.47368,0.00182,0,0,0.00549
0.036,0.38451,0.01981,0.01981,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.59726,1.59726,30.13333,30.13333,23.47368,23.47368,0.00182,0,0,0.0053
0.038,0.38451,0.01981,0.01981,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.59726,1.59726,30.13333,30.13333,23.47368,23.47368,0.00182,0,0,0.00512
0.04,0.38451,0.01981,0.01981,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.59726,1.59726,30.06667,30.06667,23.42105,23.42105,0.00182,0,0,0.00493
0.042,0.38451,0.01981,0.01981,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.59726,1.59726,30.06667,30.06667,23.42105,23.42105,0.00182,0,0,0.00474
0.044,0.38451,0.01981,0.01981,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.06667,30.06667,23.42105,23.42105,0.00182,0,0,0.00456
0.046,0.43521,0.0276,0.0276,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.06667,30.06667,23.42105,23.42105,0.00182,0,0,0.00437
0.048,0.43521,0.0276,0.0276,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.06667,30.06667,23.42105,23.42105,0.00182,0,0,0.00419
0.05,0.43521,0.0276,0.0276,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00401
0.052,0.43521,0.0276,0.0276,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00383
0.054,0.43521,0.0276,0.0276,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00365
0.056,0.48173,0.02358,0.02358,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00348
0.058,0.48173,0.02358,0.02358,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.0033
0.06,0.48173,0.02358,0.02358,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00313
0.062,0.48173,0.02358,0.02358,0,0,0.00204,0,0,0,0,1.42466,1.42466,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00296
0.064,0.48173,0.02358,0.02358,0,0,0.00204,0,0,0,0,1.13973,1.13973,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00279
0.066,0.5173,0.00808,0.00808,0,0,0.00203,0,0,0,0,1.13973,1.13973,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00262
0.068,0.5173,0.00808,0.00808,0,0,0.00203,0,0,0,0,1.13973,1.13973,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00245
0.07,0.5173,0.00808,0.00808,0,0,0.00203,0,0,0,0,1.13973,1.13973,1.31204,1.31204,30.03333,30.03333,23.42105,23.42105,0.00182,0,0,0.00229
