time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.13748,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.86667,26.86667,20.94737,20.94737,0,0,0,0.00508
0.002,0.13748,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.86667,26.86667,20.94737,20.94737,0,0,0,0.00492
0.004,0.16106,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.86667,26.86667,20.94737,20.94737,0,0,0,0.00475
0.006,0.16106,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.86667,26.86667,20.94737,20.94737,0,0,0,0.00459
0.008,0.16106,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.86667,26.86667,20.94737,20.94737,0,0,0,0.00442
0.01,0.16106,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.86667,26.86667,20.94737,20.94737,0,0,0,0.00425
0.012,0.16106,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.86667,26.86667,20.94737,20.94737,0,0,0,0.00409
0.014,0.18442,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.86667,26.86667,20.94737,20.94737,0,0,0,0.00392
0.016,0.18442,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.93333,26.93333,21.05263,21.05263,0,0,0,0.00375
0.018,0.18442,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.93333,26.93333,21.05263,21.05263,0,0,0,0.00359
0.02,0.18442,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.93333,26.93333,21.05263,21.05263,0,0,0,0.00342
0.022,0.18442,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.17114,26.93333,26.93333,21.05263,21.05263,0,0,0,0.00325
0.024,0.20785,0,0,0,0,0.002,0,0,0,0,0,0,0.17114,0.17114,26.93333,26.93333,21.05263,21.05263,0,0,0,0.00308
