time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0,0.0691,0.0691,0.00391,0,0,0,0,0,0,0,0,0,0,36.93333,36.93333,28.84211,28.84211,0,0,0,0.00706
0.002,0,0.0691,0.0691,0.00391,0,0,0,0,0,0,0,0,0,0,36.93333,36.93333,28.84211,28.84211,0,0,0,0.00696
0.004,0,0.06926,0.06926,0.00392,0,0.00193,0,0,0,0,0,0,0,0,36.93333,36.93333,28.84211,28.84211,0,0,0,0.00686
0.006,0,0.06926,0.06926,0.00392,0,0.00193,0,0,0,0,0,0,0,0,36.93333,36.93333,28.84211,28.84211,0,0,0,0.00676
0.008,0,0.06926,0.06926,0.00392,0,0.00193,0,0,0,0,0,0,0,0,36.93333,36.93333,28.84211,28.84211,0,0,0,0.00665
0.01,0,0.06926,0.06926,0.00392,0,0.00193,0,0,0,0,0,0,0,0,37.1,37.1,28.94737,28.94737,0,0,0,0.00655
0.012,0,0.06926,0.06926,0.00392,0,0.00193,0,0,0,0,0,0,0,0,37.1,37.1,28.94737,28.94737,0,0,0,0.00645
0.014,0,0.07709,0.07709,0.00392,0,0.00197,0,0,0,0,0,0,0,0,37.1,37.1,28.94737,28.94737,0,0,0,0.00634
0.016,0,0.07709,0.07709,0.00392,0,0.00197,0,0,0,0,0,0,0,0,37.1,37.1,28.94737,28.94737,0,0,0,0.00624
0.018,0,0.07709,0.07709,0.00392,0,0.00197,0,0,0,0,0,0,0,0,37.1,37.1,28.94737,28.94737,0,0,0,0.00613
0.02,0,0.07709,0.07709,0.00392,0,0.00197,0,0,0,0,0,0,0,0,37.23333,37.23333,29.05263,29.05263,0,0,0,0.00603
0.022,0,0.07709,0.07709,0.00392,0,0.00197,0,0,0,0,0,0,0,0,37.23333,37.23333,29.05263,29.05263,0,0,0,0.00592
0.024,0,0.07318,0.07318,0.00392,0,0.00197,0,0,0,0,0,0,0,0,37.23333,37.23333,29.05263,29.05263,0,0,0,0.00582
0.026,0,0.07318,0.07318,0.00392,0,0.00197,0,0,0,0,0,0,0.17114,0.17114,37.23333,37.23333,29.05263,29.05263,0,0,0,0.00571
0.028,0,0.07318,0.07318,0.00392,0,0.00197,0,0,0,0,0,0,0.17114,0.17114,37.23333,37.23333,29.05263,29.05263,0,0,0,0.00561
0.03,0,0.07318,0.07318,0.00392,0,0.00197,0,0,0,0,0,0,0.17114,0.17114,37.36667,37.36667,29.15789,29.15789,0,0,0,0.0055
0.032,0,0.07318,0.07318,0.00392,0,0.00197,0,0,0,0,0,0,0.17114,0.17114,37.36667,37.36667,29.15789,29.15789,0,0,0,0.0054
0.034,0,0.07338,0.07338,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.36667,37.36667,29.15789,29.15789,0,0,0,0.00529
0.036,0,0.07338,0.07338,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.36667,37.36667,29.15789,29.15789,0,0,0,0.00519
0.038,0,0.07338,0.07338,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.36667,37.36667,29.15789,29.15789,0,0,0,0.00508
0.04,0,0.07338,0.07338,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.46667,37.46667,29.21053,29.21053,0,0,0,0.00498
0.042,0,0.07338,0.07338,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.46667,37.46667,29.21053,29.21053,0,0,0,0.00487
0.044,0,0.07743,0.07743,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.46667,37.46667,29.21053,29.21053,0,0,0,0.00476
0.046,0,0.07743,0.07743,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.46667,37.46667,29.21053,29.21053,0,0,0,0.00466
0.048,0,0.07743,0.07743,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.46667,37.46667,29.21053,29.21053,0,0,0,0.00456
0.05,0,0.07743,0.07743,0.00196,0,0.00198,0,0,0,0,0,0,0.17114,0.17114,37.5,37.5,29.26316,29.26316,0,0,0,0.00445
