time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.24355,0.11225,0.11225,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02873,0
0.002,0.24355,0.11225,0.11225,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.0285,0
0.004,0.24355,0.11225,0.11225,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02826,0
0.006,0.24355,0.11225,0.11225,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02803,0
0.008,0.21154,0.11982,0.11982,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02778,0
0.01,0.21154,0.11982,0.11982,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02754,0
0.012,0.21154,0.11982,0.11982,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02729,0
0.014,0.21154,0.11982,0.11982,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02703,0
0.016,0.21154,0.11982,0.11982,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02677,0
0.018,0.17242,0.1159,0.1159,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02651,0
0.02,0.17242,0.1159,0.1159,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02624,0
0.022,0.17242,0.1159,0.1159,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02597,0
0.024,0.17242,0.1159,0.1159,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.0257,0
0.026,0.17242,0.1159,0.1159,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02542,0
0.028,0.12987,0.12384,0.12384,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02514,0
