time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.76471,0.82248,0.82248,0,0,0.09202,13.84375,14.29688,13.96875,14.40625,0,0,41.58585,41.58585,0,0,0,0,0.06012,0,5.07042,0.14177
0.002,0.71821,0.54525,0.54525,0,0,0.092,13.875,14.26563,13.98438,14.375,0,0,42.1563,42.1563,0,0,0,0,0.06014,0,5.07122,0.14161
0.004,0.71821,0.54525,0.54525,0,0,0.092,13.875,14.26563,13.98438,14.375,0,0,42.1563,42.1563,0,0,0,0,0.06016,0,5.07203,0.14143
0.006,0.71821,0.54525,0.54525,0,0,0.092,13.875,14.26563,13.98438,14.375,0,0,42.1563,42.1563,0,0,0,0,0.06017,0,5.07285,0.14125
0.008,0.71821,0.54525,0.54525,0,0,0.092,13.89063,14.25,14,14.35938,0,0,42.1563,42.1563,0,0,0,0,0.06019,0,5.07369,0.14107
0.01,0.71821,0.54525,0.54525,0,0,0.092,13.89063,14.25,14,14.35938,0,0,42.1563,42.1563,0,0,0,0,0.06021,0,5.07453,0.14089
0.012,0.76493,0.75614,0.75614,0,0,0.09196,13.89063,14.26563,13.98438,14.35938,0,0,41.87108,41.87108,0,0,0,0,0.06022,0,5.07538,0.1407
0.014,0.76493,0.75614,0.75614,0,0,0.09196,13.89063,14.26563,13.98438,14.35938,0,0,41.87108,41.87108,0,0,0,0,0.06024,0,5.07624,0.1405
0.016,0.76493,0.75614,0.75614,0,0,0.09196,13.89063,14.26563,13.98438,14.35938,0,0,41.87108,41.87108,0,0,0,0,0.06026,0,5.07712,0.1403
0.018,0.76493,0.75614,0.75614,0,0,0.09196,13.90625,14.28125,13.96875,14.35938,0,0,41.87108,41.87108,0,0,0,0,0.06028,0,5.078,0.1401
0.02,0.76493,0.75614,0.75614,0,0,0.09196,13.90625,14.28125,13.96875,14.35938,0,0,41.87108,41.87108,0,0,0,0,0.06029,0,5.07889,0.1399
0.022,0.70747,0.56118,0.56118,0,0,0.09207,13.92188,14.29688,13.98438,14.375,0,0,42.61266,42.61266,0,0,0,0,0.06031,0,5.07979,0.13969
0.024,0.70747,0.56118,0.56118,0,0,0.09207,13.92188,14.29688,13.98438,14.375,0,0,42.61266,42.61266,0,0,0,0,0.06034,0,5.08071,0.13947
0.026,0.70747,0.56118,0.56118,0,0,0.09207,13.92188,14.29688,13.98438,14.375,0,0,42.61266,42.61266,0,0,0,0,0.06035,0,5.08162,0.13925
0.028,0.70747,0.56118,0.56118,0,0,0.09207,13.92188,14.29688,14.03125,14.39063,0,0,42.61266,42.61266,0,0,0,0,0.06037,0,5.08256,0.13903
0.03,0.70747,0.56118,0.56118,0,0,0.09207,13.92188,14.29688,14.03125,14.39063,0,0,42.61266,42.61266,0,0,0,0,0.0604,0,5.08349,0.13881
0.032,0.69087,0.56088,0.56088,0,0,0.09392,13.92188,14.28125,14.07813,14.42188,0,0,42.61266,42.61266,0,0,0,0,0.06042,0,5.08444,0.13858
0.034,0.69087,0.56088,0.56088,0,0,0.09392,13.92188,14.28125,14.07813,14.42188,0,0,42.61266,42.61266,0,0,0,0,0.06045,0,5.08539,0.13834
0.036,0.69087,0.56088,0.56088,0,0,0.09392,13.92188,14.28125,14.07813,14.42188,0,0,42.61266,42.61266,0,0,0,0,0.06047,0,5.08636,0.1381
0.038,0.69087,0.56088,0.56088,0,0,0.09392,13.92188,14.28125,14.04688,14.45313,0,0,42.61266,42.61266,0,0,0,0,0.0605,0,5.08734,0.13786
0.04,0.69087,0.56088,0.56088,0,0,0.09392,13.92188,14.28125,14.04688,14.45313,0,0,42.61266,42.61266,0,0,0,0,0.06052,0,5.08832,0.13762
0.042,0.812,0.80698,0.80698,0,0,0.0921,13.90625,14.29688,14.01563,14.45313,0,0,42.38448,42.38448,0,0,0,0,0.06056,0,5.08931,0.13737
0.044,0.812,0.80698,0.80698,0,0,0.0921,13.90625,14.29688,14.01563,14.45313,0,0,42.38448,42.38448,0,0,0,0,0.06058,0,5.09031,0.13711
0.046,0.812,0.80698,0.80698,0,0,0.0921,13.90625,14.29688,14.01563,14.45313,0,0,42.38448,42.38448,0,0,0,0,0.06062,0,5.09132,0.13685
0.048,0.812,0.80698,0.80698,0,0,0.0921,13.92188,14.3125,14,14.45313,0,0,42.38448,42.38448,0,0,0,0,0.06065,0,5.09234,0.13659
0.05,0.812,0.80698,0.80698,0,0,0.0921,13.92188,14.3125,14,14.45313,0,0,42.38448,42.38448,0,0,0,0,0.06068,0,5.09336,0.13633
0.052,0.7943,0.53802,0.53802,0,0,0.09217,13.95313,14.35938,13.98438,14.42188,0,0,43.06902,43.06902,0,0,0,0,0.06071,0,5.09439,0.13606
0.054,0.7943,0.53802,0.53802,0,0,0.09217,13.95313,14.35938,13.98438,14.42188,0,0,43.06902,43.06902,0,0,0,0,0.06075,0,5.09544,0.13578
0.056,0.7943,0.53802,0.53802,0,0,0.09217,13.95313,14.35938,13.98438,14.42188,0,0,43.06902,43.06902,0,0,0,0,0.06077,0,5.09649,0.13551
0.058,0.7943,0.53802,0.53802,0,0,0.09217,13.9375,14.40625,13.96875,14.42188,0,0,43.06902,43.06902,0,0,0,0,0.0608,0,5.09755,0.13523
0.06,0.7943,0.53802,0.53802,0,0,0.09217,13.9375,14.40625,13.96875,14.42188,0,0,43.06902,43.06902,0,0,0,0,0.06082,0,5.09861,0.13494
0.062,0.79576,0.558,0.558,0,0,0.09407,13.92188,14.46875,13.96875,14.45313,0,0,43.06902,43.06902,0,0,0,0,0.06085,0,5.09968,0.13465
0.064,0.79576,0.558,0.558,0,0,0.09407,13.92188,14.46875,13.96875,14.45313,0,0,43.06902,43.06902,0,0,0,0,0.06087,0,5.10077,0.13436
0.066,0.79576,0.558,0.558,0,0,0.09407,13.92188,14.46875,13.96875,14.45313,0,0,43.06902,43.06902,0,0,0,0,0.0609,0,5.10185,0.13407
0.068,0.79576,0.558,0.558,0,0,0.09407,13.95313,14.5,13.95313,14.46875,0,0,43.06902,43.06902,0,0,0,0,0.06092,0,5.10296,0.13377
0.07,0.79576,0.558,0.558,0,0,0.09407,13.95313,14.5,13.95313,14.46875,0,0,43.06902,43.06902,0,0,0,0,0.06094,0,5.10405,0.13347
0.072,0.80992,0.56145,0.56145,0,0,0.09413,13.96875,14.5,13.95313,14.48438,0,0,43.2972,43.2972,0,0,0,0,0.06097,0,5.10517,0.13316
0.074,0.80992,0.56145,0.56145,0,0,0.09413,13.96875,14.5,13.95313,14.48438,0,0,43.2972,43.2972,0,0,0,0,0.06098,0,5.10628,0.13285
0.076,0.80992,0.56145,0.56145,0,0,0.09413,13.96875,14.5,13.95313,14.48438,0,0,43.2972,43.2972,0,0,0,0,0.061,0,5.10741,0.13254
