time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.04132,0.00581
0.002,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.04013,0.00566
0.004,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.03893,0.0055
0.006,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.03774,0.00535
0.008,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.03654,0.00519
0.01,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.03535,0.00504
0.012,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.03418,0.00488
0.014,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.03299,0.00473
0.016,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.03181,0.00457
0.018,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.03064,0.00442
0.02,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.26667,29.26667,22.84211,22.84211,0,0,0.02946,0.00426
0.022,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.33333,29.33333,22.89474,22.89474,0,0,0.02831,0.00411
0.024,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.33333,29.33333,22.89474,22.89474,0,0,0.02715,0.00396
0.026,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.33333,29.33333,22.89474,22.89474,0,0,0.02599,0.0038
0.028,0,0,0,0.00587,0,0.00196,0,0,0,0,0,0,0.17114,0.17114,29.33333,29.33333,22.89474,22.89474,0,0,0.02485,0.00365
0.03,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.33333,29.33333,22.89474,22.89474,0,0,0.0237,0.00349
0.032,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.36667,29.36667,22.94737,22.94737,0,0,0.02257,0.00334
0.034,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.36667,29.36667,22.94737,22.94737,0,0,0.02144,0.00319
0.036,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.36667,29.36667,22.94737,22.94737,0,0,0.02032,0.00304
0.038,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.36667,29.36667,22.94737,22.94737,0,0,0.01921,0.00289
0.04,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.36667,29.36667,22.94737,22.94737,0,0,0.01809,0.00274
0.042,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.46667,29.46667,23,23,0,0,0.017,0.00259
0.044,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.46667,29.46667,23,23,0,0,0.01591,0.00244
0.046,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.46667,29.46667,23,23,0,0,0.01483,0.00229
0.048,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.46667,29.46667,23,23,0,0,0.01376,0.00214
0.05,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.46667,29.46667,23,23,0,0,0.01269,0.00199
0.052,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.56667,29.56667,23.05263,23.05263,0,0,0.01169,0.00185
0.054,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.56667,29.56667,23.05263,23.05263,0,0,0.00884,0.0017
0.056,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.56667,29.56667,23.05263,23.05263,0,0,0,0.00156
0.058,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.56667,29.56667,23.05263,23.05263,0,0,0,0.00142
0.06,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.56667,29.56667,23.05263,23.05263,0,0,0,0.00127
0.062,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.7,29.7,23.15789,23.15789,0,0,0,0.00113
0.064,0,0,0,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29.7,29.7,23.15789,23.15789,0,0,0,0
