time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.17479,0.05804,0.05804,0,0,0,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.02092
0.002,0.17479,0.05804,0.05804,0,0,0,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.02056
0.004,0.16705,0.05415,0.05415,0,0,0.002,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.0202
0.006,0.16705,0.05415,0.05415,0,0,0.002,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.01985
0.008,0.16705,0.05415,0.05415,0,0,0.002,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.01949
0.01,0.16705,0.05415,0.05415,0,0,0.002,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.01913
0.012,0.16705,0.05415,0.05415,0,0,0.002,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.01878
0.014,0.16356,0.05819,0.05819,0,0,0,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.01842
0.016,0.16356,0.05819,0.05819,0,0,0,0,0,0,0,0,0,0,0,17.56667,17.56667,13.68421,13.68421,0.00436,0,0,0.01807
0.018,0.16356,0.05819,0.05819,0,0,0,0,0,0,0,0,0,0,0,17.53333,17.53333,13.68421,13.68421,0.00436,0,0,0.01771
0.02,0.16356,0.05819,0.05819,0,0,0,0,0,0,0,0,0,0,0,17.53333,17.53333,13.68421,13.68421,0.00436,0,0,0.01736
0.022,0.16356,0.05819,0.05819,0,0,0,0,0,0,0,0,0,0,0,17.53333,17.53333,13.68421,13.68421,0.00436,0,0,0.017
0.024,0.17472,0.06974,0.06974,0,0,0,0,0,0,0,0,0,0,0,17.53333,17.53333,13.68421,13.68421,0.00436,0,0,0.01665
0.026,0.17472,0.06974,0.06974,0,0,0,0,0,0,0,0,0,0,0,17.53333,17.53333,13.68421,13.68421,0.00436,0,0,0.0163
0.028,0.17472,0.06974,0.06974,0,0,0,0,0,0,0,0,0,0,0,17.5,17.5,13.63158,13.63158,0.00436,0,0,0.01594
0.03,0.17472,0.06974,0.06974,0,0,0,0,0,0,0,0,0,0,0,17.5,17.5,13.63158,13.63158,0.00436,0,0,0.01559
0.032,0.17472,0.06974,0.06974,0,0,0,0,0,0,0,0,0,0,0,17.5,17.5,13.63158,13.63158,0.00436,0,0,0.01524
0.034,0.17088,0.05413,0.05413,0,0,0,0,0,0,0,0,0,0,0,17.5,17.5,13.63158,13.63158,0.00436,0,0,0.01489
0.036,0.17088,0.05413,0.05413,0,0,0,0,0,0,0,0,0,0,0,17.5,17.5,13.63158,13.63158,0.00436,0,0,0.01454
0.038,0.17088,0.05413,0.05413,0,0,0,0,0,0,0,0,0,0,0,17.43333,17.43333,13.57895,13.57895,0.00436,0,0,0.01419
0.04,0.17088,0.05413,0.05413,0,0,0,0,0,0,0,0,0,0,0,17.43333,17.43333,13.57895,13.57895,0.00436,0,0,0.01385
0.042,0.17088,0.05413,0.05413,0,0,0,0,0,0,0,0,0,0,0,17.43333,17.43333,13.57895,13.57895,0.00436,0,0,0.0135
0.044,0.17116,0.05422,0.05422,0,0,0,0,0,0,0,0,0,0,0,17.43333,17.43333,13.57895,13.57895,0.00436,0,0,0.01316
0.046,0.17116,0.05422,0.05422,0,0,0,0,0,0,0,0,0,0,0,17.43333,17.43333,13.57895,13.57895,0.00436,0,0,0.01282
0.048,0.17116,0.05422,0.05422,0,0,0,0,0,0,0,0,0,0,0,17.33333,17.33333,13.47368,13.47368,0.00436,0,0,0.01248
0.05,0.17116,0.05422,0.05422,0,0,0,0,0,0,0,0,0,0,0,17.33333,17.33333,13.47368,13.47368,0.00436,0,0,0.01214
0.052,0.17116,0.05422,0.05422,0,0,0,0,0,0,0,0,0,0,0,17.33333,17.33333,13.47368,13.47368,0.00436,0,0,0.0118
0.054,0.17883,0.06589,0.06589,0,0,0,0,0,0,0,0,0,0,0,17.33333,17.33333,13.47368,13.47368,0.00436,0,0,0.01147
0.056,0.17883,0.06589,0.06589,0,0,0,0,0,0,0,0,0,0,0,17.33333,17.33333,13.47368,13.47368,0.00436,0,0,0.01113
0.058,0.17883,0.06589,0.06589,0,0,0,0,0,0,0,0,0,0,0,17.2,17.2,13.31579,13.31579,0.00436,0,0,0.0108
0.06,0.17883,0.06589,0.06589,0,0,0,0,0,0,0,0,0,0,0,17.2,17.2,13.31579,13.31579,0.00436,0,0,0.01047
0.062,0.17883,0.06589,0.06589,0,0,0,0,0,0,0,0,0,0,0,17.2,17.2,13.31579,13.31579,0.00436,0,0,0.01014
0.064,0.17458,0.05797,0.05797,0,0,0,0,0,0,0,0,0,0,0,17.2,17.2,13.31579,13.31579,0.00436,0,0,0.00982
0.066,0.17458,0.05797,0.05797,0,0,0,0,0,0,0,0,0,0,0,17.2,17.2,13.31579,13.31579,0.00436,0,0,0.00949
