time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,24.15789,24.15789,0.01093,0,0.06213,0.02249
0.002,0.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,24.15789,24.15789,0.01093,0,0.06141,0.0224
0.004,0.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,24.15789,24.15789,0.01093,0,0.06068,0.02231
0.006,0.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,24.15789,24.15789,0.01093,0,0.05994,0.02221
0.008,0.27857,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05919,0.02211
0.01,0.27857,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05845,0.022
0.012,0.27857,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.0577,0.0219
0.014,0.27857,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05694,0.02179
0.016,0.27857,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05618,0.02168
0.018,0.23122,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05541,0.02157
0.02,0.23122,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05465,0.02145
0.022,0.23122,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05388,0.02133
0.024,0.23122,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05311,0.02121
0.026,0.23122,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05233,0.02109
0.028,0.19139,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05154,0.02096
0.03,0.19139,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.05076,0.02083
0.032,0.19139,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.04998,0.0207
0.034,0.19139,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.04919,0.02057
0.036,0.19139,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.04839,0.02043
0.038,0.14843,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.0476,0.02029
0.04,0.14843,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.0468,0.02015
0.042,0.14843,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.04601,0.02001
0.044,0.14843,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.04521,0.01986
0.046,0.14843,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.0444,0.01971
0.048,0.10114,0.00623,0.00623,0.00196,0,0.00194,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.04359,0.01956
0.05,0.10114,0.00623,0.00623,0.00196,0,0.00194,0,0,0,0,0,0,0,0,31,31,24.21053,24.21053,0.01093,0,0.04279,0.0194
