time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.29154,0,0,0,0,0,0,0,0,0,0,0,0,0,38.23333,38.23333,29.84211,29.84211,0.00675,0,0.01338,0
0.002,0.29154,0,0,0,0,0,0,0,0,0,0,0,0,0,38.23333,38.23333,29.84211,29.84211,0.00675,0,0.01318,0
0.004,0.29154,0,0,0,0,0,0,0,0,0,0,0,0,0,38.23333,38.23333,29.84211,29.84211,0.00675,0,0.01298,0
0.006,0.29154,0,0,0,0,0,0,0,0,0,0,0,0,0,38.23333,38.23333,29.84211,29.84211,0.00675,0,0.01279,0
0.008,0.29154,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16667,38.16667,29.73684,29.73684,0.00675,0,0.01259,0
0.01,0.27613,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16667,38.16667,29.73684,29.73684,0.00675,0,0.01239,0
0.012,0.27613,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16667,38.16667,29.73684,29.73684,0.00675,0,0.01219,0
0.014,0.27613,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16667,38.16667,29.73684,29.73684,0.00675,0,0.01199,0
0.016,0.27613,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16667,38.16667,29.73684,29.73684,0.00675,0,0.01179,0
0.018,0.27613,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,29.84211,29.84211,0.00675,0,0.01159,0
0.02,0.28039,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,29.84211,29.84211,0.00675,0,0.01138,0
0.022,0.28039,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,29.84211,29.84211,0.00675,0,0.01118,0
0.024,0.28039,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,29.84211,29.84211,0.00675,0,0.01098,0
0.026,0.28039,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,29.84211,29.84211,0.00675,0,0.01078,0
0.028,0.28039,0,0,0,0,0,0,0,0,0,0,0,0,0,38.23333,38.23333,29.84211,29.84211,0.00675,0,0.01058,0
