time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.15679,0.06242,0.06242,0,0,0.002,0,0,0,0,0,0,0,0,23.73333,23.73333,18.47368,18.47368,0.00127,0,0,0
0.002,0.17583,0.05836,0.05836,0,0,0.002,0,0,0,0,0,0,0,0,23.73333,23.73333,18.47368,18.47368,0.00127,0,0,0
0.004,0.17583,0.05836,0.05836,0,0,0.002,0,0,0,0,0,0,0,0,23.73333,23.73333,18.47368,18.47368,0.00127,0,0,0
0.006,0.17583,0.05836,0.05836,0,0,0.002,0,0,0,0,0,0,0,0,23.73333,23.73333,18.47368,18.47368,0.00127,0,0,0
0.008,0.17583,0.05836,0.05836,0,0,0.002,0,0,0,0,0,0,0,0,23.73333,23.73333,18.47368,18.47368,0.00127,0,0,0
0.01,0.17583,0.05836,0.05836,0,0,0.002,0,0,0,0,0,0,0,0,23.76667,23.76667,18.52632,18.52632,0.00127,0,0,0
0.012,0.18797,0.05849,0.05849,0,0,0,0,0,0,0,0,0,0,0,23.76667,23.76667,18.52632,18.52632,0.00127,0,0,0
0.014,0.18797,0.05849,0.05849,0,0,0,0,0,0,0,0,0,0,0,23.76667,23.76667,18.52632,18.52632,0.00127,0,0,0
0.016,0.18797,0.05849,0.05849,0,0,0,0,0,0,0,0,0,0,0,23.76667,23.76667,18.52632,18.52632,0.00127,0,0,0
0.018,0.18797,0.05849,0.05849,0,0,0,0,0,0,0,0,0,0,0,23.76667,23.76667,18.52632,18.52632,0.00127,0,0,0
0.02,0.18797,0.05849,0.05849,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.022,0.21503,0.06622,0.06622,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.024,0.21503,0.06622,0.06622,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.026,0.21503,0.06622,0.06622,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.028,0.21503,0.06622,0.06622,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.03,0.21503,0.06622,0.06622,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.032,0.23819,0.05832,0.05832,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.034,0.23819,0.05832,0.05832,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.036,0.23819,0.05832,0.05832,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.038,0.23819,0.05832,0.05832,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.04,0.23819,0.05832,0.05832,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.042,0.24593,0.05829,0.05829,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.044,0.24593,0.05829,0.05829,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.046,0.24593,0.05829,0.05829,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.048,0.24593,0.05829,0.05829,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.05,0.24593,0.05829,0.05829,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.052,0.26204,0.05454,0.05454,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.054,0.26204,0.05454,0.05454,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.056,0.26204,0.05454,0.05454,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.058,0.26204,0.05454,0.05454,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.06,0.26204,0.05454,0.05454,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.062,0.27299,0.06993,0.06993,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.064,0.27299,0.06993,0.06993,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.066,0.27299,0.06993,0.06993,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.068,0.27299,0.06993,0.06993,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.07,0.27299,0.06993,0.06993,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.072,0.27675,0.06207,0.06207,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.074,0.27675,0.06207,0.06207,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.076,0.27675,0.06207,0.06207,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.078,0.27675,0.06207,0.06207,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
0.08,0.27675,0.06207,0.06207,0,0,0,0,0,0,0,0,0,0,0,23.8,23.8,18.57895,18.57895,0.00127,0,0,0
