time_series,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.25472,0,0,0,0,0,0,0,0,0,0.39891,0.39891,0.6275,0.6275,27.23333,27.23333,21.21053,21.21053,0.00148,0,0,0
0.002,0.25472,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.23333,27.23333,21.21053,21.21053,0.00148,0,0,0
0.004,0.25472,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.23333,27.23333,21.21053,21.21053,0.00148,0,0,0
0.006,0.25472,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.23333,27.23333,21.21053,21.21053,0.00148,0,0,0
0.008,0.25472,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.2,27.2,21.21053,21.21053,0.00148,0,0,0
0.01,0.3018,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.2,27.2,21.21053,21.21053,0.00148,0,0,0
0.012,0.3018,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.2,27.2,21.21053,21.21053,0.00148,0,0,0
0.014,0.3018,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.2,27.2,21.21053,21.21053,0.00148,0,0,0
0.016,0.3018,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.2,27.2,21.21053,21.21053,0.00148,0,0,0
0.018,0.3018,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.16667,27.16667,21.15789,21.15789,0.00148,0,0,0
0.02,0.3691,0,0,0,0,0,0,0,0,0,0.68384,0.68384,0.85568,0.85568,27.16667,27.16667,21.15789,21.15789,0.00148,0,0,0
0.022,0.3691,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.16667,27.16667,21.15789,21.15789,0.00148,0,0,0
0.024,0.3691,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.16667,27.16667,21.15789,21.15789,0.00148,0,0,0
0.026,0.3691,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.16667,27.16667,21.15789,21.15789,0.00148,0,0,0
0.028,0.3691,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.03,0.45468,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.032,0.45468,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.034,0.45468,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.036,0.45468,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.038,0.45468,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.04,0.49331,0,0,0,0,0,0,0,0,0,0.8548,0.8548,1.08386,1.08386,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.042,0.49331,0,0,0,0,0,0,0,0,0,1.13973,1.13973,0.6275,0.6275,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.044,0.49331,0,0,0,0,0,0,0,0,0,1.13973,1.13973,0.6275,0.6275,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.046,0.49331,0,0,0,0,0,0,0,0,0,1.13973,1.13973,0.6275,0.6275,27.13333,27.13333,21.15789,21.15789,0.00148,0,0,0
0.048,0.49331,0,0,0,0,0,0,0,0,0,1.13973,1.13973,0.6275,0.6275,27.1,27.1,21.10526,21.10526,0.00148,0,0,0
0.05,0.50915,0,0,0,0,0,0,0,0,0,1.13973,1.13973,0.6275,0.6275,27.1,27.1,21.10526,21.10526,0.00148,0,0,0
0.052,0.50915,0,0,0,0,0,0,0,0,0,1.13973,1.13973,0.6275,0.6275,27.1,27.1,21.10526,21.10526,0.00148,0,0,0
0.054,0.50915,0,0,0,0,0,0,0,0,0,1.13973,1.13973,0.6275,0.6275,27.1,27.1,21.10526,21.10526,0.00148,0,0,0
