time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
0.54 sec,0,0,0,-0.489618479389476,-6.24274937299774e-13,0,-0.0137084264472668
0.55 sec,0,0,0,-0.492660179277558,5.74191735824847e-13,0,-0.0136243195896686
0.56 sec,0,0,-0.00170926,-0.489618446458823,-0.00170926000045219,0,-0.012845694941884
0.57 sec,0,0,0,-0.492657534551858,8.33414934287013e-13,0,-0.0130869298301854
0.58 sec,0,0,0,-0.489618708859154,-6.23127417720415e-13,0,-0.0130196555735138
0.59 sec,0,0,0,-0.492657470678571,5.73045083607227e-13,0,-0.0128408216383948
0.6 sec,0,0,0,-0.489621377419787,-6.23117876741297e-13,0,-0.0127945439504342
0.61 sec,0,0,0,-0.492657179873147,5.73038144713323e-13,0,-0.012163278290822
0.62 sec,0,0,0,-0.489621405884432,-6.23117009379559e-13,0,-0.0124294557186055
0.63 sec,0,0,0,-0.492657177044566,5.73037277351585e-13,0,-0.0120375058921617
0.64 sec,0,0,0,-0.489621406088525,-6.23117009379559e-13,0,-0.0118239074362514
0.65 sec,0,0,0,-0.492657177052857,5.73036409989847e-13,0,-0.0117796843732989
0.66 sec,0,0,-0.00167558,-0.489621406079584,-0.00167558000045556,0,-0.0109486504141519
0.67 sec,0,0,-0.001684,-0.492657177056937,-0.00168399999900446,0,-0.0104185085662329
0.68 sec,0,0,-0.00170084,-0.489621406078357,-0.00170084000019766,0,-0.0104599240453984
0.69 sec,0.000220000000000003,0,-0.00170083999999998,-0.492657177057384,-0.00170083999899896,0,-0.0103379307013851
0.7 sec,0.000520000000000004,0,0,-0.489621406078231,-3.65182276779175e-13,0,-0.0107553371536002
0.71 sec,0.00087,0,0,-0.492657177057429,5.72987837732519e-13,0,-0.0103702330940882
0.72 sec,0.00116,0,0,-0.489621406078218,-6.23106601038703e-13,0,-0.0104552528746775
0.73 sec,0.00145,0,0,-0.492657177057434,5.73023399563777e-13,0,-0.0101310494578661
0.74 sec,0.00172,0,0,-0.489621406078217,-6.23114407294345e-13,0,-0.010177603955268
0.75 sec,0.00199,0,0,-0.492657177057434,5.73032940542895e-13,0,-0.00995275737535103
0.76 sec,0.00224,0,0,-0.489621406078216,-6.23116142017821e-13,0,-0.00990389421817825
0.77 sec,0.00247,0,0,-0.492657177057434,5.73035542628109e-13,0,-0.00979490704592104
0.78 sec,0.00269,0,0,-0.489621406078216,-6.23116142017821e-13,0,-0.00987875260268965
0.79 sec,0.00288,0,0,-0.492657177057434,5.73036409989847e-13,0,-0.00979820368061824
0.8 sec,0.00306,0,0,-0.489621406078216,-6.23116142017821e-13,0,-0.00991598638283863
0.81 sec,0.00321,0,0,-0.492657177057434,5.73036409989847e-13,0,-0.00992043494050374
0.82 sec,0.00331,0,-1.8976598070708e-17,-0.489621406078216,-6.23135223976057e-13,0,-0.0100560098657049
0.83 sec,0.00342,0,-0.00170926,-0.492657140706586,-0.00170925999925721,0,-0.00938886909962657
0.84 sec,0.00351,0,-0.00170084,-0.489624039352501,-0.00170084000019265,0,-0.00962633805812024
0.85 sec,0.00355,0,0,-0.492654205316075,8.29758137199654e-13,0,-0.0103437200779122
0.86 sec,0.00357,0,-0.00170084,-0.489624330284335,-0.00170084000045187,0,-0.00979356131075914
0.87 sec,0.00356,0,-0.00170084,-0.492654174999581,-0.00170083999900011,0,-0.00997056227664563
0.88 sec,0.00353,0,0,-0.489624332883188,-3.64021313092877e-13,0,-0.0107440530282901
0.89 sec,0.00346,0,0,-0.492654174886111,5.71829042450567e-13,0,-0.0111155324327501
0.9 sec,0.00338,0,0,-0.48962433284909,-6.21940866862847e-13,0,-0.0110821168988796
0.91 sec,0.00327,0,0,-0.49265417490724,5.7185766538792e-13,0,-0.0113471115011654
0.92 sec,0.00314,0,0,-0.489624332842383,-6.21946071033275e-13,0,-0.0116217925910817
0.93 sec,0.00299,0,0,-0.492654174909728,5.71865471643562e-13,0,-0.0118590569095286
0.94 sec,0.00286,0,0,-0.489624332841672,-6.21947805756751e-13,0,-0.0118250358981286
0.95 sec,0.00268,0,0,-0.492654174909982,5.71867206367038e-13,0,-0.0119792515615808
0.96 sec,0.00244,0,0,-0.4896243328416,-6.21948673118489e-13,0,-0.0122780421887662
0.97 sec,0.00224,0,0,-0.492654174910007,5.71868073728776e-13,0,-0.0125152581739277
0.98 sec,0.00203,0,0,-0.489624332841593,-6.21948673118489e-13,0,-0.0126319622271148
0.99 sec,0.00181,0,0,-0.49265417491001,5.71868073728776e-13,0,-0.0125557912381325
1 sec,0.00159,0,-0.00170926,-0.489624332841592,-0.00170926000045102,0,-0.0119782031922133
1.01 sec,0.00137,0,0,-0.492654174910011,8.31081731211825e-13,0,-0.0129237036452715
1.02 sec,0.00116,0,-0.001684,-0.489624332841592,-0.00168400000045356,0,-0.0120311455424943
1.03 sec,0.00095,0,0,-0.49265417491001,8.27261870117724e-13,0,-0.0126294867191376
1.04 sec,0.00074,0,-0.001684,-0.489624332841592,-0.00168400000045356,0,-0.0119420901080322
1.05 sec,0.00055,0,0,-0.492654174910011,8.272636048412e-13,0,-0.0127117762019112
1.06 sec,0.00037,0,0,-0.489624332841592,-6.21961683544558e-13,0,-0.0124213553684564
1.07 sec,0.00019,0,0,-0.49265417491001,5.71880216793108e-13,0,-0.0126089852096786
1.08 sec,0,0,0,-0.489624332841592,-6.21951275203703e-13,0,-0.0123579132534781
1.09 sec,0,0,0,-0.492654174910011,5.71871543175728e-13,0,-0.0123795994790273
1.1 sec,0,0,0,-0.489624332841592,-6.21948673118489e-13,0,-0.0122676709196624
1.11 sec,0,0,-0.00167558,-0.49265417491001,-0.00167557999926057,0,-0.0114985508736981
1.12 sec,0,0,-0.00167558,-0.489624332841592,-0.00167558000020028,0,-0.0112935447656562
1.13 sec,0,0,0,-0.49265417491001,8.25927867764698e-13,0,-0.0122401061852052
1.14 sec,0,0,0,-0.489624332841592,-6.21949540480227e-13,0,-0.0119827954469894
1.15 sec,0,0,0,-0.492654174910011,5.71865471643562e-13,0,-0.0117658941628532
1.16 sec,0,0,0,-0.489624332841592,-6.21947805756751e-13,0,-0.0116256924126453
1.17 sec,0,0,-0.001684,-0.49265417491001,-0.00168399999925973,0,-0.0109970656368037
1.18 sec,0,0,-0.00167558,-0.489624332841592,-0.00167558000019901,0,-0.0105958542726898
1.19 sec,0,0,-0.00167558,-0.492654174910011,-0.00167557999900651,0,-0.0108097689726276
1.2 sec,0,0,-0.0016419,-0.489624332841592,-0.00164190000020365,0,-0.0105399194988326
1.21 sec,0,0,0,-0.49265417491001,8.2081737240447e-13,0,-0.0115951987341404
1.22 sec,0,0,0,-0.489624332841592,-6.21949540480227e-13,0,-0.0109987997083104
1.23 sec,0,0,0,-0.492654174910011,5.71863736920086e-13,0,-0.0108596218000395
1.24 sec,0,0,-0.00167558,-0.489624332841592,-0.00167558000045439,0,-0.0103324191141692
1.25 sec,0,0,-0.00167558,-0.49265417491001,-0.00167557999900647,0,-0.0101993991628761
1.26 sec,0,0,-0.00167558,-0.489624332841592,-0.00167558000020029,0,-0.00976445432697551
1.27 sec,0,0,-0.00167558,-0.49265417491001,-0.0016755799990065,0,-0.0099895339765652
1.28 sec,0,0,-0.00167558,-0.489624332841592,-0.00167558000020029,0,-0.0100008694327754
1.29 sec,0,0,-0.00167558,-0.492654174910011,-0.00167557999900651,0,-0.00992385017450182
1.3 sec,0,0,0,-0.489624332841592,-3.67842908910454e-13,0,-0.0103463878777505
1.31 sec,0,0,-0.00167558,-0.49265417491001,-0.00167557999926062,0,-0.0101035027262938
1.32 sec,0,0,-0.001684,-0.489624332841592,-0.00168400000019943,0,-0.00995810500345702
1.33 sec,0,0,-0.00165032,-0.49265417491001,-0.00165031999900778,0,-0.0104543296609358
1.34 sec,0,0,0,-0.489624332841592,-3.71671009941066e-13,0,-0.00898592274259105
1.35 sec,0,0,0,-0.492654174910011,5.71815164662759e-13,0,-0.0113533593453619
1.36 sec,0,0,-0.00165032,-0.489624332841592,-0.00165032000045691,0,-0.0104221892756583
1.37 sec,0,0,-0.00167558,-0.49265417491001,-0.00167557999901031,0,-0.0101341250076095
1.38 sec,0,0,-0.00170926,-0.489624332841592,-0.00170926000019692,0,-0.0105086134169093
1.39 sec,0,0,-0.00168399999999996,-0.49265417491001,-0.00168399999900052,0,-0.0105372224861907
1.4 sec,0,0,-3.72053499120284e-17,-0.489624332841592,-3.66604750029476e-13,0,-0.0110597060645504
1.41 sec,0,0,-0.00167558,-0.492654174910011,-0.00167557999926062,0,-0.0109518414999309
1.42 sec,0,0,-0.001684,-0.489624332841592,-0.00168400000019943,0,-0.0103928680077488
1.43 sec,0,0,0,-0.492654138627415,8.26023277555876e-13,0,-0.011602597528787
1.44 sec,0,0,0,-0.489626998945253,-6.21947805756751e-13,0,-0.0116329733073806
1.45 sec,0.00015,0,0,-0.492653847983745,5.7069366593554e-13,0,-0.0117018052583518
1.46 sec,0.00023,0,0,-0.489627027435025,-6.21946938395013e-13,0,-0.0116321387884816
1.47 sec,0.00032,0,0,-0.492653881419567,5.718663390053e-13,0,-0.0119859707558672
1.48 sec,0.00042,0,-0.00170926,-0.489624328742817,-0.00170926000044985,0,-0.011206425822772
1.49 sec,0.00053,0,0,-0.492651527300411,8.31081731211825e-13,0,-0.0122851313112763
1.5 sec,0.00064,0,0,-0.489624562700836,-6.20791612560012e-13,0,-0.0117205830300541
1.51 sec,0.00076,0,0,-0.492651466409902,5.70709278446824e-13,0,-0.0121532222499143
1.52 sec,0.00089,0,0,-0.489627231013147,-6.20782071580894e-13,0,-0.0119878435378807
1.53 sec,0.00102,0,0,-0.492651175654384,5.7070233955292e-13,0,-0.0119350207379421
1.54 sec,0.00116,0,0,-0.489627259484688,-6.20781204219156e-13,0,-0.0120098387362543
1.55 sec,0.00129,0,0,-0.492651172822845,5.70700604829444e-13,0,-0.0122724651566407
1.56 sec,0.00142,0,-0.00170084,-0.489627259689792,-0.0017008400004507,0,-0.0113731544136913
1.57 sec,0.00156,0,0,-0.492651172830754,8.28637505834173e-13,0,-0.0122050959742392
1.58 sec,0.00168,0,0,-0.489627259680956,-6.20791612560012e-13,0,-0.0120252934466653
1.59 sec,0.0018,0,0,-0.492651172834795,5.70709278446824e-13,0,-0.0119423755004235
1.6 sec,0.00191,0,0,-0.48962725967974,-6.20782071580894e-13,0,-0.01184646272227
1.61 sec,0.002,0,-0.00170926,-0.492651172835238,-0.00170925999925837,0,-0.0112816915654884
1.62 sec,0.00208,0,0,-0.489627259679614,-3.61566245693501e-13,0,-0.0117310755305496
1.63 sec,0.00213,0,0,-0.492651172835283,5.70652032572116e-13,0,-0.0117046958145224
1.64 sec,0.00217,0,0,-0.489627259679601,-6.207707958783e-13,0,-0.0116611915441396
1.65 sec,0.00219,0,0,-0.492651172835287,5.70687594403374e-13,0,-0.0115130817403298
1.66 sec,0.00218,0,0,-0.4896272596796,-6.20777734772204e-13,0,-0.0114512395200337
1.67 sec,0.00214,0,0,-0.492651172835288,5.70696268020754e-13,0,-0.0115569632999411
1.68 sec,0.00207,0,0,-0.4896272596796,-6.2077946949568e-13,0,-0.0113755276354858
1.69 sec,0.00197,0,0,-0.492651172835288,5.70698870105968e-13,0,-0.0111465782259959
1.7 sec,0.00185,0,0,-0.489627490203602,-6.28956955961435e-13,0,-0.0113261311158968
1.71 sec,0.00168,0,0,-0.492670609755878,5.99902939824037e-13,0,-0.0113039715508536
1.72 sec,0.00149,0,0,-0.48956033455835,-6.74510794440586e-13,0,-0.0111437212252057
1.73 sec,0.00126,0,0,-0.492782928235961,6.5130713322592e-13,0,-0.0109256898860495
1.74 sec,0.00101,0,0,-0.4894336872446,-7.25907181586827e-13,0,-0.0111444855451923
1.75 sec,0.00072,0,0,-0.492914868321847,6.96873114769403e-13,0,-0.0109552200901464
1.76 sec,0.00041,0,0,-0.489318265339617,-7.67959480729719e-13,0,-0.0107133266202526
1.77 sec,0,0,0,-0.493024282288751,7.36598282369272e-13,0,-0.0109108596506882
1.78 sec,0,0,0,-0.489218278559078,-8.04170965928996e-13,0,-0.0109667235647972
1.79 sec,0,0,0,-0.493118633358744,7.70481768663789e-13,0,-0.0109311254429147
1.8 sec,0,0,0,-0.48913307849503,-8.38046645967871e-13,0,-0.0109859004439977
1.81 sec,0,0,0,-0.493206089416675,8.03197786058973e-13,0,-0.0110350150661984
1.82 sec,0,0,0,-0.489051097095173,-8.67250715685941e-13,0,-0.0110457211772339
1.83 sec,0,0,0,-0.49328257414625,8.33574528846803e-13,0,-0.0111543667259913
1.84 sec,0,0,0,-0.488975711337476,-8.99958926825484e-13,0,-0.0112190785681931
1.85 sec,0,0,0,-0.493366376528404,8.65123944704393e-13,0,-0.0112370319155587
1.86 sec,0,0,0,-0.488896859479243,-9.29162996543553e-13,0,-0.0113838856073793
1.87 sec,0,0,0,-0.493442466474167,8.91998280794226e-13,0,-0.0115699579531743
1.88 sec,0,0,0,-0.488829213772008,-9.52527987041485e-13,0,-0.0117665565644127
1.89 sec,0,0,0,-0.493503965416878,9.15368475462586e-13,0,-0.0116698981101173
1.9 sec,0,0,0,-0.488771116524394,-9.78226180614605e-13,0,-0.0118862561765412
1.91 sec,0,0,0,-0.493569900008548,9.42242811552418e-13,0,-0.0121736557226944
1.92 sec,0,0,0,-0.488704847022395,-1.00859945395548e-12,0,-0.0121384020221539
1.93 sec,0,0,0,-0.493647362584271,9.69120617089203e-13,0,-0.0121450429084378
1.94 sec,0,0,0,-0.488637185074965,-1.03196444445341e-12,0,-0.0122054037493947
1.95 sec,0,0,0,-0.493708975754088,9.92490811757563e-13,0,-0.0120518119701776
1.96 sec,0,0,0,-0.488579025937435,-1.05416023132854e-12,0,-0.0112962770218743
1.97 sec,0,0,-0.00167558,-0.493766982299881,-0.00167557999881541,0,-0.00953683092219513
1.98 sec,0,0,0,-0.488518807837213,-8.26930537933812e-13,0,-0.00932308955317271
1.99 sec,0,0,0,-0.493836020096096,1.04499395248148e-12,0,-0.0074197393981229
2 sec,0,0,0,-0.488449452255522,-1.1055548837513e-12,0,-0.00532001247009189
2.01 sec,0,0,0,-0.493900322251805,1.06375498687417e-12,0,-0.00352148569466717
2.02 sec,0,0,0,-0.488401744367633,-1.126590140621e-12,0,-0.00133695138995763
2.03 sec,0,0,-0.00165031999999993,-0.493954475046693,-0.00165031999874892,0,0.00251921331322888
2.04 sec,0,0,0,-0.488347152946585,-8.99690044686707e-13,0,0.00509707653311468
2.05 sec,0,0,0,-0.494014791993598,1.10926372254294e-12,0,0.00699743071179851
2.06 sec,0,0,0,-0.488289145788314,-1.16981077602496e-12,0,0.00899454911904416
2.07 sec,0,0,0,-0.494067395082428,1.12919743000539e-12,0,0.00850804432158367
2.08 sec,0,0,-0.001684,-0.488239836085431,-0.00168400000102011,0,0.00692531071893623
2.09 sec,0,0,0,-0.494116328464538,1.40328200448625e-12,0,0.00478721368100014
2.1 sec,0,0,0,-0.488193430897499,-1.20488514998573e-12,0,0.000519141178253534
2.11 sec,0,0,-0.00010104,-0.4941594612793,-0.000101039998826782,0,-0.00245018722494199
2.12 sec,0,0,-0.00011788,-0.488155663749894,-0.000117880001195281,0,-0.00485297330421041
2.13 sec,0,0,-0.00011788,-0.494204484355345,-0.000117879998788534,0,-0.00786940063114988
2.14 sec,0,0,-0.00011788,-0.488109796813647,-0.000117880001211421,0,-0.0115215912960829
2.15 sec,0.00012,0,-8.42e-05,-0.494253090225812,-8.41999987732048e-05,0,-0.0168004861149325
2.16 sec,0.00065,0,0,-0.488063543543889,-1.24584023653007e-12,0,-0.0218805032124317
2.17 sec,0.00116,0,0,-0.494298970393679,1.21686341558735e-12,0,-0.0280469004675393
2.18 sec,0.00164,0,0,-0.488022834916074,-1.27496450896825e-12,0,-0.0335997010255193
2.19 sec,0.00208,0,0,-0.494341519595935,1.23206306268386e-12,0,-0.0389330445077041
2.2 sec,0.00249,0,0,-0.487985054486539,-1.29015201300042e-12,0,-0.0428631437451279
2.21 sec,0.00286,0,0,-0.494381185905895,1.24842497450928e-12,0,-0.0453861475350661
2.22 sec,0.00318,0,0,-0.487944960789367,-1.30650872065541e-12,0,-0.044713123470504
2.23 sec,0.00346,0,0,-0.494423774350085,1.26478862105817e-12,0,-0.0417574386351112
2.24 sec,0.00368,0,0,-0.487904608217594,-1.32286542831039e-12,0,-0.037669184837349
2.25 sec,0.00385,0,0,-0.494466406530148,1.28115226760706e-12,0,-0.0335838597731368
2.26 sec,0.00394,0,0,-0.487864194448381,-1.33805466706605e-12,0,-0.0285050103582201
2.27 sec,0.00402,0,0,-0.494506501359018,1.2986816483318e-12,0,-0.024064236614154
2.28 sec,0.00403,0,0,-0.487821585514508,-1.35674804724317e-12,0,-0.0189694902944481
2.29 sec,0.00398,0,0,-0.49455486423658,1.31738196740283e-12,0,-0.0143490058845813
2.3 sec,0.00389999999999999,0,0,-0.487775553487444,-1.37544316214377e-12,0,-0.0106030429948552
2.31 sec,0.00373,0,0,-0.494603636115384,1.33608402119734e-12,0,-0.00776579189571679
2.32 sec,0.00354,0,0,-0.487729505405285,-1.3941365423209e-12,0,-0.00567982239706251
2.33 sec,0.00331,0,0,-0.494652183377288,1.35128019884689e-12,0,-0.00506317074134604
2.34 sec,0.00304,0,0,-0.487691123454391,-1.40699084327789e-12,0,-0.00492316276806576
2.35 sec,0.00273,0.0099,-0.00167558,-0.494686504554082,-0.0016755799984683,0,-0.0043888386524602
2.36 sec,0.0024,0.01044,0,-0.487659417693496,-1.16575499253813e-12,0,-0.00563232340275319
2.37 sec,0.00204,0.01081,-0.001684,-0.494720073898444,-0.00168399999845472,0,-0.00549576377494602
2.38 sec,0.00167,0.01109,-0.001684,-0.487627789969243,-0.00168400000100893,0,-0.00632667195672896
2.39 sec,0.00128,0.0113,0,-0.494753561093634,1.64391070200942e-12,0,-0.00746431068266819
2.4 sec,0.00089,0.01141,0,-0.487598770949457,-1.44440362448428e-12,0,-0.0079948206582097
2.41 sec,0.0005,0.01145,0,-0.494784032203546,1.39917764874209e-12,0,-0.00879458810735927
2.42 sec,0.00011,0.01139,0,-0.487572550823195,-1.45373123261461e-12,0,-0.010338361610226
2.43 sec,0,0.01125,0,-0.494808827801138,1.40854862495932e-12,0,-0.0124428999010532
2.44 sec,0,0.01102,0,-0.487549613575854,-1.46424365687903e-12,0,-0.0144335004357566
2.45 sec,0,0.01071,0,-0.494835974999973,1.41907666173502e-12,0,-0.016442860503531
2.46 sec,0,0.01032,0,-0.487523874591416,-1.47592701948973e-12,0,-0.0171562827022384
2.47 sec,0,0,0,-0.494866349402814,1.43310363576177e-12,0,-0.017842064539717
2.48 sec,0,0,0,-0.487490077606096,-1.49111625824538e-12,0,-0.0184737829934625
2.49 sec,0,0,0,-0.49490610567792,1.45414062735494e-12,0,-0.0175427479932581
2.5 sec,0,0,-0.00170084,-0.487440398633636,-0.00170084000135024,0,-0.0158866488492912
2.51 sec,0,0,-7.44106998240568e-17,-0.494980079158488,1.74237360650586e-12,0,-0.0156129915144331
2.52 sec,0,0,-0.00167558,-0.487367008211192,-0.00167558000139252,0,-0.0138550532734145
2.53 sec,0,0,-0.00167557999999993,-0.495081663266068,-0.00167557999804933,0,-0.0131975116701952
2.54 sec,0,0,0,-0.487259725639047,-1.35391177435995e-12,0,-0.0134513733342768
2.55 sec,0,0,0,-0.495206308219229,1.58025675878193e-12,0,-0.0136979714789144
2.56 sec,0,0,0,-0.487135527310984,-1.66988298189175e-12,0,-0.015138061843121
2.57 sec,0,0,0,-0.49536536539437,1.63998328805981e-12,0,-0.0170185695722394
2.58 sec,0,0,0,-0.48698630402981,-1.68976985182034e-12,0,-0.0200539336620296
2.59 sec,0,0,0,-0.495427007013367,1.63301316913333e-12,0,-0.0228278543071432
2.6 sec,0,0,0,-0.48699555413736,-1.6745875519586e-12,0,-0.0246289655109669
2.61 sec,0,0,-0.00170084,-0.49539053673102,-0.00170083999820976,0,-0.0249437172201197
2.62 sec,0,0,0,-0.487027635596479,-1.40849484853156e-12,0,-0.0261047918537343
2.63 sec,0,0,0,-0.495367947049798,1.61533980636008e-12,0,-0.0254333102702859
2.64 sec,0,0,0,-0.48704028700938,-1.66523045352918e-12,0,-0.0241127049190962
2.65 sec,0,0,0,-0.495363743180472,1.61427815559279e-12,0,-0.0224152529566859
2.66 sec,0,0,0,-0.487043155391709,-1.66289898517746e-12,0,-0.020790026687424
2.67 sec,0,0,-0.00173452,-0.495358044073044,-0.00173451999821342,0,-0.0184292610540603
2.68 sec,0,0,0,-0.487046346048889,-1.39988021174986e-12,0,-0.0180304517770529
2.69 sec,0,0,0,-0.495357672992596,1.61299446022056e-12,0,-0.0173692097697032
2.7 sec,0,0,0,-0.487046287067259,-1.6617263121077e-12,0,-0.018395280693638
2.71 sec,0,0,0,-0.495354948886126,1.61193974834717e-12,0,-0.0201568840096394
2.72 sec,0,0,0,-0.48704920783275,-1.66172978155466e-12,0,-0.0227535633417094
2.73 sec,0.00023,0,0,-0.49535460702867,1.61196403447583e-12,0,-0.0259175093399662
2.74 sec,0.00037,0,0,-0.487049146741032,-1.66056057793185e-12,0,-0.0283627580721822
2.75 sec,0.00049,0,0,-0.495351882945282,1.61080176974693e-12,0,-0.029388582204745
2.76 sec,0.000570000000000004,0,0,-0.48705206757109,-1.66055710848489e-12,0,-0.0292945491818887
2.77 sec,0.00066,0,0,-0.495351541080102,1.61080176974693e-12,0,-0.0283870493302754
2.78 sec,0.000700000000000002,0,0,-0.487052098431365,-1.66055710848489e-12,0,-0.0264158013912869
2.79 sec,0.00074,0,0,-0.49535153783141,1.61080176974693e-12,0,-0.0248002557005309
2.8 sec,0.000749999999999999,0,0,-0.487052098655108,-1.66055710848489e-12,0,-0.0226833515288454
2.81 sec,0.00073,0,0,-0.495351537845719,1.61080176974693e-12,0,-0.0195897057760065
2.82 sec,0.0007,0,0,-0.487052098646066,-1.66055710848489e-12,0,-0.0164729897048414
2.83 sec,0.00064,0,0,-0.495351537850892,1.61080176974693e-12,0,-0.0128626552971721
2.84 sec,0.00057,0,0,-0.487052098644812,-1.66055710848489e-12,0,-0.00942074316424827
2.85 sec,0.00048,0,0,-0.495351537851453,1.61080176974693e-12,0,-0.00652219994457719
2.86 sec,0.00038,0,0,-0.487052006767318,-1.65939137430904e-12,0,-0.00426558221035222
2.87 sec,0.00026,0,0,-0.495348817057043,1.60963256612412e-12,0,-0.00216866462245833
2.88 sec,0.00013,0,0,-0.487054927384459,-1.65938790486209e-12,0,-0.000893038322688066
2.89 sec,0,0,-0.001684,-0.495348475203933,-0.00168399999822197,0,0.000272299747374437
