time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
2.81 sec,0,1.25322,1.23135936293268,1.41513612623891,1.231359362969,1.1538,1.21715857593388
2.82 sec,0,1.28737,1.231359375,1.36528872829139,1.2313593750324,1.19332,1.24332643166952
2.83 sec,0,1.32213,1.29349394060858,1.47320714022962,1.29349394064269,1.23276,1.28502704678766
2.84 sec,0,1.35748,1.3048989,1.42518695570826,1.30489890003414,1.27261,1.31277476629821
2.85 sec,0,1.39343,1.34987034,1.46713923519216,1.34987034003262,1.31137,1.34818572410044
2.86 sec,0,1.42994,1.4122271530457,1.53221373106338,1.4122271530809,1.34719,1.38829531017236
2.87 sec,0,1.46701,1.41763497,1.47708728101834,1.41763497003277,1.38181,1.42794733431498
2.88 sec,0,1.50461,1.470361780818,1.56043382893085,1.47036178085212,1.41556,1.45896455348164
2.89 sec,0,1.54274,1.524920235,1.57906424299467,1.52492023503309,1.45047,1.50431292677622
2.9 sec,0,1.58133,1.524920235,1.57273383682711,1.52492023502523,1.48992,1.53797843235287
2.91 sec,0,1.62039,1.58176431398119,1.63674366043627,1.58176431400294,1.53132,1.58126093717441
2.92 sec,0,1.65989,1.6382402201674,1.68154835926042,1.63824022018488,1.57293,1.61672447010576
2.93 sec,0,1.6998,1.66611367600103,1.69369421358917,1.66611367601211,1.6142,1.65447380395479
2.94 sec,0,1.74009,1.69470763077752,1.72330509495012,1.6947076307852,1.65315,1.69354565019957
2.95 sec,0,1.78072,1.74550319758539,1.77499891282651,1.74550319759155,1.69234,1.73688981024065
2.96 sec,0,1.82166,1.80200433890203,1.82931178161735,1.80200433890693,1.73381,1.77486408761012
2.97 sec,0,1.8629,1.8527962748762,1.88282108857652,1.85279627488064,1.77756,1.82652232176264
2.98 sec,0,1.9044,1.87514583652104,1.89705418886405,1.87514583652442,1.82781,1.86053729285391
2.99 sec,0,1.94615,1.91472870716796,1.93599072030818,1.91472870717092,1.87462,1.91204036352963
3 sec,0,1.98808,1.94880446703324,1.96489281501775,1.94880446703556,1.90613,1.9468855766844
3.01 sec,0,2.02177,1.95427427443127,1.99062051907384,1.9542742744354,1.93012,1.99016237834012
3.02 sec,0,2.0725,2.04473333208332,2.07989165624091,2.04473333208805,1.98191,2.03940416611353
3.03 sec,0,2.10644,2.06168044343945,2.07352064935842,2.06168044344143,2.02204,2.08104414242533
3.04 sec,0,2.1575,2.14075843990637,2.17516759600219,2.14075843991013,2.08072,2.12819907380149
3.05 sec,0,2.19163,2.14075843990637,2.15444154859223,2.14075843990831,2.11949,2.16878280353626
3.06 sec,0,2.24294,2.23113327016369,2.25391827066119,2.23113327016627,2.17417,2.21352307856219
3.07 sec,0,2.27722,2.23113327016369,2.23793648381973,2.23113327016465,2.20876,2.25267196098505
3.08 sec,0,2.32874,2.28196724104833,2.32322773066329,2.28196724105257,2.25594,2.29879386191529
3.09 sec,0,2.37174,2.35539868749176,2.37306463378493,2.35539868749404,2.29525,2.33963733038802
3.1 sec,0,2.41482,2.40623264251146,2.41580713139506,2.40623264251257,2.34137,2.38830682059747
3.11 sec,0,2.45796,2.44577348404203,2.45584849253594,2.4457734840431,2.38901,2.42463800988457
3.12 sec,0,2.50117,2.48531055834986,2.49883366872394,2.48531055835126,2.43422,2.47074187060933
3.13 sec,0,2.54445,2.53049802304713,2.53790523619378,2.53049802304791,2.47755,2.50776005949606
3.14 sec,0,2.5878,2.56438862157008,2.56858650596208,2.56438862157051,2.51775,2.54825871589595
3.15 sec,0,2.63123,2.60957608626736,2.61311402105203,2.60957608626771,2.55659,2.58388764890039
3.16 sec,0,2.67474,2.64911692537605,2.65050548309388,2.64911692537619,2.59471,2.62756597506431
3.17 sec,0,2.71834,2.68300962,2.70563722254257,2.68300962000226,2.63393,2.66800679653249
3.18 sec,0,2.76204,2.722546875,2.75343127367683,2.72254687500299,2.67663,2.714988353457
3.19 sec,0,2.80587,2.801625,2.80536118160728,2.8016250000002,2.72278,2.75410214175007
3.2 sec,0,2.84975,2.835515625,2.8389449822429,2.83551562500031,2.77721,2.80127601797437
3.21 sec,0,2.89378,2.87505424886241,2.87345863271177,2.87505424886221,2.8283,2.83560406355005
3.22 sec,0.00023,2.93795,2.86940400827666,2.91742491924927,2.86940400828148,2.86193,2.88106720667648
3.23 sec,0.00062,2.98224,2.98223795001983,2.98038028335661,2.98223795001916,2.89545,2.92326220535904
3.24 sec,0.00098,3.02667,3.010702095,3.01293761775272,3.01070209500025,2.94639,2.96488072638252
3.25 sec,0.00131,3.07124,3.05569464765149,3.06599725120046,3.05569464765248,3.00256,3.00950408165901
3.26 sec,0.00155000000000002,3.10704,3.07850730000013,3.0897142265422,3.07850730000107,3.04289,3.0565419719126
3.27 sec,0.00189,3.16084,3.15737034,3.14974798120775,3.15737033999905,3.10091,3.09882192018933
3.28 sec,0.00209000000000001,3.19689,3.18561903,3.19214611937875,3.1856190300008,3.13839,3.14942436158497
3.29 sec,0.00237,3.25107,3.242286225,3.24789734741084,3.24228622500044,3.1927,3.18742372533568
3.3 sec,0.00253000000000001,3.28735,3.24220312500001,3.2757325720446,3.24220312500324,3.22668,3.22875227638694
3.31 sec,0.00275,3.34189,3.36081910265435,3.34532642440311,3.36081910265212,3.27879,3.27686495613086
3.32 sec,0.00288000000000001,3.37843,3.36646572758481,3.37252362546516,3.36646572758579,3.32126,3.32002439392147
3.33 sec,0.00304,3.43334,3.42859981522464,3.42701575018393,3.42859981522434,3.38629,3.36838617883792
3.34 sec,0.00315,3.47929,3.4794375,3.47598845499354,3.47943749999969,3.42952,3.41600639746724
3.35 sec,0.00324,3.52539,3.50203125,3.51862580928676,3.50203125000175,3.47111,3.45557788224629
3.36 sec,0.00331,3.57162,3.58675563851822,3.57309590092928,3.58675563851641,3.51614,3.50853688925512
3.37 sec,0.00336,3.61799,3.615,3.62092815214872,3.61500000000098,3.56404,3.54949895685134
3.38 sec,0.00338,3.66449,3.694078125,3.68200279765561,3.69407812499862,3.61903,3.59528545589149
3.39 sec,0.00338,3.7111,3.716671875,3.7236800253023,3.71667187500107,3.67285,3.64087611173958
3.4 sec,0.00335,3.75783,3.733618995,3.76143061452789,3.73361899500256,3.71516,3.68017619024285
3.41 sec,0.00329,3.80467,3.79010337,3.79989654961582,3.7901033700001,3.75694,3.72947123495651
3.42 sec,0.0032,3.85162,3.87482297748572,3.86428354600695,3.87482297748435,3.8076,3.78404463713532
3.43 sec,0.00308,3.89865,3.93130727744907,3.91509712282057,3.9313072774478,3.86189,3.82303232993836
3.44 sec,0.00293,3.94578,3.97084776633304,3.95619033111345,3.97084776633214,3.91868,3.87626498742395
3.45 sec,0.00274,3.99299,4.02168182459593,4.0056993887009,4.02168182459485,3.97249,3.91822918805546
3.46 sec,0.0025,4.04027,4.06122263879587,4.05020093872339,4.06122263879535,4.01423,3.96502709783939
3.47 sec,0.00223,4.08764,4.12900379314299,4.11034310302399,4.12900379314153,4.05606,4.02001318409987
3.48 sec,0.00191,4.13508,4.17983749507438,4.16026593037193,4.17983749507313,4.11123,4.06503158684358
3.49 sec,0.00154,4.18259,4.21938462,4.20717427977866,4.21938461999954,4.1696,4.11511322451943
3.5 sec,0.00112,4.23019,4.26456573828264,4.25413149936423,4.26456573828208,4.22373,4.16580927029904
3.51 sec,0.000739999999999972,4.26828,4.281515625,4.28360071143525,4.28151562500063,4.26403,4.20347242443518
3.52 sec,0.00011,4.32552,4.36059375,4.33625030242433,4.36059374999748,4.31359,4.26410894189942
3.53 sec,0,4.36374,4.38883087010691,4.37082570335916,4.38883087010612,4.34435,4.30433886790621
3.54 sec,0,4.42115,4.45096177778182,4.42475700856928,4.45096177777995,4.3971,4.35507631129322
3.55 sec,0,4.45948,4.47920572853903,4.46181393247291,4.47920572853841,4.43519,4.40619498223153
3.56 sec,0,4.51708,4.55263308491868,4.52377159931064,4.55263308491653,4.49869,4.45821185610781
3.57 sec,0,4.55553,4.57522679749892,4.56223866145831,4.57522679749889,4.54259,4.50767258353527
3.58 sec,0,4.61333,4.65430479152977,4.6153215003233,4.65430479152644,4.60164,4.5621663224081
3.59 sec,0,4.6616,4.69939074316162,4.66713538214565,4.69939074316014,4.64961,4.60250696260537
3.6 sec,0,4.70997,4.75607709940154,4.71945016411348,4.75607709939934,4.7001,4.66287130195358
3.61 sec,0,4.75844,4.81246033564147,4.77499234014822,4.8124603356394,4.75232,4.70670032566576
3.62 sec,0,4.80704,4.85200962,4.82466958839408,4.85200961999901,4.81014,4.75990584785381
3.63 sec,0,4.85575,4.87460337,4.86180125640038,4.87460337000002,4.86321,4.80443846439795
3.64 sec,0,4.90461,4.931087745,4.9050490972265,4.931087744998,4.89863,4.85612518293235
3.65 sec,0,4.9536,4.99321875,4.96645065636861,4.99321874999857,4.93434,4.90520192683658
3.66 sec,0,5.00275,5.05535337,5.01443397130376,5.05535336999721,4.99039,4.96486867200202
3.67 sec,0,5.05205,5.10617759170167,5.06540159903325,5.10617759169961,5.05324,4.99751244450356
3.68 sec,0,5.10153,5.17395829832795,5.12081303822289,5.17395829832465,5.10995,5.064269994588
3.69 sec,0,5.15118,5.21350962,5.1764467812001,5.21350961999897,5.16475,5.10742647133803
3.7 sec,0,5.201,5.26434375,5.2282088559688,5.26434374999827,5.21669,5.16158808484215
3.71 sec,0,5.25101,5.32646706828219,5.27879773270035,5.32646706827927,5.26875,5.20839440431958
3.72 sec,0,5.30122,5.37165447240339,5.33057701272009,5.37165447240175,5.32613,5.26094633027812
3.73 sec,0,5.35162,5.41685337,5.37958442384074,5.41685336999842,5.38194,5.31183372816654
3.74 sec,0,5.40223,5.473337745,5.43080980607437,5.47333774499771,5.42782,5.36723565691801
3.75 sec,0,5.45302,5.52980981034404,5.48377984800135,5.52980981034169,5.47401,5.40706450389673
3.76 sec,0,5.49384,5.55805012747957,5.52543583890104,5.55017137263769,5.51956,5.4679191519888
3.77 sec,0,5.55521,5.64842492630037,5.58652855660336,5.59977628127,5.59228,5.52283572257448
3.78 sec,0,5.59635,5.66537200857525,5.63141681722789,5.63860480674758,5.6371,5.58335762074645
3.79 sec,0,5.65822,5.744462745,5.6934230285482,5.69732392417075,5.70264,5.64369319655923
3.8 sec,0,5.69964,5.772703125,5.73798895748936,5.74013628891175,5.74672,5.6894871724476
3.81 sec,0,5.76193,5.84612098214246,5.79447785229334,5.79566264067838,5.81156,5.7456887691265
3.82 sec,0,5.80366,5.87436129626333,5.83278919444407,5.83345170660016,5.8526,5.79035089949992
3.83 sec,0,5.86636,5.947806495,5.88805440314013,5.88842483969027,5.91238,5.84139470457761
3.84 sec,0,5.91882,6.015587745,5.94567185087503,5.94588035854914,5.96097,5.89894092781473
3.85 sec,0,5.97142,6.066421875,6.00508051757121,6.00519870157224,6.01115,5.95609263193649
3.86 sec,0,6.02415,6.11725962,6.06223723940698,6.06230478036279,6.06776,6.01218719429374
3.87 sec,0,6.07701,6.18504087,6.11630006181574,6.11633897344251,6.12649,6.06538342289184
3.88 sec,0,6.12998,6.235875,6.17259331196907,6.17261586488834,6.18381,6.11652402464912
3.89 sec,0,6.18306,6.286712745,6.22729825830078,6.22731142559782,6.24031,6.1701366883966
3.9 sec,0,6.23618,6.33188547394885,6.2813996734633,6.28140741294472,6.29474,6.22677443072915
3.91 sec,0,6.2894,6.38271948536304,6.33682237076274,6.33682694828161,6.349,6.2756111820228
3.92 sec,0,6.34268,6.43920441598242,6.39006009465395,6.39006282341691,6.40523,6.33072295705129
3.93 sec,0,6.39599,6.5126357475203,6.44255176981562,6.44255341238744,6.46154,6.38791257367787
3.94 sec,0,6.44935,6.54087606465583,6.5000629741531,6.50006396681633,6.51632,6.44612126203287
3.95 sec,0,6.50273,6.60301054634111,6.55212434537475,6.55212495376285,6.5706,6.50144940718917
3.96 sec,0,6.55612,6.66514141303443,6.60398552249052,6.60398590205951,6.62522,6.5537193393499
3.97 sec,0,6.60952,6.70469712,6.65493441599329,6.65493465590881,6.6793,6.60440026150764
3.98 sec,0,6.66291,6.76681306170784,6.70533661948512,6.70533677669793,6.73196,6.65650122533988
3.99 sec,0,6.71628,6.77810991156044,6.75150486672906,6.75150496814265,6.78401,6.70285906870585
4 sec,0,6.76964,6.87413494280352,6.80691495735678,6.80691503100899,6.83576,6.75828230774614
4.01 sec,0,6.82298,6.93626580949685,6.86100736588266,6.86100742396026,6.88786,6.81911075003248
4.02 sec,0,6.86567,6.95322837000001,6.90257349785761,6.90257354258708,6.93052,6.86555442931723
4.03 sec,0,6.91891,6.99841587,6.94954426562417,6.94954430179549,6.98464,6.91675158196235
4.04 sec,0,6.98282,7.10007118192175,7.00556371474861,7.00556375315882,7.05074,6.9737477998552
4.05 sec,0,7.03604,7.15655542515505,7.06781522845797,7.06781526746268,7.10751,7.03272009739346
4.06 sec,0,7.07864,7.190462745,7.11963093468931,7.11963097136946,7.15586,7.0813305622173
4.07 sec,0,7.13176,7.23,7.16525881705024,7.16525885144214,7.2171,7.12876235132383
4.08 sec,0.00028,7.19553,7.31470902255199,7.22505852087863,7.22505855806731,7.28639,7.18384103569937
4.09 sec,0.00039,7.24865,7.35991587,7.28176066048956,7.2817606977283,7.34006,7.24427749451428
4.1 sec,0.00035,7.30174,7.416400245,7.33681679818631,7.33681683589663,7.38549,7.29825217372261
4.11 sec,0.00016,7.35483,7.43896999830607,7.388481802306,7.38848183551572,7.43144,7.34821656933003
4.12 sec,0,7.40792,7.5349893669928,7.44471482622013,7.44471486350143,7.4891,7.4035704966087
4.13 sec,0,7.46099,7.5915,7.50085964774403,7.50085968792946,7.54974,7.45600135046833
4.14 sec,0,7.51408,7.65363462,7.55894130049877,7.5589413434742,7.606,7.51326629738133
4.15 sec,0,7.56717,7.67619763094782,7.60714360877175,7.60714364934995,7.66032,7.55736386926248
4.16 sec,0,7.62028,7.76092003852815,7.66628309567543,7.666283139283,7.71041,7.614492936319
4.17 sec,0,7.67341,7.80610734588493,7.72209150381451,7.72209154776406,7.76313,7.67367194644226
4.18 sec,0,7.72657,7.873921875,7.77713474689738,7.77713479356379,7.83305,7.72847539692782
4.19 sec,0,7.7798,7.90213101791816,7.82441833276553,7.82441837807982,7.90138,7.7717311688622
4.2 sec,0,7.83299,7.9812075989588,7.88101909536031,7.88101914393971,7.94778,7.83426272471771
4.21 sec,0,7.88626,8.03204149714517,7.93722121735137,7.93722126735445,7.99211,7.8866049110334
4.22 sec,0,7.93958,8.07158218683104,7.98995959725694,7.98995964604061,8.04935,7.94028274245904
4.23 sec,0,7.99294,8.13371290850144,8.04516980764066,8.04516985704247,8.10962,7.98730835674057
4.24 sec,0,8.04636,8.207181495,8.09946853913252,8.09946859271166,8.16499,8.04016407704191
4.25 sec,0,8.09983,8.22408749637368,8.14946061769808,8.14946066821644,8.21975,8.09603976772054
4.26 sec,0,8.15335,8.2862218330276,8.20693464282822,8.20693469223989,8.27688,8.15248411415807
4.27 sec,0,8.19621000000001,8.33140912696373,8.25513488947408,8.25513493782338,8.32199,8.1923727129199
4.28 sec,0,8.26058,8.39353984863413,8.30644316719583,8.30644321700844,8.38291,8.2531127057226
4.29 sec,0,8.31428,8.46697100877208,8.36120552274763,8.36120557727046,8.43315,8.3070450870182
4.3 sec,0,8.36804,8.51780490695845,8.41169872520315,8.41169878329515,8.49017,8.3579970098945
4.31 sec,0,8.41109000000001,8.55169537741055,8.45652247816712,8.45652253689875,8.53722,8.40073391292321
4.32 sec,0,8.47572,8.61947631831472,8.51577376231553,8.51577382318609,8.60471,8.4605474329016
4.33 sec,0,8.52965,8.66466361225084,8.5677318915019,8.5677319528367,8.65884,8.5157041957439
4.34 sec,0,8.58363,8.732484375,8.6223603923622,8.62236045677884,8.70883,8.56945690202341
4.35 sec,0,8.62684000000001,8.75507812500001,8.67019815508634,8.67019821700856,8.74848000000001,8.60748275928059
4.36 sec,0,8.69172,8.845453125,8.72787796090764,8.72787802761301,8.81433,8.67245981065848
4.37 sec,0,8.74583,8.87365665419715,8.7837218938362,8.78372195868949,8.87058,8.72416233703222
4.38 sec,0,8.79998,8.92453125,8.83640685555211,8.83640691898288,8.92337,8.77900805299398
4.39 sec,0,8.85419,8.98666587,8.88647181498158,8.8864718800517,8.97566,8.8181692482105
4.4 sec,0,8.90836,9.06009375,8.94388606335255,8.94388613293785,9.02907,8.87852256997126
4.41 sec,0,8.96259,9.12222837,8.9990374936841,8.99903756815174,9.08331,8.93342646233827
4.42 sec,0,9.01683,9.156118995,9.05056574776693,9.05056582243042,9.13739,8.98492691894783
4.43 sec,0,9.07107,9.22950478645233,9.10450005015436,9.1045001291334,9.19449,9.02817915984206
4.44 sec,0,9.12531,9.29164051453347,9.16362586216045,9.16362594503738,9.26315,9.09459344168839
4.45 sec,0,9.17956,9.291681495,9.21319036075199,9.21319043660995,9.32949,9.13941123807518
4.46 sec,0,9.23378,9.37636627653328,9.26864379801613,9.26864387501419,9.37786,9.1978148449245
4.47 sec,0,9.28797,9.46109538280963,9.32287707413003,9.3228771585467,9.42401,9.24102751059774
4.48 sec,0,9.34214,9.47239356314702,9.37719963937757,9.37719972043,9.47989,9.29980653949796
4.49 sec,0,9.39626,9.54582248791396,9.43378373609132,9.43378381844666,9.53811,9.35544096650001
4.5 sec,0,9.45036,9.60230796736836,9.48528770318272,9.48528778784624,9.59418,9.40672545359412
4.51 sec,0,9.50435,9.65314682851536,9.53818477094105,9.53818485708021,9.64842,9.45028861747794
4.52 sec,0,9.54756000000001,9.67574049737675,9.58126383684826,9.58126392005746,9.68862000000001,9.50126735925905
4.53 sec,0,9.61218,9.75481937630672,9.63653759749047,9.63653768371843,9.74845,9.55783005440155
4.54 sec,0,9.66598,9.81695016479272,9.69114630889131,9.69114639918896,9.80671,9.61459977421159
4.55 sec,0,9.71969,9.84522837,9.74227119880976,9.74227128745125,9.86207,9.65795186193255
4.56 sec,0,9.76264,9.86782212000002,9.78318426758842,9.78318435138066,9.89425,9.70562677551418
4.57 sec,0,9.82682,9.99770212432579,9.84215368880129,9.8421537844641,9.94146,9.76767224104125
4.58 sec,0,9.88023,10.0202958014429,9.89443540233674,9.89443550061027,10.0032,9.8196399046222
4.59 sec,0,9.93354,10.1050238981263,9.94943632125326,9.94943642821878,10.07016,9.86984687077338
4.6 sec,0,9.97615000000001,10.0880768327943,9.993791442622,9.99379154292426,10.11453,9.91302839117378
4.61 sec,0,10.03982,10.18413462,10.0502150656665,10.0502151698805,10.17784,9.97377805161099
4.62 sec,0,10.0928,10.246265625,10.1091622669925,10.1091623750496,10.23363,10.0347686609892
4.63 sec,0,10.14566,10.29710337,10.1615652586544,10.1615653696073,10.28965,10.0785400244603
4.64 sec,0,10.19843,10.359234375,10.2180606312323,10.2180607458406,10.34443,10.1348454541204
4.65 sec,0,10.25109,10.41007212,10.2729215461205,10.2729216628764,10.39871,10.1883978630841
4.66 sec,0,10.30365,10.472203125,10.327415416135,10.3274155365372,10.4523,10.2432942648577
4.67 sec,0,10.35611,10.534337745,10.3806938607679,10.3806939862538,10.50668,10.2948443685298
4.68 sec,0,10.4085,10.585171875,10.4372843440482,10.437284472299,10.5641,10.3452910887976
4.69 sec,0,10.46082,10.652953125,10.4941528268929,10.4941529600481,10.62282,10.4033593724688
4.7 sec,0,10.51308,10.692493995,10.5505196624413,10.5505197957531,10.68213,10.4624718193055
4.71 sec,0,10.56528,10.77157212,10.6049789462873,10.6049790857898,10.74068,10.5109290292294
4.72 sec,0,10.61745,10.788515625,10.6586518565385,10.658651992524,10.79678,10.5630451277342
4.73 sec,0,10.66958,10.8280253102123,10.7141910205452,10.7141911503831,10.8507,10.6194215868073
4.74 sec,0,10.72171,10.8901561362751,10.7660354038772,10.7660355318101,10.90128,10.6705579078381
4.75 sec,0,10.77383,10.9579371910651,10.8182620317222,10.8182621621601,10.95116,10.7243057344893
4.76 sec,0,10.82597,10.9974779471875,10.8659367145865,10.865936845369,11.00446,10.7643383573769
4.77 sec,0,10.86769,11.0087747896525,10.9050796536632,10.9050797784696,11.04619,10.8139234051532
4.78 sec,0,10.93035,11.0991495293726,10.9555284856132,10.955528615471,11.09713,10.8731982959794
4.79 sec,0,10.98263,11.1612803554354,11.0120815853938,11.0120817206113,11.14182,10.9288098964307
4.8 sec,0,11.03493,11.22909375,11.0685299019507,11.0685300442946,11.22018,10.9817665806916
4.81 sec,0,11.07684,11.22344712,11.1079035265564,11.1079036640657,11.28324,11.0238710129223
4.82 sec,0,11.13982,11.308171875,11.1614529671377,11.1614531085342,11.32442,11.0812689221805
4.83 sec,0,11.19239,11.353359375,11.2110830671822,11.2110832108294,11.35241,11.1341468526208
4.84 sec,0,11.24507,11.398546875,11.2600289256786,11.2600290704314,11.40193,11.179495795178
4.85 sec,0,11.28729,11.443734375,11.3039707495428,11.3039708958196,11.44729,11.2266970375468
4.86 sec,0,11.35075,11.505868995,11.3560622591759,11.3560624092389,11.50195,11.2875417720092
4.87 sec,0,11.40373,11.579296875,11.4149435765412,11.414943733292,11.54933,11.3468657825483
4.88 sec,0,11.45683,11.6357281885507,11.4692935520683,11.469293714912,11.61715,11.3994149310888
4.89 sec,0,11.51001,11.7373978128825,11.5296252305292,11.5296254086283,11.69094,11.456750874323
4.9 sec,0,11.56329,11.78829087,11.5910409992708,11.5910411869411,11.75681,11.5149116125652
4.91 sec,0,11.61664,11.8390640042884,11.6507994345566,11.6507996278558,11.81745,11.568308790224
4.92 sec,0,11.67006,11.8108199194426,11.6995883659133,11.6995885447835,11.86922,11.6122714363515
4.93 sec,0,11.72353,11.9520282758926,11.7574424903815,11.75744267929,11.91891,11.6648892910805
4.94 sec,0,11.77702,11.9633230941161,11.8097239105137,11.8097240973236,11.97407,11.7197531605081
4.95 sec,0,11.83053,11.9689716890104,11.8536398447557,11.8536400206396,12.02764,11.7657853246228
4.96 sec,0,11.88402,12.0762875056376,11.9043198868274,11.9043200688821,12.07329,11.8190514958168
4.97 sec,0,11.93746,12.11025,11.9540647385558,11.9540649217187,12.11664,11.8698955457649
4.98 sec,0,11.99083,12.1610132584136,12.0004833891504,12.0004835746945,12.15983,11.921763402224
4.99 sec,0,12.0441,12.2287919379202,12.0528527361977,12.0528529278141,12.20573,11.9765801814026
5 sec,0,12.09723,12.274056495,12.1022870615791,12.1022872572754,12.26163,12.02443901851
5.01 sec,0,12.15019,12.30794712,12.1560740513088,12.1560742452423,12.32049,12.0741797972957
5.02 sec,0,12.19245,12.324890625,12.2015336454432,12.2015338309757,12.36641,12.1213584783435
5.03 sec,0,12.25546,12.392671875,12.2478448789245,12.2478450637601,12.42892,12.1717851225721
5.04 sec,0,12.30769,12.47175,12.3001310876707,12.3001312792252,12.46511,12.2273872047514
5.05 sec,0,12.3596,12.505640625,12.3493454717789,12.3493456649502,12.50013,12.2740092773828
5.06 sec,0,12.40092,12.53953125,12.3931486948319,12.3931488870577,12.53563,12.322312785933
5.07 sec,0,12.46232,12.62425962,12.4450754057931,12.4450756061805,12.59793,12.3771077116747
5.08 sec,0,12.51306,12.6976875,12.5008917969264,12.5008920087511,12.6627,12.4339282262665
5.09 sec,0,12.56346,12.7484317416933,12.558664475244,12.5586646945623,12.73066,12.4875694340132
5.1 sec,0,12.60322,12.7597285338371,12.6075113379546,12.6075115536547,12.77801,12.5332917403248
5.11 sec,0,12.66233,12.7992654988534,12.6596473450902,12.6596475547546,12.84605,12.5867457256165
5.12 sec,0,12.71101,12.934921875,12.7177528598375,12.7177530860011,12.90505,12.6454701479473
5.13 sec,0,12.75911,12.8896398360033,12.766533436083,12.7665336503013,12.9605,12.6905336700972
5.14 sec,0,12.80658,13.0082579609993,12.8163260876974,12.8163263115617,13.0058,12.7411940247167
5.15 sec,0,12.85343,13.03659375,12.8673246912856,12.8673249169548,13.04935,12.7931201415797
5.16 sec,0,12.89963,13.0082579609993,12.9114291649751,12.9114293725405,13.09961,12.8391154572673
5.17 sec,0,12.94517,13.1099290902929,12.9612803881709,12.9612805957608,13.14884,12.8936666983314
5.18 sec,0,12.99003,13.1720596395967,13.0087023777163,13.0087025897708,13.18995,12.9367234364612
5.19 sec,0,13.03423,13.160859375,13.0503969124284,13.0503971136963,13.22917,12.9801576345164
5.2 sec,0,13.07773,13.206046875,13.0896211120759,13.0896213066419,13.27247,13.0265769514659
5.21 sec,0,13.12057,13.251234375,13.1289052438481,13.1289054349171,13.31277,13.0678741634635
5.22 sec,0,13.16274,13.285125,13.1679492930536,13.1679494800773,13.34347,13.1117613604563
5.23 sec,0,13.20425,13.2906777645927,13.1979684372109,13.1979686143998,13.37167,13.1480425140283
5.24 sec,0,13.24512,13.341609375,13.2344037645852,13.23440393803,13.40247,13.1951459886396
5.25 sec,0,13.28538,13.3471617253113,13.2643281586216,13.264328322362,13.4323,13.2315331757437
5.26 sec,0,13.32504,13.448931495,13.3037897513525,13.3037899250839,13.4565,13.2740047765843
5.27 sec,0,13.35636,13.448832854605,13.3361200551101,13.3361202279112,13.47701,13.3078255705123
5.28 sec,0,13.4027,13.52800962,13.3827175449621,13.3827177262968,13.5268,13.3617369828173
5.29 sec,0,13.44079,13.6014375,13.4303391534136,13.4303393492403,13.57987,13.4070640339779
5.3 sec,0,13.47836,13.59579087,13.468092728908,13.468092924359,13.63852,13.4420415253286
5.31 sec,0,13.50813,13.61838462,13.5044051223598,13.5044053137762,13.68325,13.4794928729065
5.32 sec,0,13.55234,13.66921875,13.5447696574641,13.5447698487707,13.72678,13.5270555546226
5.33 sec,0,13.5888,13.6917120782086,13.5782595682138,13.5782597565535,13.75716,13.5609088606188
5.34 sec,0,13.62497,13.7651430346296,13.6185413891104,13.6185415847827,13.79086,13.6019948153428
5.35 sec,0,13.65372,13.75394712,13.6522218479124,13.6522220367316,13.81832,13.6315730087749
5.36 sec,0,13.69661,13.7821875,13.6915306702675,13.6915308503412,13.86037,13.6785798185184
5.37 sec,0,13.73218,13.793484375,13.7283081136192,13.7283082792866,13.89502,13.7163750454571
5.38 sec,0,13.76764,13.86691587,13.7660145220678,13.7660146866689,13.92539,13.7568701443151
5.39 sec,0,13.80305,13.89515625,13.8102809517451,13.8102811107985,13.95868,13.7969098776521
5.4 sec,0,13.8384,13.945993995,13.8525685136095,13.8525686708537,14.00879,13.8417794151721
5.41 sec,0,13.87379,13.98553125,13.8951426961776,13.8951428511989,14.06308,13.8758909358219
5.42 sec,0,13.90923,14.04766587,13.9350241327206,13.9350242927463,14.10661,13.9146243640597
5.43 sec,0,13.94478,14.1266478195297,13.9768184166286,13.9768185919809,14.1484,13.9431777094253
5.44 sec,0,13.98044,14.16628125,14.0178201286591,14.0178203163397,14.19281,13.9830650909178
5.45 sec,0,14.01625,14.1887810016447,14.0572886840807,14.0572888769895,14.23825,14.0171765550739
5.46 sec,0,14.05225,14.2283216096946,14.0970264910817,14.0970266884074,14.28681,14.0539488344845
5.47 sec,0,14.08844,14.25665625,14.1335395976041,14.133539796341,14.33166,14.0848026147905
5.48 sec,0,14.12486,14.29619712,14.1710551128714,14.1710553135544,14.36545,14.127891645923
5.49 sec,0,14.16151,14.279162539683,14.203706938444,14.203707125926,14.39557,14.1534396492402
5.5 sec,0,14.19841,14.352681495,14.2384268044608,14.2384269930295,14.42476,14.1905184915717
5.51 sec,0,14.23555,14.375275245,14.2741979533873,14.2741981389779,14.45518,14.2148236490609
5.52 sec,0,14.26549,14.380921875,14.3052720839725,14.3052722595744,14.4846,14.2496352962458
5.53 sec,0,14.31061,14.4429730142139,14.3360477985001,14.3360479756162,14.53167,14.2786432105727
5.54 sec,0,14.34851,14.471296875,14.3776331444718,14.3776333187329,14.56972,14.3256644969396
5.55 sec,0,14.38665,14.533431495,14.4116786607626,14.411678841573,14.60383,14.3590685422802
5.56 sec,0.000490000000000168,14.41736,14.550375,14.441795168609,14.4417953509724,14.6235,14.3959629741005
