time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
0.38 sec,0,0,0,-0.758278145695364,-2.50698984141651e-14,0,-0.0102915917528798
0.39 sec,0,0,0,-0.758278145695364,-2.50626342596094e-14,0,-0.00980809574452631
0.4 sec,0,0,0,-0.758278145695364,-2.50664831773217e-14,0,-0.00941507100712025
0.41 sec,0,0,0,-0.758278145695364,-2.50644774033026e-14,0,-0.00865237170108529
0.42 sec,0,0,0,-0.758278145695364,-2.50655616054751e-14,0,-0.0083963768734622
0.43 sec,0,0,-0.00171768,-0.758278145695364,-0.0017176799998533,0,-0.00728102626224556
0.44 sec,0,0,0,-0.758278145695364,2.35430598627406e-13,0,-0.00740291077375895
0.45 sec,0,0,-0.00170926,-0.758278145695364,-0.00170925999985416,0,-0.00614853363108536
0.46 sec,0,0,0,-0.758278145695364,2.34164684170812e-13,0,-0.00654088316620086
0.47 sec,0,0,0,-0.758278145695364,-2.50913656171803e-14,0,-0.00601555064265047
0.48 sec,0,0,0,-0.758278145695364,-2.50513043469069e-14,0,-0.00540681482110417
0.49 sec,0,0,0,-0.758278145695364,-2.5072500499379e-14,0,-0.00479840450770808
0.5 sec,0,0,-0.00170926,-0.758278145695364,-0.00170925999985414,0,-0.0041093720366484
0.51 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999959745,0,-0.00358915015986685
0.52 sec,0,0,-0.001684,-0.758278145695364,-0.0016839999996013,0,-0.0033603849684765
0.53 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960129,0,-0.00311196762320183
0.54 sec,0,0,0,-0.758278145695364,2.30307960202847e-13,0,-0.00338608474252798
0.55 sec,0,0,0,-0.758278145695364,-2.50774336192638e-14,0,-0.0031943589074705
0.56 sec,0,0,-0.00167558,-0.758278145695364,-0.0016755799998575,0,-0.00226832124196652
0.57 sec,0,0,-1.86026749560142e-17,-0.758278145695364,2.29023831149755e-13,0,-0.00219905895953699
0.58 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985753,0,-0.00175423975683774
0.59 sec,0,0,0,-0.758278145695364,2.29055489853192e-13,0,-0.00240619017827678
0.6 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985753,0,-0.00160230619935273
0.61 sec,0,0,0,-0.758278145695364,2.29059392981013e-13,0,-0.00221755357521225
0.62 sec,0,0,0,-0.758278145695364,-2.50922329789183e-14,0,-0.00247620798096376
0.63 sec,0,0,0,-0.758278145695364,-2.50508164559293e-14,0,-0.00284927145897174
0.64 sec,0.00032,0,0,-0.758278145695364,-2.50727715499222e-14,0,-0.00285079426042495
0.65 sec,0.00075,0,-0.00167558,-0.758278145695364,-0.0016755799998575,0,-0.00236989968705168
0.66 sec,0.00118,0,0,-0.758278145695364,2.29043780469729e-13,0,-0.00359099322482534
0.67 sec,0.00162,0,-0.00167558,-0.758278145695364,-0.00167557999985753,0,-0.00324038272083041
0.68 sec,0.00204,0,0,-0.758278145695364,2.29055923534061e-13,0,-0.00413374570085232
0.69 sec,0.00237,0,-0.00167557999999998,-0.758278145695364,-0.00167557999985751,0,-0.0038992831142906
0.7 sec,0.00277,0,-1.88831172920345e-17,-0.758278145695364,2.29040311022777e-13,0,-0.00517572884199629
0.71 sec,0.00321,0,-0.00170084,-0.758278145695364,-0.00170083999985501,0,-0.0048725802915675
0.72 sec,0.00354,0,-0.00167558,-0.758278145695364,-0.00167557999959955,0,-0.00534881977559714
0.73 sec,0.00384,0,0,-0.758278145695364,2.29018193298458e-13,0,-0.0063271642928787
0.74 sec,0.00409,0,-0.00170084,-0.758278145695364,-0.00170083999985499,0,-0.00610507047634975
0.75 sec,0.00429,0,0,-0.758278145695364,2.32879687755982e-13,0,-0.00744552330485689
0.76 sec,0.00445,0,0,-0.758278145695364,-2.50869745983817e-14,0,-0.00779675863299385
0.77 sec,0.00455,0,0,-0.758278145695364,-2.50536353815778e-14,0,-0.00818120632693919
0.78 sec,0.00459,0,0,-0.758278145695364,-2.50712536668807e-14,0,-0.00836697674064589
0.79 sec,0.00457,0,-0.00170926,-0.758278145695364,-0.00170925999985414,0,-0.00823167446624106
0.8 sec,0.00448,0,0,-0.758278145695364,2.34152107425611e-13,0,-0.00896791754860049
0.81 sec,0.00433,0,-0.00170926,-0.758278145695364,-0.00170925999985416,0,-0.00855030223232071
0.82 sec,0.00416,0,0,-0.758278145695364,2.34164250489943e-13,0,-0.00938678841717646
0.83 sec,0.0039,0,0,-0.758278145695364,-2.50910945666372e-14,0,-0.00954413622016639
0.84 sec,0.00349,0,0,-0.758278145695364,-2.50514669772328e-14,0,-0.0096247494030934
0.85 sec,0.00309,0,-0.00170926,-0.758278145695364,-0.00170925999985415,0,-0.00872150418531855
0.86 sec,0.00263,0,0,-0.758278145695364,2.34157745276908e-13,0,-0.00927641549779706
0.87 sec,0.00211,0,0,-0.758278145695364,-2.50876251196852e-14,0,-0.00960482441618359
0.88 sec,0.00154,0,-0.00170926,-0.758278145695364,-0.00170925999985413,0,-0.00863882893324477
0.89 sec,0.00093,0,-0.00170926,-0.758278145695364,-0.00170925999959493,0,-0.00824209282874768
0.9 sec,0.00029,0,0,-0.758278145695364,2.34136494914328e-13,0,-0.00849209495690975
0.91 sec,0,0,0,-0.758278145695364,-2.50765662575259e-14,0,-0.00827032014334847
0.92 sec,0,0,0,-0.758278145695364,-2.50591648126575e-14,0,-0.00807498927477896
0.93 sec,0,0,0,-0.758278145695364,-2.50683805311236e-14,0,-0.00779402597780661
0.94 sec,0,0,-0.00170083999999998,-0.758278145695364,-0.00170083999985496,0,-0.00712774036100423
0.95 sec,0,0,-1.88831172920345e-17,-0.758278145695364,2.32856702669926e-13,0,-0.00731255259880919
0.96 sec,0,0,-0.00170084,-0.758278145695364,-0.001700839999855,0,-0.00614482241344982
0.97 sec,0,0,0,-0.758278145695364,2.32887494011624e-13,0,-0.00656773293515876
0.98 sec,0,0,0,-0.758278145695364,-2.50910945666372e-14,0,-0.00645285193356748
0.99 sec,0,0,0,-0.758278145695364,-2.50514669772328e-14,0,-0.00607048419299891
1 sec,0,0,0,-0.758278145695364,-2.50724462892704e-14,0,-0.00596111896531089
1.01 sec,0,0,-0.00167558,-0.758278145695364,-0.0016755799998575,0,-0.00532116485252569
1.02 sec,0,0,0,-0.758278145695364,2.29043780469729e-13,0,-0.00557692533626255
1.03 sec,0,0,0,-0.758278145695364,-2.50841014626246e-14,0,-0.00542362853284236
1.04 sec,0,0,0,-0.758278145695364,-2.50551532646193e-14,0,-0.00524062421466487
1.05 sec,0,0,0,-0.758278145695364,-2.50704947253599e-14,0,-0.004907242003047
1.06 sec,0,0,0,-0.758278145695364,-2.50623632090663e-14,0,-0.0047900321310762
1.07 sec,0,0,0,-0.758278145695364,-2.50666458076476e-14,0,-0.00486657460958951
1.08 sec,0,0,0,-0.758278145695364,-2.50643689830854e-14,0,-0.00489041738039737
1.09 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985751,0,-0.00392679240706877
1.1 sec,0,0,0,-0.758278145695364,2.29046382554943e-13,0,-0.0047252182017349
1.11 sec,0,0,0,-0.758278145695364,-2.5085348295123e-14,0,-0.00485366641033438
1.12 sec,0,0,-0.00167558,-0.758278145695364,-0.0016755799998575,0,-0.00363859363571453
1.13 sec,0,0,0,-0.758278145695364,2.29040311022777e-13,0,-0.0048633520477445
1.14 sec,0,0,0,-0.758278145695364,-2.50822041088228e-14,0,-0.00502840371425893
1.15 sec,0,0,0,-0.758278145695364,-2.50561290465745e-14,0,-0.00487573157670265
1.16 sec,0,0,0,-0.758278145695364,-2.50699526242737e-14,0,-0.0052021171198696
1.17 sec,0,0,0,-0.758278145695364,-2.50626342596094e-14,0,-0.00559407799983753
1.18 sec,0,0,0,-0.758278145695364,-2.50664831773217e-14,0,-0.00586423902233851
1.19 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999985498,0,-0.00529294465987097
1.2 sec,0,0,0,-0.758278145695364,2.32876651989899e-13,0,-0.00600852840114626
1.21 sec,0,0,0,-0.758278145695364,-2.50852940850144e-14,0,-0.00665829888189889
1.22 sec,0,0,0,-0.758278145695364,-2.50545027433158e-14,0,-0.00688747653172238
1.23 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985667,0,-0.00616284096046834
1.24 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960212,0,-0.00664221365713282
1.25 sec,0.00024,0,-0.00167558,-0.758278145695364,-0.00167557999960342,0,-0.00681901497294519
1.26 sec,0.00098,0,-0.00170926,-0.758278145695364,-0.00170925999960004,0,-0.00703127870030773
1.27 sec,0.00168,0,0,-0.758278145695364,2.34138229637804e-13,0,-0.00790147673394746
1.28 sec,0.00234,0,0,-0.758278145695364,-2.50773794091552e-14,0,-0.00799233710580077
1.29 sec,0.00296,0,0,-0.758278145695364,-2.50587311317885e-14,0,-0.00824819539874971
1.3 sec,0.00353,0,-0.001684,-0.758278145695364,-0.00168399999985667,0,-0.00770720913004475
1.31 sec,0.00404,0,-0.00170926,-0.758278145695364,-0.00170925999959875,0,-0.00768868146153967
1.32 sec,0.00449,0,-0.00170084,-0.758278145695364,-0.00170083999959578,0,-0.00791724522333969
1.33 sec,0.00488,0,0,-0.758278145695364,2.32867544691651e-13,0,-0.00837634395572475
1.34 sec,0.0052,0,0,-0.758278145695364,-2.50806320156727e-14,0,-0.00847289872424465
1.35 sec,0.00545,0,0,-0.758278145695364,-2.50569964083125e-14,0,-0.00848790296025441
1.36 sec,0.00563,0,-0.001684,-0.758278145695364,-0.00168399999985667,0,-0.00757042360765257
1.37 sec,0.00574,0,-0.00170926,-0.758278145695364,-0.00170925999959875,0,-0.00745404727205102
1.38 sec,0.00578,0,-0.00167557999999996,-0.758278145695364,-0.00167557999959827,0,-0.00731587045002468
1.39 sec,0.00577,0,-3.79531961414159e-17,-0.758278145695364,2.28998677659353e-13,0,-0.00786968239599762
1.4 sec,0.0057,0,-0.00170925999999996,-0.758278145695364,-0.00170925999985412,0,-0.00710901489625981
1.41 sec,0.00553,0,0,-0.758278145695364,2.34161648404729e-13,0,-0.00770371652017333
1.42 sec,0.00532,0,0,-0.758278145695364,-2.50898477341388e-14,0,-0.00757079577427775
1.43 sec,0.00506,0,0,-0.758278145695364,-2.50521174985363e-14,0,-0.00747703740733915
1.44 sec,0.00476,0,0,-0.758278145695364,-2.507206681851e-14,0,-0.0070030334611237
1.45 sec,0.00441,0,0,-0.758278145695364,-2.50614958473283e-14,0,-0.00754075997510938
1.46 sec,0.00403,0,0,-0.758278145695364,-2.50671336986252e-14,0,-0.00864821573185951
1.47 sec,0.00361,0,0,-0.758278145695364,-2.50641521426509e-14,0,-0.0110423654683307
1.48 sec,0.00318,0,0,-0.758278145695364,-2.5065724235801e-14,0,-0.0134126445538742
1.49 sec,0.00272,0,0,-0.758278145695364,-2.5064856874063e-14,0,-0.0156638193006783
1.5 sec,0.00225,0,0,-0.758278145695364,-2.50653447650406e-14,0,-0.0180015791869826
1.51 sec,0.00178,0,0,-0.758278145695364,-2.50650737144975e-14,0,-0.0196120282816363
1.52 sec,0.0013,0,0,-0.758278145695364,-2.50651821347148e-14,0,-0.0214765972408021
1.53 sec,0.00083,0,0,-0.758278145695364,-2.50651279246061e-14,0,-0.022743263444311
1.54 sec,0.00037,0,0,-0.758278145695364,-2.50651821347148e-14,0,-0.023165685712155
1.55 sec,0,0,0,-0.758278145695364,-2.50651821347148e-14,0,-0.0228184146300707
1.56 sec,0,0,0,-0.758278145695364,-2.50651821347148e-14,0,-0.0216680040396095
1.57 sec,0,0,0,-0.758278145695364,-2.50651821347148e-14,0,-0.0199411277122457
1.58 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985751,0,-0.0178766079189395
1.59 sec,0,0,0,-0.758278145695364,2.29045948874074e-13,0,-0.0171481481611122
1.6 sec,0,0,0,-0.758278145695364,-2.50851856647971e-14,0,-0.0157245055663687
1.61 sec,0,0,0,-0.758278145695364,-2.50545569534244e-14,0,-0.0143809647189463
1.62 sec,0,0,0,-0.758278145695364,-2.50707657759031e-14,0,-0.0129384033927423
1.63 sec,0,0,-0.00167557999999996,-0.758278145695364,-0.00167557999985747,0,-0.011232088202939
1.64 sec,0,0,-3.72053499120284e-17,-0.758278145695364,2.29006917595864e-13,0,-0.0105269368255612
1.65 sec,0,0,-0.00167557999999996,-0.758278145695364,-0.00167557999985749,0,-0.00874735244663667
1.66 sec,0,0,-3.7766234584069e-17,-0.758278145695364,2.29018626979327e-13,0,-0.00764479324962445
1.67 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999985501,0,-0.00560051684855338
1.68 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999959703,0,-0.00399468687383407
1.69 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999959959,0,-0.00264810429128377
1.7 sec,0,0,-0.00167558,-0.758278145695364,-0.0016755799996034,0,-0.00176624787693083
1.71 sec,0,0,0,-0.758278145695364,2.29029035320183e-13,0,-0.000320107688808165
1.72 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999985499,0,0.00098182986899265
1.73 sec,0,0,-0.00170084,-0.758278145695364,-0.00170083999959703,0,0.00253630893371047
1.74 sec,0,0,0,-0.758278145695364,2.32853233222974e-13,0,0.00272366013855613
1.75 sec,0,0,0,-0.758278145695364,-2.50730968105739e-14,0,0.0039667709473812
1.76 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985666,0,0.00482575714070385
1.77 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960128,0,0.00547146809519023
1.78 sec,0,0,-0.001684,-0.758278145695364,-0.0016839999996013,0,0.00583776057638418
1.79 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960129,0,0.00633552542829426
1.8 sec,0,0,-0.00170926,-0.758278145695364,-0.00170925999959877,0,0.00669038249117733
1.81 sec,0,0,0,-0.758278145695364,2.34141265403887e-13,0,0.00721333696995174
1.82 sec,0,0,-0.00171768,-0.758278145695364,-0.00171767999985331,0,0.00808006098157913
1.83 sec,0,0,0,-0.758278145695364,2.35437971202179e-13,0,0.00818128460280676
1.84 sec,0,0,0,-0.758278145695364,-2.50896308937043e-14,0,0.00902938836920572
1.85 sec,0,0,0,-0.758278145695364,-2.50522259187536e-14,0,0.00995905889382757
1.86 sec,0,0,-0.00169242,-0.758278145695364,-0.00169241999985583,0,0.0109768039250618
1.87 sec,0,0,0,-0.758278145695364,2.31603364958533e-13,0,0.0114743359137949
1.88 sec,0,0.01022,-0.00169241999999996,-0.758278145695364,-0.00169241999985581,0,0.0126015398462746
1.89 sec,0,0.01163,-3.75792730267221e-17,-0.758278145695364,2.31573874659441e-13,0,0.0134099592331428
1.9 sec,0,0.0131,-0.00169241999999996,-0.758278145695364,-0.00169241999985581,0,0.0148114934887657
1.91 sec,0,0.01466,0,-0.758278145695364,2.31613773299388e-13,0,0.0153855218032221
1.92 sec,0,0.01666,0,-0.758278145695364,-2.50928292901131e-14,0,0.0167147164414836
1.93 sec,0,0.01844,0,-0.758278145695364,-2.50505454053862e-14,0,0.0186630716252278
1.94 sec,0,0.02031,0,-0.758278145695364,-2.5072934180248e-14,0,0.0193519382191312
1.95 sec,0,0.02228,0,-0.758278145695364,-2.50610621664593e-14,0,0.0213314339616715
1.96 sec,0,0.02436,0,-0.758278145695364,-2.50673505390597e-14,0,0.0232063245750869
1.97 sec,0,0.02653,0,-0.758278145695364,-2.5063989512325e-14,0,0.024714267058974
1.98 sec,0,0.02882,0,-0.758278145695364,-2.50657784459096e-14,0,0.0258558300881852
1.99 sec,0,0.03121,0,-0.758278145695364,-2.5064856874063e-14,0,0.0273908968425432
2 sec,0,0.03371,0,-0.758278145695364,-2.50653447650406e-14,0,0.028257251372719
2.01 sec,0,0.0358000000000001,-0.00169241999999992,-0.758278145695364,-0.00169241999985575,0,0.0319675182055828
2.02 sec,0,0.03907,0,-0.758278145695364,2.31599895511581e-13,0,0.0327833385155461
2.03 sec,0,0.0413500000000002,0,-0.758278145695364,-2.50854025052316e-14,0,0.0356352802080481
2.04 sec,0,0.04491,0,-0.758278145695364,-2.50544485332072e-14,0,0.0380796455344911
2.05 sec,0,0.04803,0,-0.758278145695364,-2.50708199860117e-14,0,0.0407060870936455
2.06 sec,0,0.05128,0,-0.758278145695364,-2.50621463686318e-14,0,0.0431434837820604
2.07 sec,0,0.05466,0,-0.758278145695364,-2.50667542278649e-14,0,0.0460673089289969
2.08 sec,0,0.05819,0,-0.758278145695364,-2.50643147729768e-14,0,0.0486519065437711
2.09 sec,0,0.06186,-0.00169242,-0.758278145695364,-0.00169241999985582,0,0.0514493303597695
2.1 sec,0,0.06569,-0.00169242,-0.758278145695364,-0.00169241999959916,0,0.0546031443928519
2.11 sec,0,0.06966,-0.00169242,-0.758278145695364,-0.00169241999959918,0,0.0582690433644104
2.12 sec,0,0.07378,0,-0.758278145695364,2.31590354532463e-13,0,0.0621362747362877
2.13 sec,0.00047,0.07807,-0.00170084,-0.758278145695364,-0.001700839999855,0,0.0650285453814243
2.14 sec,0.00125,0.08251,0,-0.758278145695364,2.3288489192641e-13,0,0.0692380836271846
2.15 sec,0.00202,0.08711,-8.42e-05,-0.758278145695364,-8.42000000166698e-05,0,0.0731438413483719
2.16 sec,0.0028,0.09188,0,-0.758278145695364,-1.22827366767081e-14,0,0.0781138765373994
2.17 sec,0.00356,0.0968,0,-0.758278145695364,-2.50730968105739e-14,0,0.0812140278248526
2.18 sec,0.00431,0.10189,-0.00170084,-0.758278145695364,-0.00170083999985498,0,0.0861478394996313
2.19 sec,0.00502,0.10715,-0.00170084,-0.758278145695364,-0.00170083999959704,0,0.0904681328405763
2.2 sec,0.0057,0.11256,-0.00170084,-0.758278145695364,-0.00170083999959706,0,0.0950311942969383
2.21 sec,0.00634,0.11813,-0.00170084,-0.758278145695364,-0.00170083999959705,0,0.0986021329251152
2.22 sec,0.00692,0.12386,-0.00170084,-0.758278145695364,-0.00170083999959705,0,0.105492760341352
2.23 sec,0.00744,0.12974,-0.00170084,-0.758278145695364,-0.00170083999959705,0,0.108669310917946
2.24 sec,0.00789,0.13578,0,-0.758278145695364,2.32863207882961e-13,0,0.113919822363652
2.25 sec,0.00827,0.14196,0,-0.758278145695364,-2.50782467708932e-14,0,0.117232808666256
2.26 sec,0.00852000000000001,0.14701,0,-0.758278145695364,-2.50582432408109e-14,0,0.125113280724702
2.27 sec,0.00879,0.15475,0,-0.758278145695364,-2.50688142119926e-14,0,0.128074705803001
2.28 sec,0.0089,0.16002,0,-0.758278145695364,-2.50632305708043e-14,0,0.135139346855502
2.29 sec,0.00896,0.16807,0,-0.758278145695364,-2.50662121267786e-14,0,0.139035804627433
2.3 sec,0.00891999999999999,0.17353,5.01682029252493e-16,-0.744063534768211,1.39689822209466e-12,0.0128900000000019,0.147764007420539
2.31 sec,0.00876,0.18187,0.011296875,-0.72984892384106,0.0112968750016882,0.05493,0.151291040706154
2.32 sec,0.00852,0.18893,0.011296875,-0.729848923795102,0.0112968749999749,0.10159,0.159821894578838
2.33 sec,0.00819,0.1961,0.011296875,-0.729848923607587,0.0112968749999751,0.13722,0.163239543620765
2.34 sec,0.00777,0.20335,0.011204255,-0.729848922918521,0.0112042549999843,0.14557,0.172080191425638
2.35 sec,0.00726,0.2107,0.011296875,-0.729848920493333,0.0112968749999891,0.14887,0.175738532477411
2.36 sec,0.00667,0.21812,0.011296875,-0.729848912125269,0.011296874999975,0.14844,0.186947767168783
2.37 sec,0.006,0.22561,0.011296875,-0.729848883530464,0.011296874999975,0.148,0.18990029142054
2.38 sec,0.00526,0.23316,0.011296875,-0.729848786352222,0.011296874999975,0.14868,0.201276427409336
2.39 sec,0.00446,0.24077,0.011296875,-0.729848457797814,0.011296874999975,0.15044,0.203881422859881
2.4 sec,0.0036,0.24843,0.011296875,-0.729847359004213,0.011296874999975,0.15797,0.214077218689748
2.41 sec,0.00269,0.25613,0.17510337,-0.307142813966173,0.175103370025864,0.16864,0.23449980298792
2.42 sec,0.00174,0.26386,0.17510337,-0.307132817048158,0.175103370010217,0.17738,0.245010143689133
2.43 sec,0.00077,0.27163,0.17510337,-0.307113512141936,0.175103370005734,0.18382,0.248472548196377
2.44 sec,0,0.27941,0.17510337,-0.256705384337063,0.175103370006271,0.18639,0.259764029841805
2.45 sec,0,0.28721,0.17678199,-0.0723972736582144,0.176781990006574,0.18852,0.267157811033838
2.46 sec,0,0.29501,0.17678199,-0.0693185143014982,0.176781990005779,0.19108,0.277149762700068
2.47 sec,0,0.30281,0.17678199,-0.0650094177957206,0.17678199000646,0.19509,0.280916301586123
2.48 sec,0,0.31062,0.17680421,-0.0282611079570023,0.176804210010534,0.21124,0.293427532123443
2.49 sec,0,0.31841,0.252480655,0.103294862477684,0.252480655016894,0.23507,0.314269800136028
2.5 sec,0,0.32619,0.252489075,0.118540222753806,0.252489075014147,0.25731,0.322856481316781
2.51 sec,0,0.33241,0.252489075,0.119049906448258,0.252489075010117,0.274300000000001,0.32567625305157
2.52 sec,0,0.3417,0.252489075,0.117727093289878,0.252489075010754,0.29437,0.335022748450834
2.53 sec,0,0.34787,0.252489075,0.119101787894582,0.252489075010799,0.305160000000001,0.351450009263945
2.54 sec,0,0.35709,0.252489075,0.117722394444355,0.252489075010626,0.31826,0.358113681069902
2.55 sec,0,0.36322,0.252489075000003,0.156136488084327,0.25248907501453,0.32373,0.363842725460485
2.56 sec,0,0.37236,0.321962745,0.273801175227791,0.321962745020011,0.32438,0.377698105792333
2.57 sec,0,0.37994,0.321962745,0.267852846242079,0.321962745015157,0.32448,0.391618883862128
2.58 sec,0,0.38748,0.321962745,0.268160201255371,0.321962745011977,0.32304,0.398041288696613
2.59 sec,0,0.39498,0.321962745,0.26814243144062,0.321962745012457,0.32156,0.402125267794455
2.6 sec,0,0.40242,0.321962745,0.268144398553174,0.32196274501239,0.3361,0.410253102629731
2.61 sec,0,0.40983,0.321962745,0.298442411133315,0.321962745015429,0.35691,0.42307828842598
2.62 sec,0,0.41719,0.371121295,0.392473995229075,0.371121295020301,0.36862,0.433105280782011
2.63 sec,0,0.42451,0.372796875,0.387049306797552,0.372796875016459,0.37503,0.43739717629215
2.64 sec,0,0.43178,0.372796875,0.387283007469301,0.372796875014223,0.37569,0.444578622372219
2.65 sec,0,0.43901,0.372796875,0.387270869523385,0.372796875014391,0.37635,0.456441032693785
2.66 sec,0,0.44619,0.372796875,0.387272419167922,0.372796875014374,0.38722,0.461994861613671
2.67 sec,0,0.45333,0.417984375,0.490129683925919,0.417984375020411,0.40481,0.4719948870929
2.68 sec,0,0.46042,0.417984375,0.493070311275839,0.417984375017785,0.42054,0.476571989581732
2.69 sec,0,0.46748,0.417984375,0.492980461097766,0.417984375015804,0.43378,0.481954158921524
2.7 sec,0,0.47449,0.417984375,0.492984405987392,0.417984375015969,0.44153,0.487805289057398
2.71 sec,0,0.48146,0.417984375,0.516551292764612,0.417984375018314,0.44739,0.494505118509167
2.72 sec,0,0.4884,0.457525245,0.578689162605033,0.457525245021736,0.452,0.501591019869097
2.73 sec,0,0.4953,0.455849665,0.529945318983794,0.455849665018916,0.45662,0.508681975656404
2.74 sec,0,0.50217,0.455824405,0.533178117584307,0.455824405017408,0.46303,0.51079009052527
2.75 sec,0,0.50901,0.455824405,0.551882930579252,0.455824405017568,0.47059,0.516827844440352
2.76 sec,0,0.51446,0.457525245000002,0.55495291898634,0.457525245019059,0.477420000000001,0.521537892755309
2.77 sec,0,0.5226,0.49141587,0.60384880096047,0.49141587002152,0.48843,0.52956570322588
2.78 sec,0,0.52801,0.48970661,0.578360136776917,0.489706610019987,0.49572,0.533863405269033
2.79 sec,0,0.53609,0.48970661,0.574609872788122,0.489706610018803,0.50617,0.53886350927901
2.8 sec,0,0.54146,0.489706610000002,0.602139399407914,0.489706610020462,0.51208,0.54714153300127
2.81 sec,0,0.54948,0.51965625,0.637626057430811,0.519656250022677,0.52042,0.554692045417342
