time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
0.5 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999959958,0,-0.00405676825768668
0.51 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00445497804393887
0.52 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00479549436982227
0.53 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00485337267134989
0.54 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00531951502406156
0.55 sec,0,0,0,-0.758278145695364,2.29032938448004e-13,0,-0.00646327724025002
0.56 sec,0,0,0,-0.758278145695364,-2.50782467708932e-14,0,-0.00684420764483946
0.57 sec,0,0,0,-0.758278145695364,-2.50582432408109e-14,0,-0.00707452862598144
0.58 sec,0,0,0,-0.758278145695364,-2.50688142119926e-14,0,-0.00746054419738016
0.59 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985751,0,-0.00703209032158924
0.6 sec,0,0,0,-0.758278145695364,2.29045081512336e-13,0,-0.0082288522019005
0.61 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985753,0,-0.00773176671261703
0.62 sec,0,0,0,-0.758278145695364,2.2905635721493e-13,0,-0.00873047767864047
0.63 sec,0,0,0,-0.758278145695364,-2.50906608857682e-14,0,-0.00900470370503889
0.64 sec,0,0,0,-0.758278145695364,-2.50516838176673e-14,0,-0.00938254762125076
0.65 sec,0,0,0,-0.758278145695364,-2.50723378690532e-14,0,-0.00952359022041042
0.66 sec,0,0,0,-0.758278145695364,-2.50613874271111e-14,0,-0.00985562292656476
0.67 sec,0,0,0,-0.758278145695364,-2.50671879087339e-14,0,-0.00997555964092874
0.68 sec,0,0,0,-0.758278145695364,-2.50640979325423e-14,0,-0.0102436312538309
0.69 sec,0,0,-0.00168399999999998,-0.758278145695364,-0.00168399999985665,0,-0.00966849308800012
0.7 sec,0,0,0,-0.758278145695364,2.30323139033262e-13,0,-0.0104604382313592
0.71 sec,0,0,0,-0.758278145695364,-2.50854567153402e-14,0,-0.0103580319137393
0.72 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985665,0,-0.00984643743065197
0.73 sec,0,0,-0.00170926,-0.758278145695364,-0.00170925999959876,0,-0.00973916284884021
0.74 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999959746,0,-0.00979065747605705
0.75 sec,0,0,0,-0.758278145695364,2.30311429649799e-13,0,-0.0102972236023655
0.76 sec,0,0,0,-0.758278145695364,-2.50792767629571e-14,0,-0.010215451905766
0.77 sec,0,0,0,-0.758278145695364,-2.50577011397246e-14,0,-0.00990948465305668
0.78 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985667,0,-0.00925418388117118
0.79 sec,0,0,0,-0.758278145695364,2.30324873756738e-13,0,-0.00997004854938335
0.8 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985669,0,-0.00918568090056553
0.81 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960127,0,-0.00880527711514927
0.82 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960215,0,-0.00851677283135003
0.83 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960256,0,-0.00845540012785667
0.84 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960214,0,-0.00830483334593277
0.85 sec,0,0,0,-0.758278145695364,2.2903467317148e-13,0,-0.00885721679928742
0.86 sec,0,0,0,-0.758278145695364,-2.50792225528484e-14,0,-0.00855267316306266
0.87 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985666,0,-0.00780469623028537
0.88 sec,0,0,0,-0.758278145695364,2.30318802224572e-13,0,-0.00805723985554793
0.89 sec,0,0,0,-0.758278145695364,-2.50832341008866e-14,0,-0.0079073406671481
0.9 sec,0,0,0,-0.758278145695364,-2.50556411555969e-14,0,-0.00793391461295752
0.91 sec,0,0,0,-0.758278145695364,-2.50702236748168e-14,0,-0.00796341192919321
0.92 sec,0,0,-0.0016419,-0.758278145695364,-0.00164189999986087,0,-0.0069870170824413
0.93 sec,0,0,0,-0.758278145695364,2.23936754556453e-13,0,-0.00748526112879693
0.94 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985753,0,-0.00660109866890396
0.95 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960339,0,-0.0067221733588263
0.96 sec,0,0,-0.0016419,-0.758278145695364,-0.00164189999960679,0,-0.00643225207668097
0.97 sec,0,0,0,-0.758278145695364,2.23931550386025e-13,0,-0.00699499703720557
0.98 sec,0,0.01014,-0.00167558,-0.758278145695364,-0.00167557999985752,0,-0.00621098039302378
0.99 sec,0,0.01053,-0.0016419,-0.758278145695364,-0.00164189999960676,0,-0.00629884343167473
1 sec,0,0.01076,-0.00167558,-0.758278145695364,-0.00167557999960853,0,-0.00601798618629918
1.01 sec,0,0.01082,-0.00167558,-0.758278145695364,-0.0016755799996034,0,-0.00619509647198108
1.02 sec,0.00013,0.01073,-0.0016419,-0.758278145695364,-0.00164189999960678,0,-0.00608992263056442
1.03 sec,0.00015,0.01048,-0.00167558,-0.758278145695364,-0.00167557999960852,0,-0.00627666126609272
1.04 sec,0.00013,0.01008,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00614862987233025
1.05 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00629734800958201
1.06 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00639672116809217
1.07 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00634458705532358
1.08 sec,0,0,0,-0.758278145695364,2.29032938448004e-13,0,-0.00709661118171021
1.09 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999985752,0,-0.00644174600304198
1.1 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960339,0,-0.00657667242137536
1.11 sec,0,0,0,-0.758278145695364,2.29022096426279e-13,0,-0.00735167326949517
1.12 sec,0,0,0,-0.758278145695364,-2.50726631297049e-14,0,-0.00758495913845027
1.13 sec,0,0,-0.00168399999999996,-0.758278145695364,-0.00168399999985662,0,-0.00705635792695628
1.14 sec,0,0,0,-0.758278145695364,2.30320970628917e-13,0,-0.0079515656349446
1.15 sec,0,0,0,-0.758278145695364,-2.50842098828419e-14,0,-0.00806106169341585
1.16 sec,0,0,0,-0.758278145695364,-2.50550990545106e-14,0,-0.00829596822893405
1.17 sec,0,0,0,-0.758278145695364,-2.50704947253599e-14,0,-0.00841886979975172
1.18 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985666,0,-0.00800486379870122
1.19 sec,0,0,0,-0.758278145695364,2.30321404309786e-13,0,-0.00873200073582641
1.2 sec,0,0,0,-0.758278145695364,-2.50845351434936e-14,0,-0.00901035045572437
1.21 sec,0,0,0,-0.758278145695364,-2.50549364241848e-14,0,-0.0090278153812605
1.22 sec,0,0,0,-0.758278145695364,-2.50706031455772e-14,0,-0.00918519796186826
1.23 sec,0,0,-0.00165032,-0.758278145695364,-0.00165031999986003,0,-0.00863622550364238
1.24 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960639,0,-0.00873948895765882
1.25 sec,0,0,-0.001684,-0.758278145695364,-0.0016839999996013,0,-0.00878463419972515
1.26 sec,0,0,-0.00165032,-0.758278145695364,-0.00165031999960465,0,-0.00975693522806125
1.27 sec,0,0,0,-0.758278145695364,2.25200500608702e-13,0,-0.0122161574082263
1.28 sec,0,0,0,-0.758278145695364,-2.50771083586121e-14,0,-0.0138764870825401
1.29 sec,0,0,-0.00165032,-0.758278145695364,-0.00165031999986003,0,-0.015343838139811
1.3 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960639,0,-0.0171572484114611
1.31 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960129,0,-0.0178041854353151
1.32 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960213,0,-0.0186717548448016
1.33 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.0189348856133924
1.34 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999960257,0,-0.0186718218294506
1.35 sec,0,0,0,-0.758278145695364,2.30309261245454e-13,0,-0.0186062584551382
1.36 sec,0,0,-0.001684,-0.758278145695364,-0.00168399999985668,0,-0.0174641340688689
1.37 sec,0,0,-0.00167558,-0.758278145695364,-0.00167557999960211,0,-0.0164698733416748
1.38 sec,0,0,-0.00168399999999996,-0.758278145695364,-0.00168399999960254,0,-0.015578174422282
1.39 sec,0,0,0,-0.758278145695364,2.3031533277762e-13,0,-0.0151302317811328
1.4 sec,0,0,-3.72053499120284e-17,-0.758278145695364,-2.51185790917097e-14,0,-0.0144321755721381
1.41 sec,0,0,-0.00167558,-0.758278145695364,-0.0016755799998575,0,-0.0133522638069981
1.42 sec,0.00046,0,-0.00167558,-0.758278145695364,-0.0016755799996034,0,-0.0125210407459636
1.43 sec,0.00094,0,-0.001684,-0.758278145695364,-0.00168399999960257,0,-0.0118669817753436
1.44 sec,0.00141,0,0,-0.758278145695364,2.30312297011537e-13,0,-0.0118273733043188
1.45 sec,0.00188,0,-0.00167558,-0.758278145695364,-0.00167557999985752,0,-0.0101666619110538
1.46 sec,0.00234,0.01084,-0.00167558,-0.758278145695364,-0.00167557999960339,0,-0.00926508126531509
1.47 sec,0.00278,0.01189,0,-0.758278145695364,2.29022096426279e-13,0,-0.0086514706577071
1.48 sec,0.0032,0.01281,0,-0.758278145695364,-2.50724462892704e-14,0,-0.00706302030082001
1.49 sec,0.00359,0.01358,0,-0.758278145695364,-2.50613332170024e-14,0,-0.00537600740310098
1.5 sec,0.00396,0.01418,0,-0.758278145695364,-2.50671879087339e-14,0,-0.00321080448151075
1.51 sec,0.00428,0.0146,0,-0.758278145695364,-2.50640979325423e-14,0,-0.00160199054620708
1.52 sec,0.00457,0.01483,0,-0.758278145695364,-2.5065724235801e-14,0,-0.000214367274498381
1.53 sec,0.00482,0.01487,0,-0.758278145695364,-2.5064856874063e-14,0,0.000913662743405952
1.54 sec,0.00502,0.01472,0,-0.758278145695364,-2.50653447650406e-14,0,0.00197940679381749
1.55 sec,0.00518,0.01439,0,-0.758278145695364,-2.50650737144975e-14,0,0.00235879946182152
1.56 sec,0.00528,0.01387,0,-0.758278145695364,-2.50652363448234e-14,0,0.00319742211582093
1.57 sec,0.00533,0.01318,0,-0.758278145695364,-2.50651279246061e-14,0,0.00395736447167148
1.58 sec,0.00533,0.01234,0,-0.758278145695364,-2.50651821347148e-14,0,0.00417747386590625
1.59 sec,0.00527,0.01137,0,-0.758278145695364,-2.50651821347148e-14,0,0.00467124541496619
1.6 sec,0.00516,0.0103,0,-0.758278145695364,-2.50651821347148e-14,0,0.00516804480458745
1.61 sec,0.005,0,0,-0.758278145695364,-2.50651821347148e-14,0,0.00616945836693336
1.62 sec,0.00478,0,0,-0.758278145695364,-2.50651821347148e-14,0,0.00694980349567446
1.63 sec,0.00456999999999999,0,-0.00168399999999996,-0.758278145695364,-0.00168399999985663,0,0.00832074552933222
1.64 sec,0.00425999999999999,0,0,-0.758278145695364,2.30323139033262e-13,0,0.00862923653608012
1.65 sec,0.00390999999999999,0,0,-0.758278145695364,-2.50852940850144e-14,0,0.0100180328674636
1.66 sec,0.00350999999999999,0,-3.75792730267221e-17,-0.758278145695364,-2.50920703485924e-14,0,0.0105642901185592
1.67 sec,0.00298,0,-0.00169242,-0.758278145695364,-0.00169241999985583,0,0.0122577859403287
1.68 sec,0.00249,0,-0.00169242,-0.758278145695364,-0.00169241999959915,0,0.0131811300347577
1.69 sec,0.00198,0,-0.001684,-0.758278145695364,-0.00168399999960002,0,0.0145356011631953
1.7 sec,0.00143,0,0,-0.758278145695364,2.30314031735013e-13,0,0.0150305864017742
1.71 sec,0.00087,0,-0.00169242,-0.758278145695364,-0.00169241999985584,0,0.017058341776667
1.72 sec,0.00028,0,-0.00169242,-0.758278145695364,-0.00169241999959915,0,0.0190241652157024
1.73 sec,0,0,-0.00171768,-0.758278145695364,-0.00171767999959666,0,0.0214932419296135
1.74 sec,0,0.0121,-0.00169242,-0.758278145695364,-0.00169241999959533,0,0.0228356185656152
1.75 sec,0,0.01613,-0.00171768,-0.758278145695364,-0.00171767999959665,0,0.025487102177437
1.76 sec,0,0.02109,-0.00171768,-0.758278145695364,-0.00171767999959281,0,0.0266551994938455
1.77 sec,0,0.02707,-0.00169242,-0.758278145695364,-0.00169241999959534,0,0.0305657839295581
1.78 sec,0,0.03416,-0.00171768,-0.758278145695364,-0.00171767999959664,0,0.036751236703258
1.79 sec,0,0.04242,-8.42e-05,-0.758278145695364,-8.41999997561629e-05,0,0.0500383550455252
1.8 sec,0,0.05193,-0.00170926,-0.758278145695364,-0.00170925999984138,0,0.0664703580905396
1.81 sec,0,0.06276,-0.00171768,-0.758278145695364,-0.00171767999959407,0,0.0822973749629263
1.82 sec,0,0.07496,-0.00010946,-0.758278145695364,-0.000109459999753647,0,0.0969482059007861
1.83 sec,0,0.08861,-0.00013472,-0.758278145695364,-0.000134719999995001,0,0.115614836602682
1.84 sec,0,0.10374,-0.00011788,-0.758278145695364,-0.000117879999992843,0,0.135955877731951
1.85 sec,0,0.12041,-0.00015998,-0.758278145695364,-0.000159979999991193,0,0.155183924421354
1.86 sec,0,0.13865,-0.00180188,-0.758278145695364,-0.00180187999982061,0,0.174910152459944
1.87 sec,0,0.15849,-0.00020208,-0.751544908940397,-0.000202079999058271,0,0.195711866908715
1.88 sec,0,0.175570000000001,-0.000218920000000001,-0.751544908940397,-0.000218919999299278,0,0.220629129079112
1.89 sec,0,0.198340000000001,-0.000277859999999749,-0.7448116708601,-0.000277859998617203,2.96207502969992e-16,0.249125775069191
1.9 sec,0,0.222740000000001,0.000277860000000001,-0.737330293718876,0.000277860002084167,0.0133400000000008,0.276492900040588
1.91 sec,0,0.248780000000001,0.00030312,-0.737330278174529,0.000303120001997177,0.0499500000000012,0.307601353704774
1.92 sec,0,0.28211,0.00031996,-0.737330230897124,0.000319960001991745,0.10407,0.340478055356753
1.93 sec,0,0.31168,0.00035364,-0.653163514778651,0.000353640010402528,0.14767,0.374172305192302
1.94 sec,0,0.34283,0.010943235,-0.64568109381514,0.0109432350100858,0.16754,0.404883232644951
1.95 sec,0,0.3755,0.011684195,-0.238315030781729,0.0116841950491426,0.18834,0.450898614881272
1.96 sec,0,0.40966,0.011709455,-0.238313189630913,0.0117094550490317,0.23787,0.480887728903695
1.97 sec,0,0.44526,0.011743135,-0.238295780051908,0.0117431350490224,0.30636,0.51560966376245
1.98 sec,0,0.48223,0.011759975,-0.0632247740387839,0.0117599750665189,0.38932,0.5336236967053
1.99 sec,0,0.52052,0.44669373,0.541650463094313,0.446693730078578,0.46544,0.568110728085792
2 sec,0,0.56005,0.44670204,0.630600241138219,0.44670204004145,0.50807,0.598587659581659
2.01 sec,0,0.592600000000002,0.496588830000007,0.676173211606414,0.496588830032292,0.537620000000002,0.640423302850984
2.02 sec,0,0.64255,0.524834975,0.738733818266411,0.524834975040854,0.59346,0.679527147859115
2.03 sec,0,0.676810000000002,0.604849980000007,0.727638305446581,0.604849980034037,0.634550000000003,0.72950035986358
2.04 sec,0,0.72912,0.616119335,0.786095671897192,0.616119335033787,0.70012,0.770341457730159
2.05 sec,0,0.77373,0.751684425,0.994716579602991,0.751684425042298,0.75566,0.823549213186253
2.06 sec,0,0.8191,0.76861692,0.909395608605778,0.768616920037515,0.80727,0.857541534155872
2.07 sec,0,0.86518,0.79036867,1.04901837296994,0.790368670045042,0.85644,0.907569817895593
2.08 sec,0,0.91185,0.892818765,1.04495607430833,0.89281876504067,0.90203,0.936878188984996
2.09 sec,0,0.95907,0.892789925,1.08840268364312,0.892789925040189,0.94772,0.982274875797076
2.1 sec,0,1.00675,0.983152215,1.15581229052929,0.983152215038919,0.99787,1.01944660812346
2.11 sec,0,1.05482,0.98876465,1.17490500803023,0.988764650039308,1.04965,1.06646753407846
2.12 sec,0,1.10319,1.067822415,1.25698061096968,1.06782241504038,1.1015,1.10802277892403
2.13 sec,0,1.15183,1.090343905,1.26448427705643,1.09034390503945,1.15305,1.16131552742771
2.14 sec,0,1.20066,1.158081075,1.33328064203907,1.15808107503873,1.20312,1.20516240027728
2.15 sec,0,1.24964,1.19732561,1.39684346493843,1.19732561004112,1.25236,1.25813471215966
2.16 sec,0,1.29871,1.25960337,1.4011527785481,1.25960337003715,1.30116,1.29905056034781
2.17 sec,0,1.34785,1.30479087,1.49076923861437,1.30479087003794,1.34896,1.35101245961865
2.18 sec,0,1.39701,1.338681495,1.47082361596507,1.33868149503822,1.39455,1.40222558393721
2.19 sec,0,1.44616,1.389515625,1.51779379579418,1.38951562503778,1.44032,1.46909279688596
2.2 sec,0,1.49528,1.44035335588454,1.55017392040024,1.44035335592292,1.48879,1.52594262206237
2.21 sec,0,1.54435,1.48554087,1.56596541632987,1.48554087003739,1.53857,1.59011427982974
2.22 sec,0,1.59336,1.536375,1.63439228357434,1.53637500003768,1.5892,1.63182436073244
2.23 sec,0,1.64231,1.59850962,1.67542628715588,1.59850962003289,1.64013,1.68268053860737
2.24 sec,0,1.6912,1.6606404336942,1.69133777318011,1.66064043371518,1.69006,1.716547648588
2.25 sec,0,1.74002,1.69453125,1.73351848607607,1.69453125001357,1.7405,1.75900175398517
2.26 sec,0,1.77913,1.73971875,1.77189858452069,1.73971875000932,1.78218,1.8024985427969
2.27 sec,0,1.83751,1.796203125,1.8448863025119,1.79620312500828,1.84646,1.85900078560525
2.28 sec,0,1.87659,1.8526875,1.89994022221067,1.85268750000762,1.89255,1.90788663474337
2.29 sec,0,1.93492,1.91482162367813,1.94988102901817,1.91482162368376,1.96106,1.96749174816087
2.3 sec,0,1.974,1.96000911196553,1.99323139084344,1.96000911197014,2.0014,2.00880676681272
2.31 sec,0,2.0324,2.00519712,2.04258445229956,2.0051971200048,2.06018,2.05847943407751
2.32 sec,0,2.08122,2.067328125,2.10603684695767,2.06732812500495,2.11428,2.09777230675545
2.33 sec,0,2.13014,2.1238125,2.14645636472868,2.12381250000318,2.16963,2.14294915912359
2.34 sec,0,2.17916,2.18594712,2.20982877988653,2.18594712000287,2.22379,2.19041477269298
2.35 sec,0,2.22833,2.225484375,2.25744394724398,2.22548437500361,2.2779,2.2456923290265
2.36 sec,0,2.27766,2.27632212,2.31392865349049,2.27632212000426,2.33147,2.29504958077683
2.37 sec,0,2.32721,2.34975,2.36906003748078,2.34975000000242,2.38699,2.35451866473358
2.38 sec,0,2.37688,2.400587745,2.4274990256036,2.40058774500288,2.44768,2.40793055982123
2.39 sec,0,2.42683,2.440125,2.4721767741588,2.44012500000339,2.51175,2.46087795772743
2.4 sec,0,2.47699,2.519203125,2.54365442593865,2.51920312500264,2.58036,2.51170579077641
2.41 sec,0,2.52741,2.59263462,2.61196620771723,2.592634620002,2.64667,2.56593768503932
2.42 sec,0,2.57809,2.649118995,2.67582847374561,2.64911899500266,2.7027,2.6196326444488
2.43 sec,0,2.62903,2.70560337,2.72563536818137,2.70560337000192,2.75488,2.67395548743802
2.44 sec,0,2.68023,2.76208544680521,2.77356440219239,2.76208544680625,2.80559,2.72933332072457
2.45 sec,0,2.73168,2.80162266890824,2.81021856498644,2.80162266890901,2.8565,2.78871293615247
2.46 sec,0,2.7834,2.84681013130999,2.85377116639448,2.84681013131061,2.91129,2.8407518199179
2.47 sec,0,2.83535,2.94283510292067,2.93847799059019,2.94283510292017,2.96667,2.89563644140042
2.48 sec,0,2.88753,2.98802235841868,2.99580191715381,2.98802235841951,3.01985,2.94510895382352
2.49 sec,0,2.93993,3.01626249773634,3.03546689814398,3.01626249773815,3.07259,2.99868455410823
2.5 sec,0,2.99251,3.05580310290263,3.0922564802361,3.05580310290599,3.12734,3.04895901011128
2.51 sec,0,3.03481,3.14052732998971,3.14690631392315,3.14052732998977,3.16969,3.09752246557563
2.52 sec,0,3.09817,3.17441765794019,3.18602682707481,3.17441765794124,3.22271,3.14343195968348
2.53 sec,0,3.14068,3.219609375,3.23474086655842,3.2196093750013,3.25611,3.19540672586006
2.54 sec,0,3.20429,3.24219775526467,3.28192900791534,3.24219775526833,3.3106,3.24519137082879
2.55 sec,0,3.24692,3.28173825703639,3.33104411544943,3.28173825704049,3.35016,3.29445364968333
2.56 sec,0,3.31064,3.372118995,3.37914079338654,3.37211899499962,3.42143,3.3370221295333
2.57 sec,0,3.36381,3.42294550533802,3.43789421916934,3.42294550533935,3.48393,3.39551871802438
2.58 sec,0,3.41695,3.49072585045559,3.49147597525811,3.49072585045529,3.53778,3.44862047538765
2.59 sec,0,3.47002,3.5246152676337,3.53979302832027,3.5246152676352,3.59035,3.49546074579524
2.6 sec,0,3.52299,3.6036919533459,3.59399504108367,3.60369195334452,3.64705,3.54504456810342
2.61 sec,0,3.57584,3.6432312990307,3.64637375587365,3.64323129903129,3.703,3.59495661558119
2.62 sec,0,3.62853,3.69971355463262,3.69817036136298,3.69971355463237,3.75462,3.6486920342556
2.63 sec,0,3.68104,3.76184278351952,3.74888840317273,3.76184278351827,3.80354,3.69991597880617
2.64 sec,0,3.73335,3.79573104859517,3.79570818617834,3.79573104859558,3.84889,3.74294705863241
2.65 sec,0,3.78544,3.84656603180192,3.83761518823827,3.84656603180103,3.89454,3.80442593512309
2.66 sec,0,3.8373,3.87480370876492,3.88550426324695,3.87480370876629,3.94526,3.85624593128643
2.67 sec,0,3.88892,3.94258180121069,3.93307063425692,3.94258180120938,3.99824,3.90090593785236
2.68 sec,0,3.94029,3.982150245,3.98119747378752,3.98215024500024,4.05233,3.94479290194856
2.69 sec,0,3.99139,4.055578125,4.03731620975556,4.05557812499821,4.10631,4.0007000080797
2.7 sec,0,4.04224,4.10072824063202,4.08194873870861,4.10072824063081,4.15755,4.04779787009262
2.71 sec,0,4.09283,4.15156299966668,4.13412947192135,4.15156299966564,4.20893,4.09881343328513
2.72 sec,0,4.14318,4.185493995,4.1810224143413,4.18549399500022,4.26362,4.13838442200741
2.73 sec,0,4.1933,4.247625,4.23477833927777,4.24762499999889,4.31855,4.19888884464125
2.74 sec,0,4.24319,4.30975962,4.29123892674934,4.30975961999865,4.37086,4.25167674172676
2.75 sec,0,4.29288,4.34924487469272,4.33581058154487,4.34924487469213,4.42268,4.29605247439548
2.76 sec,0,4.33259,4.41137657257128,4.38537389410512,4.41137657256923,4.46492,4.3380940235419
2.77 sec,0,4.39172,4.46791587,4.44005420017322,4.4679158699983,4.52833,4.39120207141857
2.78 sec,0,4.43118,4.51875,4.49726714551921,4.51874999999904,4.57112,4.44755610693144
2.79 sec,0,4.49001,4.56952878282221,4.54694439351636,4.56952878282088,4.63415,4.49577156147318
2.8 sec,0,4.52933,4.62036225690068,4.5938449473957,4.62036225689902,4.67372,4.53092507480292
