time,veh_u,veh_v,model_TCN_lon_129.pt
1.42,0.0,0.0,0.005124390125274658
1.43,0.0,0.0,0.005690768361091614
1.44,0.0,0.0,0.006371855735778809
1.45,0.0,0.0,0.006837375462055206
1.46,0.0,0.0,0.008317053318023682
1.47,0.0,0.0,0.00838278979063034
1.48,0.0,0.00119,0.009717583656311035
1.49,0.0,0.00148,0.010603860020637512
1.5,0.0,0.00176,0.011999756097793579
1.51,0.01075,0.00204,0.012977547943592072
1.52,0.01388,0.00229,0.014543496072292328
1.53,0.01735,0.00253,0.01743229478597641
1.54,0.02119,0.00274,0.02034267783164978
1.55,0.02541,0.00292,0.02437422424554825
1.56,0.03003,0.00306,0.027449563145637512
1.57,0.03506,0.00317,0.032590351998806
1.58,0.04053,0.00324,0.03890056163072586
1.59,0.04644,0.00327,0.04517122358083725
1.6,0.05281,0.00325,0.051666922867298126
1.61,0.05966,0.00318,0.058133259415626526
1.62,0.067,0.00307,0.06431704759597778
1.63,0.07326,0.00295,0.07430942356586456
1.64,0.08152,0.00276,0.08065322041511536
1.65,0.09031,0.00253,0.09354373812675476
1.66,0.09963,0.00226,0.10211712121963501
1.67,0.11151,0.00188,0.11868347227573395
1.68,0.12204,0.00154,0.13422450423240662
1.69,0.13313,0.00116,0.1532878577709198
1.7,0.14479,0.0,0.16715124249458313
1.71,0.15701,0.0,0.1874772012233734
1.72,0.1698,0.0,0.19795691967010498
1.73,0.18316,0.0,0.21410533785820007
1.74,0.19708,0.0,0.22288057208061218
1.75,0.21157,0.0,0.23820076882839203
1.76,0.22662,0.0,0.24771611392498016
1.77,0.24222,0.0,0.2644079923629761
1.78,0.25836,0.0,0.27335506677627563
1.79,0.27503,0.0,0.28877270221710205
1.8,0.29223,0.0,0.3004867434501648
1.81,0.30993,0.0,0.32186830043792725
1.82,0.32814,0.0,0.3392425775527954
1.83,0.34682,0.0,0.35481196641921997
1.84,0.36598,0.0,0.3650731146335602
1.85,0.38558,0.0,0.3994635343551636
1.86,0.40562,0.0,0.4118225574493408
1.87,0.42608,0.0,0.44023656845092773
1.88,0.44277,0.0,0.45228469371795654
1.89,0.46393,0.0,0.4757087230682373
1.9,0.48545,0.0,0.501176655292511
1.91,0.50732,0.0,0.5182346105575562
1.92,0.53394,0.0,0.5377876162528992
1.93,0.55651,0.0,0.5588688254356384
1.94,0.57937,0.0,0.5812169909477234
1.95,0.60249,0.0,0.6027786731719971
1.96,0.62587,0.0,0.6235395073890686
1.97,0.6495,0.0,0.649823009967804
1.98,0.67335,0.0,0.6729241609573364
1.99,0.69741,0.0,0.6955460906028748
2.0,0.72168,0.0,0.7118062973022461
2.01,0.74128,0.0,0.7356193661689758
2.02,0.77076,0.0,0.7619107365608215
2.03,0.79064,0.0,0.782133162021637
2.04,0.82052,0.0,0.8077165484428406
2.05,0.84564,0.0,0.8302395939826965
2.06,0.87091,0.0,0.8578773736953735
2.07,0.89633,0.0,0.8734644055366516
2.08,0.92189,0.0,0.8967846035957336
2.09,0.9476,0.0,0.9256375432014465
2.1,0.97344,0.0,0.9549608826637268
2.11,0.99943,0.0,0.982189953327179
2.12,1.02555,0.0,1.0079717636108398
2.13,1.05182,0.0,1.0350010395050049
2.14,1.07824,0.0,1.0647220611572266
2.15,1.1048,0.0,1.0942907333374023
2.16,1.1315,0.0,1.1161565780639648
2.17,1.15836,0.0,1.1463912725448608
2.18,1.18537,0.0,1.1768234968185425
2.19,1.21254,0.0,1.2083712816238403
2.2,1.23987,0.0,1.2335383892059326
2.21,1.26736,0.0,1.266508936882019
2.22,1.29501,0.0,1.2927881479263306
2.23,1.32282,0.0,1.3231704235076904
2.24,1.3508,0.0,1.345177412033081
2.25,1.37894,0.0,1.3804779052734375
2.26,1.40163,0.0,1.4079868793487549
2.27,1.43572,0.0,1.4411542415618896
2.28,1.45867,0.0,1.4649158716201782
2.29,1.49313,0.0,1.497748613357544
2.3,1.51633,0.0,1.5219688415527344
2.31,1.55116,0.0,1.5573455095291138
2.32,1.5804,0.0,1.5855357646942139
2.33,1.60977,0.0,1.6207047700881958
2.34,1.63928,0.0,1.6496243476867676
2.35,1.6689,0.0,1.6868194341659546
2.36,1.69865,0.0,1.7116317749023438
2.37,1.7285,0.0,1.747890830039978
2.38,1.75845,0.0,1.772647500038147
2.39,1.7885,0.0,1.8091998100280762
2.4,1.81865,0.0,1.8374476432800293
2.41,1.84882,0.0,1.8701741695404053
2.42,1.87908,0.0,1.9019505977630615
2.43,1.90939,0.0,1.9312301874160767
2.44,1.93975,0.0,1.957850694656372
2.45,1.97014,0.0,1.9913817644119263
2.46,2.00055,0.0,2.011510133743286
2.47,2.03098,0.0,2.048227071762085
2.48,2.06142,0.0,2.0769712924957275
2.49,2.09185,0.0,2.109464645385742
2.5,2.12228,0.0,2.136047601699829
2.51,2.14668,0.0,2.162353038787842
2.52,2.18308,0.0,2.190791130065918
2.53,2.20744,0.0,2.219545602798462
2.54,2.24377,0.0,2.244249105453491
2.55,2.26807,0.0,2.2779550552368164
2.56,2.3043,0.0,2.3093130588531494
2.57,2.3345,0.0,2.3391497135162354
2.58,2.36464,0.0,2.3660478591918945
2.59,2.39474,0.0,2.3948476314544678
2.6,2.42478,0.0,2.4238133430480957
2.61,2.45476,0.0,2.451354503631592
2.62,2.48469,0.0,2.4797680377960205
2.63,2.51456,0.0,2.5151050090789795
2.64,2.54437,0.0,2.543738603591919
2.65,2.57413,0.0,2.5711963176727295
2.66,2.60382,0.0,2.5998356342315674
2.67,2.63346,0.0,2.627117395401001
2.68,2.66305,0.0,2.6562693119049072
2.69,2.69258,0.0,2.684588670730591
2.7,2.72206,0.0,2.713960886001587
2.71,2.75148,0.0,2.7452406883239746
2.72,2.78085,0.0,2.7768142223358154
2.73,2.81017,0.0,2.803222417831421
2.74,2.83944,0.0,2.8293368816375732
2.75,2.86867,0.0,2.861762762069702
2.76,2.89206,0.0,2.888639450073242
2.77,2.92697,0.0,2.9190967082977295
2.78,2.95029,0.0,2.945401668548584
2.79,2.98509,0.0,2.9794514179229736
2.8,3.00836,0.0,3.00822377204895
2.81,3.04304,0.0,3.036677598953247
2.82,3.07194,0.0,3.066047430038452
2.83,3.1008,0.0,3.0965774059295654
2.84,3.12961,0.0,3.1230692863464355
2.85,3.15837,0.0,3.152089834213257
2.86,3.18707,0.0,3.1834936141967773
2.87,3.21573,0.0,3.2155039310455322
2.88,3.24434,0.0,3.243614435195923
2.89,3.27287,0.0,3.271733045578003
2.9,3.30137,0.0,3.3013718128204346
2.91,3.32977,0.0,3.3321282863616943
2.92,3.35813,0.0,3.3589160442352295
2.93,3.38641,0.0,3.3871030807495117
2.94,3.41462,0.0,3.414402484893799
2.95,3.44276,0.0,3.441762924194336
2.96,3.47081,0.0,3.4659624099731445
2.97,3.49878,0.0,3.496917486190796
2.98,3.52667,0.0,3.527946710586548
2.99,3.55446,0.0,3.557223081588745
3.0,3.58218,0.0,3.5780789852142334
3.01,3.60431,0.0,3.603891134262085
3.02,3.63729,0.0,3.6373894214630127
3.03,3.65929,0.0,3.662147283554077
3.04,3.69202,0.0,3.6860697269439697
3.05,3.71387,0.0,3.712596893310547
3.06,3.74636,0.0,3.7443222999572754
3.07,3.76803,0.0,3.773193120956421
3.08,3.8003,0.0,3.798156261444092
3.09,3.82713,0.0,3.8214826583862305
3.1,3.85386,0.0,3.852696180343628
3.11,3.8805,0.0,3.878373861312866
3.12,3.90705,0.0,3.903923273086548
3.13,3.93353,0.0,3.9329674243927
3.14,3.95992,0.0,3.958343267440796
3.15,3.98624,0.0,3.9875643253326416
3.16,4.0125,0.0,4.010251045227051
3.17,4.03869,0.0,4.036312580108643
3.18,4.06483,0.0,4.063702583312988
3.19,4.09092,0.0,4.087356090545654
3.2,4.11698,0.0,4.110891819000244
3.21,4.14299,0.0,4.1390910148620605
3.22,4.16898,0.0,4.1666059494018555
3.23,4.19495,0.0,4.193809986114502
3.24,4.2209,0.0,4.213944435119629
3.25,4.24684,0.0,4.238551616668701
3.26,4.26764,0.0,4.2641754150390625
3.27,4.29872,0.0,4.292455196380615
3.28,4.31952,0.0,4.315263748168945
3.29,4.35061,0.0,4.344069480895996
3.3,4.37145,0.0,4.366912364959717
3.31,4.40256,0.0,4.396613597869873
3.32,4.42339,0.0,4.419416904449463
3.33,4.45455,0.0,4.445497035980225
3.34,4.48058,0.0,4.469480037689209
3.35,4.50661,0.0,4.49799108505249
3.36,4.53265,0.0,4.521708965301514
3.37,4.5587,0.0,4.551085948944092
3.38,4.58476,0.0,4.571688652038574
3.39,4.61081,0.0,4.602405548095703
3.4,4.63686,0.0,4.624428749084473
3.41,4.66289,0.0,4.65080451965332
3.42,4.68891,0.0,4.672613620758057
3.43,4.7149,0.0,4.6989426612854
3.44,4.74085,0.0,4.7235212326049805
3.45,4.76676,0.0,4.752501010894775
3.46,4.79263,0.0,4.776324272155762
3.47,4.81843,0.0,4.805340766906738
3.48,4.84417,0.0,4.828859806060791
3.49,4.86984,0.0,4.856288433074951
3.5,4.89543,0.0,4.876541614532471
3.51,4.91588,0.0,4.904037952423096
3.52,4.94633,0.0,4.92842435836792
3.53,4.96664,0.0,4.956362724304199
3.54,4.99685,0.0,4.978908538818359
3.55,5.01699,0.0,5.005377769470215
3.56,5.04694,0.0,5.034212112426758
3.57,5.0669,0.0,5.059927463531494
3.58,5.09659,0.0,5.0841546058654785
3.59,5.12124,0.0,5.110356330871582
3.6,5.14579,0.0,5.135061740875244
3.61,5.17025,0.0,5.162983417510986
3.62,5.19458,0.0,5.186448574066162
3.63,5.21882,0.0,5.2119035720825195
3.64,5.24297,0.0,5.238497734069824
3.65,5.26705,0.0,5.264074802398682
3.66,5.29104,0.0,5.290976524353027
3.67,5.31497,0.0,5.318829536437988
3.68,5.33885,0.0,5.339477062225342
3.69,5.36268,0.0,5.36580753326416
3.7,5.38648,0.0,5.393653392791748
3.71,5.41026,0.0,5.4174394607543945
3.72,5.43403,0.0,5.440925121307373
3.73,5.4578,0.0,5.4667887687683105
3.74,5.48158,0.0,5.495977878570557
3.75,5.50539,0.0,5.524393558502197
3.76,5.52451,0.0,5.543722152709961
3.77,5.55313,0.0,5.573623180389404
3.78,5.57233,0.0,5.595328330993652
3.79,5.6011,0.0,5.621251583099365
3.8,5.62043,0.0,5.644113063812256
3.81,5.64937,0.0,5.673065662384033
3.82,5.66883,0.0,5.702589511871338
3.83,5.698,0.0,5.7282795906066895
3.84,5.72247,0.0,5.749665260314941
3.85,5.74703,0.0,5.775726318359375
3.86,5.7717,0.0,5.801388263702393
3.87,5.79648,0.0,5.827783107757568
3.88,5.82138,0.0,5.851463794708252
3.89,5.84635,0.0,5.876993179321289
3.9,5.87144,0.0,5.90519380569458
3.91,5.89665,0.0,5.932334899902344
3.92,5.92191,0.0,5.953718662261963
3.93,5.94729,0.0,5.979300498962402
3.94,5.97275,0.0,6.008083820343018
3.95,5.99829,0.0,6.03425931930542
3.96,6.02389,0.0,6.0535383224487305
3.97,6.04957,0.0,6.079996585845947
3.98,6.0753,0.0,6.10886812210083
3.99,6.10109,0.0,6.136336803436279
4.0,6.12693,0.0,6.159796237945557
4.01,6.1528,0.0,6.186043739318848
4.02,6.17357,0.0,6.209134101867676
4.03,6.19949,0.0,6.235262393951416
4.04,6.23059,0.0,6.2603607177734375
4.05,6.25656,0.0,6.286219596862793
4.06,6.27738,0.0,6.309968948364258
4.07,6.30337,0.0,6.338907718658447
4.08,6.33451,0.0,6.363614559173584
4.09,6.3605,0.0,6.389735698699951
4.1,6.38648,0.0,6.414365291595459
4.11,6.41246,0.0,6.442036151885986
4.12,6.43842,0.0,6.464920520782471
4.13,6.46438,0.0,6.488945484161377
4.14,6.49033,0.0,6.51376485824585
4.15,6.51627,0.0,6.540432453155518
4.16,6.54219,0.0,6.569023609161377
4.17,6.5681,0.0,6.593175411224365
4.18,6.59399,0.0,6.620599746704102
4.19,6.61987,0.0,6.649165630340576
4.2,6.64573,0.0,6.669834613800049
4.21,6.67158,0.0,6.691932201385498
4.22,6.69741,0.0,6.7188005447387695
4.23,6.72322,0.0,6.746170520782471
4.24,6.74901,0.0,6.774198055267334
4.25,6.77478,0.0,6.80142068862915
4.26,6.80053,0.0,6.825528144836426
4.27,6.82115,0.0,6.854167461395264
4.28,6.85195,0.0,6.874751091003418
4.29,6.87762,0.0,6.89850378036499
4.3,6.90326,0.0,6.926375865936279
4.31,6.92379,0.0,6.9497904777526855
4.32,6.95443,0.0,6.975543975830078
4.33,6.97996,0.0,7.001310348510742
4.34,7.00545,0.0,7.03103494644165
4.35,7.02587,0.0,7.057884693145752
4.36,7.05631,0.0,7.078388690948486
4.37,7.08167,0.0,7.102383136749268
4.38,7.10698,0.0,7.132300853729248
4.39,7.13224,0.0,7.155715465545654
4.4,7.15745,0.0,7.178995609283447
4.41,7.18261,0.0,7.207737922668457
4.42,7.20772,0.0,7.234731674194336
4.43,7.23278,0.0,7.259316444396973
4.44,7.2578,0.0,7.2811102867126465
4.45,7.28277,0.0,7.310186862945557
4.46,7.3077,0.0,7.339762210845947
4.47,7.33259,0.0,7.360448837280273
4.48,7.35745,0.0,7.384507179260254
4.49,7.38228,0.0,7.415679931640625
4.5,7.40708,0.0,7.4355268478393555
4.51,7.43186,0.0,7.464219570159912
4.52,7.45172,0.0,7.483936786651611
4.53,7.48141,0.0,7.5145792961120605
4.54,7.50618,0.0,7.538414001464844
4.55,7.53096,0.0,7.563521862030029
4.56,7.55084,0.0,7.586242198944092
4.57,7.58058,0.0,7.615226745605469
4.58,7.60544,0.0,7.638744354248047
4.59,7.63033,0.0,7.667047023773193
4.6,7.65031,0.0,7.686590671539307
4.61,7.68025,0.0,7.716683864593506
4.62,7.7053,0.0,7.744485855102539
4.63,7.73041,0.0,7.766600131988525
4.64,7.75558,0.0,7.794369220733643
4.65,7.78083,0.0,7.823879241943359
4.66,7.80614,0.0,7.845456600189209
4.67,7.83154,0.0,7.875912189483643
4.68,7.85701,0.0,7.8915581703186035
4.69,7.88256,0.0,7.927738666534424
4.7,7.90818,0.0,7.952341556549072
4.71,7.93388,0.0,7.9709343910217285
4.72,7.95964,0.0,8.001901626586914
4.73,7.98548,0.0,8.028948783874512
4.74,8.01137,0.0,8.049637794494629
4.75,8.03732,0.0,8.080711364746094
4.76,8.06332,0.0,8.10085391998291
4.77,8.0842,0.0,8.130149841308594
4.78,8.11544,0.0,8.155534744262695
4.79,8.14154,0.0,8.171639442443848
4.8,8.16765,0.0,8.207731246948242
4.81,8.1886,0.0,8.231942176818848
4.82,8.21989,0.0,8.258336067199707
4.83,8.246,0.0,8.28654956817627
4.84,8.27206,0.0,8.304864883422852
4.85,8.29294,0.0,8.331855773925781
4.86,8.32408,0.0,8.363186836242676
4.87,8.35001,0.0,8.38249397277832
4.88,8.37589,0.0,8.410584449768066
4.89,8.40166,0.0,8.436156272888184
4.9,8.42737,0.0,8.462262153625488
4.91,8.45296,0.0,8.49135971069336
4.92,8.47847,0.0,8.510011672973633
4.93,8.50387,0.0,8.538168907165527
4.94,8.52915,0.0,8.565646171569824
4.95,8.55431,0.0,8.586600303649902
4.96,8.57936,0.0,8.610190391540527
4.97,8.60428,0.0,8.636733055114746
4.98,8.62908,0.0,8.663905143737793
4.99,8.65376,0.0,8.684582710266113
5.0,8.67832,0.0,8.708815574645996
5.01,8.70275,0.0,8.736385345458984
5.02,8.72226,0.0,8.764365196228027
5.03,8.75129,0.0,8.782692909240723
5.04,8.7754,0.0,8.80702018737793
5.05,8.79941,0.0,8.836426734924316
5.06,8.8186,0.0,8.858650207519531
5.07,8.8472,0.0,8.879539489746094
5.08,8.87098,0.0,8.905008316040039
5.09,8.89471,0.0,8.928141593933105
5.1,8.9137,0.0,8.951851844787598
5.11,8.94204,0.0,8.980352401733398
5.12,8.96566,0.0,8.999902725219727
5.13,8.98928,0.0,9.032269477844238
5.14,9.01289,0.0,9.048075675964355
5.15,9.03651,0.0,9.0746431350708
5.16,9.06016,0.0,9.098042488098145
5.17,9.08384,0.0,9.12049674987793
5.18,9.10755,0.0,9.146110534667969
5.19,9.13133,0.0,9.177108764648438
5.2,9.15515,0.0,9.194262504577637
5.21,9.17904,0.0,9.223921775817871
5.22,9.203,0.0,9.246484756469727
5.23,9.22703,0.0,9.26879596710205
5.24,9.25113,0.0,9.286870002746582
5.25,9.27531,0.0,9.312603950500488
5.26,9.29955,0.0,9.337170600891113
5.27,9.31904,0.0,9.362187385559082
5.28,9.34825,0.0,9.385146141052246
5.29,9.37269,0.0,9.412534713745117
5.3,9.39718,0.0,9.43307113647461
5.31,9.41684,0.0,9.458687782287598
5.32,9.44628,0.0,9.468823432922363
5.33,9.47086,0.0,9.50343132019043
5.34,9.49545,0.0,9.525938034057617
5.35,9.51517,0.0,9.552446365356445
5.36,9.5446,0.0,9.571749687194824
5.37,9.56913,0.0,9.601189613342285
5.38,9.59361,0.0,9.621209144592285
5.39,9.61801,0.0,9.650443077087402
5.4,9.64235,0.0,9.65788745880127
5.41,9.66656,0.0,9.69090747833252
5.42,9.69067,0.0,9.708964347839355
5.43,9.71464,0.0,9.740654945373535
5.44,9.73847,0.0,9.758398056030273
5.45,9.76215,0.0,9.779905319213867
5.46,9.78564,0.0,9.811553001403809
5.47,9.80896,0.0,9.83240032196045
5.48,9.83208,0.0,9.837811470031738
5.49,9.855,0.0,9.876214027404785
5.5,9.87771,0.0,9.897351264953613
5.51,9.9002,0.0,9.91325855255127
5.52,9.91808,0.0,9.934955596923828
5.53,9.94454,0.0,9.954150199890137
5.54,9.96638,0.0,9.983260154724121
5.55,9.988,0.0,10.005854606628418
5.56,10.00518,0.0,10.007540702819824
5.57,10.03061,0.0,10.044548034667969
5.58,10.05161,0.0,10.063735008239746
5.59,10.07242,0.0,10.082426071166992
5.6,10.08897,0.0,10.10666561126709
5.61,10.11349,0.0,10.12464714050293
5.62,10.13378,0.0,10.151946067810059
5.63,10.15393,0.0,10.176133155822754
5.64,10.17395,0.0,10.1759614944458
5.65,10.19385,0.0,10.211179733276367
5.66,10.21365,0.0,10.22627067565918
5.67,10.23337,0.0,10.23965835571289
5.68,10.25302,0.0,10.271106719970703
5.69,10.27261,0.0,10.285540580749512
5.7,10.29217,0.0,10.317156791687012
5.71,10.31171,0.0,10.33128833770752
5.72,10.33124,0.0,10.33668327331543
5.73,10.35077,0.0,10.37132740020752
5.74,10.37032,0.0,10.38067626953125
5.75,10.38991,0.0,10.40326976776123
5.76,10.40953,0.0,10.426854133605957
5.77,10.4253,0.0,10.441338539123535
5.78,10.44893,0.0,10.46845531463623
5.79,10.46873,0.0,10.486273765563965
5.8,10.48859,0.0,10.491325378417969
5.81,10.50456,0.0,10.524333000183105
5.82,10.52853,0.0,10.53343391418457
5.83,10.54861,0.0,10.556404113769531
5.84,10.56876,0.0,10.579550743103027
5.85,10.58497,0.0,10.596590995788574
5.86,10.60927,0.0,10.627330780029297
5.87,10.62962,0.0,10.638331413269043
5.88,10.65003,0.0,10.653196334838867
5.89,10.67047,0.0,10.681875228881836
5.9,10.69097,0.0,10.688898086547852
5.91,10.71149,0.0,10.720162391662598
5.92,10.73203,0.0,10.731474876403809
5.93,10.7526,0.0,10.759790420532227
5.94,10.77316,0.0,10.773361206054688
5.95,10.79373,0.0,10.78633975982666
5.96,10.81428,0.0,10.811102867126465
5.97,10.8348,0.0,10.833468437194824
5.98,10.8553,0.0,10.846659660339355
5.99,10.87575,0.0,10.876715660095215
6.0,10.89617,0.0,10.884675025939941
6.01,10.91652,0.0,10.911150932312012
6.02,10.93279,0.0,10.922849655151367
6.03,10.95704,0.0,10.942638397216797
6.04,10.97719,0.0,10.962640762329102
6.05,10.99728,0.0,10.988460540771484
6.06,11.01332,0.0,11.000164985656738
6.07,11.03722,0.0,11.026006698608398
6.08,11.05707,0.0,11.040023803710938
6.09,11.07684,0.0,11.068642616271973
6.1,11.09262,0.0,11.079366683959961
6.11,11.11614,0.0,11.0983247756958
6.12,11.13568,0.0,11.122567176818848
6.13,11.15514,0.0,11.132672309875488
6.14,11.17069,0.0,11.145310401916504
6.15,11.19386,0.0,11.17689323425293
6.16,11.21311,0.0,11.188458442687988
6.17,11.23231,0.0,11.214755058288574
6.18,11.25145,0.0,11.23901081085205
6.19,11.27054,0.0,11.248595237731934
6.2,11.28957,0.0,11.27334213256836
6.21,11.30856,0.0,11.27866268157959
6.22,11.3275,0.0,11.297992706298828
6.23,11.3464,0.0,11.327482223510742
6.24,11.36526,0.0,11.332165718078613
6.25,11.38408,0.0,11.36137866973877
6.26,11.40286,0.0,11.384943962097168
6.27,11.41788,0.0,11.397346496582031
6.28,11.44031,0.0,11.424943923950195
6.29,11.45899,0.0,11.426297187805176
6.3,11.47763,0.0,11.454758644104004
6.31,11.49254,0.0,11.482305526733398
6.32,11.5148,0.0,11.48685073852539
6.33,11.53332,0.0,11.513225555419922
6.34,11.55181,0.0,11.536116600036621
6.35,11.5666,0.0,11.545662879943848
6.36,11.58866,0.0,11.573473930358887
6.37,11.60702,0.0,11.569548606872559
6.38,11.62533,0.0,11.599044799804688
6.39,11.63997,0.0,11.61945915222168
6.4,11.66181,0.0,11.631603240966797
6.41,11.67998,0.0,11.647783279418945
6.42,11.69809,0.0,11.683573722839355
6.43,11.71615,0.0,11.689841270446777
6.44,11.73415,0.0,11.713517189025879
6.45,11.7521,0.0,11.718782424926758
