time,veh_u,veh_v,model_TCN_lon_129.pt
0.57,0.0,0.0,-0.0021995678544044495
0.58,0.0,0.0,-0.0017547160387039185
0.59,0.0,0.0,-0.002406701445579529
0.6,0.0,0.0,-0.0016028136014938354
0.61,0.0,0.0,-0.002218008041381836
0.62,0.0,0.0,-0.0024767816066741943
0.63,0.0,0.0,-0.002849891781806946
0.64,0.0,0.0,-0.0028514713048934937
0.65,0.0,0.0,-0.0023705437779426575
0.66,0.0,0.00118,-0.0035916417837142944
0.67,0.0,0.00162,-0.0032412707805633545
0.68,0.0,0.00204,-0.004134610295295715
0.69,0.0,0.00237,-0.0039002448320388794
0.7,0.0,0.00277,-0.0051767826080322266
0.71,0.0,0.00321,-0.0048738569021224976
0.72,0.0,0.00354,-0.005350098013877869
0.73,0.0,0.00384,-0.0063286274671554565
0.74,0.0,0.00409,-0.006106629967689514
0.75,0.0,0.00429,-0.0074471235275268555
0.76,0.0,0.00445,-0.007798716425895691
0.77,0.0,0.00455,-0.008183181285858154
0.78,0.0,0.00459,-0.008369028568267822
0.79,0.0,0.00457,-0.008233711123466492
0.8,0.0,0.00448,-0.00897003710269928
0.81,0.0,0.00433,-0.008552506566047668
0.82,0.0,0.00416,-0.009389027953147888
0.83,0.0,0.0039,-0.009546488523483276
0.84,0.0,0.00349,-0.009627163410186768
0.85,0.0,0.00309,-0.00872376561164856
0.86,0.0,0.00263,-0.009278655052185059
0.87,0.0,0.00211,-0.009607180953025818
0.88,0.0,0.00154,-0.008641108870506287
0.89,0.0,0.0,-0.008244261145591736
0.9,0.0,0.0,-0.008494153618812561
0.91,0.0,0.0,-0.008272409439086914
0.92,0.0,0.0,-0.008077040314674377
0.93,0.0,0.0,-0.0077960193157196045
0.94,0.0,0.0,-0.00712960958480835
0.95,0.0,0.0,-0.007314339280128479
0.96,0.0,0.0,-0.0061465054750442505
0.97,0.0,0.0,-0.006569340825080872
0.98,0.0,0.0,-0.006454482674598694
0.99,0.0,0.0,-0.006072059273719788
1.0,0.0,0.0,-0.0059626102447509766
1.01,0.0,0.0,-0.005322620272636414
1.02,0.0,0.0,-0.005578279495239258
1.03,0.0,0.0,-0.005424961447715759
1.04,0.0,0.0,-0.005242004990577698
1.05,0.0,0.0,-0.004908502101898193
1.06,0.0,0.0,-0.004791229963302612
1.07,0.0,0.0,-0.004867777228355408
1.08,0.0,0.0,-0.004891619086265564
1.09,0.0,0.0,-0.003927871584892273
1.1,0.0,0.0,-0.00472627580165863
1.11,0.0,0.0,-0.004854857921600342
1.12,0.0,0.0,-0.0036396831274032593
1.13,0.0,0.0,-0.004864349961280823
1.14,0.0,0.0,-0.005029663443565369
1.15,0.0,0.0,-0.004876941442489624
1.16,0.0,0.0,-0.005203351378440857
1.17,0.0,0.0,-0.005595415830612183
1.18,0.0,0.0,-0.005865633487701416
1.19,0.0,0.0,-0.005294337868690491
1.2,0.0,0.0,-0.006009891629219055
1.21,0.0,0.0,-0.006659865379333496
1.22,0.0,0.0,-0.00688914954662323
1.23,0.0,0.0,-0.006164491176605225
1.24,0.0,0.0,-0.006643772125244141
1.25,0.0,0.0,-0.006820663809776306
1.26,0.0,0.0,-0.007033020257949829
1.27,0.0,0.00168,-0.007903367280960083
1.28,0.0,0.00234,-0.007994338870048523
1.29,0.0,0.00296,-0.008250221610069275
1.3,0.0,0.00353,-0.007709190249443054
1.31,0.0,0.00404,-0.007690638303756714
1.32,0.0,0.00449,-0.007919177412986755
1.33,0.0,0.00488,-0.008378371596336365
1.34,0.0,0.0052,-0.008474975824356079
1.35,0.0,0.00545,-0.008490040898323059
1.36,0.0,0.00563,-0.007572457194328308
1.37,0.0,0.00574,-0.007455959916114807
1.38,0.0,0.00578,-0.007317706942558289
1.39,0.0,0.00577,-0.007871538400650024
1.4,0.0,0.0057,-0.007110878825187683
1.41,0.0,0.00553,-0.0077055394649505615
1.42,0.0,0.00532,-0.007572665810585022
1.43,0.0,0.00506,-0.007478922605514526
1.44,0.0,0.00476,-0.007004797458648682
1.45,0.0,0.00441,-0.007542550563812256
1.46,0.0,0.00403,-0.008650168776512146
1.47,0.0,0.00361,-0.01104477047920227
1.48,0.0,0.00318,-0.013415634632110596
1.49,0.0,0.00272,-0.01566740870475769
1.5,0.0,0.00225,-0.01800568401813507
1.51,0.0,0.00178,-0.019616693258285522
1.52,0.0,0.0013,-0.0214817076921463
1.53,0.0,0.0,-0.022748753428459167
1.54,0.0,0.0,-0.023171409964561462
1.55,0.0,0.0,-0.022824183106422424
1.56,0.0,0.0,-0.021673619747161865
1.57,0.0,0.0,-0.019946381449699402
1.58,0.0,0.0,-0.017881393432617188
1.59,0.0,0.0,-0.017152562737464905
1.6,0.0,0.0,-0.015728652477264404
1.61,0.0,0.0,-0.014384746551513672
1.62,0.0,0.0,-0.012941837310791016
1.63,0.0,0.0,-0.011235103011131287
1.64,0.0,0.0,-0.010529667139053345
1.65,0.0,0.0,-0.008749783039093018
1.66,0.0,0.0,-0.007646888494491577
1.67,0.0,0.0,-0.005602195858955383
1.68,0.0,0.0,-0.003995925188064575
1.69,0.0,0.0,-0.0026489347219467163
1.7,0.0,0.0,-0.001766793429851532
1.71,0.0,0.0,-0.00032038986682891846
1.72,0.0,0.0,0.0009818971157073975
1.73,0.0,0.0,0.0025367289781570435
1.74,0.0,0.0,0.0027243271470069885
1.75,0.0,0.0,0.003967620432376862
1.76,0.0,0.0,0.004826895892620087
1.77,0.0,0.0,0.0054727643728256226
1.78,0.0,0.0,0.005839206278324127
1.79,0.0,0.0,0.006337083876132965
1.8,0.0,0.0,0.006692059338092804
1.81,0.0,0.0,0.007215090095996857
1.82,0.0,0.0,0.008081957697868347
1.83,0.0,0.0,0.008183330297470093
1.84,0.0,0.0,0.009031563997268677
1.85,0.0,0.0,0.009961411356925964
1.86,0.0,0.0,0.010979436337947845
1.87,0.0,0.0,0.011477209627628326
1.88,0.01022,0.0,0.012604586780071259
1.89,0.01163,0.0,0.013413235545158386
1.9,0.0131,0.0,0.01481504738330841
1.91,0.01466,0.0,0.015389330685138702
1.92,0.01666,0.0,0.016718760132789612
1.93,0.01844,0.0,0.01866748183965683
1.94,0.02031,0.0,0.01935674250125885
1.95,0.02228,0.0,0.02133653312921524
1.96,0.02436,0.0,0.02321191132068634
1.97,0.02653,0.0,0.024720273911952972
1.98,0.02882,0.0,0.025862187147140503
1.99,0.03121,0.0,0.02739758789539337
2.0,0.03371,0.0,0.028264261782169342
2.01,0.0358,0.0,0.03197500854730606
2.02,0.03907,0.0,0.03279150277376175
2.03,0.04135,0.0,0.03564382344484329
2.04,0.04491,0.0,0.038088880479335785
2.05,0.04803,0.0,0.04071594029664993
2.06,0.05128,0.0,0.043154001235961914
2.07,0.05466,0.0,0.04607846587896347
2.08,0.05819,0.0,0.04866378754377365
2.09,0.06186,0.0,0.05146188288927078
2.1,0.06569,0.0,0.05461641401052475
2.11,0.06966,0.0,0.058283187448978424
2.12,0.07378,0.0,0.06215134263038635
2.13,0.07807,0.0,0.06504450738430023
2.14,0.08251,0.00125,0.06925489008426666
2.15,0.08711,0.00202,0.07316167652606964
2.16,0.09188,0.0028,0.07813280820846558
2.17,0.0968,0.00356,0.08123400062322617
2.18,0.10189,0.00431,0.08616863936185837
2.19,0.10715,0.00502,0.09048986434936523
2.2,0.11256,0.0057,0.09505381435155869
2.21,0.11813,0.00634,0.0986255556344986
2.22,0.12386,0.00692,0.10551716387271881
2.23,0.12974,0.00744,0.10869444906711578
2.24,0.13578,0.00789,0.11394600570201874
2.25,0.14196,0.00827,0.11725953966379166
2.26,0.14701,0.00852,0.12514124810695648
2.27,0.15475,0.00879,0.1281033158302307
2.28,0.16002,0.0089,0.13516926765441895
2.29,0.16807,0.00896,0.13906635344028473
2.3,0.17353,0.00892,0.14779464900493622
2.31,0.18187,0.00876,0.15132096409797668
2.32,0.18893,0.00852,0.15985339879989624
2.33,0.1961,0.00819,0.1632716804742813
2.34,0.20335,0.00777,0.17211392521858215
2.35,0.2107,0.00726,0.17577295005321503
2.36,0.21812,0.00667,0.1869840919971466
2.37,0.22561,0.006,0.18993723392486572
2.38,0.23316,0.00526,0.20131541788578033
2.39,0.24077,0.00446,0.20392094552516937
2.4,0.24843,0.0036,0.21411871910095215
2.41,0.25613,0.00269,0.23450280725955963
2.42,0.26386,0.00174,0.24501556158065796
2.43,0.27163,0.0,0.24847930669784546
2.44,0.27941,0.0,0.2597731351852417
2.45,0.28721,0.0,0.26716750860214233
2.46,0.29501,0.0,0.2771621644496918
2.47,0.30281,0.0,0.2809291481971741
2.48,0.31062,0.0,0.2934383749961853
2.49,0.31841,0.0,0.31426990032196045
2.5,0.32619,0.0,0.3228577971458435
2.51,0.33241,0.0,0.32567933201789856
2.52,0.3417,0.0,0.3350273370742798
2.53,0.34787,0.0,0.35145658254623413
2.54,0.35709,0.0,0.35812246799468994
2.55,0.36322,0.0,0.36384934186935425
2.56,0.37236,0.0,0.3776945471763611
2.57,0.37994,0.0,0.39161843061447144
2.58,0.38748,0.0,0.39804285764694214
2.59,0.39498,0.0,0.4021281599998474
2.6,0.40242,0.0,0.41025739908218384
2.61,0.40983,0.0,0.4230813980102539
2.62,0.41719,0.0,0.43310093879699707
2.63,0.42451,0.0,0.43739497661590576
2.64,0.43178,0.0,0.44457781314849854
2.65,0.43901,0.0,0.45644205808639526
2.66,0.44619,0.0,0.4619973301887512
2.67,0.45333,0.0,0.4719889163970947
2.68,0.46042,0.0,0.47656702995300293
2.69,0.46748,0.0,0.48195046186447144
2.7,0.47449,0.0,0.4878026247024536
2.71,0.48146,0.0,0.49450141191482544
2.72,0.4884,0.0,0.5015814304351807
2.73,0.4953,0.0,0.508674144744873
2.74,0.50217,0.0,0.5107831954956055
2.75,0.50901,0.0,0.5168219804763794
2.76,0.51446,0.0,0.5215314030647278
2.77,0.5226,0.0,0.5295547246932983
2.78,0.52801,0.0,0.5338528156280518
2.79,0.53609,0.0,0.5388540029525757
2.8,0.54146,0.0,0.5471317172050476
2.81,0.54948,0.0,0.5546786189079285
2.82,0.55615,0.0,0.5573039650917053
2.83,0.5628,0.0,0.561722993850708
2.84,0.56943,0.00108,0.5661377906799316
2.85,0.57604,0.00144,0.5773073434829712
2.86,0.58263,0.00173,0.5813162922859192
2.87,0.58921,0.00195,0.5844261646270752
2.88,0.59577,0.00209,0.5927074551582336
2.89,0.60232,0.00216,0.6042417287826538
2.9,0.60885,0.00215,0.6048961281776428
2.91,0.61536,0.00207,0.6091012358665466
2.92,0.62185,0.00193,0.615990400314331
2.93,0.62832,0.00172,0.6286301612854004
2.94,0.63477,0.00145,0.6304795742034912
2.95,0.64119,0.00113,0.6337251663208008
2.96,0.6476,0.0,0.6445412039756775
2.97,0.65398,0.0,0.6530383229255676
2.98,0.66033,0.0,0.653372049331665
2.99,0.66665,0.0,0.6551395654678345
3.0,0.67295,0.0,0.6677852272987366
3.01,0.67796,0.0,0.6768658757209778
3.02,0.68544,0.0,0.6782713532447815
3.03,0.6904,0.0,0.6843534111976624
3.04,0.69779,0.0,0.6936711072921753
3.05,0.70269,0.0,0.699855387210846
3.06,0.70999,0.0,0.7016366720199585
3.07,0.71483,0.0,0.7082248330116272
3.08,0.72203,0.0,0.7169752717018127
3.09,0.72798,0.0,0.722632646560669
3.1,0.7339,0.0,0.7277100086212158
3.11,0.73976,0.0,0.7333194613456726
3.12,0.74559,0.0,0.7418510317802429
3.13,0.75136,0.0,0.7485688328742981
3.14,0.75709,0.0,0.7506112456321716
3.15,0.76278,0.0,0.7567049860954285
3.16,0.76842,0.0,0.765773594379425
3.17,0.77401,0.0,0.7699095606803894
3.18,0.77956,0.0,0.7743604183197021
3.19,0.78507,0.0,0.7832875847816467
3.2,0.79052,0.0,0.7886539101600647
3.21,0.79594,0.0,0.7927324175834656
3.22,0.80132,0.0,0.7985438704490662
3.23,0.80666,0.0,0.8038354516029358
3.24,0.81196,0.0,0.8102603554725647
3.25,0.81722,0.0,0.8158479928970337
3.26,0.82141,0.0,0.8202535510063171
3.27,0.82764,0.0,0.8261662125587463
3.28,0.83178,0.0,0.8324502110481262
3.29,0.83794,0.0,0.8357943892478943
3.3,0.84203,0.0,0.8404350876808167
3.31,0.84813,0.0,0.8481002449989319
3.32,0.85218,0.0,0.8528907895088196
3.33,0.85823,0.0,0.859196126461029
3.34,0.86325,0.0,0.8634403944015503
3.35,0.86826,0.0,0.8674671649932861
3.36,0.87325,0.0,0.8738085627555847
3.37,0.87822,0.0,0.8774909377098083
3.38,0.88319,0.0,0.8809850811958313
3.39,0.88814,0.0,0.8870704174041748
3.4,0.89308,0.0,0.892153799533844
3.41,0.89801,0.0,0.8991870284080505
3.42,0.90294,0.0,0.9016280174255371
3.43,0.90785,0.0,0.9065477252006531
3.44,0.91276,0.0,0.9127416014671326
3.45,0.91765,0.0,0.9167497158050537
3.46,0.92254,0.0,0.9202280044555664
3.47,0.92741,0.0,0.9262620806694031
3.48,0.93227,0.0,0.9294747710227966
3.49,0.93713,0.0,0.9363791942596436
3.5,0.94196,0.0,0.9389693737030029
3.51,0.94582,0.0,0.9432488083839417
3.52,0.95159,0.0,0.9483016133308411
3.53,0.95542,0.0,0.9524157643318176
3.54,0.96113,0.0,0.9575019478797913
3.55,0.96493,0.0,0.9623828530311584
3.56,0.97059,0.0,0.9649668335914612
3.57,0.97435,0.0,0.9711399674415588
3.58,0.97994,0.0,0.9747521281242371
3.59,0.98457,0.0,0.9792267680168152
3.6,0.98916,0.0,0.9821630120277405
3.61,0.99372,0.0,0.9883038401603699
3.62,0.99824,0.0,0.992229163646698
3.63,1.00272,0.0,0.9965220093727112
3.64,1.00716,0.0,1.00005042552948
3.65,1.01156,0.0,1.0060606002807617
3.66,1.01592,0.0,1.0097978115081787
3.67,1.02023,0.0,1.0131876468658447
3.68,1.02449,0.0,1.0169668197631836
3.69,1.02871,0.0,1.0208163261413574
3.7,1.03288,0.0,1.0239288806915283
3.71,1.037,0.0,1.0286285877227783
3.72,1.04108,0.0,1.030877947807312
3.73,1.04511,0.0,1.0379832983016968
3.74,1.0491,0.0,1.0407198667526245
3.75,1.05304,0.0,1.0449872016906738
3.76,1.05616,0.0,1.048006296157837
3.77,1.06079,0.0,1.0538123846054077
3.78,1.06385,0.0,1.0556131601333618
3.79,1.06838,0.0,1.0601595640182495
3.8,1.07138,0.0,1.0632892847061157
3.81,1.07583,0.0,1.0683544874191284
3.82,1.07878,0.0,1.0727570056915283
3.83,1.08316,0.0,1.0752720832824707
3.84,1.08679,0.0,1.0789620876312256
3.85,1.09039,0.0,1.0832867622375488
3.86,1.09397,0.0,1.0867254734039307
3.87,1.09753,0.0,1.09027898311615
3.88,1.10109,0.0,1.0955833196640015
3.89,1.10462,0.0,1.0988178253173828
3.9,1.10815,0.0,1.1037681102752686
3.91,1.11167,0.0,1.1049413681030273
3.92,1.11519,0.0,1.1115776300430298
3.93,1.11869,0.0,1.1137861013412476
3.94,1.1222,0.0,1.1187198162078857
3.95,1.1257,0.0,1.1203415393829346
3.96,1.12919,0.0,1.124950885772705
3.97,1.13268,0.0,1.128251075744629
3.98,1.13617,0.0,1.1328964233398438
3.99,1.13965,0.0,1.1350994110107422
4.0,1.14312,0.0,1.1395632028579712
4.01,1.14658,0.0,1.142986536026001
4.02,1.14934,0.0,1.146114468574524
4.03,1.15277,0.0,1.1493666172027588
4.04,1.15687,0.0,1.1529006958007812
4.05,1.16026,0.0,1.1566417217254639
4.06,1.16296,0.0,1.160556674003601
4.07,1.1663,0.0,1.1629518270492554
4.08,1.17026,0.0,1.1653752326965332
4.09,1.17354,0.0,1.1702518463134766
4.1,1.17676,0.0,1.1722722053527832
4.11,1.17994,0.0,1.1757371425628662
4.12,1.18308,0.0,1.1778345108032227
4.13,1.18618,0.0,1.1832555532455444
4.14,1.18922,0.0,1.1851779222488403
4.15,1.19221,0.0,1.1886708736419678
4.16,1.19514,0.0,1.1895880699157715
4.17,1.19802,0.0,1.1948704719543457
4.18,1.20085,0.0,1.1959445476531982
4.19,1.20362,0.0,1.199540615081787
4.2,1.20633,0.0,1.199912428855896
4.21,1.209,0.0,1.2050366401672363
4.22,1.21161,0.0,1.2060483694076538
4.23,1.21417,0.0,1.2099018096923828
4.24,1.21669,0.0,1.2097910642623901
4.25,1.21916,0.0,1.214512586593628
4.26,1.22159,0.0,1.2140161991119385
4.27,1.22351,0.0,1.218754768371582
4.28,1.22635,0.0,1.2185324430465698
4.29,1.22869,0.0,1.223151445388794
4.3,1.231,0.0,1.2235283851623535
4.31,1.23284,0.0,1.227013349533081
4.32,1.23557,0.0,1.227571725845337
4.33,1.23784,0.0,1.2323811054229736
4.34,1.2401,0.0,1.2328475713729858
4.35,1.24191,0.0,1.2367982864379883
4.36,1.24461,0.0,1.2385356426239014
4.37,1.24688,0.0,1.2414380311965942
4.38,1.24915,0.0,1.242605447769165
4.39,1.25143,0.0,1.2450006008148193
4.4,1.25372,0.0,1.2470225095748901
4.41,1.25603,0.0,1.2509169578552246
4.42,1.25835,0.0,1.2523791790008545
4.43,1.26069,0.0,1.255319356918335
4.44,1.26305,0.0,1.2578316926956177
4.45,1.26542,0.0,1.2599483728408813
4.46,1.26781,0.0,1.263045310974121
4.47,1.27022,0.0,1.2653026580810547
4.48,1.27264,0.0,1.2673627138137817
4.49,1.27507,0.0,1.268951654434204
4.5,1.27752,0.0,1.271358609199524
4.51,1.27998,0.0,1.273512363433838
4.52,1.28195,0.0,1.2755181789398193
4.53,1.28491,0.0,1.2769968509674072
4.54,1.28739,0.0,1.279563069343567
4.55,1.28987,0.0,1.2814347743988037
4.56,1.29185,0.0,1.283609390258789
4.57,1.29482,0.00102,1.2853986024856567
4.58,1.29729,0.00166,1.2875285148620605
4.59,1.29976,0.00228,1.2897109985351562
4.6,1.30172,0.00276,1.2924504280090332
4.61,1.30466,0.00345,1.293261170387268
4.62,1.3071,0.00399,1.296110987663269
4.63,1.30952,0.00448,1.2969017028808594
4.64,1.31194,0.00492,1.3012113571166992
4.65,1.31434,0.0053,1.3025805950164795
4.66,1.31674,0.00561,1.3043216466903687
4.67,1.31912,0.00584,1.3055474758148193
4.68,1.32149,0.006,1.3109431266784668
4.69,1.32385,0.00608,1.3125734329223633
4.7,1.32621,0.00606,1.3149867057800293
4.71,1.32856,0.00596,1.3162260055541992
4.72,1.3309,0.00576,1.3205565214157104
4.73,1.33324,0.00547,1.3238178491592407
4.74,1.33559,0.00509,1.3244376182556152
4.75,1.33794,0.0046,1.3261357545852661
4.76,1.34029,0.00403,1.330226182937622
4.77,1.34218,0.0035,1.332200527191162
4.78,1.34503,0.00261,1.3344206809997559
4.79,1.34741,0.00178,1.3350474834442139
4.8,1.34982,0.0,1.339851975440979
4.81,1.35176,0.0,1.3416167497634888
4.82,1.35469,0.0,1.3428590297698975
4.83,1.35716,0.0,1.3450937271118164
4.84,1.35965,0.0,1.349122166633606
4.85,1.36167,0.0,1.3521939516067505
4.86,1.36472,0.0,1.3541620969772339
4.87,1.3673,0.0,1.355555534362793
4.88,1.3699,0.0,1.358712911605835
4.89,1.37254,0.0,1.360666275024414
4.9,1.3752,0.0,1.3620891571044922
4.91,1.37789,0.0,1.3646008968353271
4.92,1.3806,0.0,1.3666906356811523
4.93,1.38333,0.0,1.369264841079712
4.94,1.38609,0.0,1.3723912239074707
4.95,1.38886,0.0,1.3754916191101074
4.96,1.39165,0.0,1.377558946609497
4.97,1.39444,0.0,1.3804755210876465
4.98,1.39724,0.0,1.3816347122192383
4.99,1.40004,0.0,1.3846423625946045
5.0,1.40283,0.0,1.3855373859405518
5.01,1.40561,0.0,1.3876092433929443
5.02,1.40782,0.0,1.3908731937408447
5.03,1.41111,0.0,1.3928217887878418
5.04,1.41382,0.0,1.3939722776412964
5.05,1.4165,0.0,1.3959155082702637
5.06,1.41862,0.0,1.3974237442016602
5.07,1.42173,0.0,1.4009370803833008
5.08,1.42427,0.0,1.4021302461624146
5.09,1.42675,0.0,1.4049670696258545
5.1,1.4287,0.0,1.4067763090133667
5.11,1.43153,0.0,1.409733772277832
5.12,1.43382,0.0,1.4115506410598755
5.13,1.43603,0.0,1.4140211343765259
5.14,1.43817,0.0,1.4151175022125244
5.15,1.44023,0.0,1.4185893535614014
5.16,1.44221,0.0,1.4186208248138428
5.17,1.4441,0.0,1.421589732170105
5.18,1.44592,0.0,1.4225335121154785
5.19,1.44766,0.0,1.4256070852279663
5.2,1.44931,0.0,1.4261791706085205
5.21,1.45089,0.0,1.429110050201416
5.22,1.4524,0.0,1.4299170970916748
5.23,1.45383,0.0,1.4332941770553589
5.24,1.4552,0.0,1.4342730045318604
5.25,1.4565,0.0,1.4357143640518188
5.26,1.45775,0.0,1.4362947940826416
5.27,1.45871,0.00169,1.4388664960861206
5.28,1.46008,0.0033,1.4396733045578003
5.29,1.46119,0.00456,1.4408972263336182
5.3,1.46226,0.00573,1.4422175884246826
5.31,1.46309,0.0066,1.4453563690185547
5.32,1.46432,0.00776,1.446954369544983
5.33,1.46532,0.0086,1.4483617544174194
5.34,1.46632,0.00932,1.4487287998199463
5.35,1.46711,0.0098,1.4502856731414795
5.36,1.4683,0.01035,1.451673984527588
5.37,1.4693,0.01066,1.4518671035766602
5.38,1.47031,0.01083,1.4529879093170166
5.39,1.47133,0.01085,1.455588459968567
5.4,1.47238,0.01075,1.457155466079712
5.41,1.47345,0.0105,1.4576059579849243
5.42,1.47454,0.01013,1.4573322534561157
5.43,1.47566,0.00965,1.458803653717041
5.44,1.47681,0.00904,1.459755539894104
5.45,1.47798,0.00834,1.4604477882385254
5.46,1.47919,0.00755,1.461016297340393
5.47,1.48042,0.00668,1.4628791809082031
5.48,1.48168,0.00574,1.4652519226074219
5.49,1.48296,0.00476,1.4661526679992676
5.5,1.48427,0.00373,1.4657235145568848
5.51,1.48559,0.00269,1.4679269790649414
5.52,1.48667,0.00185,1.4683607816696167
5.53,1.48829,0.0,1.4689074754714966
5.54,1.48966,0.0,1.4690393209457397
5.55,1.49103,0.0,1.4713183641433716
5.56,1.49213,0.0,1.4730195999145508
5.57,1.49378,0.0,1.4746142625808716
5.58,1.49515,0.0,1.4745595455169678
5.59,1.49651,0.0,1.4767389297485352
5.6,1.49759,0.0,1.4767125844955444
5.61,1.4992,0.0,1.4775817394256592
5.62,1.50052,0.0,1.4775481224060059
5.63,1.50183,0.0,1.478989601135254
5.64,1.50312,0.0,1.479736089706421
5.65,1.50439,0.0,1.480526328086853
5.66,1.50564,0.0,1.4819400310516357
5.67,1.50687,0.0,1.4832236766815186
5.68,1.50808,0.0,1.4842898845672607
5.69,1.50927,0.0,1.4848074913024902
5.7,1.51044,0.0,1.4856947660446167
5.71,1.5116,0.0,1.4867372512817383
5.72,1.51274,0.0,1.4886212348937988
5.73,1.51387,0.0,1.4885872602462769
5.74,1.51499,0.0,1.489950180053711
5.75,1.51611,0.0,1.4916837215423584
5.76,1.51722,0.0,1.492708444595337
5.77,1.51811,0.0,1.492217779159546
5.78,1.51944,0.0,1.4930055141448975
5.79,1.52055,0.00175,1.4944876432418823
5.8,1.52168,0.00269,1.4958792924880981
5.81,1.52258,0.00343,1.4963891506195068
5.82,1.52396,0.00451,1.4988853931427002
5.83,1.52511,0.00537,1.4988281726837158
5.84,1.52629,0.0062,1.5018904209136963
5.85,1.52724,0.00683,1.501511573791504
5.86,1.52869,0.0077,1.5025981664657593
5.87,1.52991,0.00836,1.5022081136703491
5.88,1.53116,0.00895,1.5039503574371338
5.89,1.53242,0.00947,1.503949761390686
5.9,1.5337,0.00992,1.505266785621643
5.91,1.535,0.01028,1.5059921741485596
5.92,1.53631,0.01057,1.508814811706543
5.93,1.53764,0.01078,1.509610652923584
5.94,1.53897,0.01091,1.5112690925598145
5.95,1.54032,0.01095,1.510265827178955
5.96,1.54167,0.01092,1.5121062994003296
5.97,1.54303,0.01081,1.5123851299285889
5.98,1.54439,0.01062,1.5134806632995605
5.99,1.54574,0.01036,1.5143187046051025
6.0,1.54709,0.01003,1.5163006782531738
6.01,1.54843,0.00964,1.5178371667861938
6.02,1.54949,0.00927,1.51957106590271
6.03,1.55107,0.00866,1.5181553363800049
6.04,1.55236,0.00809,1.519066333770752
6.05,1.55364,0.00747,1.5203958749771118
6.06,1.55464,0.00694,1.5212699174880981
6.07,1.5561,0.00609,1.521074891090393
6.08,1.55729,0.00535,1.5230917930603027
6.09,1.55845,0.00457,1.5239500999450684
6.1,1.55936,0.00393,1.526349425315857
6.11,1.56067,0.00295,1.5260083675384521
6.12,1.56172,0.00211,1.5256707668304443
6.13,1.56274,0.00126,1.5268898010253906
6.14,1.56352,0.0,1.5268751382827759
6.15,1.56465,0.0,1.5284245014190674
6.16,1.56555,0.0,1.5298025608062744
6.17,1.56642,0.0,1.530613899230957
6.18,1.56724,0.0,1.5326967239379883
6.19,1.56803,0.0,1.5326417684555054
6.2,1.56879,0.0,1.532578945159912
6.21,1.56951,0.0,1.53175950050354
6.22,1.57021,0.0,1.531846046447754
6.23,1.57087,0.0,1.5340077877044678
6.24,1.57152,0.0,1.5354173183441162
6.25,1.57213,0.0,1.5366706848144531
6.26,1.57273,0.0,1.5383905172348022
6.27,1.5732,0.0,1.538894534111023
