Time,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.0716669493820716,0.0713433786096507,0.0713433786096507,0,0,0.0742330249029937,0.15824253426726,0.163568165892027,0.159557370862331,0.164378667748052,0,0,0.128007014462481,0.128007014462481,0,0,0,0,0.100558659217877,0,5.07042,0.14177
0.01,0.0673090710409144,0.0472959551440911,0.0472959551440911,0,0,0.0742168907962988,0.158778401355762,0.163031819806936,0.159914322474999,0.163843870131924,0,0,0.129762938686709,0.129762938686709,0,0,0,0,0.100709196132874,0,5.07453,0.14089
0.02,0.071687567301105,0.0655889289732289,0.0655889289732289,0,0,0.0741846225829091,0.158956947514516,0.163389345727565,0.159557370862331,0.163843870131924,0,0,0.128884991965288,0.128884991965288,0,0,0,0,0.100843006723982,0,5.07889,0.1399
0.03,0.0663025417208278,0.0486777516877782,0.0486777516877782,0,0,0.0742733601697308,0.15913560797939,0.163568165892027,0.160271274087666,0.164200439910119,0,0,0.131167678066092,0.131167678066092,0,0,0,0,0.101026996286756,0,5.08349,0.13881
0.04,0.0647468260119415,0.0486517291539988,0.0486517291539988,0,0,0.0757657650390042,0.15913560797939,0.163389345727565,0.160449807006258,0.16491357946651,0,0,0.131167678066092,0.131167678066092,0,0,0,0,0.101227712173419,0,5.08832,0.13762
0.05,0.0760988647961216,0.0699988810310475,0.0699988810310475,0,0,0.0742975613297731,0.15913560797939,0.163746871648194,0.159914322474999,0.16491357946651,0,0,0.1304653083764,0.1304653083764,0,0,0,0,0.101495333355635,0,5.09336,0.13633
0.06,0.0744400594920682,0.0466688120800072,0.0466688120800072,0,0,0.074354030703205,0.159314154138144,0.164819449410082,0.159557370862331,0.164557009688315,0,0,0.132572417445474,0.132572417445474,0,0,0,0,0.101729501890075,0,5.09861,0.13494
0.07,0.0745768875001992,0.0484019128297163,0.0484019128297163,0,0,0.0758867708392156,0.159492814603018,0.16589202717197,0.159378952168255,0.165091807304443,0,0,0.132572417445474,0.132572417445474,0,0,0,0,0.101930217776737,0,5.10405,0.13347
0.08,0.0759039317434419,0.0487011719681796,0.0487011719681796,0,0,0.0759351731593001,0.159850021226646,0.165534501251341,0.159914322474999,0.165270149244705,0,0,0.133274787135166,0.133274787135166,0,0,0,0,0.102080754691734,0,5.10968,0.1319
0.09,0.0779638492905093,0.0294531711493373,0.0294531711493373,0,0,0.0758787037858681,0.159671360761773,0.164461923489453,0.16009285539359,0.164735237526248,0,0,0.134152764637973,0.134152764637973,0,0,0,0,0.102147659987288,0,5.11547,0.13025
