time,veh_u,veh_v,model_T_lon_1560.pt
1.14,0.0,0.0,-0.08934804797172546
1.15,0.0,0.0,-0.08934509754180908
1.16,0.0,0.00121,-0.08933183550834656
1.17,0.0,0.00178,-0.08930462598800659
1.18,0.0,0.00234,-0.08937191963195801
1.19,0.0,0.00288,-0.08931794762611389
1.2,0.0,0.0034,-0.0893629789352417
1.21,0.0,0.00389,-0.08923304080963135
1.22,0.0,0.00435,-0.08930349349975586
1.23,0.0,0.00477,-0.08917635679244995
1.24,0.0,0.00514,-0.08928301930427551
1.25,0.0,0.00546,-0.08920091390609741
1.26,0.0,0.00573,-0.0891466736793518
1.27,0.0,0.00595,-0.08904451131820679
1.28,0.0,0.00611,-0.08902466297149658
1.29,0.0,0.00621,-0.08911043405532837
1.3,0.0,0.00626,-0.08891785144805908
1.31,0.0,0.00624,-0.0890091061592102
1.32,0.0,0.00618,-0.08883953094482422
1.33,0.0,0.00606,-0.0888715386390686
1.34,0.0,0.00589,-0.08895719051361084
1.35,0.0,0.00568,-0.08882808685302734
1.36,0.0,0.00542,-0.08875617384910583
1.37,0.0,0.00513,-0.08878922462463379
1.38,0.0,0.00487,-0.08874431252479553
1.39,0.0,0.00452,-0.08863675594329834
1.4,0.0,0.00415,-0.08849287033081055
1.41,0.0,0.00369,-0.08837240934371948
1.42,0.0,0.00329,-0.08827173709869385
1.43,0.0,0.00288,-0.08802002668380737
1.44,0.0,0.00248,-0.08777239918708801
1.45,0.0,0.00209,-0.08765560388565063
1.46,0.0,0.00171,-0.08753660321235657
1.47,0.0,0.00135,-0.08730900287628174
1.48,0.0,0.00101,-0.08705544471740723
1.49,0.0,0.0,-0.08696615695953369
1.5,0.0,0.0,-0.0868043303489685
1.51,0.0,0.0,-0.08671683073043823
1.52,0.0,0.0,-0.08668029308319092
1.53,0.0,0.0,-0.0866881012916565
1.54,0.0,0.0,-0.086742103099823
1.55,0.0,0.0,-0.08671337366104126
1.56,0.0,0.0,-0.08674567937850952
1.57,0.0,0.0,-0.08680608868598938
1.58,0.0,0.0,-0.08683228492736816
1.59,0.0,0.0,-0.08679521083831787
1.6,0.0,0.0,-0.08672219514846802
1.61,0.0,0.0,-0.08685693144798279
1.62,0.0,0.0,-0.08685314655303955
1.63,0.0,0.0,-0.08686646819114685
1.64,0.0,0.0,-0.08685767650604248
1.65,0.0,0.0,-0.08682340383529663
1.66,0.0,0.0,-0.08682054281234741
1.67,0.0,0.00103,-0.08671724796295166
1.68,0.0,0.00131,-0.08671575784683228
1.69,0.0,0.00159,-0.08674192428588867
1.7,0.0,0.00188,-0.0867261290550232
1.71,0.0,0.00217,-0.08658254146575928
1.72,0.0,0.00245,-0.08659175038337708
1.73,0.0,0.00272,-0.08662822842597961
1.74,0.0,0.00299,-0.08659666776657104
1.75,0.0,0.00324,-0.08653837442398071
1.76,0.0,0.00347,-0.08658313751220703
1.77,0.0,0.00368,-0.08653387427330017
1.78,0.0,0.00387,-0.08651280403137207
1.79,0.0,0.00404,-0.0864139199256897
1.8,0.0,0.00418,-0.08649200201034546
1.81,0.0,0.0043,-0.0864916443824768
1.82,0.0,0.00439,-0.08647823333740234
1.83,0.0,0.00445,-0.08643531799316406
1.84,0.0,0.00449,-0.08634364604949951
1.85,0.0,0.00449,-0.08645850419998169
1.86,0.0,0.00447,-0.08649611473083496
1.87,0.0,0.00443,-0.0864531397819519
1.88,0.0,0.00438,-0.08653658628463745
1.89,0.0,0.00429,-0.08652275800704956
1.9,0.0,0.00419,-0.08645305037498474
1.91,0.0,0.00406,-0.08648532629013062
1.92,0.0,0.00389,-0.08654278516769409
1.93,0.0,0.00374,-0.0864492654800415
1.94,0.0,0.00358,-0.08650386333465576
1.95,0.0,0.0034,-0.08651173114776611
1.96,0.0,0.00323,-0.08654233813285828
1.97,0.0,0.00305,-0.0865822434425354
1.98,0.0,0.00288,-0.08656823635101318
1.99,0.0,0.00271,-0.08655303716659546
2.0,0.0,0.00255,-0.08666527271270752
2.01,0.0,0.00243,-0.08668029308319092
2.02,0.0,0.00227,-0.08666718006134033
2.03,0.0,0.00217,-0.08665558695793152
2.04,0.0,0.00205,-0.08673617243766785
2.05,0.0,0.00197,-0.08674934506416321
2.06,0.0,0.00191,-0.08668345212936401
2.07,0.0,0.00187,-0.08677059412002563
2.08,0.0,0.00185,-0.08684727549552917
2.09,0.0,0.00185,-0.08675402402877808
2.1,0.0,0.00187,-0.08683055639266968
2.11,0.0,0.00191,-0.08677828311920166
2.12,0.0,0.00197,-0.08682078123092651
2.13,0.0,0.00205,-0.08683955669403076
2.14,0.0,0.00214,-0.08687475323677063
2.15,0.0,0.00224,-0.08688679337501526
2.16,0.0,0.00235,-0.08680957555770874
2.17,0.0,0.00245,-0.08676597476005554
2.18,0.0,0.00256,-0.08663129806518555
2.19,0.0,0.00266,-0.08664187788963318
2.2,0.0,0.00276,-0.08659964799880981
2.21,0.0,0.00283,-0.08661609888076782
2.22,0.0,0.00289,-0.08659783005714417
2.23,0.0,0.00291,-0.0865582823753357
2.24,0.0,0.00291,-0.08652278780937195
2.25,0.0,0.00287,-0.08648175001144409
2.26,0.0,0.00282,-0.08647763729095459
2.27,0.0,0.00267,-0.08642774820327759
2.28,0.0,0.00254,-0.08642411231994629
2.29,0.0,0.00228,-0.0864519476890564
2.3,0.0,0.00207,-0.08645594120025635
2.31,0.0,0.00167,-0.08639085292816162
2.32,0.0,0.00129,-0.08650869131088257
2.33,0.0,0.0,-0.08644479513168335
2.34,0.0,0.0,-0.08642792701721191
2.35,0.0,0.0,-0.08651542663574219
2.36,0.0,0.0,-0.08650040626525879
2.37,0.0,0.0,-0.08650702238082886
2.38,0.0,0.0,-0.0865335762500763
2.39,0.0,0.0,-0.08651125431060791
2.4,0.0,0.0,-0.08651533722877502
2.41,0.0,0.0,-0.08646702766418457
2.42,0.0,0.0,-0.08646517992019653
2.43,0.0,0.0,-0.08622592687606812
2.44,0.0,0.0,-0.08567970991134644
2.45,0.0,0.0,-0.08516871929168701
2.46,0.0,0.0,-0.08456194400787354
2.47,0.0,0.0,-0.08401298522949219
2.48,0.0,0.0,-0.08327937126159668
2.49,0.0,0.0,-0.08270061016082764
2.5,0.0,0.0,-0.08208996057510376
2.51,0.0,0.0,-0.08138233423233032
2.52,0.0,0.0,-0.08102035522460938
2.53,0.0,0.0,-0.08051744103431702
2.54,0.0,0.0,-0.0803145170211792
2.55,0.0,0.0,-0.08001095056533813
2.56,0.0,0.0,-0.07968223094940186
2.57,0.0,0.0,-0.07942211627960205
2.58,0.0,0.0,-0.07911950349807739
2.59,0.0,0.0,-0.07866251468658447
2.6,0.0,0.0,-0.07840004563331604
2.61,0.0,0.0,-0.07812869548797607
2.62,0.0,0.0,-0.07790854573249817
2.63,0.0,0.0,-0.07757598161697388
2.64,0.0,0.0,-0.07744002342224121
2.65,0.0,0.0,-0.07719218730926514
2.66,0.0,0.0,-0.0770847499370575
2.67,0.0,0.0,-0.07670575380325317
2.68,0.0,0.0,-0.07644933462142944
2.69,0.0,0.0,-0.07625102996826172
2.7,0.0,0.0,-0.07592004537582397
2.71,0.0,0.0,-0.07553347945213318
2.72,0.0,0.0,-0.07534164190292358
2.73,0.0,0.0,-0.07510828971862793
2.74,0.0,0.0,-0.07475408911705017
2.75,0.0,0.0,-0.07471182942390442
2.76,0.0,0.0,-0.07451233267784119
2.77,0.0,0.0,-0.07416954636573792
2.78,0.0,0.0,-0.0739031434059143
2.79,0.0,0.00144,-0.07385197281837463
2.8,0.0,0.00212,-0.0736534595489502
2.81,0.0,0.00307,-0.07358616590499878
2.82,0.01098,0.00378,-0.07342952489852905
2.83,0.01305,0.00442,-0.07328993082046509
2.84,0.01541,0.00497,-0.07312071323394775
2.85,0.01808,0.00544,-0.0729922354221344
2.86,0.02108,0.00583,-0.07287466526031494
2.87,0.0244,0.00612,-0.07272017002105713
2.88,0.02808,0.00633,-0.07265141606330872
2.89,0.03212,0.00646,-0.07255369424819946
2.9,0.03654,0.0065,-0.07252821326255798
2.91,0.04136,0.00646,-0.07226294279098511
2.92,0.04658,0.00634,-0.07199364900588989
2.93,0.05221,0.00615,-0.07128936052322388
2.94,0.05829,0.0059,-0.07022172212600708
2.95,0.06481,0.00558,-0.06875979900360107
2.96,0.0718,0.00522,-0.06724008917808533
2.97,0.07927,0.0048,-0.06576818227767944
2.98,0.08723,0.00435,-0.06426829099655151
2.99,0.09571,0.00387,-0.0631280243396759
3.0,0.10472,0.00336,-0.061042964458465576
3.01,0.11235,0.00294,-0.05647164583206177
3.02,0.12443,0.00231,-0.05193290114402771
3.03,0.13297,0.00188,-0.046581149101257324
3.04,0.1465,0.00126,-0.04202103614807129
3.05,0.15606,0.0,-0.031448423862457275
3.06,0.17115,0.0,-0.02093416452407837
3.07,0.18179,0.0,-0.0063818395137786865
3.08,0.19858,0.0,0.004039347171783447
3.09,0.21341,0.0,0.01712697744369507
3.1,0.22903,0.0,0.02820192277431488
3.11,0.24546,0.0,0.04217195510864258
3.12,0.26274,0.0,0.05319902300834656
3.13,0.2809,0.0,0.06768801808357239
3.14,0.29998,0.0,0.07920961081981659
3.15,0.32001,0.0,0.09233179688453674
3.16,0.34103,0.0,0.10572247207164764
3.17,0.36307,0.0,0.12201254069805145
3.18,0.38617,0.0,0.1373237520456314
3.19,0.41035,0.0,0.15808117389678955
3.2,0.43566,0.0,0.17734785377979279
3.21,0.46212,0.0,0.20212864875793457
3.22,0.48975,0.0,0.22667579352855682
3.23,0.51858,0.0,0.255918949842453
3.24,0.54863,0.0,0.2841149866580963
3.25,0.57993,0.0,0.3161497414112091
3.26,0.60591,0.00108,0.34868189692497253
3.27,0.64632,0.00177,0.3823973834514618
3.28,0.67433,0.00226,0.4195755124092102
3.29,0.71781,0.003,0.4571141004562378
3.3,0.74787,0.00351,0.5015760660171509
3.31,0.79457,0.00429,0.5512058734893799
3.32,0.8265,0.0048,0.6023024320602417
3.33,0.87604,0.00556,0.6593261957168579
3.34,0.91869,0.00618,0.7162106037139893
3.35,0.96254,0.00678,0.7711991667747498
3.36,1.00755,0.00735,0.8259695768356323
3.37,1.05367,0.00788,0.8859620094299316
3.38,1.10088,0.00838,0.9458915591239929
3.39,1.14913,0.00884,1.0094270706176758
3.4,1.19834,0.00925,1.0719648599624634
3.41,1.2485,0.0096,1.1337637901306152
3.42,1.29952,0.0099,1.1932685375213623
3.43,1.35135,0.01015,1.2566215991973877
3.44,1.40392,0.01033,1.3184024095535278
3.45,1.45717,0.01045,1.3793469667434692
3.46,1.51105,0.01051,1.436328649520874
3.47,1.56546,0.01051,1.4940425157546997
3.48,1.62036,0.01045,1.551303744316101
3.49,1.67566,0.01033,1.6101937294006348
3.5,1.73131,0.01016,1.6678811311721802
3.51,1.77613,0.00998,1.7213107347488403
3.52,1.84339,0.00966,1.7767361402511597
3.53,1.88848,0.00941,1.8299343585968018
3.54,1.95609,0.00898,1.8835924863815308
3.55,2.0013,0.00866,1.9350532293319702
3.56,2.06894,0.00816,1.9877246618270874
3.57,2.11411,0.0078,2.039644241333008
3.58,2.18158,0.00723,2.0927963256835938
3.59,2.23769,0.00675,2.147157669067383
3.6,2.29364,0.00625,2.200287342071533
3.61,2.34937,0.00575,2.2537484169006348
3.62,2.40486,0.00525,2.308382034301758
3.63,2.4601,0.00475,2.363095760345459
3.64,2.51506,0.00427,2.4180517196655273
3.65,2.56974,0.00379,2.4737300872802734
3.66,2.62412,0.00334,2.5304479598999023
3.67,2.67819,0.0029,2.5858449935913086
3.68,2.73196,0.00247,2.6437830924987793
3.69,2.78544,0.00208,2.7017478942871094
3.7,2.8386,0.0017,2.7582807540893555
3.71,2.89151,0.00134,2.814413547515869
3.72,2.94411,0.00101,2.872030735015869
3.73,2.99644,0.0,2.9274935722351074
3.74,3.04853,0.0,2.9820923805236816
3.75,3.10039,0.0,3.0376815795898438
3.76,3.14176,0.0,3.092712879180908
3.77,3.20346,0.0,3.1481614112854004
3.78,3.24452,0.0,3.2029800415039062
3.79,3.3058,0.0,3.25899600982666
3.8,3.34661,0.0,3.312558650970459
3.81,3.40755,0.0,3.365264892578125
3.82,3.44817,0.0,3.420413017272949
3.83,3.50886,0.0,3.4727277755737305
3.84,3.55938,0.0,3.5276780128479004
3.85,3.60983,0.0,3.583815097808838
3.86,3.66022,0.0,3.6366071701049805
3.87,3.71057,0.0,3.688260078430176
3.88,3.76087,0.0,3.740872383117676
3.89,3.81114,0.0,3.793086051940918
3.9,3.86139,0.0,3.845033645629883
3.91,3.91159,0.0,3.8963441848754883
3.92,3.96178,0.0,3.9444422721862793
3.93,4.01193,0.0,3.995788097381592
3.94,4.06206,0.0,4.046166896820068
3.95,4.11215,0.0,4.097227573394775
3.96,4.1622,0.0,4.144985675811768
3.97,4.2122,0.0,4.1952714920043945
3.98,4.26215,0.0,4.243262767791748
3.99,4.31202,0.0,4.294270992279053
4.0,4.36182,0.0,4.342556953430176
4.01,4.41152,0.0,4.392975807189941
4.02,4.45126,0.0,4.439764022827148
4.03,4.50078,0.0,4.490272521972656
4.04,4.55997,0.0,4.539878845214844
4.05,4.60918,0.0,4.5893754959106445
4.06,4.64849,0.0,4.637404441833496
4.07,4.69742,0.0,4.6850175857543945
4.08,4.75585,0.0,4.734289169311523
4.09,4.80437,0.0,4.783339500427246
4.1,4.85268,0.0,4.832197189331055
4.11,4.90079,0.0,4.880192279815674
4.12,4.94869,0.0,4.926465034484863
4.13,4.99635,0.0,4.974189758300781
4.14,5.04378,0.0,5.019802093505859
4.15,5.09098,0.0,5.070861339569092
4.16,5.13794,0.0,5.115656852722168
4.17,5.18466,0.0,5.165198802947998
4.18,5.23115,0.0,5.212111473083496
4.19,5.2774,0.0,5.25997257232666
4.2,5.32342,0.0,5.307990074157715
4.21,5.36922,0.0,5.358760833740234
4.22,5.41481,0.0,5.404629230499268
4.23,5.46019,0.0,5.449817657470703
4.24,5.50538,0.0,5.497134685516357
4.25,5.5504,0.0,5.547102928161621
4.26,5.59524,0.0,5.593141555786133
4.27,5.63107,0.0,5.63877010345459
4.28,5.68451,0.0,5.6844096183776855
4.29,5.72897,0.0,5.733057498931885
4.3,5.77334,0.0,5.7785468101501465
4.31,5.80886,0.0,5.8281965255737305
4.32,5.86187,0.0,5.872082233428955
4.33,5.90608,0.0,5.916985511779785
4.34,5.95028,0.0,5.963080406188965
4.35,5.98569,0.0,6.009209632873535
4.36,6.03872,0.0,6.054325103759766
4.37,6.08302,0.0,6.098291397094727
4.38,6.12738,0.0,6.147177696228027
4.39,6.17184,0.0,6.190244197845459
4.4,6.2164,0.0,6.238990783691406
4.41,6.26109,0.0,6.282859802246094
4.42,6.30591,0.0,6.329921722412109
4.43,6.3509,0.0,6.376326084136963
4.44,6.39604,0.0,6.421939373016357
4.45,6.44138,0.0,6.467062950134277
4.46,6.48689,0.0,6.511777877807617
4.47,6.53261,0.0,6.555291175842285
4.48,6.57853,0.0,6.603007793426514
4.49,6.62464,0.0,6.6513261795043945
4.5,6.67097,0.0,6.693070411682129
4.51,6.71752,0.0,6.74152946472168
4.52,6.75493,0.0,6.787652492523193
4.53,6.81121,0.0,6.833271026611328
4.54,6.85836,0.0,6.8794121742248535
4.55,6.90571,0.0,6.926034450531006
4.56,6.94376,0.0,6.971409320831299
4.57,7.00096,0.0,7.015116214752197
4.58,7.04884,0.0,7.064047813415527
4.59,7.09689,0.0,7.109502792358398
4.6,7.13547,0.0,7.155021667480469
4.61,7.19344,0.0,7.203886032104492
4.62,7.24186,0.0,7.250202178955078
4.63,7.29043,0.0,7.2968831062316895
4.64,7.33909,0.0,7.344291687011719
4.65,7.38785,0.0,7.393128395080566
4.66,7.43667,0.0,7.4373579025268555
4.67,7.48556,0.0,7.485823631286621
4.68,7.53449,0.0,7.533884525299072
4.69,7.58345,0.0,7.581598281860352
4.7,7.63245,0.0,7.626982688903809
4.71,7.68144,0.0,7.67647647857666
4.72,7.73045,0.0,7.72139835357666
4.73,7.77944,0.0,7.771092414855957
4.74,7.82841,0.0,7.818482398986816
4.75,7.87736,0.0,7.866190433502197
4.76,7.92627,0.0,7.913207054138184
4.77,7.96543,0.0,7.961392879486084
4.78,8.02397,0.0,8.009246826171875
4.79,8.07275,0.0,8.058688163757324
4.8,8.12146,0.0,8.103846549987793
4.81,8.16045,0.0,8.153550148010254
4.82,8.21872,0.0,8.200313568115234
4.83,8.26725,0.0,8.24765396118164
4.84,8.31573,0.0,8.29913330078125
4.85,8.35452,0.0,8.342582702636719
4.86,8.41248,0.0,8.392417907714844
4.87,8.46076,0.0,8.438202857971191
4.88,8.50899,0.0,8.487817764282227
4.89,8.55715,0.0,8.53403377532959
4.9,8.60526,0.0,8.579962730407715
4.91,8.65332,0.0,8.630845069885254
4.92,8.70133,0.0,8.674444198608398
4.93,8.74931,0.0,8.72554874420166
4.94,8.79725,0.0,8.77224349975586
4.95,8.84517,0.0,8.82136058807373
4.96,8.89306,0.0,8.866486549377441
4.97,8.94094,0.0,8.919472694396973
4.98,8.9888,0.0,8.96483325958252
4.99,9.03667,0.0,9.016080856323242
5.0,9.08455,0.0,9.061639785766602
5.01,9.13246,0.0,9.113595008850098
5.02,9.17082,0.0,9.159019470214844
5.03,9.22831,0.0,9.212546348571777
5.04,9.2763,0.0,9.261165618896484
5.05,9.32434,0.0,9.3107271194458
5.06,9.36285,0.0,9.3604736328125
5.07,9.4206,0.0,9.407064437866211
5.08,9.46885,0.0,9.461395263671875
5.09,9.51717,0.0,9.509454727172852
5.1,9.55594,0.0,9.557082176208496
5.11,9.61411,0.0,9.607128143310547
5.12,9.66273,0.0,9.657464981079102
5.13,9.71146,0.0,9.708083152770996
5.14,9.76032,0.0,9.760269165039062
5.15,9.8093,0.0,9.811107635498047
5.16,9.8584,0.0,9.861162185668945
5.17,9.90764,0.0,9.912091255187988
5.18,9.95701,0.0,9.963484764099121
5.19,10.00652,0.0,10.01354694366455
5.2,10.05616,0.0,10.064440727233887
5.21,10.10593,0.0,10.11595630645752
5.22,10.15583,0.0,10.165864944458008
5.23,10.20586,0.0,10.221034049987793
5.24,10.25601,0.0,10.274153709411621
5.25,10.30628,0.0,10.325796127319336
5.26,10.35665,0.0,10.378493309020996
5.27,10.39708,0.0,10.431297302246094
5.28,10.45769,0.0,10.484524726867676
5.29,10.50833,0.0,10.538851737976074
5.3,10.55903,0.0,10.586858749389648
5.31,10.59982,0.0,10.644094467163086
5.32,10.6606,0.0,10.692370414733887
5.33,10.71144,0.0,10.74877643585205
5.34,10.76229,0.0,10.803948402404785
5.35,10.80304,0.0,10.853860855102539
5.36,10.864,0.0,10.910171508789062
5.37,10.91482,0.0,10.958690643310547
5.38,10.96562,0.0,11.01622200012207
5.39,11.01638,0.0,11.065411567687988
5.4,11.0671,0.0,11.121695518493652
5.41,11.11775,0.0,11.170034408569336
5.42,11.16833,0.0,11.228128433227539
5.43,11.21886,0.0,11.277694702148438
5.44,11.26933,0.0,11.334521293640137
5.45,11.31974,0.0,11.386466979980469
5.46,11.37009,0.0,11.43912410736084
5.47,11.42039,0.0,11.494186401367188
5.48,11.47065,0.0,11.545186042785645
5.49,11.52087,0.0,11.600388526916504
5.5,11.57108,0.0,11.653050422668457
5.51,11.62131,0.0,11.704774856567383
5.52,11.66151,0.0,11.757365226745605
5.53,11.72177,0.0,11.810770988464355
5.54,11.77209,0.0,11.865230560302734
5.55,11.82246,0.0,11.913372993469238
5.56,11.86288,0.0,11.9681978225708
5.57,11.92353,0.0,12.019248008728027
5.58,11.97426,0.0,12.070040702819824
5.59,12.02514,0.0,12.12093448638916
5.6,12.066,0.0,12.17602825164795
5.61,12.12741,0.0,12.222135543823242
5.62,12.17883,0.0,12.285137176513672
5.63,12.23044,0.0,12.322735786437988
5.64,12.28225,0.0,12.387654304504395
5.65,12.33426,0.0,12.445910453796387
5.66,12.38647,0.0,12.493578910827637
5.67,12.43885,0.0,12.546847343444824
5.68,12.49138,0.0,12.596098899841309
5.69,12.54404,0.0,12.657219886779785
5.7,12.59679,0.0,12.704724311828613
5.71,12.64964,0.0,12.748842239379883
5.72,12.70242,0.0,12.805910110473633
5.73,12.75519,0.0,12.854787826538086
5.74,12.80785,0.0,12.912280082702637
5.75,12.86032,0.0,12.955595016479492
5.76,12.91255,0.0,13.009340286254883
5.77,12.95415,0.0,13.059499740600586
5.78,13.01591,0.0,13.111607551574707
5.79,13.06688,0.0,13.159520149230957
5.8,13.11724,0.0,13.209522247314453
5.81,13.15712,0.0,13.258207321166992
5.82,13.21576,0.0,13.308655738830566
5.83,13.26371,0.0,13.359857559204102
5.84,13.31066,0.0,13.406947135925293
5.85,13.34748,0.0,13.460408210754395
5.86,13.40114,0.0,13.512300491333008
5.87,13.44448,0.0,13.563956260681152
5.88,13.48643,0.0,13.614921569824219
5.89,13.52688,0.0,13.651723861694336
5.9,13.56576,0.0,13.705665588378906
5.91,13.603,0.0,13.733161926269531
5.92,13.63851,0.0,13.777790069580078
5.93,13.67224,0.0,13.803235054016113
5.94,13.70414,0.0,13.831820487976074
5.95,13.73415,0.0,13.855974197387695
5.96,13.76225,0.0,13.875988960266113
5.97,13.7884,0.0,13.891088485717773
5.98,13.81259,0.0,13.909005165100098
5.99,13.83482,0.0,13.92690372467041
6.0,13.85508,0.0,13.945528984069824
6.01,13.8734,0.0,13.962968826293945
6.02,13.88666,0.0,13.984112739562988
6.03,13.90425,0.0,14.000136375427246
6.04,13.91688,0.0,14.021105766296387
6.05,13.92771,0.0,14.032758712768555
6.06,13.93511,0.0,14.050101280212402
6.07,13.94417,0.0,14.066173553466797
6.08,13.94994,0.0,14.08502197265625
6.09,13.95417,0.0,14.095540046691895
6.1,13.9565,0.0,14.107195854187012
6.11,13.95833,0.0,14.118063926696777
6.12,13.95842,0.0,14.125455856323242
6.13,13.95731,0.0,14.131239891052246
6.14,13.95561,0.0,14.140048027038574
6.15,13.95183,0.0,14.143167495727539
6.16,13.94764,0.0,14.151154518127441
6.17,13.94259,0.0,14.151997566223145
6.18,13.93678,0.0,14.15364933013916
6.19,13.93029,0.0,14.15280532836914
6.2,13.9232,0.0,14.150229454040527
6.21,13.91558,0.0,14.14943790435791
6.22,13.90751,0.0,14.143694877624512
6.23,13.89905,0.0,14.138839721679688
6.24,13.89028,0.0,14.135366439819336
6.25,13.88125,0.0,14.132661819458008
6.26,13.87201,0.0,14.131373405456543
6.27,13.8645,0.0,14.130859375
6.28,13.85313,0.0,14.130902290344238
6.29,13.84356,0.0,14.130309104919434
6.3,13.83397,0.0,14.129195213317871
6.31,13.82627,0.0,14.127020835876465
6.32,13.81481,0.0,14.123939514160156
