time,veh_u,veh_v,model_T_lon_1560.pt
0.91,0.0,0.0,-0.08893737196922302
0.92,0.0,0.0,-0.08893737196922302
0.93,0.0,0.0,-0.08893737196922302
0.94,0.0,0.0,-0.08893737196922302
0.95,0.0,0.0,-0.08893737196922302
0.96,0.0,0.0,-0.08893737196922302
0.97,0.0,0.0,-0.08893737196922302
0.98,0.0,0.0,-0.08893737196922302
0.99,0.0,0.0,-0.08893737196922302
1.0,0.0,0.0,-0.08893737196922302
1.01,0.0,0.0,-0.08893737196922302
1.02,0.0,0.0,-0.08893737196922302
1.03,0.0,0.0,-0.08893737196922302
1.04,0.0,0.0,-0.08893737196922302
1.05,0.0,0.00124,-0.08893737196922302
1.06,0.0,0.00155,-0.08893737196922302
1.07,0.0,0.00182,-0.08893737196922302
1.08,0.0,0.00206,-0.08893737196922302
1.09,0.0,0.00226,-0.08893737196922302
1.1,0.0,0.00241,-0.08908015489578247
1.11,0.0,0.00253,-0.08918642997741699
1.12,0.0,0.0026,-0.08892089128494263
1.13,0.0,0.00263,-0.08908247947692871
1.14,0.0,0.00263,-0.08858376741409302
1.15,0.0,0.00259,-0.08792608976364136
1.16,0.0,0.00249,-0.08615711331367493
1.17,0.0,0.00237,-0.08537575602531433
1.18,0.0,0.00223,-0.0845237672328949
1.19,0.0,0.00205,-0.08369168639183044
1.2,0.0,0.00185,-0.08290970325469971
1.21,0.0,0.00163,-0.08248180150985718
1.22,0.0,0.00139,-0.08172851800918579
1.23,0.0,0.00115,-0.08142322301864624
1.24,0.0,0.0,-0.08111399412155151
1.25,0.0,0.0,-0.0807182788848877
1.26,0.0,0.0,-0.08044850826263428
1.27,0.0,0.0,-0.07995623350143433
1.28,0.0,0.0,-0.0797116756439209
1.29,0.0,0.0,-0.07933560013771057
1.3,0.0,0.0,-0.07902157306671143
1.31,0.0,0.0,-0.07883697748184204
1.32,0.0,0.0,-0.07851609587669373
1.33,0.0,0.0,-0.07820674777030945
1.34,0.0,0.0,-0.07760173082351685
1.35,0.0,0.0,-0.0774107575416565
1.36,0.0,0.0,-0.07711553573608398
1.37,0.0,0.0,-0.07689628005027771
1.38,0.0,0.0,-0.07667770981788635
1.39,0.0,0.0,-0.07630261778831482
1.4,0.0,0.0,-0.07597100734710693
1.41,0.0,0.0,-0.07566523551940918
1.42,0.0,0.0,-0.07546266913414001
1.43,0.0,0.0,-0.07517394423484802
1.44,0.0,0.0,-0.07495245337486267
1.45,0.0,0.0,-0.07471144199371338
1.46,0.0,0.0,-0.07449615001678467
1.47,0.0,0.0,-0.07445251941680908
1.48,0.0,0.00119,-0.07416179776191711
1.49,0.0,0.00148,-0.07393902540206909
1.5,0.0,0.00176,-0.07380002737045288
1.51,0.01075,0.00204,-0.07367700338363647
1.52,0.01388,0.00229,-0.07343918085098267
1.53,0.01735,0.00253,-0.07303363084793091
1.54,0.02119,0.00274,-0.07275336980819702
1.55,0.02541,0.00292,-0.0722913146018982
1.56,0.03003,0.00306,-0.07197731733322144
1.57,0.03506,0.00317,-0.07150760293006897
1.58,0.04053,0.00324,-0.07080775499343872
1.59,0.04644,0.00327,-0.07008552551269531
1.6,0.05281,0.00325,-0.06930464506149292
1.61,0.05966,0.00318,-0.06861823797225952
1.62,0.067,0.00307,-0.0679405927658081
1.63,0.07326,0.00295,-0.06714946031570435
1.64,0.08152,0.00276,-0.06651678681373596
1.65,0.09031,0.00253,-0.06529641151428223
1.66,0.09963,0.00226,-0.06440931558609009
1.67,0.11151,0.00188,-0.06269079446792603
1.68,0.12204,0.00154,-0.06132596731185913
1.69,0.13313,0.00116,-0.05953401327133179
1.7,0.14479,0.0,-0.05422276258468628
1.71,0.15701,0.0,-0.04744735360145569
1.72,0.1698,0.0,-0.042809128761291504
1.73,0.18316,0.0,-0.03654468059539795
1.74,0.19708,0.0,-0.028151661157608032
1.75,0.21157,0.0,-0.017622321844100952
1.76,0.22662,0.0,-0.009424924850463867
1.77,0.24222,0.0,-0.00037425756454467773
1.78,0.25836,0.0,0.007800877094268799
1.79,0.27503,0.0,0.016466915607452393
1.8,0.29223,0.0,0.025692790746688843
1.81,0.30993,0.0,0.03538051247596741
1.82,0.32814,0.0,0.045578792691230774
1.83,0.34682,0.0,0.05443207919597626
1.84,0.36598,0.0,0.06434176862239838
1.85,0.38558,0.0,0.07996603846549988
1.86,0.40562,0.0,0.09349477291107178
1.87,0.42608,0.0,0.1094074696302414
1.88,0.44277,0.0,0.12609310448169708
1.89,0.46393,0.0,0.14299124479293823
1.9,0.48545,0.0,0.16537348926067352
1.91,0.50732,0.0,0.18927976489067078
1.92,0.53394,0.0,0.21846118569374084
1.93,0.55651,0.0,0.24463053047657013
1.94,0.57937,0.0,0.2771356701850891
1.95,0.60249,0.0,0.3065572679042816
1.96,0.62587,0.0,0.3366522192955017
1.97,0.6495,0.0,0.3659121096134186
1.98,0.67335,0.0,0.393486350774765
1.99,0.69741,0.0,0.42257222533226013
2.0,0.72168,0.0,0.4514365494251251
2.01,0.74128,0.0,0.48188960552215576
2.02,0.77076,0.0,0.5115481615066528
2.03,0.79064,0.0,0.5394642949104309
2.04,0.82052,0.0,0.5677764415740967
2.05,0.84564,0.0,0.5956777334213257
2.06,0.87091,0.0,0.6235779523849487
2.07,0.89633,0.0,0.651247501373291
2.08,0.92189,0.0,0.6776220798492432
2.09,0.9476,0.0,0.7059206962585449
2.1,0.97344,0.0,0.7347675561904907
2.11,0.99943,0.0,0.7637419104576111
2.12,1.02555,0.0,0.7936215400695801
2.13,1.05182,0.0,0.8240396976470947
2.14,1.07824,0.0,0.8556753993034363
2.15,1.1048,0.0,0.8875541687011719
2.16,1.1315,0.0,0.9198246002197266
2.17,1.15836,0.0,0.9506567120552063
2.18,1.18537,0.0,0.9828721880912781
2.19,1.21254,0.0,1.0145927667617798
2.2,1.23987,0.0,1.046787977218628
2.21,1.26736,0.0,1.0788253545761108
2.22,1.29501,0.0,1.1114075183868408
2.23,1.32282,0.0,1.14279043674469
2.24,1.3508,0.0,1.1760143041610718
2.25,1.37894,0.0,1.2071877717971802
2.26,1.40163,0.0,1.2383263111114502
2.27,1.43572,0.0,1.2697030305862427
2.28,1.45867,0.0,1.3008960485458374
2.29,1.49313,0.0,1.3320250511169434
2.3,1.51633,0.0,1.3620816469192505
2.31,1.55116,0.0,1.3934028148651123
2.32,1.5804,0.0,1.4244694709777832
2.33,1.60977,0.0,1.4555625915527344
2.34,1.63928,0.0,1.4875317811965942
2.35,1.6689,0.0,1.5198086500167847
2.36,1.69865,0.0,1.5517971515655518
2.37,1.7285,0.0,1.5833488702774048
2.38,1.75845,0.0,1.615931749343872
2.39,1.7885,0.0,1.648261308670044
2.4,1.81865,0.0,1.6802361011505127
2.41,1.84882,0.0,1.7117360830307007
2.42,1.87908,0.0,1.7447974681854248
2.43,1.90939,0.0,1.7747704982757568
2.44,1.93975,0.0,1.8079267740249634
2.45,1.97014,0.0,1.8404016494750977
2.46,2.00055,0.0,1.8721070289611816
2.47,2.03098,0.0,1.90555739402771
2.48,2.06142,0.0,1.9377129077911377
2.49,2.09185,0.0,1.9707781076431274
2.5,2.12228,0.0,2.0019755363464355
2.51,2.14668,0.0,2.0339720249176025
2.52,2.18308,0.0,2.0664219856262207
2.53,2.20744,0.0,2.100109100341797
2.54,2.24377,0.0,2.132538318634033
2.55,2.26807,0.0,2.165555477142334
2.56,2.3043,0.0,2.199434280395508
2.57,2.3345,0.0,2.23189640045166
2.58,2.36464,0.0,2.264784812927246
2.59,2.39474,0.0,2.2979512214660645
2.6,2.42478,0.0,2.332374095916748
2.61,2.45476,0.0,2.366455078125
2.62,2.48469,0.0,2.401261806488037
2.63,2.51456,0.0,2.4344592094421387
2.64,2.54437,0.0,2.4691615104675293
2.65,2.57413,0.0,2.504143714904785
2.66,2.60382,0.0,2.538051128387451
2.67,2.63346,0.0,2.573202610015869
2.68,2.66305,0.0,2.6068100929260254
2.69,2.69258,0.0,2.641378402709961
2.7,2.72206,0.0,2.6738967895507812
2.71,2.75148,0.0,2.707690715789795
2.72,2.78085,0.0,2.740553379058838
2.73,2.81017,0.0,2.773162841796875
2.74,2.83944,0.0,2.805853843688965
2.75,2.86867,0.0,2.838878631591797
2.76,2.89206,0.0,2.8710732460021973
2.77,2.92697,0.0,2.902574062347412
2.78,2.95029,0.0,2.9342918395996094
2.79,2.98509,0.0,2.965576171875
2.8,3.00836,0.0,2.997800827026367
2.81,3.04304,0.0,3.029475212097168
2.82,3.07194,0.0,3.060530185699463
2.83,3.1008,0.0,3.0913381576538086
2.84,3.12961,0.0,3.12115478515625
2.85,3.15837,0.0,3.150674343109131
2.86,3.18707,0.0,3.182499885559082
2.87,3.21573,0.0,3.2135233879089355
2.88,3.24434,0.0,3.2439322471618652
2.89,3.27287,0.0,3.274559497833252
2.9,3.30137,0.0,3.3044166564941406
2.91,3.32977,0.0,3.334707736968994
2.92,3.35813,0.0,3.3659167289733887
2.93,3.38641,0.0,3.3961100578308105
2.94,3.41462,0.0,3.426473617553711
2.95,3.44276,0.0,3.455014705657959
2.96,3.47081,0.0,3.4825997352600098
2.97,3.49878,0.0,3.5124588012695312
2.98,3.52667,0.0,3.542483329772949
2.99,3.55446,0.0,3.572915554046631
3.0,3.58218,0.0,3.6003623008728027
3.01,3.60431,0.0,3.6281399726867676
3.02,3.63729,0.0,3.6585793495178223
3.03,3.65929,0.0,3.6869959831237793
3.04,3.69202,0.0,3.7149763107299805
3.05,3.71387,0.0,3.7421393394470215
3.06,3.74636,0.0,3.76906156539917
3.07,3.76803,0.0,3.79768705368042
3.08,3.8003,0.0,3.826414108276367
3.09,3.82713,0.0,3.853024959564209
3.1,3.85386,0.0,3.8797879219055176
3.11,3.8805,0.0,3.9070305824279785
3.12,3.90705,0.0,3.935227394104004
3.13,3.93353,0.0,3.9637794494628906
3.14,3.95992,0.0,3.9893665313720703
3.15,3.98624,0.0,4.01614236831665
3.16,4.0125,0.0,4.041287899017334
3.17,4.03869,0.0,4.068854331970215
3.18,4.06483,0.0,4.095109462738037
3.19,4.09092,0.0,4.122051239013672
3.2,4.11698,0.0,4.147843360900879
3.21,4.14299,0.0,4.174373149871826
3.22,4.16898,0.0,4.2004289627075195
3.23,4.19495,0.0,4.2261152267456055
3.24,4.2209,0.0,4.25145149230957
3.25,4.24684,0.0,4.2764668464660645
3.26,4.26764,0.0,4.30064582824707
3.27,4.29872,0.0,4.327043533325195
3.28,4.31952,0.0,4.351816177368164
3.29,4.35061,0.0,4.377693176269531
3.3,4.37145,0.0,4.403017520904541
3.31,4.40256,0.0,4.429150581359863
3.32,4.42339,0.0,4.454705238342285
3.33,4.45455,0.0,4.481265068054199
3.34,4.48058,0.0,4.506582736968994
3.35,4.50661,0.0,4.531933307647705
3.36,4.53265,0.0,4.5572123527526855
3.37,4.5587,0.0,4.582320213317871
3.38,4.58476,0.0,4.607119083404541
3.39,4.61081,0.0,4.633946418762207
3.4,4.63686,0.0,4.659835338592529
3.41,4.66289,0.0,4.685602188110352
3.42,4.68891,0.0,4.710342884063721
3.43,4.7149,0.0,4.734757900238037
3.44,4.74085,0.0,4.760744094848633
3.45,4.76676,0.0,4.785636901855469
3.46,4.79263,0.0,4.8110809326171875
3.47,4.81843,0.0,4.835461139678955
3.48,4.84417,0.0,4.860753059387207
3.49,4.86984,0.0,4.884891986846924
3.5,4.89543,0.0,4.909267425537109
3.51,4.91588,0.0,4.934606552124023
3.52,4.94633,0.0,4.958844184875488
3.53,4.96664,0.0,4.984603404998779
3.54,4.99685,0.0,5.008947372436523
3.55,5.01699,0.0,5.032700538635254
3.56,5.04694,0.0,5.056707859039307
3.57,5.0669,0.0,5.081179618835449
3.58,5.09659,0.0,5.107027053833008
3.59,5.12124,0.0,5.13156795501709
3.6,5.14579,0.0,5.155257225036621
3.61,5.17025,0.0,5.179028511047363
3.62,5.19458,0.0,5.203495025634766
3.63,5.21882,0.0,5.226830959320068
3.64,5.24297,0.0,5.2513251304626465
3.65,5.26705,0.0,5.275341033935547
3.66,5.29104,0.0,5.300819396972656
3.67,5.31497,0.0,5.326131343841553
3.68,5.33885,0.0,5.350529193878174
3.69,5.36268,0.0,5.374952793121338
3.7,5.38648,0.0,5.398961067199707
3.71,5.41026,0.0,5.424111366271973
3.72,5.43403,0.0,5.447731018066406
3.73,5.4578,0.0,5.473032474517822
3.74,5.48158,0.0,5.497097015380859
3.75,5.50539,0.0,5.521846294403076
3.76,5.52451,0.0,5.54495096206665
3.77,5.55313,0.0,5.571178436279297
3.78,5.57233,0.0,5.594703197479248
3.79,5.6011,0.0,5.618223190307617
3.8,5.62043,0.0,5.641866683959961
3.81,5.64937,0.0,5.666346073150635
3.82,5.66883,0.0,5.690345764160156
3.83,5.698,0.0,5.713789939880371
3.84,5.72247,0.0,5.737000942230225
3.85,5.74703,0.0,5.760528087615967
3.86,5.7717,0.0,5.785022735595703
3.87,5.79648,0.0,5.808916091918945
3.88,5.82138,0.0,5.832571983337402
3.89,5.84635,0.0,5.85553503036499
3.9,5.87144,0.0,5.87943696975708
3.91,5.89665,0.0,5.902649402618408
3.92,5.92191,0.0,5.927310466766357
3.93,5.94729,0.0,5.950109004974365
3.94,5.97275,0.0,5.975164890289307
3.95,5.99829,0.0,5.998899936676025
3.96,6.02389,0.0,6.022539138793945
3.97,6.04957,0.0,6.046425819396973
3.98,6.0753,0.0,6.071382999420166
3.99,6.10109,0.0,6.095752716064453
4.0,6.12693,0.0,6.121191501617432
4.01,6.1528,0.0,6.145107746124268
4.02,6.17357,0.0,6.170200347900391
4.03,6.19949,0.0,6.194794654846191
4.04,6.23059,0.0,6.219413757324219
4.05,6.25656,0.0,6.244553089141846
4.06,6.27738,0.0,6.268730640411377
4.07,6.30337,0.0,6.293293476104736
4.08,6.33451,0.0,6.317973613739014
4.09,6.3605,0.0,6.343324661254883
4.1,6.38648,0.0,6.3678436279296875
4.11,6.41246,0.0,6.393294334411621
4.12,6.43842,0.0,6.417440414428711
4.13,6.46438,0.0,6.442243576049805
4.14,6.49033,0.0,6.46633768081665
4.15,6.51627,0.0,6.490471839904785
4.16,6.54219,0.0,6.515776634216309
4.17,6.5681,0.0,6.538936614990234
4.18,6.59399,0.0,6.563982963562012
4.19,6.61987,0.0,6.587859630584717
4.2,6.64573,0.0,6.613100528717041
4.21,6.67158,0.0,6.636807918548584
4.22,6.69741,0.0,6.662071704864502
4.23,6.72322,0.0,6.686020374298096
4.24,6.74901,0.0,6.70986270904541
4.25,6.77478,0.0,6.735754013061523
4.26,6.80053,0.0,6.759364128112793
4.27,6.82115,0.0,6.785261154174805
4.28,6.85195,0.0,6.808522701263428
4.29,6.87762,0.0,6.833384037017822
4.3,6.90326,0.0,6.858136177062988
4.31,6.92379,0.0,6.88239860534668
4.32,6.95443,0.0,6.907854080200195
4.33,6.97996,0.0,6.930900573730469
4.34,7.00545,0.0,6.956205368041992
4.35,7.02587,0.0,6.979348659515381
4.36,7.05631,0.0,7.004918575286865
4.37,7.08167,0.0,7.030227184295654
4.38,7.10698,0.0,7.056157112121582
4.39,7.13224,0.0,7.079862117767334
4.4,7.15745,0.0,7.104169845581055
4.41,7.18261,0.0,7.129786968231201
4.42,7.20772,0.0,7.153347969055176
4.43,7.23278,0.0,7.179164409637451
4.44,7.2578,0.0,7.202603816986084
4.45,7.28277,0.0,7.2285614013671875
4.46,7.3077,0.0,7.252229690551758
4.47,7.33259,0.0,7.277899265289307
4.48,7.35745,0.0,7.304025650024414
4.49,7.38228,0.0,7.329431533813477
4.5,7.40708,0.0,7.351808071136475
4.51,7.43186,0.0,7.376544952392578
4.52,7.45172,0.0,7.40154504776001
4.53,7.48141,0.0,7.427299976348877
4.54,7.50618,0.0,7.450795650482178
4.55,7.53096,0.0,7.475733280181885
4.56,7.55084,0.0,7.50033712387085
4.57,7.58058,0.0,7.525134086608887
4.58,7.60544,0.0,7.549996852874756
4.59,7.63033,0.0,7.5754780769348145
4.6,7.65031,0.0,7.599569320678711
4.61,7.68025,0.0,7.624728679656982
4.62,7.7053,0.0,7.650442600250244
4.63,7.73041,0.0,7.674284934997559
4.64,7.75558,0.0,7.700552940368652
4.65,7.78083,0.0,7.7250142097473145
4.66,7.80614,0.0,7.750953197479248
4.67,7.83154,0.0,7.777951240539551
4.68,7.85701,0.0,7.802286624908447
4.69,7.88256,0.0,7.829476356506348
4.7,7.90818,0.0,7.853281497955322
4.71,7.93388,0.0,7.8781609535217285
4.72,7.95964,0.0,7.905551910400391
4.73,7.98548,0.0,7.930524826049805
4.74,8.01137,0.0,7.956914901733398
4.75,8.03732,0.0,7.981420040130615
4.76,8.06332,0.0,8.007596969604492
4.77,8.0842,0.0,8.032727241516113
4.78,8.11544,0.0,8.058931350708008
4.79,8.14154,0.0,8.083126068115234
4.8,8.16765,0.0,8.109461784362793
4.81,8.1886,0.0,8.134217262268066
4.82,8.21989,0.0,8.159931182861328
4.83,8.246,0.0,8.186460494995117
4.84,8.27206,0.0,8.211162567138672
4.85,8.29294,0.0,8.237044334411621
4.86,8.32408,0.0,8.261802673339844
4.87,8.35001,0.0,8.288281440734863
4.88,8.37589,0.0,8.311500549316406
4.89,8.40166,0.0,8.338891983032227
4.9,8.42737,0.0,8.362622261047363
4.91,8.45296,0.0,8.388989448547363
4.92,8.47847,0.0,8.412988662719727
4.93,8.50387,0.0,8.438824653625488
4.94,8.52915,0.0,8.46347427368164
4.95,8.55431,0.0,8.488380432128906
4.96,8.57936,0.0,8.512516975402832
4.97,8.60428,0.0,8.538158416748047
4.98,8.62908,0.0,8.563506126403809
4.99,8.65376,0.0,8.586410522460938
5.0,8.67832,0.0,8.610596656799316
5.01,8.70275,0.0,8.636631965637207
5.02,8.72226,0.0,8.661500930786133
5.03,8.75129,0.0,8.686455726623535
5.04,8.7754,0.0,8.711152076721191
5.05,8.79941,0.0,8.73591136932373
5.06,8.8186,0.0,8.759243965148926
5.07,8.8472,0.0,8.783365249633789
5.08,8.87098,0.0,8.809185981750488
5.09,8.89471,0.0,8.83169937133789
5.1,8.9137,0.0,8.855881690979004
5.11,8.94204,0.0,8.881685256958008
5.12,8.96566,0.0,8.905730247497559
5.13,8.98928,0.0,8.930832862854004
5.14,9.01289,0.0,8.954779624938965
5.15,9.03651,0.0,8.981623649597168
5.16,9.06016,0.0,9.006516456604004
5.17,9.08384,0.0,9.03067398071289
5.18,9.10755,0.0,9.055502891540527
5.19,9.13133,0.0,9.081449508666992
5.2,9.15515,0.0,9.106148719787598
5.21,9.17904,0.0,9.13199234008789
5.22,9.203,0.0,9.157654762268066
5.23,9.22703,0.0,9.182929039001465
5.24,9.25113,0.0,9.205937385559082
5.25,9.27531,0.0,9.231749534606934
5.26,9.29955,0.0,9.25658893585205
5.27,9.31904,0.0,9.280298233032227
5.28,9.34825,0.0,9.30541706085205
5.29,9.37269,0.0,9.329432487487793
5.3,9.39718,0.0,9.354530334472656
5.31,9.41684,0.0,9.378771781921387
5.32,9.44628,0.0,9.400426864624023
5.33,9.47086,0.0,9.4267578125
5.34,9.49545,0.0,9.450778007507324
5.35,9.51517,0.0,9.474772453308105
5.36,9.5446,0.0,9.4984769821167
5.37,9.56913,0.0,9.523675918579102
5.38,9.59361,0.0,9.546820640563965
5.39,9.61801,0.0,9.5722074508667
5.4,9.64235,0.0,9.596242904663086
5.41,9.66656,0.0,9.620564460754395
5.42,9.69067,0.0,9.643484115600586
5.43,9.71464,0.0,9.667203903198242
5.44,9.73847,0.0,9.691679954528809
5.45,9.76215,0.0,9.71415901184082
5.46,9.78564,0.0,9.740473747253418
5.47,9.80896,0.0,9.763583183288574
5.48,9.83208,0.0,9.786955833435059
5.49,9.855,0.0,9.811748504638672
5.5,9.87771,0.0,9.835429191589355
5.51,9.9002,0.0,9.857202529907227
5.52,9.91808,0.0,9.882014274597168
5.53,9.94454,0.0,9.903536796569824
5.54,9.96638,0.0,9.926589965820312
5.55,9.988,0.0,9.949461936950684
5.56,10.00518,0.0,9.970328330993652
5.57,10.03061,0.0,9.993000984191895
5.58,10.05161,0.0,10.014689445495605
5.59,10.07242,0.0,10.035210609436035
5.6,10.08897,0.0,10.057896614074707
5.61,10.11349,0.0,10.079980850219727
5.62,10.13378,0.0,10.102216720581055
5.63,10.15393,0.0,10.125382423400879
5.64,10.17395,0.0,10.144327163696289
5.65,10.19385,0.0,10.167409896850586
5.66,10.21365,0.0,10.187198638916016
5.67,10.23337,0.0,10.207119941711426
5.68,10.25302,0.0,10.230375289916992
5.69,10.27261,0.0,10.251496315002441
5.7,10.29217,0.0,10.275371551513672
5.71,10.31171,0.0,10.295525550842285
5.72,10.33124,0.0,10.317688941955566
5.73,10.35077,0.0,10.339837074279785
5.74,10.37032,0.0,10.359389305114746
5.75,10.38991,0.0,10.383410453796387
5.76,10.40953,0.0,10.403347969055176
5.77,10.4253,0.0,10.424650192260742
5.78,10.44893,0.0,10.446083068847656
5.79,10.46873,0.0,10.467397689819336
5.8,10.48859,0.0,10.48827838897705
5.81,10.50456,0.0,10.511382102966309
5.82,10.52853,0.0,10.531573295593262
5.83,10.54861,0.0,10.554247856140137
5.84,10.56876,0.0,10.574976921081543
5.85,10.58497,0.0,10.595290184020996
5.86,10.60927,0.0,10.616098403930664
5.87,10.62962,0.0,10.635801315307617
5.88,10.65003,0.0,10.65923023223877
5.89,10.67047,0.0,10.681267738342285
5.9,10.69097,0.0,10.701742172241211
5.91,10.71149,0.0,10.72394847869873
5.92,10.73203,0.0,10.74281120300293
5.93,10.7526,0.0,10.769441604614258
5.94,10.77316,0.0,10.785810470581055
5.95,10.79373,0.0,10.807267189025879
5.96,10.81428,0.0,10.827681541442871
5.97,10.8348,0.0,10.846670150756836
5.98,10.8553,0.0,10.868789672851562
5.99,10.87575,0.0,10.888586044311523
6.0,10.89617,0.0,10.909032821655273
6.01,10.91652,0.0,10.931005477905273
6.02,10.93279,0.0,10.950769424438477
6.03,10.95704,0.0,10.970691680908203
6.04,10.97719,0.0,10.989201545715332
6.05,10.99728,0.0,11.01016902923584
6.06,11.01332,0.0,11.029687881469727
6.07,11.03722,0.0,11.050593376159668
6.08,11.05707,0.0,11.070183753967285
6.09,11.07684,0.0,11.089837074279785
6.1,11.09262,0.0,11.109246253967285
6.11,11.11614,0.0,11.129485130310059
6.12,11.13568,0.0,11.151274681091309
6.13,11.15514,0.0,11.168370246887207
6.14,11.17069,0.0,11.187572479248047
6.15,11.19386,0.0,11.207385063171387
6.16,11.21311,0.0,11.226335525512695
6.17,11.23231,0.0,11.244873046875
6.18,11.25145,0.0,11.268975257873535
6.19,11.27054,0.0,11.28714370727539
6.2,11.28957,0.0,11.307784080505371
6.21,11.30856,0.0,11.325703620910645
6.22,11.3275,0.0,11.344756126403809
6.23,11.3464,0.0,11.366323471069336
6.24,11.36526,0.0,11.382285118103027
6.25,11.38408,0.0,11.403238296508789
6.26,11.40286,0.0,11.421460151672363
6.27,11.41788,0.0,11.440606117248535
6.28,11.44031,0.0,11.461655616760254
6.29,11.45899,0.0,11.478556632995605
6.3,11.47763,0.0,11.500819206237793
6.31,11.49254,0.0,11.520781517028809
6.32,11.5148,0.0,11.537735939025879
6.33,11.53332,0.0,11.558480262756348
6.34,11.55181,0.0,11.576452255249023
6.35,11.5666,0.0,11.594968795776367
6.36,11.58866,0.0,11.612785339355469
6.37,11.60702,0.0,11.62994384765625
6.38,11.62533,0.0,11.649531364440918
6.39,11.63997,0.0,11.66639232635498
6.4,11.66181,0.0,11.686307907104492
6.41,11.67998,0.0,11.701215744018555
6.42,11.69809,0.0,11.721799850463867
6.43,11.71615,0.0,11.738081932067871
