time,veh_u,veh_v,model_T_lon_1560.pt
0.79,0.0,0.0,-0.08789867162704468
0.8,0.0,0.0,-0.08789867162704468
0.81,0.0,0.0,-0.08789867162704468
0.82,0.0,0.0,-0.08789867162704468
0.83,0.0,0.0,-0.08789867162704468
0.84,0.0,0.0,-0.08789867162704468
0.85,0.0,0.0,-0.08789867162704468
0.86,0.0,0.0,-0.08789867162704468
0.87,0.0,0.0,-0.08789867162704468
0.88,0.0,0.0,-0.08789867162704468
0.89,0.0,0.0,-0.08789867162704468
0.9,0.0,0.0,-0.08789867162704468
0.91,0.0,0.0,-0.08789867162704468
0.92,0.0,0.0,-0.08789867162704468
0.93,0.0,0.0,-0.08789867162704468
0.94,0.0,0.0,-0.08789867162704468
0.95,0.0,0.0,-0.08789867162704468
0.96,0.0,0.0,-0.08789867162704468
0.97,0.0,0.0,-0.08789867162704468
0.98,0.01014,0.0,-0.08789867162704468
0.99,0.01053,0.0,-0.08789867162704468
1.0,0.01076,0.0,-0.08789867162704468
1.01,0.01082,0.0,-0.08789867162704468
1.02,0.01073,0.0,-0.08789867162704468
1.03,0.01048,0.0,-0.08789867162704468
1.04,0.01008,0.0,-0.08789867162704468
1.05,0.0,0.0,-0.08789867162704468
1.06,0.0,0.0,-0.08789867162704468
1.07,0.0,0.0,-0.08789867162704468
1.08,0.0,0.0,-0.08789867162704468
1.09,0.0,0.0,-0.08789867162704468
1.1,0.0,0.0,-0.08799004554748535
1.11,0.0,0.0,-0.08811989426612854
1.12,0.0,0.0,-0.08815374970436096
1.13,0.0,0.0,-0.08806699514389038
1.14,0.0,0.0,-0.08803552389144897
1.15,0.0,0.0,-0.08798632025718689
1.16,0.0,0.0,-0.08808469772338867
1.17,0.0,0.0,-0.08810627460479736
1.18,0.0,0.0,-0.08795392513275146
1.19,0.0,0.0,-0.08798253536224365
1.2,0.0,0.0,-0.08796316385269165
1.21,0.0,0.0,-0.08791697025299072
1.22,0.0,0.0,-0.08802467584609985
1.23,0.0,0.0,-0.08785408735275269
1.24,0.0,0.0,-0.08776995539665222
1.25,0.0,0.0,-0.08766579627990723
1.26,0.0,0.0,-0.0875137448310852
1.27,0.0,0.0,-0.08740639686584473
1.28,0.0,0.0,-0.08719801902770996
1.29,0.0,0.0,-0.08670973777770996
1.3,0.0,0.0,-0.08618292212486267
1.31,0.0,0.0,-0.08565270900726318
1.32,0.0,0.0,-0.08525288105010986
1.33,0.0,0.0,-0.08484143018722534
1.34,0.0,0.0,-0.08441931009292603
1.35,0.0,0.0,-0.08403000235557556
1.36,0.0,0.0,-0.08348962664604187
1.37,0.0,0.0,-0.08315706253051758
1.38,0.0,0.0,-0.08296972513198853
1.39,0.0,0.0,-0.08281582593917847
1.4,0.0,0.0,-0.08237439393997192
1.41,0.0,0.0,-0.08185639977455139
1.42,0.0,0.0,-0.08147114515304565
1.43,0.0,0.0,-0.08123314380645752
1.44,0.0,0.00141,-0.08102220296859741
1.45,0.0,0.00188,-0.08056986331939697
1.46,0.01084,0.00234,-0.08005267381668091
1.47,0.01189,0.00278,-0.07971346378326416
1.48,0.01281,0.0032,-0.07941323518753052
1.49,0.01358,0.00359,-0.07899028062820435
1.5,0.01418,0.00396,-0.07873260974884033
1.51,0.0146,0.00428,-0.078274667263031
1.52,0.01483,0.00457,-0.07781732082366943
1.53,0.01487,0.00482,-0.07743722200393677
1.54,0.01472,0.00502,-0.0771937370300293
1.55,0.01439,0.00518,-0.07682818174362183
1.56,0.01387,0.00528,-0.07661664485931396
1.57,0.01318,0.00533,-0.07625055313110352
1.58,0.01234,0.00533,-0.07603996992111206
1.59,0.01137,0.00527,-0.07587376236915588
1.6,0.0103,0.00516,-0.07568424940109253
1.61,0.0,0.005,-0.07539889216423035
1.62,0.0,0.00478,-0.07522684335708618
1.63,0.0,0.00457,-0.07474634051322937
1.64,0.0,0.00426,-0.074647456407547
1.65,0.0,0.00391,-0.07441452145576477
1.66,0.0,0.00351,-0.07433962821960449
1.67,0.0,0.00298,-0.07402032613754272
1.68,0.0,0.00249,-0.0737566351890564
1.69,0.0,0.00198,-0.07361328601837158
1.7,0.0,0.00143,-0.07361900806427002
1.71,0.0,0.0,-0.07338729500770569
1.72,0.0,0.0,-0.07316321134567261
1.73,0.0,0.0,-0.07287672162055969
1.74,0.0121,0.0,-0.07272711396217346
1.75,0.01613,0.0,-0.07252883911132812
1.76,0.02109,0.0,-0.07239067554473877
1.77,0.02707,0.0,-0.07195085287094116
1.78,0.03416,0.0,-0.07122242450714111
1.79,0.04242,0.0,-0.06992417573928833
1.8,0.05193,0.0,-0.06800895929336548
1.81,0.06276,0.0,-0.06596744060516357
1.82,0.07496,0.0,-0.06390056014060974
1.83,0.08861,0.0,-0.06151023507118225
1.84,0.10374,0.0,-0.05912148952484131
1.85,0.12041,0.0,-0.05548793077468872
1.86,0.13865,0.0,-0.046934306621551514
1.87,0.15849,0.0,-0.03767934441566467
1.88,0.17557,0.0,-0.022079676389694214
1.89,0.19834,0.0,-0.00023001432418823242
1.9,0.22274,0.0,0.023424088954925537
1.91,0.24878,0.0,0.04832546412944794
1.92,0.28211,0.0,0.07461662590503693
1.93,0.31168,0.0,0.10334840416908264
1.94,0.34283,0.0,0.13410800695419312
1.95,0.3755,0.0,0.17236435413360596
1.96,0.40966,0.0,0.20602667331695557
1.97,0.44526,0.0,0.24577727913856506
1.98,0.48223,0.0,0.27869749069213867
1.99,0.52052,0.0,0.31304264068603516
2.0,0.56005,0.0,0.3474740982055664
2.01,0.5926,0.0,0.38420209288597107
2.02,0.64255,0.0,0.42308318614959717
2.03,0.67681,0.0,0.4637402892112732
2.04,0.72912,0.0,0.5062057375907898
2.05,0.77373,0.0,0.5527487993240356
2.06,0.8191,0.0,0.5960171222686768
2.07,0.86518,0.0,0.638995885848999
2.08,0.91185,0.0,0.6815119981765747
2.09,0.95907,0.0,0.7269303202629089
2.1,1.00675,0.0,0.7740441560745239
2.11,1.05482,0.0,0.8239459991455078
2.12,1.10319,0.0,0.8715846538543701
2.13,1.15183,0.0,0.919989824295044
2.14,1.20066,0.0,0.9690510034561157
2.15,1.24964,0.0,1.020111083984375
2.16,1.29871,0.0,1.0711679458618164
2.17,1.34785,0.0,1.122439980506897
2.18,1.39701,0.0,1.1753158569335938
2.19,1.44616,0.0,1.2291274070739746
2.2,1.49528,0.0,1.285460352897644
2.21,1.54435,0.0,1.3412057161331177
2.22,1.59336,0.0,1.4001768827438354
2.23,1.64231,0.0,1.4571442604064941
2.24,1.6912,0.0,1.5156253576278687
2.25,1.74002,0.0,1.5713270902633667
2.26,1.77913,0.0,1.6256159543991089
2.27,1.83751,0.0,1.6805362701416016
2.28,1.87659,0.0,1.733572244644165
2.29,1.93492,0.0,1.7881215810775757
2.3,1.974,0.0,1.841910719871521
2.31,2.0324,0.0,1.8952981233596802
2.32,2.08122,0.0,1.949946641921997
2.33,2.13014,0.0,2.0038442611694336
2.34,2.17916,0.0,2.059753894805908
2.35,2.22833,0.0,2.1129512786865234
2.36,2.27766,0.0,2.1687612533569336
2.37,2.32721,0.0,2.2220163345336914
2.38,2.37688,0.0,2.278463840484619
2.39,2.42683,0.0,2.3321590423583984
2.4,2.47699,0.0,2.3871493339538574
2.41,2.52741,0.0,2.4473748207092285
2.42,2.57809,0.0,2.5056490898132324
2.43,2.62903,0.0,2.5632834434509277
2.44,2.68023,0.0,2.620377540588379
2.45,2.73168,0.0,2.6792283058166504
2.46,2.7834,0.0,2.733269214630127
2.47,2.83535,0.0,2.7903003692626953
2.48,2.88753,0.0,2.8462791442871094
2.49,2.93993,0.0,2.9044322967529297
2.5,2.99251,0.0,2.960336685180664
2.51,3.03481,0.0,3.017421245574951
2.52,3.09817,0.0,3.0726733207702637
2.53,3.14068,0.0,3.1257596015930176
2.54,3.20429,0.0,3.1811347007751465
2.55,3.24692,0.0,3.2360100746154785
2.56,3.31064,0.0,3.286284923553467
2.57,3.36381,0.0,3.3406543731689453
2.58,3.41695,0.0,3.3948769569396973
2.59,3.47002,0.0,3.4471025466918945
2.6,3.52299,0.0,3.4993934631347656
2.61,3.57584,0.0,3.5514211654663086
2.62,3.62853,0.0,3.604098320007324
2.63,3.68104,0.0,3.65562105178833
2.64,3.73335,0.0,3.705448627471924
2.65,3.78544,0.0,3.7580347061157227
2.66,3.8373,0.0,3.8095202445983887
2.67,3.88892,0.0,3.860471725463867
2.68,3.94029,0.0,3.9121837615966797
2.69,3.99139,0.0,3.964855194091797
2.7,4.04224,0.0,4.01738977432251
2.71,4.09283,0.0,4.067702293395996
2.72,4.14318,0.0,4.1186017990112305
2.73,4.1933,0.0,4.170356273651123
2.74,4.24319,0.0,4.223365783691406
2.75,4.29288,0.0,4.27423620223999
2.76,4.33259,0.0,4.3245134353637695
2.77,4.39172,0.0,4.375814914703369
2.78,4.43118,0.0,4.426921844482422
2.79,4.49001,0.0,4.478219985961914
2.8,4.52933,0.0,4.528537750244141
2.81,4.58796,0.0,4.576855182647705
2.82,4.63689,0.0,4.630885601043701
2.83,4.68581,0.0,4.681814670562744
2.84,4.73477,0.0,4.731148719787598
2.85,4.7838,0.0,4.782057285308838
2.86,4.8329,0.0,4.83201789855957
2.87,4.88213,0.0,4.882538318634033
2.88,4.93148,0.0,4.934325218200684
2.89,4.98099,0.0,4.98490571975708
2.9,5.03069,0.0,5.035714149475098
2.91,5.08053,0.0,5.086117267608643
2.92,5.1306,0.0,5.137815952301025
2.93,5.18087,0.0,5.188730716705322
2.94,5.23135,0.0,5.2393798828125
2.95,5.28205,0.0,5.289961338043213
2.96,5.33296,0.0,5.341071128845215
2.97,5.38408,0.0,5.392815589904785
2.98,5.43539,0.0,5.444010257720947
2.99,5.48689,0.0,5.495375633239746
3.0,5.53858,0.0,5.546300411224365
3.01,5.58013,0.0,5.5981974601745605
3.02,5.64236,0.0,5.649740695953369
3.03,5.68413,0.0,5.700700283050537
3.04,5.74662,0.0,5.750930309295654
3.05,5.78852,0.0,5.803519248962402
3.06,5.85116,0.0,5.851566314697266
3.07,5.89312,0.0,5.901080131530762
3.08,5.95578,0.0,5.952698707580566
3.09,6.00806,0.0,6.00213098526001
3.1,6.06027,0.0,6.050707817077637
3.11,6.11242,0.0,6.099986553192139
3.12,6.16446,0.0,6.149427890777588
3.13,6.21639,0.0,6.1992669105529785
3.14,6.26818,0.0,6.248425006866455
3.15,6.31982,0.0,6.2963714599609375
3.16,6.37129,0.0,6.344645977020264
3.17,6.42259,0.0,6.394452095031738
3.18,6.47371,0.0,6.446112632751465
3.19,6.52464,0.0,6.493127822875977
3.2,6.5754,0.0,6.5438232421875
3.21,6.62596,0.0,6.590975284576416
3.22,6.67635,0.0,6.641677379608154
3.23,6.72658,0.0,6.6893510818481445
3.24,6.77666,0.0,6.738329887390137
3.25,6.82661,0.0,6.790617942810059
3.26,6.86658,0.0,6.839900493621826
3.27,6.92616,0.0,6.889725685119629
3.28,6.96599,0.0,6.93923282623291
3.29,7.02543,0.0,6.99281644821167
3.3,7.06522,0.0,7.04466438293457
3.31,7.12463,0.0,7.09486198425293
3.32,7.16444,0.0,7.145696640014648
3.33,7.22398,0.0,7.195288181304932
3.34,7.27379,0.0,7.25048303604126
3.35,7.32374,0.0,7.301028728485107
3.36,7.37383,0.0,7.354286193847656
3.37,7.42425,0.0,7.402247428894043
3.38,7.47461,0.0,7.456342697143555
3.39,7.52535,0.0,7.509305953979492
3.4,7.57633,0.0,7.561652183532715
3.41,7.62762,0.0,7.6135640144348145
3.42,7.67917,0.0,7.663845062255859
3.43,7.73104,0.0,7.717842102050781
3.44,7.78324,0.0,7.7707719802856445
3.45,7.83576,0.0,7.823087215423584
3.46,7.88861,0.0,7.8742170333862305
3.47,7.94179,0.0,7.925045013427734
3.48,7.99529,0.0,7.979196071624756
3.49,8.0491,0.0,8.032790184020996
3.5,8.1032,0.0,8.082135200500488
3.51,8.14681,0.0,8.134917259216309
3.52,8.21225,0.0,8.187342643737793
3.53,8.25625,0.0,8.238479614257812
3.54,8.32224,0.0,8.291868209838867
3.55,8.36655,0.0,8.343971252441406
3.56,8.43293,0.0,8.397162437438965
3.57,8.47745,0.0,8.448655128479004
3.58,8.54404,0.0,8.502187728881836
3.59,8.59965,0.0,8.55481243133545
3.6,8.65525,0.0,8.608120918273926
3.61,8.71078,0.0,8.659682273864746
3.62,8.76621,0.0,8.713171005249023
3.63,8.82149,0.0,8.766801834106445
3.64,8.87657,0.0,8.818511962890625
3.65,8.93141,0.0,8.872757911682129
3.66,8.98596,0.0,8.923190116882324
3.67,9.04018,0.0,8.979527473449707
3.68,9.09403,0.0,9.03342056274414
3.69,9.14748,0.0,9.08728313446045
3.7,9.20047,0.0,9.138998985290527
3.71,9.25298,0.0,9.191479682922363
3.72,9.30498,0.0,9.247396469116211
3.73,9.35643,0.0,9.300409317016602
3.74,9.40731,0.0,9.354636192321777
3.75,9.4576,0.0,9.404407501220703
3.76,9.49747,0.0,9.459447860717773
3.77,9.55632,0.0,9.51186466217041
3.78,9.59518,0.0,9.564574241638184
3.79,9.65248,0.0,9.617490768432617
3.8,9.69032,0.0,9.668163299560547
3.81,9.74603,0.0,9.723709106445312
3.82,9.78279,0.0,9.773552894592285
3.83,9.83695,0.0,9.825263977050781
3.84,9.88145,0.0,9.872910499572754
3.85,9.9253,0.0,9.922792434692383
3.86,9.96853,0.0,9.968461990356445
3.87,10.01116,0.0,10.013479232788086
3.88,10.05319,0.0,10.059768676757812
3.89,10.09465,0.0,10.103019714355469
3.9,10.13556,0.0,10.148879051208496
3.91,10.17593,0.0,10.192785263061523
3.92,10.21579,0.0,10.233771324157715
3.93,10.25513,0.0,10.27624797821045
3.94,10.29402,0.0,10.31786060333252
3.95,10.33243,0.0,10.359561920166016
3.96,10.37041,0.0,10.400742530822754
3.97,10.40796,0.0,10.443268775939941
3.98,10.44509,0.0,10.482044219970703
3.99,10.48183,0.0,10.523977279663086
4.0,10.51818,0.0,10.56372356414795
4.01,10.55414,0.0,10.608010292053223
4.02,10.5827,0.0,10.647085189819336
4.03,10.61798,0.0,10.687127113342285
4.04,10.65974,0.0,10.726091384887695
4.05,10.69418,0.0,10.765100479125977
4.06,10.72151,0.0,10.805641174316406
4.07,10.75523,0.0,10.841232299804688
4.08,10.79508,0.0,10.88129711151123
4.09,10.82787,0.0,10.915478706359863
4.1,10.8602,0.0,10.953489303588867
4.11,10.89206,0.0,10.98850154876709
4.12,10.92343,0.0,11.021500587463379
4.13,10.95427,0.0,11.054414749145508
4.14,10.98457,0.0,11.085980415344238
4.15,11.01429,0.0,11.116580963134766
4.16,11.04342,0.0,11.14535903930664
4.17,11.07191,0.0,11.175999641418457
4.18,11.09977,0.0,11.20627212524414
4.19,11.12694,0.0,11.234996795654297
4.2,11.15342,0.0,11.267621040344238
4.21,11.17918,0.0,11.2984619140625
4.22,11.2042,0.0,11.329384803771973
4.23,11.22848,0.0,11.3607816696167
4.24,11.25198,0.0,11.389010429382324
4.25,11.27472,0.0,11.418440818786621
4.26,11.29669,0.0,11.442730903625488
4.27,11.31374,0.0,11.470648765563965
4.28,11.33831,0.0,11.491006851196289
4.29,11.35799,0.0,11.515981674194336
4.3,11.37692,0.0,11.534708023071289
4.31,11.39158,0.0,11.553057670593262
4.32,11.41266,0.0,11.573153495788574
4.33,11.42953,0.0,11.586213111877441
4.34,11.44576,0.0,11.603875160217285
4.35,11.45836,0.0,11.614013671875
4.36,11.47652,0.0,11.62878704071045
4.37,11.49117,0.0,11.643685340881348
4.38,11.50531,0.0,11.654498100280762
4.39,11.51909,0.0,11.670565605163574
4.4,11.53255,0.0,11.683989524841309
4.41,11.54573,0.0,11.6962308883667
4.42,11.55869,0.0,11.710245132446289
4.43,11.5715,0.0,11.724030494689941
4.44,11.58421,0.0,11.737983703613281
4.45,11.5969,0.0,11.755553245544434
4.46,11.6096,0.0,11.770904541015625
4.47,11.62239,0.0,11.788703918457031
4.48,11.63531,0.0,11.808311462402344
4.49,11.64842,0.0,11.83005428314209
4.5,11.66175,0.0,11.847886085510254
4.51,11.67537,0.0,11.869983673095703
4.52,11.68651,0.0,11.891682624816895
4.53,11.70358,0.0,11.91273021697998
4.54,11.71824,0.0,11.933120727539062
4.55,11.7333,0.0,11.952303886413574
4.56,11.74568,0.0,11.97126293182373
4.57,11.7647,0.0,11.988271713256836
4.58,11.78107,0.0,12.006202697753906
4.59,11.79788,0.0,12.023055076599121
4.6,11.81169,0.0,12.039240837097168
4.61,11.83285,0.0,12.058846473693848
4.62,11.85098,0.0,12.073902130126953
4.63,11.86953,0.0,12.094137191772461
4.64,11.88847,0.0,12.10930061340332
4.65,11.90779,0.0,12.12625503540039
4.66,11.92746,0.0,12.142548561096191
4.67,11.94745,0.0,12.158872604370117
4.68,11.96773,0.0,12.1770601272583
4.69,11.98827,0.0,12.193735122680664
4.7,12.00907,0.0,12.212393760681152
4.71,12.03003,0.0,12.231422424316406
4.72,12.05118,0.0,12.248960494995117
4.73,12.07247,0.0,12.269933700561523
4.74,12.09387,0.0,12.28632640838623
4.75,12.11535,0.0,12.30737590789795
4.76,12.13688,0.0,12.324151039123535
4.77,12.15417,0.0,12.344867706298828
4.78,12.18002,0.0,12.362994194030762
4.79,12.20158,0.0,12.37990665435791
4.8,12.22312,0.0,12.39936351776123
4.81,12.24035,0.0,12.417561531066895
4.82,12.26604,0.0,12.435791969299316
4.83,12.28741,0.0,12.452367782592773
4.84,12.30871,0.0,12.467729568481445
4.85,12.32573,0.0,12.485776901245117
4.86,12.35108,0.0,12.503437042236328
4.87,12.37214,0.0,12.518864631652832
4.88,12.39313,0.0,12.53650188446045
4.89,12.41404,0.0,12.55385684967041
4.9,12.43489,0.0,12.57125473022461
4.91,12.45565,0.0,12.586641311645508
4.92,12.47636,0.0,12.603540420532227
4.93,12.497,0.0,12.620655059814453
4.94,12.51758,0.0,12.637295722961426
4.95,12.5381,0.0,12.654940605163574
4.96,12.55856,0.0,12.673735618591309
4.97,12.57896,0.0,12.6907958984375
4.98,12.59931,0.0,12.712642669677734
4.99,12.61957,0.0,12.728315353393555
5.0,12.63976,0.0,12.74909496307373
5.01,12.65986,0.0,12.76961898803711
5.02,12.67591,0.0,12.785565376281738
5.03,12.69974,0.0,12.808428764343262
5.04,12.71947,0.0,12.825087547302246
5.05,12.73905,0.0,12.847887992858887
5.06,12.75461,0.0,12.864630699157715
5.07,12.77762,0.0,12.883814811706543
5.08,12.79656,0.0,12.902959823608398
5.09,12.81522,0.0,12.922037124633789
5.1,12.82996,0.0,12.939879417419434
5.11,12.85159,0.0,12.955265998840332
5.12,12.86923,0.0,12.97132682800293
5.13,12.88646,0.0,12.986992835998535
5.14,12.90324,0.0,13.00118350982666
5.15,12.91953,0.0,13.017144203186035
5.16,12.93532,0.0,13.028575897216797
5.17,12.95054,0.0,13.038593292236328
5.18,12.96519,0.0,13.04684066772461
5.19,12.97923,0.0,13.055262565612793
5.2,12.99263,0.0,13.061074256896973
5.21,13.00536,0.0,13.069336891174316
5.22,13.01742,0.0,13.072371482849121
5.23,13.02878,0.0,13.079975128173828
5.24,13.03943,0.0,13.084487915039062
5.25,13.04937,0.0,13.087916374206543
5.26,13.05858,0.0,13.094082832336426
5.27,13.06544,0.0,13.09660530090332
5.28,13.07484,0.0,13.102664947509766
5.29,13.08191,0.0,13.10422420501709
5.3,13.08828,0.0,13.107274055480957
5.31,13.0929,0.0,13.113999366760254
5.32,13.09902,0.0,13.115076065063477
5.33,13.10344,0.0,13.119278907775879
5.34,13.10726,0.0,13.119885444641113
5.35,13.10991,0.0,13.125845909118652
5.36,13.11324,0.0,13.129576683044434
5.37,13.11548,0.0,13.129830360412598
5.38,13.11724,0.0,13.134450912475586
5.39,13.11861,0.0,13.138078689575195
5.4,13.1196,0.0,13.141152381896973
5.41,13.12027,0.0,13.144267082214355
5.42,13.12065,0.0,13.150704383850098
5.43,13.12079,0.0,13.150551795959473
5.44,13.12073,0.0,13.154688835144043
5.45,13.12051,0.0,13.156050682067871
5.46,13.12016,0.0,13.159969329833984
5.47,13.11973,0.0,13.161849021911621
5.48,13.11925,0.0,13.163554191589355
5.49,13.11875,0.0,13.16634750366211
5.5,13.11826,0.0,13.169044494628906
5.51,13.1178,0.0,13.171113967895508
5.52,13.11747,0.0,13.173800468444824
5.53,13.11706,0.0,13.176907539367676
5.54,13.11681,0.0,13.179725646972656
5.55,13.11666,0.0,13.180952072143555
5.56,13.11662,0.0,13.18476390838623
5.57,13.11667,0.0,13.188142776489258
5.58,13.11684,0.0,13.189840316772461
5.59,13.1171,0.0,13.193862915039062
5.6,13.11738,0.0,13.194385528564453
5.61,13.11789,0.0,13.198391914367676
5.62,13.11839,0.0,13.198923110961914
5.63,13.11895,0.0,13.20134162902832
5.64,13.11954,0.0,13.204266548156738
5.65,13.12013,0.0,13.202584266662598
5.66,13.12071,0.0,13.20755672454834
5.67,13.12126,0.0,13.20709228515625
5.68,13.12174,0.0,13.208099365234375
5.69,13.12213,0.0,13.20930004119873
5.7,13.12241,0.0,13.206835746765137
5.71,13.12254,0.0,13.206690788269043
5.72,13.1225,0.0,13.201854705810547
5.73,13.12226,0.0,13.200368881225586
5.74,13.12181,0.0,13.19690227508545
5.75,13.1211,0.0,13.192219734191895
5.76,13.12012,0.0,13.19031047821045
5.77,13.11913,0.0,13.188915252685547
5.78,13.11728,0.0,13.184178352355957
5.79,13.11538,0.0,13.180082321166992
5.8,13.11313,0.0,13.174044609069824
5.81,13.11108,0.0,13.171027183532715
5.82,13.10757,0.0,13.164191246032715
5.83,13.10423,0.0,13.158349990844727
5.84,13.10051,0.0,13.153733253479004
5.85,13.09726,0.0,13.150054931640625
5.86,13.09195,0.0,13.14682388305664
5.87,13.0871,0.0,13.141873359680176
5.88,13.08188,0.0,13.139351844787598
5.89,13.0763,0.0,13.13701343536377
5.9,13.07037,0.0,13.13094425201416
5.91,13.06411,0.0,13.126412391662598
5.92,13.05752,0.0,13.121902465820312
5.93,13.05062,0.0,13.11647891998291
5.94,13.04345,0.0,13.111318588256836
5.95,13.036,0.0,13.10396957397461
5.96,13.02832,0.0,13.101035118103027
5.97,13.02042,0.0,13.092805862426758
5.98,13.01233,0.0,13.08602237701416
5.99,13.00408,0.0,13.078771591186523
6.0,12.99568,0.0,13.072108268737793
6.01,12.98717,0.0,13.065022468566895
6.02,12.9803,0.0,13.057060241699219
6.03,12.96994,0.0,13.051112174987793
6.04,12.96127,0.0,13.04460334777832
6.05,12.9526,0.0,13.037163734436035
6.06,12.94567,0.0,13.03012752532959
6.07,12.93537,0.0,13.022512435913086
6.08,12.92686,0.0,13.015546798706055
6.09,12.91846,0.0,13.007906913757324
6.1,12.91182,0.0,13.001458168029785
6.11,12.90206,0.0,12.996369361877441
6.12,12.89411,0.0,12.988744735717773
6.13,12.88636,0.0,12.981717109680176
6.14,12.88029,0.0,12.9762601852417
6.15,12.87149,0.0,12.968005180358887
6.16,12.86441,0.0,12.96014404296875
6.17,12.85758,0.0,12.9513578414917
6.18,12.85101,0.0,12.943140983581543
6.19,12.84472,0.0,12.9360990524292
6.2,12.83871,0.0,12.926741600036621
6.21,12.83298,0.0,12.918583869934082
6.22,12.82753,0.0,12.911032676696777
6.23,12.82238,0.0,12.902168273925781
6.24,12.8175,0.0,12.89517593383789
6.25,12.81291,0.0,12.887259483337402
6.26,12.8086,0.0,12.879133224487305
6.27,12.80533,0.0,12.870959281921387
6.28,12.80076,0.0,12.864434242248535
6.29,12.79722,0.0,12.859363555908203
6.3,12.79392,0.0,12.852751731872559
6.31,12.79144,0.0,12.846199989318848
6.32,12.78797,0.0,12.840898513793945
6.33,12.7853,0.0,12.835222244262695
6.34,12.7828,0.0,12.828709602355957
6.35,12.7809,0.0,12.822518348693848
6.36,12.77824,0.0,12.819218635559082
6.37,12.77615,0.0,12.812077522277832
6.38,12.77416,0.0,12.80820083618164
6.39,12.77263,0.0,12.801506996154785
6.4,12.7704,0.0,12.796411514282227
6.41,12.76859,0.0,12.790308952331543
6.42,12.76679,0.0,12.784893035888672
6.43,12.765,0.0,12.77896499633789
6.44,12.76318,0.0,12.775556564331055
6.45,12.76133,0.0,12.770039558410645
6.46,12.75943,0.0,12.764593124389648
