time,veh_u,veh_v,model_T_lon_1560.pt
1.01,0.0,0.00304,-0.08183923363685608
1.02,0.0,0.00397,-0.08183923363685608
1.03,0.0,0.00487,-0.08183923363685608
1.04,0.0,0.00571,-0.08183923363685608
1.05,0.0,0.00651,-0.08183923363685608
1.06,0.0,0.00724,-0.08183923363685608
1.07,0.0,0.00791,-0.08183923363685608
1.08,0.0,0.00851,-0.08183923363685608
1.09,0.0,0.00903,-0.08183923363685608
1.1,0.0,0.00948,-0.08184105157852173
1.11,0.0,0.00985,-0.08189475536346436
1.12,0.0,0.01015,-0.08181732892990112
1.13,0.0,0.01032,-0.0817941427230835
1.14,0.0,0.01047,-0.08184835314750671
1.15,0.0,0.01054,-0.08180147409439087
1.16,0.0,0.01053,-0.08188226819038391
1.17,0.0,0.01044,-0.08194071054458618
1.18,0.0,0.01028,-0.0817822813987732
1.19,0.0,0.01006,-0.0818624496459961
1.2,0.0,0.00977,-0.08189138770103455
1.21,0.0,0.00944,-0.08191820979118347
1.22,0.0,0.00906,-0.08189338445663452
1.23,0.0,0.00863,-0.08191490173339844
1.24,0.0,0.00817,-0.08187147974967957
1.25,0.0,0.00769,-0.08197042346000671
1.26,0.0,0.00718,-0.08194512128829956
1.27,0.0,0.00665,-0.08192062377929688
1.28,0.0,0.00612,-0.08187419176101685
1.29,0.0,0.00558,-0.08184725046157837
1.3,0.0,0.00504,-0.0819467306137085
1.31,0.0,0.00452,-0.08187088370323181
1.32,0.0,0.00401,-0.08189627528190613
1.33,0.0,0.00351,-0.08184576034545898
1.34,0.0,0.00304,-0.08189675211906433
1.35,0.0,0.00259,-0.08187073469161987
1.36,0.0,0.00217,-0.08189773559570312
1.37,0.0,0.00179,-0.08182191848754883
1.38,0.0,0.0015,-0.08187451958656311
1.39,0.0,0.00117,-0.08179891109466553
1.4,0.0,0.0,-0.08179780840873718
1.41,0.0,0.0,-0.08193081617355347
1.42,0.0,0.0,-0.0818282961845398
1.43,0.0,0.0,-0.08190515637397766
1.44,0.0,0.0,-0.08193403482437134
1.45,0.0,0.0,-0.08192974328994751
1.46,0.0,0.0,-0.08182674646377563
1.47,0.0,0.0,-0.0819244384765625
1.48,0.0,0.0,-0.08187398314476013
1.49,0.0,0.0,-0.08189788460731506
1.5,0.0,0.0,-0.08181700110435486
1.51,0.0,0.0,-0.08194679021835327
1.52,0.0,0.0,-0.08192005753517151
1.53,0.0,0.0,-0.08189675211906433
1.54,0.0,0.0,-0.08194500207901001
1.55,0.0,0.0,-0.08192029595375061
1.56,0.0,0.0,-0.08199897408485413
1.57,0.0,0.0,-0.08199852705001831
1.58,0.0,0.0,-0.08194592595100403
1.59,0.0,0.0,-0.08204886317253113
1.6,0.0,0.0,-0.08196809887886047
1.61,0.0,0.00106,-0.08198794722557068
1.62,0.0,0.00117,-0.081992506980896
1.63,0.0,0.00126,-0.08196091651916504
1.64,0.0,0.00136,-0.08193403482437134
1.65,0.0,0.00145,-0.08188104629516602
1.66,0.0,0.00153,-0.08193349838256836
1.67,0.0,0.00162,-0.08188116550445557
1.68,0.0,0.00167,-0.08190619945526123
1.69,0.0,0.00172,-0.08185353875160217
1.7,0.0,0.00176,-0.08185338973999023
1.71,0.0,0.00178,-0.08185455203056335
1.72,0.0,0.0018,-0.08182543516159058
1.73,0.0,0.00181,-0.0818524956703186
1.74,0.0,0.00181,-0.08179834485054016
1.75,0.0,0.00181,-0.08189263939857483
1.76,0.0,0.0018,-0.08180302381515503
1.77,0.0,0.00179,-0.08147460222244263
1.78,0.0,0.00178,-0.08117321133613586
1.79,0.0,0.00178,-0.08059918880462646
1.8,0.0,0.00177,-0.0802147388458252
1.81,0.0,0.00177,-0.07982021570205688
1.82,0.0,0.00178,-0.07932955026626587
1.83,0.0,0.00179,-0.07890468835830688
1.84,0.0,0.00181,-0.0786476731300354
1.85,0.0,0.00185,-0.07824194431304932
1.86,0.0,0.00189,-0.07789906859397888
1.87,0.0,0.00194,-0.07758563756942749
1.88,0.0,0.00199,-0.07741296291351318
1.89,0.0,0.00206,-0.07715338468551636
1.9,0.0,0.00215,-0.07683581113815308
1.91,0.01029,0.00224,-0.07648724317550659
1.92,0.01131,0.00235,-0.07608148455619812
1.93,0.01214,0.00245,-0.07581967115402222
1.94,0.01294,0.00255,-0.07549506425857544
1.95,0.01371,0.00265,-0.07519757747650146
1.96,0.01445,0.00275,-0.07493311166763306
1.97,0.01515,0.00283,-0.07470875978469849
1.98,0.01582,0.0029,-0.07435345649719238
1.99,0.01645,0.00295,-0.0742756724357605
2.0,0.01705,0.00298,-0.07402431964874268
2.01,0.01752,0.00298,-0.07366037368774414
2.02,0.0182,0.00295,-0.07347527146339417
2.03,0.01864,0.0029,-0.07324135303497314
2.04,0.0193,0.00278,-0.0729539692401886
2.05,0.01987,0.00262,-0.07270437479019165
2.06,0.02048,0.00242,-0.07253497838973999
2.07,0.02113,0.00217,-0.0723375678062439
2.08,0.02185,0.00186,-0.07213595509529114
2.09,0.02266,0.0015,-0.07195895910263062
2.1,0.02359,0.00108,-0.07177448272705078
2.11,0.02466,0.0,-0.07151663303375244
2.12,0.0259,0.0,-0.07145482301712036
2.13,0.02734,0.0,-0.07119682431221008
2.14,0.029,0.0,-0.07103165984153748
2.15,0.03093,0.0,-0.0709180235862732
2.16,0.03315,0.0,-0.07068133354187012
2.17,0.0357,0.0,-0.07055765390396118
2.18,0.03861,0.0,-0.07040393352508545
2.19,0.04191,0.0,-0.0701771080493927
2.2,0.04564,0.0,-0.06996786594390869
2.21,0.04983,0.0,-0.06890231370925903
2.22,0.05451,0.0,-0.0673946738243103
2.23,0.05971,0.0,-0.06593090295791626
2.24,0.06546,0.0,-0.06462112069129944
2.25,0.07179,0.0,-0.06310433149337769
2.26,0.07728,0.0,-0.061500608921051025
2.27,0.08626,0.0,-0.06008845567703247
2.28,0.09277,0.0,-0.05872151255607605
2.29,0.1033,0.0,-0.05674386024475098
2.3,0.11087,0.0,-0.05424976348876953
2.31,0.12301,0.0,-0.05082052946090698
2.32,0.13389,0.0,-0.04635098576545715
2.33,0.14546,0.0,-0.038647204637527466
2.34,0.15771,0.0,-0.029368102550506592
2.35,0.17064,0.0,-0.019513964653015137
2.36,0.18425,0.0,-0.008964836597442627
2.37,0.19852,0.0,0.0017080903053283691
2.38,0.21344,0.0,0.013465404510498047
2.39,0.22899,0.0,0.026369884610176086
2.4,0.24515,0.0,0.04146437346935272
2.41,0.2619,0.0,0.056090399622917175
2.42,0.27922,0.0,0.07099786400794983
2.43,0.29708,0.0,0.08516882359981537
2.44,0.31545,0.0,0.09729628264904022
2.45,0.33432,0.0,0.11292514204978943
2.46,0.35365,0.0,0.12361909449100494
2.47,0.37341,0.0,0.14084915816783905
2.48,0.39359,0.0,0.15381094813346863
2.49,0.41414,0.0,0.169655442237854
2.5,0.43506,0.0,0.1883152425289154
2.51,0.45205,0.0,0.20751091837882996
2.52,0.47791,0.0,0.22937266528606415
2.53,0.49539,0.0,0.24992184340953827
2.54,0.52197,0.0,0.2705637812614441
2.55,0.53991,0.0,0.2934744954109192
2.56,0.56715,0.0,0.3165692090988159
2.57,0.59015,0.0,0.33855539560317993
2.58,0.61341,0.00126,0.36005699634552
2.59,0.63693,0.00172,0.3836897611618042
2.6,0.66073,0.00208,0.40805330872535706
2.61,0.68481,0.00234,0.4333356022834778
2.62,0.70917,0.0025,0.4602489769458771
2.63,0.73385,0.00256,0.4874650239944458
2.64,0.75884,0.00253,0.5119630694389343
2.65,0.78418,0.00239,0.5375420451164246
2.66,0.80987,0.00215,0.5630595684051514
2.67,0.83595,0.00182,0.5869239568710327
2.68,0.86243,0.0014,0.6127675771713257
2.69,0.88942,0.0,0.6388978958129883
2.7,0.91671,0.0,0.6659464240074158
2.71,0.94454,0.0,0.6939816474914551
2.72,0.97288,0.0,0.7231637239456177
2.73,1.00173,0.0,0.7568113207817078
2.74,1.03113,0.0,0.7888127565383911
2.75,1.06108,0.0,0.823944091796875
2.76,1.08548,0.0,0.8595299124717712
2.77,1.12272,0.0,0.8979186415672302
2.78,1.14806,0.0,0.9345687031745911
2.79,1.18675,0.0,0.9767362475395203
2.8,1.21307,0.0,1.016060471534729
2.81,1.25322,0.0,1.0614919662475586
2.82,1.28737,0.0,1.1028916835784912
2.83,1.32213,0.0,1.1490473747253418
2.84,1.35748,0.0,1.191426157951355
2.85,1.39343,0.0,1.2358125448226929
2.86,1.42994,0.0,1.2791537046432495
2.87,1.46701,0.0,1.3232572078704834
2.88,1.50461,0.0,1.3670034408569336
2.89,1.54274,0.0,1.4107509851455688
2.9,1.58133,0.0,1.45294988155365
2.91,1.62039,0.0,1.4954744577407837
2.92,1.65989,0.0,1.5381182432174683
2.93,1.6998,0.0,1.580501914024353
2.94,1.74009,0.0,1.6206527948379517
2.95,1.78072,0.0,1.6623672246932983
2.96,1.82166,0.0,1.7033170461654663
2.97,1.8629,0.0,1.7446911334991455
2.98,1.9044,0.0,1.7849640846252441
2.99,1.94615,0.0,1.8268018960952759
3.0,1.98808,0.0,1.865610957145691
3.01,2.02177,0.0,1.9051637649536133
3.02,2.0725,0.0,1.9474908113479614
3.03,2.10644,0.0,1.9885755777359009
3.04,2.1575,0.0,2.031857967376709
3.05,2.19163,0.0,2.0732789039611816
3.06,2.24294,0.0,2.1174063682556152
3.07,2.27722,0.0,2.1593024730682373
3.08,2.32874,0.0,2.204324245452881
3.09,2.37174,0.0,2.2487893104553223
3.1,2.41482,0.0,2.293065071105957
3.11,2.45796,0.0,2.3390307426452637
3.12,2.50117,0.0,2.385500907897949
3.13,2.54445,0.0,2.4324398040771484
3.14,2.5878,0.0,2.4788284301757812
3.15,2.63123,0.0,2.5260815620422363
3.16,2.67474,0.0,2.5719666481018066
3.17,2.71834,0.0,2.6202611923217773
3.18,2.76204,0.0,2.6685171127319336
3.19,2.80587,0.0,2.7167272567749023
3.2,2.84975,0.0,2.7657647132873535
3.21,2.89378,0.0,2.813271999359131
3.22,2.93795,0.0,2.8625340461730957
3.23,2.98224,0.0,2.912205219268799
3.24,3.02667,0.0,2.961528778076172
3.25,3.07124,0.00131,3.0099306106567383
3.26,3.10704,0.00155,3.058732509613037
3.27,3.16084,0.00189,3.108015537261963
3.28,3.19689,0.00209,3.157564640045166
3.29,3.25107,0.00237,3.2084245681762695
3.3,3.28735,0.00253,3.256814956665039
3.31,3.34189,0.00275,3.309032917022705
3.32,3.37843,0.00288,3.3562355041503906
3.33,3.43334,0.00304,3.4067530632019043
3.34,3.47929,0.00315,3.456620693206787
3.35,3.52539,0.00324,3.504970073699951
3.36,3.57162,0.00331,3.5546350479125977
3.37,3.61799,0.00336,3.603576183319092
3.38,3.66449,0.00338,3.6534008979797363
3.39,3.7111,0.00338,3.7023797035217285
3.4,3.75783,0.00335,3.7526063919067383
3.41,3.80467,0.00329,3.799476146697998
3.42,3.85162,0.0032,3.8495168685913086
3.43,3.89865,0.00308,3.8959555625915527
3.44,3.94578,0.00293,3.945331573486328
3.45,3.99299,0.00274,3.9915199279785156
3.46,4.04027,0.0025,4.038763523101807
3.47,4.08764,0.00223,4.086481094360352
3.48,4.13508,0.00191,4.134325981140137
3.49,4.18259,0.00154,4.182929515838623
3.5,4.23019,0.00112,4.228792190551758
3.51,4.26828,0.0,4.275304794311523
3.52,4.32552,0.0,4.324043273925781
3.53,4.36374,0.0,4.370190620422363
3.54,4.42115,0.0,4.417269706726074
3.55,4.45948,0.0,4.462599754333496
3.56,4.51708,0.0,4.510885238647461
3.57,4.55553,0.0,4.557476043701172
3.58,4.61333,0.0,4.604987144470215
3.59,4.6616,0.0,4.651826858520508
3.6,4.70997,0.0,4.699032783508301
3.61,4.75844,0.0,4.745275020599365
3.62,4.80704,0.0,4.794227600097656
3.63,4.85575,0.0,4.840931415557861
3.64,4.90461,0.0,4.887009620666504
3.65,4.9536,0.0,4.933224678039551
3.66,5.00275,0.0,4.983394622802734
3.67,5.05205,0.0,5.02777099609375
3.68,5.10153,0.0,5.076995849609375
3.69,5.15118,0.0,5.125372409820557
3.7,5.201,0.0,5.17470645904541
3.71,5.25101,0.0,5.223031520843506
3.72,5.30122,0.0,5.272331237792969
3.73,5.35162,0.0,5.321897506713867
3.74,5.40223,0.0,5.371068000793457
3.75,5.45302,0.0,5.422127723693848
3.76,5.49384,0.0,5.471597671508789
3.77,5.55521,0.0,5.524665355682373
3.78,5.59635,0.0,5.575412273406982
3.79,5.65822,0.0,5.627449989318848
3.8,5.69964,0.0,5.679253578186035
3.81,5.76193,0.0,5.731919288635254
3.82,5.80366,0.0,5.782413482666016
3.83,5.86636,0.0,5.832403659820557
3.84,5.91882,0.0,5.884051322937012
3.85,5.97142,0.0,5.933689594268799
3.86,6.02415,0.0,5.985795497894287
3.87,6.07701,0.0,6.037683486938477
3.88,6.12998,0.0,6.086541652679443
3.89,6.18306,0.0,6.137390613555908
3.9,6.23618,0.0,6.189579963684082
3.91,6.2894,0.0,6.238555908203125
3.92,6.34268,0.0,6.288138389587402
3.93,6.39599,0.0,6.338532447814941
3.94,6.44935,0.0,6.387526035308838
3.95,6.50273,0.0,6.438337802886963
3.96,6.55612,0.0,6.489140510559082
3.97,6.60952,0.0,6.5371527671813965
3.98,6.66291,0.0,6.58657693862915
3.99,6.71628,0.0,6.636039733886719
4.0,6.76964,0.0,6.685208320617676
4.01,6.82298,0.0,6.73744010925293
4.02,6.86567,0.0,6.786609649658203
4.03,6.91891,0.0,6.83493709564209
4.04,6.98282,0.0,6.885854244232178
4.05,7.03604,0.0,6.9370293617248535
4.06,7.07864,0.0,6.986484050750732
4.07,7.13176,0.0,7.039020538330078
4.08,7.19553,0.0,7.086938858032227
4.09,7.24865,0.0,7.140055179595947
4.1,7.30174,0.0,7.190913200378418
4.11,7.35483,0.0,7.240695953369141
4.12,7.40792,0.0,7.293092727661133
4.13,7.46099,0.0,7.343490123748779
4.14,7.51408,0.0,7.397198677062988
4.15,7.56717,0.0,7.447357654571533
4.16,7.62028,0.0,7.501250743865967
4.17,7.67341,0.0,7.553689956665039
4.18,7.72657,0.0,7.60687780380249
4.19,7.7798,0.0,7.658174991607666
4.2,7.83299,0.0,7.713537216186523
4.21,7.88626,0.0,7.76487922668457
4.22,7.93958,0.0,7.8207197189331055
4.23,7.99294,0.0,7.870706081390381
4.24,8.04636,0.0,7.925412178039551
4.25,8.09983,0.0,7.978985786437988
4.26,8.15335,0.0,8.032444953918457
4.27,8.19621,0.0,8.084493637084961
4.28,8.26058,0.0,8.139725685119629
4.29,8.31428,0.0,8.191853523254395
4.3,8.36804,0.0,8.243711471557617
4.31,8.41109,0.0,8.297581672668457
4.32,8.47572,0.0,8.351237297058105
4.33,8.52965,0.0,8.40553092956543
4.34,8.58363,0.0,8.457738876342773
4.35,8.62684,0.0,8.509699821472168
4.36,8.69172,0.0,8.56383991241455
4.37,8.74583,0.0,8.617112159729004
4.38,8.79998,0.0,8.672382354736328
4.39,8.85419,0.0,8.722689628601074
4.4,8.90836,0.0,8.776737213134766
4.41,8.96259,0.0,8.83070182800293
4.42,9.01683,0.0,8.885549545288086
4.43,9.07107,0.0,8.939878463745117
4.44,9.12531,0.0,8.994552612304688
4.45,9.17956,0.0,9.048386573791504
4.46,9.23378,0.0,9.104574203491211
4.47,9.28797,0.0,9.158180236816406
4.48,9.34214,0.0,9.215059280395508
4.49,9.39626,0.0,9.268800735473633
4.5,9.45036,0.0,9.326142311096191
4.51,9.50435,0.0,9.381887435913086
4.52,9.54756,0.0,9.433493614196777
4.53,9.61218,0.0,9.49176025390625
4.54,9.66598,0.0,9.547274589538574
4.55,9.71969,0.0,9.602752685546875
4.56,9.76264,0.0,9.655539512634277
4.57,9.82682,0.0,9.711544036865234
4.58,9.88023,0.0,9.766185760498047
4.59,9.93354,0.0,9.827149391174316
4.6,9.97615,0.0,9.876507759094238
4.61,10.03982,0.0,9.935515403747559
4.62,10.0928,0.0,9.989004135131836
4.63,10.14566,0.0,10.046899795532227
4.64,10.19843,0.0,10.102967262268066
4.65,10.25109,0.0,10.157088279724121
4.66,10.30365,0.0,10.213847160339355
4.67,10.35611,0.0,10.268592834472656
4.68,10.4085,0.0,10.327457427978516
4.69,10.46082,0.0,10.381855964660645
4.7,10.51308,0.0,10.438529968261719
4.71,10.56528,0.0,10.494271278381348
4.72,10.61745,0.0,10.551311492919922
4.73,10.66958,0.0,10.609668731689453
4.74,10.72171,0.0,10.662199974060059
4.75,10.77383,0.0,10.721467018127441
4.76,10.82597,0.0,10.77501106262207
4.77,10.86769,0.0,10.831604957580566
4.78,10.93035,0.0,10.886155128479004
4.79,10.98263,0.0,10.939324378967285
4.8,11.03493,0.0,10.997824668884277
4.81,11.07684,0.0,11.050384521484375
4.82,11.13982,0.0,11.109429359436035
4.83,11.19239,0.0,11.161104202270508
4.84,11.24507,0.0,11.221125602722168
4.85,11.28729,0.0,11.269831657409668
4.86,11.35075,0.0,11.327463150024414
4.87,11.40373,0.0,11.384177207946777
4.88,11.45683,0.0,11.434669494628906
4.89,11.51001,0.0,11.494645118713379
4.9,11.56329,0.0,11.548050880432129
4.91,11.61664,0.0,11.60420036315918
4.92,11.67006,0.0,11.659261703491211
4.93,11.72353,0.0,11.714884757995605
4.94,11.77702,0.0,11.769036293029785
4.95,11.83053,0.0,11.824501991271973
4.96,11.88402,0.0,11.880928993225098
4.97,11.93746,0.0,11.930377006530762
4.98,11.99083,0.0,11.988964080810547
4.99,12.0441,0.0,12.041516304016113
5.0,12.09723,0.0,12.097991943359375
5.01,12.15019,0.0,12.149547576904297
5.02,12.19245,0.0,12.202442169189453
5.03,12.25546,0.0,12.25445556640625
5.04,12.30769,0.0,12.308625221252441
5.05,12.3596,0.0,12.360274314880371
5.06,12.40092,0.0,12.410286903381348
5.07,12.46232,0.0,12.462691307067871
5.08,12.51306,0.0,12.510457038879395
5.09,12.56346,0.0,12.56588363647461
5.1,12.60322,0.0,12.616480827331543
5.11,12.66233,0.0,12.671886444091797
5.12,12.71101,0.0,12.724836349487305
5.13,12.75911,0.0,12.777064323425293
5.14,12.80658,0.0,12.835044860839844
5.15,12.85343,0.0,12.884106636047363
5.16,12.89963,0.0,12.939091682434082
5.17,12.94517,0.0,12.985692977905273
5.18,12.99003,0.0,13.035021781921387
5.19,13.03423,0.0,13.091327667236328
5.2,13.07773,0.0,13.13402271270752
5.21,13.12057,0.0,13.185394287109375
5.22,13.16274,0.0,13.230670928955078
5.23,13.20425,0.0,13.272540092468262
5.24,13.24512,0.0,13.318288803100586
5.25,13.28538,0.0,13.353089332580566
5.26,13.32504,0.0,13.396869659423828
5.27,13.35636,0.0,13.428885459899902
5.28,13.4027,0.0,13.46988582611084
5.29,13.44079,0.0,13.508883476257324
5.3,13.47836,0.0,13.548637390136719
5.31,13.50813,0.0,13.593279838562012
5.32,13.55234,0.0,13.635963439941406
5.33,13.5888,0.0,13.67663288116455
5.34,13.62497,0.0,13.71694564819336
5.35,13.65372,0.0,13.754469871520996
5.36,13.69661,0.0,13.798162460327148
5.37,13.73218,0.0,13.838152885437012
5.38,13.76764,0.0,13.880197525024414
5.39,13.80305,0.0,13.9205961227417
5.4,13.8384,0.0,13.962871551513672
5.41,13.87379,0.0,14.005623817443848
5.42,13.90923,0.0,14.047697067260742
5.43,13.94478,0.0,14.0878324508667
5.44,13.98044,0.0,14.127197265625
5.45,14.01625,0.0,14.164325714111328
5.46,14.05225,0.0,14.206206321716309
5.47,14.08844,0.0,14.243317604064941
5.48,14.12486,0.0,14.283084869384766
5.49,14.16151,0.0,14.321425437927246
5.5,14.19841,0.0,14.358209609985352
5.51,14.23555,0.0,14.39685344696045
5.52,14.26549,0.0,14.432415962219238
5.53,14.31061,0.0,14.467021942138672
5.54,14.34851,0.0,14.507957458496094
5.55,14.38665,0.0,14.544573783874512
5.56,14.41736,0.0,14.580621719360352
5.57,14.4636,0.00238,14.619685173034668
5.58,14.50236,0.00389,14.655895233154297
5.59,14.5413,0.00533,14.694519996643066
5.6,14.57259,0.00644,14.731162071228027
5.61,14.61958,0.00801,14.77609920501709
5.62,14.65888,0.00924,14.81047534942627
5.63,14.69823,0.01038,14.851234436035156
5.64,14.73761,0.01145,14.887435913085938
5.65,14.77699,0.01244,14.92999267578125
5.66,14.81632,0.01334,14.966008186340332
5.67,14.8556,0.01417,15.004349708557129
5.68,14.89477,0.01492,15.041956901550293
5.69,14.93381,0.0156,15.07882022857666
5.7,14.97267,0.01621,15.117730140686035
5.71,15.01134,0.01675,15.153322219848633
5.72,15.04979,0.01724,15.191343307495117
5.73,15.08798,0.01767,15.225887298583984
5.74,15.1259,0.01805,15.261513710021973
5.75,15.16352,0.01838,15.297740936279297
5.76,15.20081,0.01868,15.335237503051758
5.77,15.2304,0.0189,15.370368003845215
5.78,15.27437,0.01919,15.403807640075684
5.79,15.31062,0.01941,15.437509536743164
5.8,15.34648,0.01963,15.471452713012695
5.81,15.37489,0.01979,15.50514030456543
5.82,15.41706,0.02004,15.53818130493164
5.83,15.45179,0.02026,15.574522972106934
5.84,15.48614,0.02049,15.610316276550293
5.85,15.51335,0.02068,15.649945259094238
5.86,15.55373,0.02101,15.678659439086914
5.87,15.58701,0.02132,15.715180397033691
5.88,15.61994,0.02167,15.747066497802734
5.89,15.65258,0.02206,15.782102584838867
5.9,15.68492,0.02249,15.814169883728027
5.91,15.71698,0.02298,15.845090866088867
5.92,15.7488,0.02353,15.875603675842285
5.93,15.78041,0.02413,15.904751777648926
5.94,15.81181,0.02481,15.937797546386719
5.95,15.84305,0.02554,15.968962669372559
5.96,15.87414,0.02635,15.998373985290527
5.97,15.90512,0.02722,16.02873420715332
5.98,15.93601,0.02817,16.060325622558594
5.99,15.96684,0.02919,16.09221649169922
6.0,15.99763,0.03027,16.12169075012207
6.01,16.0284,0.03142,16.1518497467041
6.02,16.05304,0.03239,16.182811737060547
6.03,16.08996,0.03392,16.215011596679688
6.04,16.1208,0.03525,16.246614456176758
6.05,16.15168,0.03663,16.276281356811523
6.06,16.17645,0.03777,16.302791595458984
6.07,16.21363,0.03952,16.336650848388672
6.08,16.24471,0.04101,16.367000579833984
6.09,16.27587,0.04253,16.396915435791016
6.1,16.30087,0.04376,16.427703857421875
6.11,16.33839,0.0456,16.45725440979004
6.12,16.36975,0.04713,16.48795509338379
6.13,16.40114,0.04866,16.514488220214844
6.14,16.42631,0.04986,16.544536590576172
6.15,16.46403,0.05164,16.573030471801758
6.16,16.49547,0.05307,16.60036849975586
6.17,16.52689,0.05447,16.630578994750977
6.18,16.55826,0.05582,16.658525466918945
6.19,16.5897,0.05711,16.68557357788086
6.2,16.62075,0.05833,16.71688461303711
6.21,16.65181,0.05949,16.742969512939453
6.22,16.68273,0.06057,16.77028465270996
6.23,16.71345,0.06158,16.795940399169922
6.24,16.74396,0.06252,16.82207679748535
6.25,16.77423,0.06337,16.848920822143555
6.26,16.80424,0.06414,16.87275505065918
6.27,16.82803,0.06469,16.898347854614258
6.28,16.86335,0.06543,16.924171447753906
6.29,16.89241,0.06595,16.948833465576172
6.3,16.92109,0.0664,16.97621726989746
6.31,16.94377,0.06669,17.001583099365234
6.32,16.97731,0.06705,17.029495239257812
6.33,17.00482,0.06726,17.056381225585938
6.34,17.03189,0.06741,17.085742950439453
