time,veh_u,veh_v,model_T_lon_1560.pt
4.76,3.95789,0.01926,3.9586877822875977
4.77,3.97849,0.01788,3.9869565963745117
4.78,4.00939,0.01589,4.013367176055908
4.79,4.0351,0.01431,4.040324687957764
4.8,4.06069,0.01281,4.0679802894592285
4.81,4.08113,0.01166,4.0965352058410645
4.82,4.11178,0.01005,4.122894763946533
4.83,4.13726,0.0088,4.149428844451904
4.84,4.16263,0.00765,4.177287578582764
4.85,4.18288,0.00679,4.204800605773926
4.86,4.21322,0.00561,4.231002330780029
4.87,4.23845,0.00472,4.258800029754639
4.88,4.26354,0.00392,4.285356521606445
4.89,4.28863,0.00319,4.3116135597229
4.9,4.31356,0.00254,4.33903694152832
4.91,4.33848,0.00196,4.365381717681885
4.92,4.36326,0.00145,4.390851974487305
4.93,4.38803,0.0,4.4180006980896
4.94,4.41267,0.0,4.444386959075928
4.95,4.43729,0.0,4.4709577560424805
4.96,4.46179,0.0,4.497025489807129
4.97,4.48628,0.0,4.524266242980957
4.98,4.51066,0.0,4.55055570602417
4.99,4.53504,0.0,4.576417922973633
5.0,4.55932,0.0,4.601761817932129
5.01,4.58361,0.0,4.626923084259033
5.02,4.60296,0.0,4.6522908210754395
5.03,4.63208,0.0,4.6793012619018555
5.04,4.65626,0.0,4.704556465148926
5.05,4.6805,0.0,4.729495048522949
5.06,4.69983,0.0,4.755440711975098
5.07,4.72896,0.0,4.780121803283691
5.08,4.7532,0.0,4.80519962310791
5.09,4.77753,0.0,4.829887390136719
5.1,4.79697,0.0,4.854908466339111
5.11,4.82629,0.0,4.879064083099365
5.12,4.85072,0.0,4.904561519622803
5.13,4.87529,0.0,4.929070472717285
5.14,4.89986,0.0,4.95388126373291
5.15,4.92456,0.0,4.977919578552246
5.16,4.94929,0.0,5.002394199371338
5.17,4.97416,0.0,5.027431488037109
5.18,4.99904,0.0,5.051186561584473
5.19,5.02408,0.0,5.0771355628967285
5.2,5.04909,0.0,5.102468013763428
5.21,5.07425,0.0,5.127414226531982
5.22,5.09941,0.0,5.152475357055664
5.23,5.12468,0.0,5.17728328704834
5.24,5.14992,0.0,5.2024006843566895
5.25,5.17527,0.0,5.226024627685547
5.26,5.20057,0.0,5.250782012939453
5.27,5.22082,0.0,5.273965835571289
5.28,5.25124,0.0,5.297308444976807
5.29,5.2766,0.0,5.3221917152404785
5.3,5.30184,0.0,5.346282958984375
5.31,5.322,0.0,5.37005615234375
5.32,5.35223,0.0,5.393635272979736
5.33,5.37734,0.0,5.416994094848633
5.34,5.4023,0.0,5.440621852874756
5.35,5.42219,0.0,5.46303129196167
5.36,5.45194,0.0,5.4864912033081055
5.37,5.47661,0.0,5.510148048400879
5.38,5.50107,0.0,5.533435821533203
5.39,5.52545,0.0,5.55718469619751
5.4,5.5496,0.0,5.5802483558654785
5.41,5.57366,0.0,5.601802349090576
5.42,5.5975,0.0,5.625275611877441
5.43,5.62123,0.0,5.648906707763672
5.44,5.64473,0.0,5.672765731811523
5.45,5.66814,0.0,5.696105003356934
5.46,5.69133,0.0,5.7200026512146
5.47,5.71443,0.0,5.743091106414795
5.48,5.73734,0.0,5.766256809234619
5.49,5.76019,0.0,5.788498401641846
5.5,5.78285,0.0,5.8135881423950195
5.51,5.80547,0.0,5.837450981140137
5.52,5.82345,0.0,5.860024452209473
5.53,5.85045,0.0,5.88347053527832
5.54,5.87284,0.0,5.905642032623291
5.55,5.89527,0.0,5.928293704986572
5.56,5.91315,0.0,5.951815605163574
5.57,5.9401,0.0,5.975170612335205
5.58,5.96255,0.0,5.99799108505249
5.59,5.98513,0.0,6.020131587982178
5.6,6.00319,0.0,6.043606281280518
5.61,6.03053,0.0,6.066805362701416
5.62,6.05341,0.0,6.089241027832031
5.63,6.07651,0.0,6.112268447875977
5.64,6.09973,0.0,6.1349310874938965
5.65,6.12323,0.0,6.156639099121094
5.66,6.14688,0.0,6.180389404296875
5.67,6.17084,0.0,6.203459739685059
5.68,6.195,0.0,6.226868152618408
5.69,6.21949,0.0,6.251607894897461
5.7,6.2442,0.0,6.2755913734436035
5.71,6.26928,0.0,6.3008880615234375
5.72,6.29459,0.0,6.326326847076416
5.73,6.32028,0.0,6.352972507476807
5.74,6.34622,0.0,6.380225658416748
5.75,6.37255,0.0,6.407092571258545
5.76,6.39912,0.0,6.434843063354492
5.77,6.42061,0.0,6.463329315185547
5.78,6.45329,0.0,6.491042613983154
5.79,6.48088,0.0,6.519683361053467
5.8,6.50869,0.0,6.549072742462158
5.81,6.53115,0.0,6.576547622680664
5.82,6.56525,0.0,6.60546350479126
5.83,6.59398,0.0,6.6342902183532715
5.84,6.6229,0.0,6.662213325500488
5.85,6.64621,0.0,6.691727161407471
5.86,6.68151,0.0,6.719352722167969
5.87,6.71118,0.0,6.74801778793335
5.88,6.74098,0.0,6.776009559631348
5.89,6.77104,0.0,6.804214000701904
5.9,6.80116,0.0,6.832555770874023
5.91,6.83152,0.0,6.860564231872559
5.92,6.86193,0.0,6.887138366699219
5.93,6.89252,0.0,6.915480136871338
5.94,6.92313,0.0,6.942747592926025
5.95,6.95389,0.0,6.971174240112305
5.96,6.98465,0.0,6.999103546142578
5.97,7.01552,0.0,7.025895118713379
5.98,7.04634,0.0,7.05738639831543
5.99,7.07727,0.0,7.08350133895874
6.0,7.10811,0.0,7.113410949707031
6.01,7.13902,0.0,7.139426231384277
6.02,7.16364,0.0,7.168144702911377
6.03,7.2007,0.0,7.196634292602539
6.04,7.23144,0.0,7.223032474517822
6.05,7.26221,0.0,7.2515788078308105
6.06,7.28669,0.0,7.280345439910889
6.07,7.32349,0.0,7.308491230010986
6.08,7.35399,0.0,7.337996006011963
6.09,7.38448,0.0,7.366593360900879
6.1,7.40873,0.0,7.396378517150879
6.11,7.44514,0.0,7.4241461753845215
6.12,7.4753,0.0,7.45269250869751
6.13,7.50543,0.0,7.480875492095947
6.14,7.52938,0.0,7.5088791847229
6.15,7.56534,0.0,7.537851333618164
6.16,7.59511,0.0,7.566201210021973
6.17,7.62484,0.0,7.593255519866943
6.18,7.6544,0.0,7.622069358825684
6.19,7.68394,0.0,7.650876522064209
6.2,7.71327,0.0,7.678735733032227
6.21,7.7426,0.0,7.706441402435303
6.22,7.77174,0.0,7.733043193817139
6.23,7.80085,0.0,7.761129379272461
6.24,7.82979,0.0,7.789216041564941
6.25,7.8587,0.0,7.816997528076172
6.26,7.88744,0.0,7.845917701721191
6.27,7.91037,0.0,7.872844696044922
6.28,7.94471,0.0,7.901735305786133
