time,veh_u,veh_v,model_LSTM_lon_2139.pt
1.07,0.0,0.0,-0.054499443620443344
1.08,0.0,0.0,-0.05428839102387428
1.09,0.0,0.0,-0.054047584533691406
1.1,0.0,0.0,-0.05383497476577759
1.11,0.0,0.0,-0.053633492439985275
1.12,0.0,0.0,-0.05341286212205887
1.13,0.0,0.0,-0.053256794810295105
1.14,0.0,0.0,-0.05312032997608185
1.15,0.0,0.0,-0.052981168031692505
1.16,0.0,0.0,-0.05289055034518242
1.17,0.0,0.0,-0.05282348766922951
1.18,0.0,0.0,-0.052736710757017136
1.19,0.0,0.0,-0.0526743046939373
1.2,0.0,0.0,-0.05269165709614754
1.21,0.0,0.0,-0.052741773426532745
1.22,0.0,0.0,-0.052764564752578735
1.23,0.0,0.0,-0.05285619571805
1.24,0.0,0.0,-0.05293106287717819
1.25,0.0,0.0,-0.05300175026059151
1.26,0.0,0.0,-0.05313573032617569
1.27,0.0,0.0,-0.05327225849032402
1.28,0.0,0.0,-0.053395360708236694
1.29,0.0,0.0,-0.05356684699654579
1.3,0.0,0.0,-0.05377277359366417
1.31,0.0,0.0,-0.05394434556365013
1.32,0.0,0.0,-0.0541263073682785
1.33,0.0,0.0,-0.05435189977288246
1.34,0.0,0.0,-0.05449672043323517
1.35,0.0,0.0,-0.054639097303152084
1.36,0.0,0.0,-0.05478629097342491
1.37,0.0,0.0,-0.054881151765584946
1.38,0.0,0.0,-0.05495881289243698
1.39,0.0,0.0,-0.05504627898335457
1.4,0.0,0.0,-0.05510073900222778
1.41,0.0,0.0,-0.05515989661216736
1.42,0.0,0.0,-0.055216025561094284
1.43,0.0,0.0,-0.05525796860456467
1.44,0.0,0.0,-0.055272385478019714
1.45,0.0,0.0,-0.05529027804732323
1.46,0.0,0.0,-0.055272847414016724
1.47,0.0,0.0,-0.055205125361680984
1.48,0.0,0.0,-0.055119019001722336
1.49,0.0,0.0,-0.055019378662109375
1.5,0.0,0.0,-0.05488478019833565
1.51,0.0,0.0,-0.05476094037294388
1.52,0.0,0.0,-0.0546543188393116
1.53,0.0,0.00102,-0.05448279529809952
1.54,0.0,0.00116,-0.05433909222483635
1.55,0.0,0.00129,-0.05423671379685402
1.56,0.0,0.00142,-0.05408921837806702
1.57,0.0,0.00156,-0.05395345017313957
1.58,0.0,0.00168,-0.05384144186973572
1.59,0.0,0.0018,-0.05370475724339485
1.6,0.0,0.00191,-0.05356168746948242
1.61,0.0,0.002,-0.05344735458493233
1.62,0.0,0.00208,-0.053347717970609665
1.63,0.0,0.00213,-0.053236622363328934
1.64,0.0,0.00217,-0.05319196730852127
1.65,0.0,0.00219,-0.05316353589296341
1.66,0.0,0.00218,-0.053123343735933304
1.67,0.0,0.00214,-0.053118374198675156
1.68,0.0,0.00207,-0.053108107298612595
1.69,0.0,0.00197,-0.053079742938280106
1.7,0.0,0.00185,-0.05310291424393654
1.71,0.0,0.00168,-0.053156595677137375
1.72,0.0,0.00149,-0.053199853748083115
1.73,0.0,0.00126,-0.05328534543514252
1.74,0.0,0.00101,-0.053392525762319565
1.75,0.0,0.0,-0.05350055545568466
1.76,0.0,0.0,-0.05364580452442169
1.77,0.0,0.0,-0.05380854383111
1.78,0.0,0.0,-0.05394529551267624
1.79,0.0,0.0,-0.0540897473692894
1.8,0.0,0.0,-0.054280564188957214
1.81,0.0,0.0,-0.054445479065179825
1.82,0.0,0.0,-0.054608218371868134
1.83,0.0,0.0,-0.05477716028690338
1.84,0.0,0.0,-0.054905492812395096
1.85,0.0,0.0,-0.05502034351229668
1.86,0.0,0.0,-0.05516719073057175
1.87,0.0,0.0,-0.05526011809706688
1.88,0.0,0.0,-0.05531148612499237
1.89,0.0,0.0,-0.055385343730449677
1.9,0.0,0.0,-0.05541321262717247
1.91,0.0,0.0,-0.05540064349770546
1.92,0.0,0.0,-0.055402833968400955
1.93,0.0,0.0,-0.055372439324855804
1.94,0.0,0.0,-0.05533117800951004
1.95,0.0,0.0,-0.055330969393253326
1.96,0.0,0.0,-0.055384907871484756
1.97,0.0,0.0,-0.05549609288573265
1.98,0.0,0.0,-0.05573610961437225
1.99,0.0,0.0,-0.056136611849069595
2.0,0.0,0.0,-0.05674489587545395
2.01,0.0,0.0,-0.05761459469795227
2.02,0.0,0.0,-0.058727800846099854
2.03,0.0,0.0,-0.06010129675269127
2.04,0.0,0.0,-0.061844371259212494
2.05,0.0,0.0,-0.06386352330446243
2.06,0.0,0.0,-0.06610819697380066
2.07,0.0,0.0,-0.06852555274963379
2.08,0.0,0.0,-0.07087749242782593
2.09,0.0,0.0,-0.07315128296613693
2.1,0.0,0.0,-0.07526043057441711
2.11,0.0,0.0,-0.07714435458183289
2.12,0.0,0.0,-0.078737773001194
2.13,0.0,0.0,-0.08013612776994705
2.14,0.0,0.0,-0.08122225850820541
2.15,0.0,0.0,-0.08187218010425568
2.16,0.0,0.0,-0.08213070780038834
2.17,0.0,0.00116,-0.08185204863548279
2.18,0.0,0.00164,-0.08099836111068726
2.19,0.0,0.00208,-0.07960063964128494
2.2,0.0,0.00249,-0.07765449583530426
2.21,0.0,0.00286,-0.07520438730716705
2.22,0.0,0.00318,-0.07242848724126816
2.23,0.0,0.00346,-0.06947359442710876
2.24,0.0,0.00368,-0.06644332408905029
2.25,0.0,0.00385,-0.06354048103094101
2.26,0.0,0.00394,-0.060857344418764114
2.27,0.0,0.00402,-0.05837054178118706
2.28,0.0,0.00403,-0.05628839135169983
2.29,0.0,0.00398,-0.0546167828142643
2.3,0.0,0.0039,-0.05330892652273178
2.31,0.0,0.00373,-0.05241891369223595
2.32,0.0,0.00354,-0.05186401307582855
2.33,0.0,0.00331,-0.05150695890188217
2.34,0.0,0.00304,-0.051338035613298416
2.35,0.0099,0.00273,-0.05130387470126152
2.36,0.01044,0.0024,-0.051321692764759064
2.37,0.01081,0.00204,-0.051395490765571594
2.38,0.01109,0.00167,-0.05145920440554619
2.39,0.0113,0.00128,-0.051485829055309296
2.4,0.01141,0.0,-0.051545657217502594
2.41,0.01145,0.0,-0.051586054265499115
2.42,0.01139,0.0,-0.05150490999221802
2.43,0.01125,0.0,-0.051315534859895706
2.44,0.01102,0.0,-0.050989989191293716
2.45,0.01071,0.0,-0.050439536571502686
2.46,0.01032,0.0,-0.04977518320083618
2.47,0.0,0.0,-0.049027081578969955
2.48,0.0,0.0,-0.0481070876121521
2.49,0.0,0.0,-0.04718685522675514
2.5,0.0,0.0,-0.04631700739264488
2.51,0.0,0.0,-0.04548338055610657
2.52,0.0,0.0,-0.044745635241270065
2.53,0.0,0.0,-0.0441143773496151
2.54,0.0,0.0,-0.043500546365976334
2.55,0.0,0.0,-0.04294851794838905
2.56,0.0,0.0,-0.04236290603876114
2.57,0.0,0.0,-0.0415969155728817
2.58,0.0,0.0,-0.04056563600897789
2.59,0.0,0.0,-0.03923749551177025
2.6,0.0,0.0,-0.037530265748500824
2.61,0.0,0.0,-0.03554090857505798
2.62,0.0,0.0,-0.0333607979118824
2.63,0.0,0.0,-0.031000711023807526
2.64,0.0,0.0,-0.028577424585819244
2.65,0.0,0.0,-0.026206286624073982
2.66,0.0,0.0,-0.023849090561270714
2.67,0.0,0.0,-0.02159837633371353
2.68,0.0,0.0,-0.019481925293803215
2.69,0.0,0.0,-0.017406899482011795
2.7,0.0,0.0,-0.01530359871685505
2.71,0.0,0.0,-0.013090867549180984
2.72,0.0,0.0,-0.010511327534914017
2.73,0.0,0.0,-0.007464045658707619
2.74,0.0,0.0,-0.003936124965548515
2.75,0.0,0.0,9.130965918302536e-05
2.76,0.0,0.0,0.0045005627907812595
2.77,0.0,0.0,0.00918356329202652
2.78,0.0,0.0,0.014107318595051765
2.79,0.0,0.0,0.019132127985358238
2.8,0.0,0.0,0.024153998121619225
2.81,0.0,0.0,0.029064388945698738
2.82,0.0,0.0,0.03381088748574257
2.83,0.0,0.0,0.03828468173742294
2.84,0.0,0.0,0.042585890740156174
2.85,0.0,0.0,0.04656750336289406
2.86,0.0,0.0,0.050219494849443436
2.87,0.0,0.0,0.053654711693525314
2.88,0.0,0.0,0.056901466101408005
2.89,0.0,0.0,0.05995974317193031
2.9,0.0,0.0,0.06284955888986588
2.91,0.0,0.0,0.06554360687732697
2.92,0.0,0.0,0.06803958117961884
2.93,0.0,0.0,0.07040469348430634
2.94,0.0,0.0,0.07256738841533661
2.95,0.0,0.0,0.07460585236549377
2.96,0.0,0.0,0.0765955001115799
2.97,0.0,0.0,0.07849593460559845
2.98,0.0,0.0,0.08035251498222351
2.99,0.01107,0.0,0.08228135854005814
3.0,0.01222,0.0,0.08425428718328476
3.01,0.01314,0.0,0.08634719252586365
3.02,0.01452,0.0,0.0885736495256424
3.03,0.01543,0.0,0.090879425406456
3.04,0.01683,0.0,0.09315492957830429
3.05,0.01777,0.0,0.09541040658950806
3.06,0.01922,0.0,0.09745913743972778
3.07,0.02021,0.0,0.09942755103111267
3.08,0.02178,0.0,0.10132724046707153
3.09,0.02316,0.0,0.10307729244232178
3.1,0.02464,0.0,0.10475793480873108
3.11,0.02624,0.0,0.10642687976360321
3.12,0.02797,0.0,0.10800515115261078
3.13,0.02987,0.0,0.10958267003297806
3.14,0.03196,0.0,0.1111401617527008
3.15,0.03429,0.0,0.11259239166975021
3.16,0.03686,0.0,0.11397931724786758
3.17,0.03972,0.0,0.11535339057445526
3.18,0.0429,0.0,0.11663790047168732
3.19,0.04644,0.0,0.11792398989200592
3.2,0.05036,0.0,0.11923851072788239
3.21,0.05472,0.0,0.12063169479370117
3.22,0.05952,0.0,0.1220819503068924
3.23,0.06483,0.0,0.1236143708229065
3.24,0.07066,0.0,0.12523746490478516
3.25,0.07707,0.0,0.12712742388248444
3.26,0.0826,0.0,0.12947742640972137
3.27,0.09168,0.0,0.13257792592048645
3.28,0.09823,0.0,0.13653187453746796
3.29,0.1089,0.0,0.14168408513069153
3.3,0.11655,0.0,0.14789995551109314
3.31,0.12893,0.0,0.15510547161102295
3.32,0.13775,0.0,0.16302725672721863
3.33,0.15193,0.0,0.17156384885311127
3.34,0.16456,0.0,0.18068863451480865
3.35,0.178,0.0,0.19023104012012482
3.36,0.1922,0.0,0.19992053508758545
3.37,0.20721,0.0,0.21025145053863525
3.38,0.22298,0.0,0.22099058330059052
3.39,0.23955,0.0,0.23248690366744995
3.4,0.25686,0.0,0.24444369971752167
3.41,0.27497,0.0,0.2570067346096039
3.42,0.29377,0.0,0.2701619565486908
3.43,0.31334,0.0,0.28379112482070923
3.44,0.33356,0.0,0.2993094325065613
3.45,0.35451,0.0,0.3163471519947052
3.46,0.37605,0.0,0.33492735028266907
3.47,0.39826,0.0,0.3539464771747589
3.48,0.42101,0.0,0.3743118643760681
3.49,0.44436,0.0,0.3962632119655609
3.5,0.46816,0.0,0.419596403837204
3.51,0.48755,0.0,0.4434712827205658
3.52,0.51722,0.0,0.4678758978843689
3.53,0.53729,0.0,0.49336183071136475
3.54,0.56788,0.0,0.5191356539726257
3.55,0.5885,0.0,0.5452211499214172
3.56,0.61982,0.0,0.5714637637138367
3.57,0.64086,0.0,0.5981519818305969
3.58,0.67273,0.0,0.625167965888977
3.59,0.69948,0.0,0.6519909501075745
3.6,0.72631,0.0,0.6792618036270142
3.61,0.75329,0.0,0.706801176071167
3.62,0.78029,0.0,0.7340878844261169
3.63,0.80737,0.0,0.7618447542190552
3.64,0.83441,0.00135,0.789849579334259
3.65,0.86149,0.00204,0.8180530667304993
3.66,0.88846,0.00277,0.8465168476104736
3.67,0.91543,0.00353,0.875144898891449
3.68,0.94227,0.00432,0.9042742848396301
3.69,0.96907,0.00514,0.9334976673126221
3.7,0.99571,0.00599,0.962431788444519
3.71,1.02228,0.00686,0.9911346435546875
3.72,1.04867,0.00775,1.0193556547164917
3.73,1.07499,0.00866,1.0475761890411377
3.74,1.10113,0.00958,1.0756239891052246
3.75,1.12719,0.01052,1.1039544343948364
3.76,1.14788,0.01128,1.1323562860488892
3.77,1.17887,0.01243,1.1609258651733398
3.78,1.19937,0.01319,1.189279556274414
3.79,1.2301,0.01434,1.2176977396011353
3.8,1.25043,0.0151,1.2456116676330566
3.81,1.28094,0.01623,1.2730926275253296
3.82,1.30115,0.01697,1.3001595735549927
3.83,1.33151,0.01807,1.3267483711242676
3.84,1.3567,0.01897,1.3530555963516235
3.85,1.38192,0.01984,1.379437804222107
3.86,1.40708,0.02068,1.4058994054794312
3.87,1.43231,0.0215,1.432431936264038
3.88,1.45752,0.02228,1.4589260816574097
3.89,1.48283,0.02304,1.4852436780929565
3.9,1.50814,0.02375,1.5115275382995605
3.91,1.5336,0.02443,1.5380085706710815
3.92,1.5591,0.02507,1.5642967224121094
3.93,1.58477,0.02567,1.5905438661575317
3.94,1.61052,0.02623,1.6165393590927124
3.95,1.63646,0.02676,1.6425096988677979
3.96,1.66252,0.02724,1.6684390306472778
3.97,1.68879,0.02769,1.6944870948791504
3.98,1.7152,0.0281,1.7205259799957275
3.99,1.74185,0.02848,1.7466330528259277
4.0,1.76864,0.02883,1.7729804515838623
4.01,1.7957,0.02915,1.7995882034301758
4.02,1.81743,0.02939,1.8263717889785767
4.03,1.84485,0.02968,1.8536341190338135
4.04,1.87807,0.03,1.8813376426696777
4.05,1.906,0.03025,1.909389853477478
4.06,1.92844,0.03044,1.9374737739562988
4.07,1.95674,0.03069,1.9657164812088013
4.08,1.99102,0.03098,1.9940530061721802
4.09,2.01984,0.03124,2.022669792175293
4.1,2.04881,0.03151,2.0514228343963623
4.11,2.07805,0.03179,2.0805318355560303
4.12,2.10742,0.0321,2.110123634338379
4.13,2.13705,0.03243,2.14005446434021
4.14,2.16679,0.0328,2.169914960861206
4.15,2.19678,0.03319,2.1999425888061523
4.16,2.22686,0.03363,2.2299182415008545
4.17,2.25716,0.0341,2.260059356689453
4.18,2.28753,0.03462,2.2901804447174072
4.19,2.3181,0.03518,2.319988250732422
4.2,2.34872,0.03579,2.3492319583892822
4.21,2.37951,0.03644,2.3781397342681885
4.22,2.41032,0.03714,2.406968116760254
4.23,2.44128,0.03788,2.4357831478118896
4.24,2.47222,0.03866,2.4647254943847656
4.25,2.5033,0.03948,2.493886709213257
4.26,2.53434,0.04034,2.5235238075256348
4.27,2.55919,0.04106,2.5535683631896973
4.28,2.59654,0.04216,2.5835330486297607
4.29,2.62767,0.04311,2.6133272647857666
4.3,2.65872,0.04408,2.642958164215088
4.31,2.68355,0.04486,2.672459840774536
4.32,2.72078,0.04604,2.701721429824829
4.33,2.75177,0.04703,2.7313575744628906
4.34,2.78262,0.04801,2.7609338760375977
4.35,2.80725,0.04878,2.7904365062713623
4.36,2.84414,0.04991,2.8199105262756348
4.37,2.87479,0.05082,2.849172353744507
4.38,2.90526,0.05169,2.878737211227417
4.39,2.93568,0.05251,2.9082982540130615
4.4,2.96589,0.05327,2.93770432472229
4.41,2.99603,0.05397,2.9671056270599365
4.42,3.02596,0.0546,2.996445894241333
4.43,3.05581,0.05515,3.0255393981933594
4.44,3.08544,0.05562,3.0545663833618164
4.45,3.11496,0.05599,3.083594560623169
4.46,3.14427,0.05626,3.112462282180786
4.47,3.17345,0.05643,3.1413211822509766
4.48,3.20241,0.05648,3.169956684112549
4.49,3.23125,0.05643,3.198312997817993
4.5,3.25986,0.05625,3.226477861404419
4.51,3.28836,0.05596,3.254533529281616
4.52,3.31096,0.05563,3.282485008239746
4.53,3.34478,0.055,3.310079336166382
4.54,3.37271,0.05434,3.3373899459838867
4.55,3.40054,0.05355,3.364243984222412
4.56,3.42261,0.05284,3.3906702995300293
4.57,3.45567,0.05162,3.417165994644165
4.58,3.48298,0.05049,3.443770170211792
4.59,3.51022,0.04924,3.4707159996032715
4.6,3.53182,0.04817,3.4977502822875977
4.61,3.56422,0.04645,3.524871349334717
4.62,3.59102,0.04491,3.551826000213623
4.63,3.61776,0.04329,3.5785281658172607
4.64,3.64434,0.0416,3.604989528656006
4.65,3.67089,0.03984,3.63106632232666
4.66,3.69729,0.03803,3.6572744846343994
4.67,3.72366,0.03617,3.6835062503814697
4.68,3.7499,0.03429,3.7102365493774414
4.69,3.77612,0.03237,3.737077474594116
4.7,3.80223,0.03045,3.763780355453491
4.71,3.82833,0.02853,3.7903971672058105
4.72,3.85432,0.02661,3.817110776901245
4.73,3.88031,0.02472,3.8437511920928955
4.74,3.9062,0.02285,3.8706302642822266
4.75,3.9321,0.02103,3.8973164558410645
4.76,3.95789,0.01926,3.924046754837036
4.77,3.97849,0.01788,3.950775384902954
4.78,4.00939,0.01589,3.9770967960357666
4.79,4.0351,0.01431,4.003148078918457
4.8,4.06069,0.01281,4.029222011566162
4.81,4.08113,0.01166,4.055318355560303
4.82,4.11178,0.01005,4.081151008605957
4.83,4.13726,0.0088,4.1066107749938965
4.84,4.16263,0.00765,4.132154941558838
4.85,4.18288,0.00679,4.15784215927124
4.86,4.21322,0.00561,4.1834635734558105
4.87,4.23845,0.00472,4.209314823150635
4.88,4.26354,0.00392,4.2354841232299805
4.89,4.28863,0.00319,4.261716365814209
4.9,4.31356,0.00254,4.288036346435547
4.91,4.33848,0.00196,4.314359664916992
4.92,4.36326,0.00145,4.340278148651123
4.93,4.38803,0.0,4.366122722625732
4.94,4.41267,0.0,4.391901016235352
4.95,4.43729,0.0,4.4177565574646
4.96,4.46179,0.0,4.443658351898193
4.97,4.48628,0.0,4.469852924346924
4.98,4.51066,0.0,4.4962968826293945
4.99,4.53504,0.0,4.522531509399414
5.0,4.55932,0.0,4.54831600189209
5.01,4.58361,0.0,4.573698043823242
5.02,4.60296,0.0,4.5989203453063965
5.03,4.63208,0.0,4.624154567718506
5.04,4.65626,0.0,4.649513244628906
5.05,4.6805,0.0,4.6746721267700195
5.06,4.69983,0.0,4.699924468994141
5.07,4.72896,0.0,4.725405693054199
5.08,4.7532,0.0,4.750946998596191
5.09,4.77753,0.0,4.776390552520752
5.1,4.79697,0.0,4.801713466644287
5.11,4.82629,0.0,4.826861381530762
5.12,4.85072,0.0,4.852128505706787
5.13,4.87529,0.0,4.877357482910156
5.14,4.89986,0.0,4.902398109436035
5.15,4.92456,0.0,4.927210807800293
5.16,4.94929,0.0,4.952046871185303
5.17,4.97416,0.0,4.97705078125
5.18,4.99904,0.0,5.001797199249268
5.19,5.02408,0.0,5.026973247528076
5.2,5.04909,0.0,5.05253791809082
5.21,5.07425,0.0,5.078088283538818
5.22,5.09941,0.0,5.103899002075195
5.23,5.12468,0.0,5.129881381988525
5.24,5.14992,0.0,5.155628204345703
5.25,5.17527,0.0,5.180983066558838
5.26,5.20057,0.0,5.206057548522949
5.27,5.22082,0.0,5.230579853057861
5.28,5.25124,0.0,5.25469970703125
5.29,5.2766,0.0,5.278625965118408
5.3,5.30184,0.0,5.302441120147705
5.31,5.322,0.0,5.326216697692871
5.32,5.35223,0.0,5.349764347076416
5.33,5.37734,0.0,5.373140335083008
5.34,5.4023,0.0,5.396393775939941
5.35,5.42219,0.0,5.419377326965332
5.36,5.45194,0.0,5.442330837249756
5.37,5.47661,0.0,5.465456485748291
5.38,5.50107,0.0,5.488607406616211
5.39,5.52545,0.0,5.511666297912598
5.4,5.5496,0.0,5.5345988273620605
5.41,5.57366,0.0,5.5571136474609375
5.42,5.5975,0.0,5.580295085906982
5.43,5.62123,0.0,5.603760242462158
5.44,5.64473,0.0,5.627664566040039
5.45,5.66814,0.0,5.651778221130371
5.46,5.69133,0.0,5.675979137420654
5.47,5.71443,0.0,5.699843883514404
5.48,5.73734,0.0,5.72381591796875
5.49,5.76019,0.0,5.7475996017456055
5.5,5.78285,0.0,5.772007465362549
5.51,5.80547,0.0,5.796780109405518
5.52,5.82345,0.0,5.820955276489258
5.53,5.85045,0.0,5.844868183135986
5.54,5.87284,0.0,5.8682708740234375
5.55,5.89527,0.0,5.8914265632629395
5.56,5.91315,0.0,5.914663314819336
5.57,5.9401,0.0,5.938069820404053
5.58,5.96255,0.0,5.9614739418029785
5.59,5.98513,0.0,5.984453201293945
5.6,6.00319,0.0,6.007505416870117
5.61,6.03053,0.0,6.030609607696533
5.62,6.05341,0.0,6.053787708282471
5.63,6.07651,0.0,6.076809406280518
5.64,6.09973,0.0,6.099809169769287
5.65,6.12323,0.0,6.1224446296691895
5.66,6.14688,0.0,6.145538806915283
5.67,6.17084,0.0,6.1691460609436035
5.68,6.195,0.0,6.19293737411499
5.69,6.21949,0.0,6.217606067657471
5.7,6.2442,0.0,6.243104457855225
5.71,6.26928,0.0,6.269496917724609
5.72,6.29459,0.0,6.296911239624023
5.73,6.32028,0.0,6.325482368469238
5.74,6.34622,0.0,6.35521125793457
5.75,6.37255,0.0,6.385794639587402
5.76,6.39912,0.0,6.416857719421387
5.77,6.42061,0.0,6.448725700378418
5.78,6.45329,0.0,6.480678558349609
5.79,6.48088,0.0,6.512679576873779
5.8,6.50869,0.0,6.544517517089844
5.81,6.53115,0.0,6.575822830200195
5.82,6.56525,0.0,6.606433868408203
5.83,6.59398,0.0,6.636562347412109
5.84,6.6229,0.0,6.665651798248291
5.85,6.64621,0.0,6.694709300994873
5.86,6.68151,0.0,6.7234649658203125
5.87,6.71118,0.0,6.752000331878662
5.88,6.74098,0.0,6.7803053855896
5.89,6.77104,0.0,6.808326721191406
5.9,6.80116,0.0,6.836172103881836
5.91,6.83152,0.0,6.863980770111084
5.92,6.86193,0.0,6.89127779006958
5.93,6.89252,0.0,6.919118881225586
5.94,6.92313,0.0,6.947126865386963
5.95,6.95389,0.0,6.975299835205078
5.96,6.98465,0.0,7.0039896965026855
5.97,7.01552,0.0,7.032388687133789
5.98,7.04634,0.0,7.06254243850708
5.99,7.07727,0.0,7.092583179473877
6.0,7.10811,0.0,7.122363567352295
6.01,7.13902,0.0,7.152566432952881
6.02,7.16364,0.0,7.182051181793213
6.03,7.2007,0.0,7.211956977844238
6.04,7.23144,0.0,7.241581916809082
6.05,7.26221,0.0,7.271267890930176
6.06,7.28669,0.0,7.301064491271973
6.07,7.32349,0.0,7.331108093261719
6.08,7.35399,0.0,7.362061023712158
6.09,7.38448,0.0,7.392781734466553
6.1,7.40873,0.0,7.423332214355469
6.11,7.44514,0.0,7.453607082366943
6.12,7.4753,0.0,7.483691692352295
6.13,7.50543,0.0,7.5135087966918945
6.14,7.52938,0.0,7.543028354644775
6.15,7.56534,0.0,7.57211446762085
6.16,7.59511,0.0,7.600890636444092
6.17,7.62484,0.0,7.629110813140869
6.18,7.6544,0.0,7.657139778137207
6.19,7.68394,0.0,7.68513822555542
6.2,7.71327,0.0,7.712329387664795
6.21,7.7426,0.0,7.738504409790039
6.22,7.77174,0.0,7.7642927169799805
6.23,7.80085,0.0,7.790154457092285
6.24,7.82979,0.0,7.816193103790283
6.25,7.8587,0.0,7.8422417640686035
6.26,7.88744,0.0,7.86888313293457
6.27,7.91037,0.0,7.895349502563477
6.28,7.94471,0.0,7.922646522521973
6.29,7.97325,0.0,7.949833869934082
6.3,8.00161,0.0,7.976961135864258
6.31,8.02425,0.0,8.004265785217285
6.32,8.05817,0.0,8.031111717224121
