time,veh_u,veh_v,model_LSTM_lon_2139.pt
0.52,0.0,0.00482,0.019853584468364716
0.53,0.0,0.0047,0.020319027826189995
0.54,0.0,0.00459,0.02061334252357483
0.55,0.0,0.00447,0.020777756348252296
0.56,0.0,0.00435,0.020791225135326385
0.57,0.0,0.00426,0.020596465095877647
0.58,0.0,0.00414,0.02023931033909321
0.59,0.0,0.00404,0.019762592390179634
0.6,0.0,0.00396,0.01917545683681965
0.61,0.0,0.00388,0.01847812905907631
0.62,0.0,0.00382,0.017671972513198853
0.63,0.0,0.00377,0.01680719293653965
0.64,0.0,0.00374,0.01587703265249729
0.65,0.0,0.00371,0.014868298545479774
0.66,0.0,0.00368,0.013876687735319138
0.67,0.0,0.00367,0.012858742848038673
0.68,0.0,0.00365,0.011872734874486923
0.69,0.0,0.00363,0.010876597836613655
0.7,0.0,0.00361,0.00991842895746231
0.71,0.0,0.00358,0.009043119847774506
0.72,0.0,0.00353,0.008232483640313148
0.73,0.0,0.00348,0.007488804403692484
0.74,0.0,0.0034,0.006811570841819048
0.75,0.0,0.00331,0.006229006219655275
0.76,0.0,0.00319,0.005701229441910982
0.77,0.0,0.00304,0.00525078596547246
0.78,0.0,0.00287,0.004931843373924494
0.79,0.0,0.00267,0.0047502960078418255
0.8,0.0,0.00244,0.00465683126822114
0.81,0.0,0.00218,0.004652096424251795
0.82,0.0,0.00195,0.004774043802171946
0.83,0.0,0.00164,0.004980283323675394
0.84,0.0,0.00124,0.00526996748521924
0.85,0.0,0.0,0.005652737338095903
0.86,0.0,0.0,0.006091934163123369
0.87,0.0,0.0,0.006610036361962557
0.88,0.0,0.0,0.007163506466895342
0.89,0.0,0.0,0.007787405047565699
0.9,0.0,0.0,0.00844556838274002
0.91,0.0,0.0,0.009109091013669968
0.92,0.0,0.0,0.009787652641534805
0.93,0.0,0.0,0.010465007275342941
0.94,0.0,0.0,0.011131582781672478
0.95,0.0,0.0,0.011778080835938454
0.96,0.0,0.0,0.01240171305835247
0.97,0.0,0.0,0.013003537431359291
0.98,0.0,0.0,0.01358756609261036
0.99,0.0,0.0,0.014090988785028458
1.0,0.0,0.0,0.014547232538461685
1.01,0.0,0.0,0.014924747869372368
1.02,0.0,0.0,0.015217060223221779
1.03,0.0,0.0,0.015423281118273735
1.04,0.0,0.0,0.01554977148771286
1.05,0.0,0.0,0.015588562935590744
1.06,0.0,0.0,0.015543675050139427
1.07,0.0,0.0,0.01542331837117672
1.08,0.0,0.0,0.015239281579852104
1.09,0.0,0.0,0.015014924108982086
1.1,0.0,0.0,0.014722565189003944
1.11,0.0,0.0,0.014379508793354034
1.12,0.0,0.0,0.013990750536322594
1.13,0.0,0.0,0.013572810217738152
1.14,0.0,0.0,0.013117009773850441
1.15,0.0,0.0,0.012649310752749443
1.16,0.0,0.00121,0.01218445785343647
1.17,0.0,0.00178,0.011745138093829155
1.18,0.0,0.00234,0.01130116730928421
1.19,0.0,0.00288,0.010888788849115372
1.2,0.0,0.0034,0.01048562116920948
1.21,0.0,0.00389,0.010147292166948318
1.22,0.0,0.00435,0.009838750585913658
1.23,0.0,0.00477,0.009608324617147446
1.24,0.0,0.00514,0.009398888796567917
1.25,0.0,0.00546,0.009243287146091461
1.26,0.0,0.00573,0.009155374020338058
1.27,0.0,0.00595,0.009143020957708359
1.28,0.0,0.00611,0.009185831993818283
1.29,0.0,0.00621,0.009242495521903038
1.3,0.0,0.00626,0.009379161521792412
1.31,0.0,0.00624,0.009541667997837067
1.32,0.0,0.00618,0.009774602949619293
1.33,0.0,0.00606,0.010037515312433243
1.34,0.0,0.00589,0.010295284911990166
1.35,0.0,0.00568,0.01058277115225792
1.36,0.0,0.00542,0.010928478091955185
1.37,0.0,0.00513,0.01130005531013012
1.38,0.0,0.00487,0.011698303744196892
1.39,0.0,0.00452,0.01214846782386303
1.4,0.0,0.00415,0.012677520513534546
1.41,0.0,0.00369,0.013293560594320297
1.42,0.0,0.00329,0.013978736475110054
1.43,0.0,0.00288,0.014773866161704063
1.44,0.0,0.00248,0.015701590105891228
1.45,0.0,0.00209,0.016713030636310577
1.46,0.0,0.00171,0.017765771597623825
1.47,0.0,0.00135,0.018867548555135727
1.48,0.0,0.00101,0.020034920424222946
1.49,0.0,0.0,0.021209878847002983
1.5,0.0,0.0,0.02238238789141178
1.51,0.0,0.0,0.023519951850175858
1.52,0.0,0.0,0.02457246743142605
1.53,0.0,0.0,0.025485100224614143
1.54,0.0,0.0,0.026227589696645737
1.55,0.0,0.0,0.026819074526429176
1.56,0.0,0.0,0.027256397530436516
1.57,0.0,0.0,0.02754317782819271
1.58,0.0,0.0,0.02769758366048336
1.59,0.0,0.0,0.027760224416851997
1.6,0.0,0.0,0.02777717448771
1.61,0.0,0.0,0.02771391160786152
1.62,0.0,0.0,0.027596456930041313
1.63,0.0,0.0,0.027432525530457497
1.64,0.0,0.0,0.027240270748734474
1.65,0.0,0.0,0.02703901007771492
1.66,0.0,0.0,0.026829250156879425
1.67,0.0,0.00103,0.02665123902261257
1.68,0.0,0.00131,0.02649427391588688
1.69,0.0,0.00159,0.026336131617426872
1.7,0.0,0.00188,0.02618071623146534
1.71,0.0,0.00217,0.02608092874288559
1.72,0.0,0.00245,0.026002073660492897
1.73,0.0,0.00272,0.02592421881854534
1.74,0.0,0.00299,0.025863690301775932
1.75,0.0,0.00324,0.025838246569037437
1.76,0.0,0.00347,0.025820264592766762
1.77,0.0,0.00368,0.025825923308730125
1.78,0.0,0.00387,0.02585897594690323
1.79,0.0,0.00404,0.025937534868717194
1.8,0.0,0.00418,0.02602340467274189
1.81,0.0,0.0043,0.026120038703083992
1.82,0.0,0.00439,0.02623041160404682
1.83,0.0,0.00445,0.02637038193643093
1.84,0.0,0.00449,0.026551982387900352
1.85,0.0,0.00449,0.026704421266913414
1.86,0.0,0.00447,0.02683248184621334
1.87,0.0,0.00443,0.026971150189638138
1.88,0.0,0.00438,0.027089152485132217
1.89,0.0,0.00429,0.02720043435692787
1.9,0.0,0.00419,0.02733607217669487
1.91,0.0,0.00406,0.027478108182549477
1.92,0.0,0.00389,0.027601195499300957
1.93,0.0,0.00374,0.02773033268749714
1.94,0.0,0.00358,0.027846982702612877
1.95,0.0,0.0034,0.02795627899467945
1.96,0.0,0.00323,0.028051266446709633
1.97,0.0,0.00305,0.028121342882514
1.98,0.0,0.00288,0.028181904926896095
1.99,0.0,0.00271,0.028232237324118614
2.0,0.0,0.00255,0.028239605948328972
2.01,0.0,0.00243,0.028218949213624
2.02,0.0,0.00227,0.028192399069666862
2.03,0.0,0.00217,0.02816171385347843
2.04,0.0,0.00205,0.028106266632676125
2.05,0.0,0.00197,0.02803666703402996
2.06,0.0,0.00191,0.02797728218138218
2.07,0.0,0.00187,0.027887193486094475
2.08,0.0,0.00185,0.027758946642279625
2.09,0.0,0.00185,0.027637707069516182
2.1,0.0,0.00187,0.027505313977599144
2.11,0.0,0.00191,0.027381954714655876
2.12,0.0,0.00197,0.02724223956465721
2.13,0.0,0.00205,0.027099264785647392
2.14,0.0,0.00214,0.026944806799292564
2.15,0.0,0.00224,0.026785949245095253
2.16,0.0,0.00235,0.026649409905076027
2.17,0.0,0.00245,0.026541205123066902
2.18,0.0,0.00256,0.02648683451116085
2.19,0.0,0.00266,0.026447448879480362
2.2,0.0,0.00276,0.026416273787617683
2.21,0.0,0.00283,0.026375656947493553
2.22,0.0,0.00289,0.026329871267080307
2.23,0.0,0.00291,0.026284750550985336
2.24,0.0,0.00291,0.02624261938035488
2.25,0.0,0.00287,0.026209425181150436
2.26,0.0,0.00282,0.02618403173983097
2.27,0.0,0.00267,0.026175690814852715
2.28,0.0,0.00254,0.026167158037424088
2.29,0.0,0.00228,0.0261530764400959
2.3,0.0,0.00207,0.026141338050365448
2.31,0.0,0.00167,0.026151226833462715
2.32,0.0,0.00129,0.026143070310354233
2.33,0.0,0.0,0.026156656444072723
2.34,0.0,0.0,0.026201141998171806
2.35,0.0,0.0,0.026239104568958282
2.36,0.0,0.0,0.026278486475348473
2.37,0.0,0.0,0.026317710056900978
2.38,0.0,0.0,0.026348259299993515
2.39,0.0,0.0,0.026380781084299088
2.4,0.0,0.0,0.026412608101963997
2.41,0.0,0.0,0.026464713737368584
2.42,0.0,0.0,0.026537198573350906
2.43,0.0,0.0,0.026749370619654655
2.44,0.0,0.0,0.027290960773825645
2.45,0.0,0.0,0.02825082652270794
2.46,0.0,0.0,0.029665065929293633
2.47,0.0,0.0,0.031520165503025055
2.48,0.0,0.0,0.033832285553216934
2.49,0.0,0.0,0.03653484210371971
2.5,0.0,0.0,0.0395578071475029
2.51,0.0,0.0,0.042863283306360245
2.52,0.0,0.0,0.04628683254122734
2.53,0.0,0.0,0.049777768552303314
2.54,0.0,0.0,0.053178396075963974
2.55,0.0,0.0,0.056434888392686844
2.56,0.0,0.0,0.05953476205468178
2.57,0.0,0.0,0.06245645508170128
2.58,0.0,0.0,0.06521271914243698
2.59,0.0,0.0,0.06786266714334488
2.6,0.0,0.0,0.07039579749107361
2.61,0.0,0.0,0.07282334566116333
2.62,0.0,0.0,0.07513091713190079
2.63,0.0,0.0,0.07737477123737335
2.64,0.0,0.0,0.07950258255004883
2.65,0.0,0.0,0.08153776079416275
2.66,0.0,0.0,0.08343067765235901
2.67,0.0,0.0,0.08526506274938583
2.68,0.0,0.0,0.0870668962597847
2.69,0.0,0.0,0.08881868422031403
2.7,0.0,0.0,0.09054823964834213
2.71,0.0,0.0,0.09231019765138626
2.72,0.0,0.0,0.09406173229217529
2.73,0.0,0.0,0.09580016136169434
2.74,0.0,0.0,0.09755120426416397
2.75,0.0,0.0,0.09922841191291809
2.76,0.0,0.0,0.10084566473960876
2.77,0.0,0.0,0.10246976464986801
2.78,0.0,0.0,0.10410480201244354
2.79,0.0,0.00144,0.10568387061357498
2.8,0.0,0.00212,0.10722997784614563
2.81,0.0,0.00307,0.1087067723274231
2.82,0.01098,0.00378,0.11012313514947891
2.83,0.01305,0.00442,0.11150233447551727
2.84,0.01541,0.00497,0.11285661906003952
2.85,0.01808,0.00544,0.1141938716173172
2.86,0.02108,0.00583,0.11551612615585327
2.87,0.0244,0.00612,0.11684820055961609
2.88,0.02808,0.00633,0.1181684136390686
2.89,0.03212,0.00646,0.1194911003112793
2.9,0.03654,0.0065,0.12079168856143951
2.91,0.04136,0.00646,0.12215417623519897
2.92,0.04658,0.00634,0.1236434280872345
2.93,0.05221,0.00615,0.12544618546962738
2.94,0.05829,0.0059,0.12783509492874146
2.95,0.06481,0.00558,0.13113190233707428
2.96,0.0718,0.00522,0.13555395603179932
2.97,0.07927,0.0048,0.14119775593280792
2.98,0.08723,0.00435,0.14811821281909943
2.99,0.09571,0.00387,0.15614230930805206
3.0,0.10472,0.00336,0.16499118506908417
3.01,0.11235,0.00294,0.1743498593568802
3.02,0.12443,0.00231,0.18392717838287354
3.03,0.13297,0.00188,0.193644717335701
3.04,0.1465,0.00126,0.20329563319683075
3.05,0.15606,0.0,0.21325676143169403
3.06,0.17115,0.0,0.2234911173582077
3.07,0.18179,0.0,0.23435312509536743
3.08,0.19858,0.0,0.2456396520137787
3.09,0.21341,0.0,0.2574067711830139
3.1,0.22903,0.0,0.2695120573043823
3.11,0.24546,0.0,0.28204330801963806
3.12,0.26274,0.0,0.29471272230148315
3.13,0.2809,0.0,0.30808916687965393
3.14,0.29998,0.0,0.32180312275886536
3.15,0.32001,0.0,0.33566904067993164
3.16,0.34103,0.0,0.3504141569137573
3.17,0.36307,0.0,0.36681094765663147
3.18,0.38617,0.0,0.38470858335494995
3.19,0.41035,0.0,0.40493035316467285
3.2,0.43566,0.0,0.426347017288208
3.21,0.46212,0.0,0.4493257403373718
3.22,0.48975,0.0,0.4730474650859833
3.23,0.51858,0.0,0.4980868399143219
3.24,0.54863,0.0,0.5237792730331421
3.25,0.57993,0.0,0.5507583618164062
3.26,0.60591,0.00108,0.5790168046951294
3.27,0.64632,0.00177,0.60867840051651
3.28,0.67433,0.00226,0.6404297947883606
3.29,0.71781,0.003,0.6741943359375
3.3,0.74787,0.00351,0.7102082967758179
3.31,0.79457,0.00429,0.7495983242988586
3.32,0.8265,0.0048,0.792991578578949
3.33,0.87604,0.00556,0.8410758972167969
3.34,0.91869,0.00618,0.8934903144836426
3.35,0.96254,0.00678,0.9495219588279724
3.36,1.00755,0.00735,1.0081501007080078
3.37,1.05367,0.00788,1.0686531066894531
3.38,1.10088,0.00838,1.13031005859375
3.39,1.14913,0.00884,1.1934133768081665
3.4,1.19834,0.00925,1.2574985027313232
3.41,1.2485,0.0096,1.321911334991455
3.42,1.29952,0.0099,1.3857042789459229
3.43,1.35135,0.01015,1.448814868927002
3.44,1.40392,0.01033,1.510991096496582
3.45,1.45717,0.01045,1.5715874433517456
3.46,1.51105,0.01051,1.6303391456604004
3.47,1.56546,0.01051,1.6872400045394897
3.48,1.62036,0.01045,1.7421954870224
3.49,1.67566,0.01033,1.7961812019348145
3.5,1.73131,0.01016,1.849421501159668
3.51,1.77613,0.00998,1.9015092849731445
3.52,1.84339,0.00966,1.9530112743377686
3.53,1.88848,0.00941,2.0036704540252686
3.54,1.95609,0.00898,2.053530216217041
3.55,2.0013,0.00866,2.102633476257324
3.56,2.06894,0.00816,2.1514861583709717
3.57,2.11411,0.0078,2.2001912593841553
3.58,2.18158,0.00723,2.2490620613098145
3.59,2.23769,0.00675,2.298400402069092
3.6,2.29364,0.00625,2.348015308380127
3.61,2.34937,0.00575,2.397925615310669
3.62,2.40486,0.00525,2.448164463043213
3.63,2.4601,0.00475,2.4986836910247803
3.64,2.51506,0.00427,2.5492985248565674
3.65,2.56974,0.00379,2.600161552429199
3.66,2.62412,0.00334,2.651285409927368
3.67,2.67819,0.0029,2.702371835708618
3.68,2.73196,0.00247,2.7535617351531982
3.69,2.78544,0.00208,2.804861545562744
3.7,2.8386,0.0017,2.8560216426849365
3.71,2.89151,0.00134,2.9069454669952393
3.72,2.94411,0.00101,2.9580485820770264
3.73,2.99644,0.0,3.009047269821167
3.74,3.04853,0.0,3.060037612915039
3.75,3.10039,0.0,3.110995292663574
3.76,3.14176,0.0,3.161752939224243
3.77,3.20346,0.0,3.21268892288208
3.78,3.24452,0.0,3.2637741565704346
3.79,3.3058,0.0,3.31512451171875
3.8,3.34661,0.0,3.366426706314087
3.81,3.40755,0.0,3.41694974899292
3.82,3.44817,0.0,3.467600107192993
3.83,3.50886,0.0,3.5180766582489014
3.84,3.55938,0.0,3.5686776638031006
3.85,3.60983,0.0,3.6201114654541016
3.86,3.66022,0.0,3.671476125717163
3.87,3.71057,0.0,3.722411870956421
3.88,3.76087,0.0,3.7729814052581787
3.89,3.81114,0.0,3.8233518600463867
3.9,3.86139,0.0,3.8740622997283936
3.91,3.91159,0.0,3.924765110015869
3.92,3.96178,0.0,3.9747467041015625
3.93,4.01193,0.0,4.024586200714111
3.94,4.06206,0.0,4.0746660232543945
3.95,4.11215,0.0,4.125238418579102
3.96,4.1622,0.0,4.175474166870117
3.97,4.2122,0.0,4.2255425453186035
3.98,4.26215,0.0,4.275228023529053
3.99,4.31202,0.0,4.325475215911865
4.0,4.36182,0.0,4.375808238983154
4.01,4.41152,0.0,4.426385879516602
4.02,4.45126,0.0,4.47623872756958
4.03,4.50078,0.0,4.525939464569092
4.04,4.55997,0.0,4.575611114501953
4.05,4.60918,0.0,4.6252522468566895
4.06,4.64849,0.0,4.674657344818115
4.07,4.69742,0.0,4.7239298820495605
4.08,4.75585,0.0,4.773295879364014
4.09,4.80437,0.0,4.822514533996582
4.1,4.85268,0.0,4.871337413787842
4.11,4.90079,0.0,4.919490337371826
4.12,4.94869,0.0,4.966403007507324
4.13,4.99635,0.0,5.01243257522583
4.14,5.04378,0.0,5.057774066925049
4.15,5.09098,0.0,5.103455543518066
4.16,5.13794,0.0,5.148914337158203
4.17,5.18466,0.0,5.1946916580200195
4.18,5.23115,0.0,5.240568161010742
4.19,5.2774,0.0,5.2865800857543945
4.2,5.32342,0.0,5.332879066467285
4.21,5.36922,0.0,5.379745960235596
4.22,5.41481,0.0,5.426276206970215
4.23,5.46019,0.0,5.471931457519531
4.24,5.50538,0.0,5.517218589782715
4.25,5.5504,0.0,5.562860488891602
4.26,5.59524,0.0,5.608118534088135
4.27,5.63107,0.0,5.652819633483887
4.28,5.68451,0.0,5.697301387786865
4.29,5.72897,0.0,5.742020130157471
4.3,5.77334,0.0,5.786766052246094
4.31,5.80886,0.0,5.832390785217285
4.32,5.86187,0.0,5.877925395965576
4.33,5.90608,0.0,5.923275947570801
4.34,5.95028,0.0,5.968688488006592
4.35,5.98569,0.0,6.013815402984619
4.36,6.03872,0.0,6.058352947235107
4.37,6.08302,0.0,6.10245943069458
4.38,6.12738,0.0,6.1474809646606445
4.39,6.17184,0.0,6.192758560180664
4.4,6.2164,0.0,6.239068508148193
4.41,6.26109,0.0,6.28562593460083
4.42,6.30591,0.0,6.332861423492432
4.43,6.3509,0.0,6.380875587463379
4.44,6.39604,0.0,6.42917013168335
4.45,6.44138,0.0,6.477470874786377
4.46,6.48689,0.0,6.525489330291748
4.47,6.53261,0.0,6.573673725128174
4.48,6.57853,0.0,6.622125148773193
4.49,6.62464,0.0,6.671012878417969
4.5,6.67097,0.0,6.719401836395264
4.51,6.71752,0.0,6.768601417541504
4.52,6.75493,0.0,6.81732177734375
4.53,6.81121,0.0,6.865287780761719
4.54,6.85836,0.0,6.913534164428711
4.55,6.90571,0.0,6.961468696594238
4.56,6.94376,0.0,7.008671760559082
4.57,7.00096,0.0,7.0551042556762695
4.58,7.04884,0.0,7.101806640625
4.59,7.09689,0.0,7.148388385772705
4.6,7.13547,0.0,7.195348739624023
4.61,7.19344,0.0,7.242713928222656
4.62,7.24186,0.0,7.289647102355957
4.63,7.29043,0.0,7.336935520172119
4.64,7.33909,0.0,7.384218215942383
4.65,7.38785,0.0,7.4317827224731445
4.66,7.43667,0.0,7.47920036315918
4.67,7.48556,0.0,7.527085304260254
4.68,7.53449,0.0,7.5745391845703125
4.69,7.58345,0.0,7.622428894042969
4.7,7.63245,0.0,7.670309543609619
4.71,7.68144,0.0,7.718766212463379
4.72,7.73045,0.0,7.766656875610352
4.73,7.77944,0.0,7.815591812133789
4.74,7.82841,0.0,7.864666938781738
4.75,7.87736,0.0,7.913780689239502
4.76,7.92627,0.0,7.9630937576293945
4.77,7.96543,0.0,8.012860298156738
4.78,8.02397,0.0,8.062366485595703
4.79,8.07275,0.0,8.11209487915039
4.8,8.12146,0.0,8.16102123260498
4.81,8.16045,0.0,8.209439277648926
4.82,8.21872,0.0,8.257674217224121
4.83,8.26725,0.0,8.305322647094727
4.84,8.31573,0.0,8.353658676147461
4.85,8.35452,0.0,8.400716781616211
4.86,8.41248,0.0,8.447843551635742
4.87,8.46076,0.0,8.495206832885742
4.88,8.50899,0.0,8.542166709899902
4.89,8.55715,0.0,8.588204383850098
4.9,8.60526,0.0,8.634124755859375
4.91,8.65332,0.0,8.6798095703125
4.92,8.70133,0.0,8.72485065460205
4.93,8.74931,0.0,8.771242141723633
4.94,8.79725,0.0,8.81725788116455
4.95,8.84517,0.0,8.86396598815918
4.96,8.89306,0.0,8.910018920898438
4.97,8.94094,0.0,8.957499504089355
4.98,8.9888,0.0,9.005032539367676
4.99,9.03667,0.0,9.053720474243164
5.0,9.08455,0.0,9.101667404174805
5.01,9.13246,0.0,9.150588035583496
5.02,9.17082,0.0,9.199962615966797
5.03,9.22831,0.0,9.250450134277344
5.04,9.2763,0.0,9.301581382751465
5.05,9.32434,0.0,9.352781295776367
5.06,9.36285,0.0,9.403237342834473
5.07,9.4206,0.0,9.452534675598145
5.08,9.46885,0.0,9.502104759216309
5.09,9.51717,0.0,9.551240921020508
5.1,9.55594,0.0,9.599831581115723
5.11,9.61411,0.0,9.648033142089844
5.12,9.66273,0.0,9.6965913772583
5.13,9.71146,0.0,9.745201110839844
5.14,9.76032,0.0,9.794453620910645
5.15,9.8093,0.0,9.843731880187988
5.16,9.8584,0.0,9.892501831054688
5.17,9.90764,0.0,9.942082405090332
5.18,9.95701,0.0,9.991764068603516
5.19,10.00652,0.0,10.041029930114746
5.2,10.05616,0.0,10.090386390686035
5.21,10.10593,0.0,10.139983177185059
5.22,10.15583,0.0,10.18947696685791
5.23,10.20586,0.0,10.239716529846191
5.24,10.25601,0.0,10.290514945983887
5.25,10.30628,0.0,10.34212589263916
5.26,10.35665,0.0,10.39406967163086
5.27,10.39708,0.0,10.446466445922852
5.28,10.45769,0.0,10.498620986938477
5.29,10.50833,0.0,10.55086898803711
5.3,10.55903,0.0,10.601846694946289
5.31,10.59982,0.0,10.653059005737305
5.32,10.6606,0.0,10.702643394470215
5.33,10.71144,0.0,10.75236988067627
5.34,10.76229,0.0,10.802756309509277
5.35,10.80304,0.0,10.85224437713623
5.36,10.864,0.0,10.901695251464844
5.37,10.91482,0.0,10.950085639953613
5.38,10.96562,0.0,10.999430656433105
5.39,11.01638,0.0,11.047623634338379
5.4,11.0671,0.0,11.09536075592041
5.41,11.11775,0.0,11.142654418945312
5.42,11.16833,0.0,11.191681861877441
5.43,11.21886,0.0,11.241385459899902
5.44,11.26933,0.0,11.29243278503418
5.45,11.31974,0.0,11.34369945526123
5.46,11.37009,0.0,11.394903182983398
5.47,11.42039,0.0,11.446292877197266
5.48,11.47065,0.0,11.497550964355469
5.49,11.52087,0.0,11.548935890197754
5.5,11.57108,0.0,11.60000228881836
5.51,11.62131,0.0,11.650802612304688
5.52,11.66151,0.0,11.701361656188965
5.53,11.72177,0.0,11.751472473144531
5.54,11.77209,0.0,11.801546096801758
5.55,11.82246,0.0,11.850341796875
5.56,11.86288,0.0,11.898995399475098
5.57,11.92353,0.0,11.946489334106445
5.58,11.97426,0.0,11.993675231933594
5.59,12.02514,0.0,12.040188789367676
5.6,12.066,0.0,12.089101791381836
5.61,12.12741,0.0,12.140148162841797
5.62,12.17883,0.0,12.197669982910156
5.63,12.23044,0.0,12.253984451293945
5.64,12.28225,0.0,12.308935165405273
5.65,12.33426,0.0,12.364248275756836
5.66,12.38647,0.0,12.417601585388184
5.67,12.43885,0.0,12.469073295593262
5.68,12.49138,0.0,12.520440101623535
5.69,12.54404,0.0,12.57394790649414
5.7,12.59679,0.0,12.627038955688477
5.71,12.64964,0.0,12.677804946899414
5.72,12.70242,0.0,12.726935386657715
5.73,12.75519,0.0,12.773222923278809
5.74,12.80785,0.0,12.820657730102539
5.75,12.86032,0.0,12.866145133972168
5.76,12.91255,0.0,12.911568641662598
5.77,12.95415,0.0,12.956846237182617
5.78,13.01591,0.0,13.002291679382324
5.79,13.06688,0.0,13.047839164733887
5.8,13.11724,0.0,13.094060897827148
5.81,13.15712,0.0,13.140823364257812
5.82,13.21576,0.0,13.187716484069824
5.83,13.26371,0.0,13.234880447387695
5.84,13.31066,0.0,13.28032112121582
5.85,13.34748,0.0,13.32735824584961
5.86,13.40114,0.0,13.37653923034668
5.87,13.44448,0.0,13.425250053405762
5.88,13.48643,0.0,13.477413177490234
5.89,13.52688,0.0,13.526582717895508
5.9,13.56576,0.0,13.571918487548828
5.91,13.603,0.0,13.606452941894531
5.92,13.63851,0.0,13.63531494140625
5.93,13.67224,0.0,13.65711784362793
5.94,13.70414,0.0,13.671173095703125
5.95,13.73415,0.0,13.679964065551758
5.96,13.76225,0.0,13.68367862701416
5.97,13.7884,0.0,13.682656288146973
5.98,13.81259,0.0,13.679585456848145
5.99,13.83482,0.0,13.677467346191406
6.0,13.85508,0.0,13.675485610961914
6.01,13.8734,0.0,13.67485237121582
6.02,13.88666,0.0,13.676688194274902
6.03,13.90425,0.0,13.681570053100586
6.04,13.91688,0.0,13.690702438354492
6.05,13.92771,0.0,13.702524185180664
6.06,13.93511,0.0,13.717212677001953
6.07,13.94417,0.0,13.733016967773438
6.08,13.94994,0.0,13.74830436706543
6.09,13.95417,0.0,13.761117935180664
6.1,13.9565,0.0,13.770650863647461
6.11,13.95833,0.0,13.778046607971191
6.12,13.95842,0.0,13.784195899963379
6.13,13.95731,0.0,13.788975715637207
6.14,13.95561,0.0,13.79421329498291
6.15,13.95183,0.0,13.798606872558594
6.16,13.94764,0.0,13.80395221710205
6.17,13.94259,0.0,13.808551788330078
6.18,13.93678,0.0,13.812676429748535
6.19,13.93029,0.0,13.815203666687012
6.2,13.9232,0.0,13.814972877502441
6.21,13.91558,0.0,13.812499046325684
6.22,13.90751,0.0,13.808035850524902
6.23,13.89905,0.0,13.801240921020508
6.24,13.89028,0.0,13.794381141662598
6.25,13.88125,0.0,13.788575172424316
6.26,13.87201,0.0,13.783604621887207
6.27,13.8645,0.0,13.779366493225098
6.28,13.85313,0.0,13.775882720947266
6.29,13.84356,0.0,13.773422241210938
6.3,13.83397,0.0,13.770710945129395
6.31,13.82627,0.0,13.768440246582031
6.32,13.81481,0.0,13.766127586364746
6.33,13.80529,0.0,13.762998580932617
6.34,13.79585,0.0,13.758855819702148
6.35,13.78835,0.0,13.754194259643555
6.36,13.77725,0.0,13.748562812805176
6.37,13.7681,0.0,13.743575096130371
6.38,13.75908,0.0,13.738117218017578
6.39,13.75194,0.0,13.73265266418457
6.4,13.74141,0.0,13.726722717285156
6.41,13.73275,0.0,13.720295906066895
6.42,13.72424,0.0,13.714913368225098
6.43,13.71584,0.0,13.70839786529541
6.44,13.70756,0.0,13.7015380859375
6.45,13.6994,0.0,13.695751190185547
6.46,13.69136,0.0,13.689485549926758
6.47,13.68342,0.0,13.684562683105469
