time,veh_u,veh_v,model_LSTM_lon_2139.pt
1.05,0.0,0.00124,0.022571297362446785
1.06,0.0,0.00155,0.02213054709136486
1.07,0.0,0.00182,0.02159629575908184
1.08,0.0,0.00206,0.02096451446413994
1.09,0.0,0.00226,0.020284662023186684
1.1,0.0,0.00241,0.0195398461073637
1.11,0.0,0.00253,0.018739469349384308
1.12,0.0,0.0026,0.018063480034470558
1.13,0.0,0.00263,0.017389966174960136
1.14,0.0,0.00263,0.017002694308757782
1.15,0.0,0.00259,0.017123987898230553
1.16,0.0,0.00249,0.01845044083893299
1.17,0.0,0.00237,0.020679036155343056
1.18,0.0,0.00223,0.023621266707777977
1.19,0.0,0.00205,0.027110280469059944
1.2,0.0,0.00185,0.030998380854725838
1.21,0.0,0.00163,0.03502579778432846
1.22,0.0,0.00139,0.03916901722550392
1.23,0.0,0.00115,0.04326041787862778
1.24,0.0,0.0,0.04719945043325424
1.25,0.0,0.0,0.05096708610653877
1.26,0.0,0.0,0.05451972410082817
1.27,0.0,0.0,0.05793691799044609
1.28,0.0,0.0,0.06119431182742119
1.29,0.0,0.0,0.06435485184192657
1.3,0.0,0.0,0.06741084903478622
1.31,0.0,0.0,0.07030357420444489
1.32,0.0,0.0,0.07304517924785614
1.33,0.0,0.0,0.07565680891275406
1.34,0.0,0.0,0.0782846212387085
1.35,0.0,0.0,0.08085884898900986
1.36,0.0,0.0,0.08337736129760742
1.37,0.0,0.0,0.08581489324569702
1.38,0.0,0.0,0.08815928548574448
1.39,0.0,0.0,0.09045849740505219
1.4,0.0,0.0,0.09273333847522736
1.41,0.0,0.0,0.09498175233602524
1.42,0.0,0.0,0.09715935587882996
1.43,0.0,0.0,0.0992652028799057
1.44,0.0,0.0,0.10125761479139328
1.45,0.0,0.0,0.10314230620861053
1.46,0.0,0.0,0.10490085184574127
1.47,0.0,0.0,0.10650040954351425
1.48,0.0,0.00119,0.10802462697029114
1.49,0.0,0.00148,0.10951686650514603
1.5,0.0,0.00176,0.11096369475126266
1.51,0.01075,0.00204,0.11235951632261276
1.52,0.01388,0.00229,0.11375133693218231
1.53,0.01735,0.00253,0.11524410545825958
1.54,0.02119,0.00274,0.11685553938150406
1.55,0.02541,0.00292,0.11867677420377731
1.56,0.03003,0.00306,0.12070898711681366
1.57,0.03506,0.00317,0.12300534546375275
1.58,0.04053,0.00324,0.12568925321102142
1.59,0.04644,0.00327,0.12883765995502472
1.6,0.05281,0.00325,0.13251405954360962
1.61,0.05966,0.00318,0.13670335710048676
1.62,0.067,0.00307,0.141380175948143
1.63,0.07326,0.00295,0.1465337574481964
1.64,0.08152,0.00276,0.15205742418766022
1.65,0.09031,0.00253,0.15811684727668762
1.66,0.09963,0.00226,0.16463658213615417
1.67,0.11151,0.00188,0.1719733029603958
1.68,0.12204,0.00154,0.1801551878452301
1.69,0.13313,0.00116,0.18940287828445435
1.7,0.14479,0.0,0.19945941865444183
1.71,0.15701,0.0,0.21028530597686768
1.72,0.1698,0.0,0.2214011400938034
1.73,0.18316,0.0,0.23269353806972504
1.74,0.19708,0.0,0.2439088374376297
1.75,0.21157,0.0,0.25494927167892456
1.76,0.22662,0.0,0.26557275652885437
1.77,0.24222,0.0,0.2757556438446045
1.78,0.25836,0.0,0.285475492477417
1.79,0.27503,0.0,0.2947947680950165
1.8,0.29223,0.0,0.30383554100990295
1.81,0.30993,0.0,0.31328079104423523
1.82,0.32814,0.0,0.3236459195613861
1.83,0.34682,0.0,0.33441877365112305
1.84,0.36598,0.0,0.34532153606414795
1.85,0.38558,0.0,0.3584241569042206
1.86,0.40562,0.0,0.37298059463500977
1.87,0.42608,0.0,0.3895364999771118
1.88,0.44277,0.0,0.40743038058280945
1.89,0.46393,0.0,0.4260120093822479
1.9,0.48545,0.0,0.44615256786346436
1.91,0.50732,0.0,0.4671280086040497
1.92,0.53394,0.0,0.4894004464149475
1.93,0.55651,0.0,0.512152910232544
1.94,0.57937,0.0,0.5359538197517395
1.95,0.60249,0.0,0.5604138970375061
1.96,0.62587,0.0,0.5853927135467529
1.97,0.6495,0.0,0.61100834608078
1.98,0.67335,0.0,0.6366487741470337
1.99,0.69741,0.0,0.66256183385849
2.0,0.72168,0.0,0.6882796287536621
2.01,0.74128,0.0,0.7142614126205444
2.02,0.77076,0.0,0.7407183051109314
2.03,0.79064,0.0,0.767195999622345
2.04,0.82052,0.0,0.7940446138381958
2.05,0.84564,0.0,0.8213410377502441
2.06,0.87091,0.0,0.8491691946983337
2.07,0.89633,0.0,0.8772938251495361
2.08,0.92189,0.0,0.9054691195487976
2.09,0.9476,0.0,0.9339509010314941
2.1,0.97344,0.0,0.9628311395645142
2.11,0.99943,0.0,0.9922413229942322
2.12,1.02555,0.0,1.022219181060791
2.13,1.05182,0.0,1.0528959035873413
2.14,1.07824,0.0,1.08407723903656
2.15,1.1048,0.0,1.116073727607727
2.16,1.1315,0.0,1.148442029953003
2.17,1.15836,0.0,1.1808223724365234
2.18,1.18537,0.0,1.2130398750305176
2.19,1.21254,0.0,1.2451796531677246
2.2,1.23987,0.0,1.2771096229553223
2.21,1.26736,0.0,1.3088045120239258
2.22,1.29501,0.0,1.3402652740478516
2.23,1.32282,0.0,1.3713937997817993
2.24,1.3508,0.0,1.4024170637130737
2.25,1.37894,0.0,1.4334372282028198
2.26,1.40163,0.0,1.4641361236572266
2.27,1.43572,0.0,1.4948508739471436
2.28,1.45867,0.0,1.525414228439331
2.29,1.49313,0.0,1.5558313131332397
2.3,1.51633,0.0,1.5856701135635376
2.31,1.55116,0.0,1.6152931451797485
2.32,1.5804,0.0,1.6447423696517944
2.33,1.60977,0.0,1.6742281913757324
2.34,1.63928,0.0,1.7038065195083618
2.35,1.6689,0.0,1.7332310676574707
2.36,1.69865,0.0,1.7625360488891602
2.37,1.7285,0.0,1.7915173768997192
2.38,1.75845,0.0,1.8202195167541504
2.39,1.7885,0.0,1.8487352132797241
2.4,1.81865,0.0,1.876786708831787
2.41,1.84882,0.0,1.9046138525009155
2.42,1.87908,0.0,1.9326130151748657
2.43,1.90939,0.0,1.960229516029358
2.44,1.93975,0.0,1.9878331422805786
2.45,1.97014,0.0,2.0156564712524414
2.46,2.00055,0.0,2.043376922607422
2.47,2.03098,0.0,2.071261405944824
2.48,2.06142,0.0,2.0993213653564453
2.49,2.09185,0.0,2.1276261806488037
2.5,2.12228,0.0,2.155848503112793
2.51,2.14668,0.0,2.183673143386841
2.52,2.18308,0.0,2.21155047416687
2.53,2.20744,0.0,2.2394967079162598
2.54,2.24377,0.0,2.26768159866333
2.55,2.26807,0.0,2.2957992553710938
2.56,2.3043,0.0,2.3241796493530273
2.57,2.3345,0.0,2.3525495529174805
2.58,2.36464,0.0,2.380725145339966
2.59,2.39474,0.0,2.408703565597534
2.6,2.42478,0.0,2.4365994930267334
2.61,2.45476,0.0,2.46435546875
2.62,2.48469,0.0,2.4922897815704346
2.63,2.51456,0.0,2.5203421115875244
2.64,2.54437,0.0,2.548443555831909
2.65,2.57413,0.0,2.5766263008117676
2.66,2.60382,0.0,2.6047708988189697
2.67,2.63346,0.0,2.6332216262817383
2.68,2.66305,0.0,2.6617190837860107
2.69,2.69258,0.0,2.69037127494812
2.7,2.72206,0.0,2.71901273727417
2.71,2.75148,0.0,2.747450351715088
2.72,2.78085,0.0,2.775871753692627
2.73,2.81017,0.0,2.803946018218994
2.74,2.83944,0.0,2.831737518310547
2.75,2.86867,0.0,2.8596580028533936
2.76,2.89206,0.0,2.8874123096466064
2.77,2.92697,0.0,2.9150633811950684
2.78,2.95029,0.0,2.9423727989196777
2.79,2.98509,0.0,2.9696593284606934
2.8,3.00836,0.0,2.996880531311035
2.81,3.04304,0.0,3.0242807865142822
2.82,3.07194,0.0,3.051830530166626
2.83,3.1008,0.0,3.0793912410736084
2.84,3.12961,0.0,3.1066932678222656
2.85,3.15837,0.0,3.1336772441864014
2.86,3.18707,0.0,3.160909652709961
2.87,3.21573,0.0,3.1885437965393066
2.88,3.24434,0.0,3.21636700630188
2.89,3.27287,0.0,3.244258403778076
2.9,3.30137,0.0,3.2721059322357178
2.91,3.32977,0.0,3.2999939918518066
2.92,3.35813,0.0,3.328106641769409
2.93,3.38641,0.0,3.356234073638916
2.94,3.41462,0.0,3.384200096130371
2.95,3.44276,0.0,3.4117488861083984
2.96,3.47081,0.0,3.4385902881622314
2.97,3.49878,0.0,3.4652645587921143
2.98,3.52667,0.0,3.4921164512634277
2.99,3.55446,0.0,3.5192670822143555
3.0,3.58218,0.0,3.5461177825927734
3.01,3.60431,0.0,3.5725066661834717
3.02,3.63729,0.0,3.59928297996521
3.03,3.65929,0.0,3.6260507106781006
3.04,3.69202,0.0,3.652850389480591
3.05,3.71387,0.0,3.6791625022888184
3.06,3.74636,0.0,3.7053942680358887
3.07,3.76803,0.0,3.731724262237549
3.08,3.8003,0.0,3.758594512939453
3.09,3.82713,0.0,3.7855870723724365
3.1,3.85386,0.0,3.8124685287475586
3.11,3.8805,0.0,3.8394875526428223
3.12,3.90705,0.0,3.8668212890625
3.13,3.93353,0.0,3.894505262374878
3.14,3.95992,0.0,3.92185115814209
3.15,3.98624,0.0,3.9489855766296387
3.16,4.0125,0.0,3.9756457805633545
3.17,4.03869,0.0,4.002222537994385
3.18,4.06483,0.0,4.028639316558838
3.19,4.09092,0.0,4.054941177368164
3.2,4.11698,0.0,4.081149578094482
3.21,4.14299,0.0,4.107305526733398
3.22,4.16898,0.0,4.133458137512207
3.23,4.19495,0.0,4.15953254699707
3.24,4.2209,0.0,4.185294151306152
3.25,4.24684,0.0,4.210895538330078
3.26,4.26764,0.0,4.235950469970703
3.27,4.29872,0.0,4.261131763458252
3.28,4.31952,0.0,4.2861175537109375
3.29,4.35061,0.0,4.311486721038818
3.3,4.37145,0.0,4.336983680725098
3.31,4.40256,0.0,4.3629326820373535
3.32,4.42339,0.0,4.388903617858887
3.33,4.45455,0.0,4.415224552154541
3.34,4.48058,0.0,4.441874980926514
3.35,4.50661,0.0,4.468725681304932
3.36,4.53265,0.0,4.495504856109619
3.37,4.5587,0.0,4.522177219390869
3.38,4.58476,0.0,4.548609256744385
3.39,4.61081,0.0,4.575138092041016
3.4,4.63686,0.0,4.601703643798828
3.41,4.66289,0.0,4.628198623657227
3.42,4.68891,0.0,4.654421329498291
3.43,4.7149,0.0,4.680153846740723
3.44,4.74085,0.0,4.705837726593018
3.45,4.76676,0.0,4.731522083282471
3.46,4.79263,0.0,4.757281303405762
3.47,4.81843,0.0,4.78291130065918
3.48,4.84417,0.0,4.8085126876831055
3.49,4.86984,0.0,4.83417272567749
3.5,4.89543,0.0,4.859548091888428
3.51,4.91588,0.0,4.884792804718018
3.52,4.94633,0.0,4.909808158874512
3.53,4.96664,0.0,4.934760570526123
3.54,4.99685,0.0,4.959630489349365
3.55,5.01699,0.0,4.983989715576172
3.56,5.04694,0.0,5.008430004119873
3.57,5.0669,0.0,5.032772541046143
3.58,5.09659,0.0,5.057574272155762
3.59,5.12124,0.0,5.0827250480651855
3.6,5.14579,0.0,5.107994556427002
3.61,5.17025,0.0,5.1332597732543945
3.62,5.19458,0.0,5.158588409423828
3.63,5.21882,0.0,5.183882236480713
3.64,5.24297,0.0,5.209197044372559
3.65,5.26705,0.0,5.234519958496094
3.66,5.29104,0.0,5.260523796081543
3.67,5.31497,0.0,5.287284851074219
3.68,5.33885,0.0,5.313983917236328
3.69,5.36268,0.0,5.340412616729736
3.7,5.38648,0.0,5.366865158081055
3.71,5.41026,0.0,5.39338493347168
3.72,5.43403,0.0,5.41937780380249
3.73,5.4578,0.0,5.445117950439453
3.74,5.48158,0.0,5.470774173736572
3.75,5.50539,0.0,5.496478080749512
3.76,5.52451,0.0,5.521789073944092
3.77,5.55313,0.0,5.547540664672852
3.78,5.57233,0.0,5.572932243347168
3.79,5.6011,0.0,5.598179340362549
3.8,5.62043,0.0,5.622992038726807
3.81,5.64937,0.0,5.647996425628662
3.82,5.66883,0.0,5.672840118408203
3.83,5.698,0.0,5.697530746459961
3.84,5.72247,0.0,5.722043514251709
3.85,5.74703,0.0,5.746262550354004
3.86,5.7717,0.0,5.770601272583008
3.87,5.79648,0.0,5.795091152191162
3.88,5.82138,0.0,5.819999694824219
3.89,5.84635,0.0,5.844906330108643
3.9,5.87144,0.0,5.869786262512207
3.91,5.89665,0.0,5.894701957702637
3.92,5.92191,0.0,5.919922828674316
3.93,5.94729,0.0,5.944979190826416
3.94,5.97275,0.0,5.970566272735596
3.95,5.99829,0.0,5.996508598327637
3.96,6.02389,0.0,6.0223541259765625
3.97,6.04957,0.0,6.048022270202637
3.98,6.0753,0.0,6.073988437652588
3.99,6.10109,0.0,6.100358009338379
4.0,6.12693,0.0,6.127270698547363
4.01,6.1528,0.0,6.1543192863464355
4.02,6.17357,0.0,6.181250095367432
4.03,6.19949,0.0,6.208019256591797
4.04,6.23059,0.0,6.234899997711182
4.05,6.25656,0.0,6.261794090270996
4.06,6.27738,0.0,6.288200378417969
4.07,6.30337,0.0,6.314279556274414
4.08,6.33451,0.0,6.340087890625
4.09,6.3605,0.0,6.366148471832275
4.1,6.38648,0.0,6.392064571380615
4.11,6.41246,0.0,6.418153285980225
4.12,6.43842,0.0,6.443941593170166
4.13,6.46438,0.0,6.469454765319824
4.14,6.49033,0.0,6.494574546813965
4.15,6.51627,0.0,6.51910400390625
4.16,6.54219,0.0,6.543659687042236
4.17,6.5681,0.0,6.567972183227539
4.18,6.59399,0.0,6.592498302459717
4.19,6.61987,0.0,6.617276191711426
4.2,6.64573,0.0,6.642251491546631
4.21,6.67158,0.0,6.66683292388916
4.22,6.69741,0.0,6.69158935546875
4.23,6.72322,0.0,6.716413974761963
4.24,6.74901,0.0,6.7411956787109375
4.25,6.77478,0.0,6.766463756561279
4.26,6.80053,0.0,6.791800022125244
4.27,6.82115,0.0,6.817467212677002
4.28,6.85195,0.0,6.842717170715332
4.29,6.87762,0.0,6.867852687835693
4.3,6.90326,0.0,6.8932366371154785
4.31,6.92379,0.0,6.918493747711182
4.32,6.95443,0.0,6.943503379821777
4.33,6.97996,0.0,6.96796989440918
4.34,7.00545,0.0,6.992734909057617
4.35,7.02587,0.0,7.017308712005615
4.36,7.05631,0.0,7.041965007781982
4.37,7.08167,0.0,7.066935062408447
4.38,7.10698,0.0,7.092620849609375
4.39,7.13224,0.0,7.118493556976318
4.4,7.15745,0.0,7.143988132476807
4.41,7.18261,0.0,7.169822692871094
4.42,7.20772,0.0,7.195505619049072
4.43,7.23278,0.0,7.22107458114624
4.44,7.2578,0.0,7.246345520019531
4.45,7.28277,0.0,7.2722907066345215
4.46,7.3077,0.0,7.2984209060668945
4.47,7.33259,0.0,7.324425220489502
4.48,7.35745,0.0,7.350716590881348
4.49,7.38228,0.0,7.3775200843811035
4.5,7.40708,0.0,7.403318881988525
4.51,7.43186,0.0,7.428776264190674
4.52,7.45172,0.0,7.4537482261657715
4.53,7.48141,0.0,7.478715896606445
4.54,7.50618,0.0,7.502988338470459
4.55,7.53096,0.0,7.527261734008789
4.56,7.55084,0.0,7.551463603973389
4.57,7.58058,0.0,7.5756144523620605
4.58,7.60544,0.0,7.599947452545166
4.59,7.63033,0.0,7.624807834625244
4.6,7.65031,0.0,7.649526119232178
4.61,7.68025,0.0,7.674120903015137
4.62,7.7053,0.0,7.699291706085205
4.63,7.73041,0.0,7.724272727966309
4.64,7.75558,0.0,7.74997615814209
4.65,7.78083,0.0,7.775843620300293
4.66,7.80614,0.0,7.802215576171875
4.67,7.83154,0.0,7.829542636871338
4.68,7.85701,0.0,7.856551170349121
4.69,7.88256,0.0,7.884206771850586
4.7,7.90818,0.0,7.911649703979492
4.71,7.93388,0.0,7.938150882720947
4.72,7.95964,0.0,7.964742660522461
4.73,7.98548,0.0,7.990963935852051
4.74,8.01137,0.0,8.017040252685547
4.75,8.03732,0.0,8.042716026306152
4.76,8.06332,0.0,8.068613052368164
4.77,8.0842,0.0,8.094231605529785
4.78,8.11544,0.0,8.119983673095703
4.79,8.14154,0.0,8.144743919372559
4.8,8.16765,0.0,8.169851303100586
4.81,8.1886,0.0,8.194900512695312
4.82,8.21989,0.0,8.220141410827637
4.83,8.246,0.0,8.245824813842773
4.84,8.27206,0.0,8.271121978759766
4.85,8.29294,0.0,8.296072959899902
4.86,8.32408,0.0,8.320911407470703
4.87,8.35001,0.0,8.34652328491211
4.88,8.37589,0.0,8.371216773986816
4.89,8.40166,0.0,8.396196365356445
4.9,8.42737,0.0,8.420729637145996
4.91,8.45296,0.0,8.445517539978027
4.92,8.47847,0.0,8.469917297363281
4.93,8.50387,0.0,8.494243621826172
4.94,8.52915,0.0,8.518498420715332
4.95,8.55431,0.0,8.542964935302734
4.96,8.57936,0.0,8.5669584274292
4.97,8.60428,0.0,8.590983390808105
4.98,8.62908,0.0,8.615510940551758
4.99,8.65376,0.0,8.639432907104492
5.0,8.67832,0.0,8.663219451904297
5.01,8.70275,0.0,8.687641143798828
5.02,8.72226,0.0,8.712433815002441
5.03,8.75129,0.0,8.737146377563477
5.04,8.7754,0.0,8.762046813964844
5.05,8.79941,0.0,8.787531852722168
5.06,8.8186,0.0,8.812610626220703
5.07,8.8472,0.0,8.83709716796875
5.08,8.87098,0.0,8.861846923828125
5.09,8.89471,0.0,8.886031150817871
5.1,8.9137,0.0,8.909219741821289
5.11,8.94204,0.0,8.932657241821289
5.12,8.96566,0.0,8.95643138885498
5.13,8.98928,0.0,8.980867385864258
5.14,9.01289,0.0,9.004935264587402
5.15,9.03651,0.0,9.029702186584473
5.16,9.06016,0.0,9.054719924926758
5.17,9.08384,0.0,9.079511642456055
5.18,9.10755,0.0,9.104421615600586
5.19,9.13133,0.0,9.13037109375
5.2,9.15515,0.0,9.156400680541992
5.21,9.17904,0.0,9.182480812072754
5.22,9.203,0.0,9.209211349487305
5.23,9.22703,0.0,9.236274719238281
5.24,9.25113,0.0,9.26195240020752
5.25,9.27531,0.0,9.287139892578125
5.26,9.29955,0.0,9.311969757080078
5.27,9.31904,0.0,9.335709571838379
5.28,9.34825,0.0,9.359146118164062
5.29,9.37269,0.0,9.382040977478027
5.3,9.39718,0.0,9.405040740966797
5.31,9.41684,0.0,9.427988052368164
5.32,9.44628,0.0,9.44930648803711
5.33,9.47086,0.0,9.471672058105469
5.34,9.49545,0.0,9.494686126708984
5.35,9.51517,0.0,9.517845153808594
5.36,9.5446,0.0,9.540914535522461
5.37,9.56913,0.0,9.564452171325684
5.38,9.59361,0.0,9.588123321533203
5.39,9.61801,0.0,9.612317085266113
5.4,9.64235,0.0,9.636479377746582
5.41,9.66656,0.0,9.6607084274292
5.42,9.69067,0.0,9.68398380279541
5.43,9.71464,0.0,9.707376480102539
5.44,9.73847,0.0,9.730978012084961
5.45,9.76215,0.0,9.753921508789062
5.46,9.78564,0.0,9.777849197387695
5.47,9.80896,0.0,9.801856994628906
5.48,9.83208,0.0,9.825530052185059
5.49,9.855,0.0,9.8494873046875
5.5,9.87771,0.0,9.873908996582031
5.51,9.9002,0.0,9.897299766540527
5.52,9.91808,0.0,9.92022705078125
5.53,9.94454,0.0,9.9420804977417
5.54,9.96638,0.0,9.963656425476074
5.55,9.988,0.0,9.98536205291748
5.56,10.00518,0.0,10.00597858428955
5.57,10.03061,0.0,10.026476860046387
5.58,10.05161,0.0,10.046744346618652
5.59,10.07242,0.0,10.066581726074219
5.6,10.08897,0.0,10.08681869506836
5.61,10.11349,0.0,10.107256889343262
5.62,10.13378,0.0,10.128060340881348
5.63,10.15393,0.0,10.14979362487793
5.64,10.17395,0.0,10.170706748962402
5.65,10.19385,0.0,10.19201374053955
5.66,10.21365,0.0,10.212933540344238
5.67,10.23337,0.0,10.232858657836914
5.68,10.25302,0.0,10.253555297851562
5.69,10.27261,0.0,10.274670600891113
5.7,10.29217,0.0,10.296932220458984
5.71,10.31171,0.0,10.318792343139648
5.72,10.33124,0.0,10.340486526489258
5.73,10.35077,0.0,10.36262035369873
5.74,10.37032,0.0,10.383423805236816
5.75,10.38991,0.0,10.405252456665039
5.76,10.40953,0.0,10.42690658569336
5.77,10.4253,0.0,10.448156356811523
5.78,10.44893,0.0,10.469453811645508
5.79,10.46873,0.0,10.490615844726562
5.8,10.48859,0.0,10.511495590209961
5.81,10.50456,0.0,10.532594680786133
5.82,10.52853,0.0,10.553498268127441
5.83,10.54861,0.0,10.57459545135498
5.84,10.56876,0.0,10.595501899719238
5.85,10.58497,0.0,10.6160306930542
5.86,10.60927,0.0,10.63701343536377
5.87,10.62962,0.0,10.657402992248535
5.88,10.65003,0.0,10.67839241027832
5.89,10.67047,0.0,10.699810028076172
5.9,10.69097,0.0,10.721281051635742
5.91,10.71149,0.0,10.743663787841797
5.92,10.73203,0.0,10.76482105255127
5.93,10.7526,0.0,10.787115097045898
5.94,10.77316,0.0,10.807633399963379
5.95,10.79373,0.0,10.827253341674805
5.96,10.81428,0.0,10.846789360046387
5.97,10.8348,0.0,10.865660667419434
5.98,10.8553,0.0,10.884886741638184
5.99,10.87575,0.0,10.904073715209961
6.0,10.89617,0.0,10.92301082611084
6.01,10.91652,0.0,10.941930770874023
6.02,10.93279,0.0,10.960314750671387
6.03,10.95704,0.0,10.97890567779541
6.04,10.97719,0.0,10.997366905212402
6.05,10.99728,0.0,11.016566276550293
6.06,11.01332,0.0,11.035676956176758
6.07,11.03722,0.0,11.05472183227539
6.08,11.05707,0.0,11.074110984802246
6.09,11.07684,0.0,11.09403133392334
6.1,11.09262,0.0,11.114197731018066
6.11,11.11614,0.0,11.13444709777832
6.12,11.13568,0.0,11.155274391174316
6.13,11.15514,0.0,11.17456340789795
6.14,11.17069,0.0,11.192374229431152
6.15,11.19386,0.0,11.210064888000488
6.16,11.21311,0.0,11.227660179138184
6.17,11.23231,0.0,11.244558334350586
6.18,11.25145,0.0,11.264150619506836
6.19,11.27054,0.0,11.28399658203125
6.2,11.28957,0.0,11.304337501525879
6.21,11.30856,0.0,11.323389053344727
6.22,11.3275,0.0,11.341939926147461
6.23,11.3464,0.0,11.360942840576172
6.24,11.36526,0.0,11.378454208374023
6.25,11.38408,0.0,11.396489143371582
6.26,11.40286,0.0,11.414443016052246
6.27,11.41788,0.0,11.432184219360352
6.28,11.44031,0.0,11.450580596923828
6.29,11.45899,0.0,11.468226432800293
6.3,11.47763,0.0,11.487404823303223
6.31,11.49254,0.0,11.507832527160645
6.32,11.5148,0.0,11.527889251708984
6.33,11.53332,0.0,11.54802131652832
6.34,11.55181,0.0,11.567310333251953
6.35,11.5666,0.0,11.585775375366211
6.36,11.58866,0.0,11.603816032409668
6.37,11.60702,0.0,11.620871543884277
6.38,11.62533,0.0,11.637804985046387
6.39,11.63997,0.0,11.65355396270752
6.4,11.66181,0.0,11.670035362243652
6.41,11.67998,0.0,11.685730934143066
6.42,11.69809,0.0,11.702424049377441
6.43,11.71615,0.0,11.719511985778809
6.44,11.73415,0.0,11.73659610748291
6.45,11.7521,0.0,11.754459381103516
6.46,11.77,0.0,11.77274227142334
6.47,11.78784,0.0,11.791523933410645
6.48,11.80562,0.0,11.811264991760254
6.49,11.82335,0.0,11.83073616027832
6.5,11.84103,0.0,11.849940299987793
6.51,11.85866,0.0,11.868932723999023
