time,veh_u,model_RNN_lon_2020.pt,model_LSTM_lon_2139.pt,model_GRU_lon_2080.pt,model_TCN_lon_129.pt,model_T_lon_1560.pt,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
0.18,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.758277587057686,-1.75414153688602e-13,0,-0.00993513310561118
0.19,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.758278349696727,1.45985870961263e-13,0,-0.00979355480816027
0.2,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.758276609578326,-2.11647973452633e-13,0,-0.00852684276425797
0.21,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,-0.00170926,-0.75827987625452,-0.00170925999965095,0,-0.00792953083324256
0.22,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.758273155196128,1.57487412867641e-14,0,-0.00817291556882312
0.23,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.75828609604209,2.07353231806984e-13,0,-0.00806972199664482
0.24,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,-0.00170084,-0.758260466569363,-0.00170084000010143,0,-0.00702234949342458
0.25,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,-0.00167558,-0.758309835056322,-0.00167557999933909,0,-0.0069380792713128
0.26,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.758211686879865,-4.66298549252342e-14,0,-0.00718973774277118
0.27,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.75840093694324,2.64604310684646e-13,0,-0.00711670714620644
0.28,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,-0.00170926,-0.758003499781834,-0.00170926000015666,0,-0.00689039128689743
0.29,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,-0.00170084,-0.758822214237672,-0.00170083999928155,0,-0.0067833139867185
0.3,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.756977397837236,-9.41944005433681e-14,0,-0.00720035474981339
0.31,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.513338015667478,3.13664892670484e-13,0,-0.00725519208727522
0.32,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.489746357015889,-3.76645763189298e-13,0,-0.00744013713502986
0.33,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.490471284826716,3.3938260188271e-13,0,-0.00745073186544473
0.34,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.492032010389955,-4.02348293571109e-13,0,-0.00754875021706512
0.35,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.490181457551775,3.60414822986321e-13,0,-0.00761584623291011
0.36,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.492109648558325,-4.22207407924091e-13,0,-0.00773396928012128
0.37,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.49012927278886,3.82611910904052e-13,0,-0.00756088627284267
0.38,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.49216584146424,-4.42064787553598e-13,0,-0.00774559488869827
0.39,0.0,0.028895244002342224,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.490078849965413,4.03639795198973e-13,0,-0.0078183585841171
0.4,0.0,0.029088646173477173,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.492219426850384,-4.64257972343507e-13,0,-0.00802048707625505
0.41,0.0,0.029200375080108643,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,-0.00167557999999999,-0.490023302901115,-0.0016755799994101,0,-0.00774286401988421
0.42,0.0,0.029093459248542786,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.492268252642551,-2.30006118318027e-13,0,-0.00825845937145342
0.43,0.0,0.02893492579460144,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.489973623576193,4.43319859988467e-13,0,-0.00831021434799308
0.44,0.0,0.028845086693763733,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.492321744787632,-5.02793987000594e-13,0,-0.00829484090846641
0.45,0.0,0.02872203290462494,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.489926082079691,4.608717921184e-13,0,-0.00827920303957488
0.46,0.0,0.02859656512737274,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.492367045959208,-5.20322500363601e-13,0,-0.0084448218182277
0.47,0.0,0.028490394353866577,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,-0.00167557999999999,-0.489882014888321,-0.0016755799993552,0,-0.00813981506262637
0.48,0.0,0.02834075689315796,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.492409344084166,-2.83737443262932e-13,0,-0.0084007931931689
0.49,0.0,0.028247520327568054,0.05383714288473129,0.023553116247057915,-0.008383974432945251,-0.08183923363685608,0,-0.489838347829696,4.97054654380324e-13,0,-0.00838371351233492
0.5,0.0,0.028255343437194824,0.0538921132683754,0.023553116247057915,-0.008132383227348328,-0.08183923363685608,-0.001684,-0.492459567093635,-0.00168400000038696,0,-0.00813224520501282
0.51,0.0,0.02824641764163971,0.05392398312687874,0.023553116247057915,-0.008599534630775452,-0.08183923363685608,0,-0.489793823025196,7.68826842467707e-13,0,-0.00859924419095515
0.52,0.0,0.02825707197189331,0.053961701691150665,0.023553116247057915,-0.008500710129737854,-0.08183923363685608,0,-0.492501917000469,-5.71729295850698e-13,0,-0.0085005518897715
0.53,0.0,0.028327926993370056,0.05399539694190025,0.023553116247057915,-0.008520588278770447,-0.08183923363685608,0,-0.489752763672219,5.29815774585884e-13,0,-0.00852032121125577
0.54,0.0,0.028428882360458374,0.05402212217450142,0.023553116247057915,-0.008202731609344482,-0.08183923363685608,-0.00167558,-0.492543875862712,-0.00167558000041935,0,-0.00820263866855192
0.55,0.0,0.028354689478874207,0.054053228348493576,0.023553116247057915,-0.008198007941246033,-0.08183923363685608,-0.001684,-0.489714389065867,-0.00168399999903249,0,-0.00819773219810292
0.56,0.0,0.02814173698425293,0.05407324060797691,0.023553116247057915,-0.008084744215011597,-0.08183923363685608,-0.00170926,-0.492582908722942,-0.00170926000017579,0,-0.00808458435939397
0.57,0.0,0.02778276801109314,0.05408218875527382,0.023553116247057915,-0.008120834827423096,-0.08183923363685608,-0.00170083999999998,-0.489676255371059,-0.00170083999901287,0,-0.00812057526211627
0.58,0.0,0.02742864191532135,0.054042525589466095,0.023553116247057915,-0.008615881204605103,-0.08183923363685608,0,-0.492616597718678,-3.58173560255359e-13,0,-0.00861571860969102
0.59,0.0,0.027212053537368774,0.05398646369576454,0.023553116247057915,-0.00857745110988617,-0.08183923363685608,0,-0.489641423221365,5.74155306631852e-13,0,-0.00857717728890128
0.6,0.0,0.027170076966285706,0.0539359487593174,0.023553116247057915,-0.008518621325492859,-0.08183923363685608,0,-0.49265796027284,-6.3245155640379e-13,0,-0.0085184842167028
0.61,0.0,0.027283966541290283,0.05386282131075859,0.023553116247057915,-0.008539184927940369,-0.08183923363685608,0,-0.489600518322573,5.90546708756357e-13,0,-0.00853889642929825
0.62,0.0,0.027462482452392578,0.053774598985910416,0.023553116247057915,-0.008596628904342651,-0.08183923363685608,0,-0.492699959348349,-6.47643397244657e-13,0,-0.0085964931143783
0.63,0.0,0.02771441638469696,0.053678322583436966,0.023553116247057915,-0.008553102612495422,-0.08183923363685608,0,-0.489562161376641,6.04575417506581e-13,0,-0.00855279648971314
0.64,0.0,0.028044477105140686,0.05359078198671341,0.023553116247057915,-0.0085744708776474,-0.08183923363685608,0,-0.492736397376369,-6.62830901276834e-13,0,-0.00857432171608046
0.65,0.0,0.028402015566825867,0.053488507866859436,0.023553116247057915,-0.00857594609260559,-0.08183923363685608,0,-0.48952440272167,6.1976639098571e-13,0,-0.00857565346073057
0.66,0.0,0.028704896569252014,0.053379494696855545,0.023553116247057915,-0.008703142404556274,-0.08183923363685608,0,-0.49277539478889,-6.76848334324465e-13,0,-0.00870296320945787
0.67,0.0,0.028951287269592285,0.0532931312918663,0.023553116247057915,-0.00819486379623413,-0.08183923363685608,-0.00167558,-0.489489030555638,-0.00167557999919865,0,-0.00819458652419432
0.68,0.0,0.02906470000743866,0.05318993330001831,0.023553116247057915,-0.008688375353813171,-0.08183923363685608,0,-0.492811494370092,-4.36760003164061e-13,0,-0.00868823328907648
0.69,0.0,0.02909199893474579,0.053071338683366776,0.023553116247057915,-0.008744731545448303,-0.08183923363685608,0,-0.489453882728322,6.45418614386717e-13,0,-0.00874447763147235
0.7,0.0,0.029078274965286255,0.052976373583078384,0.023553116247057915,-0.008873164653778076,-0.08183923363685608,0,-0.492842205716205,-7.02537854280205e-13,0,-0.00887301357065392
0.71,0.0,0.02901381254196167,0.05289330706000328,0.023553116247057915,-0.008798152208328247,-0.08183923363685608,0,-0.489424714656235,6.60644282335365e-13,0,-0.00879786363944723
0.72,0.0,0.02889809012413025,0.05282066762447357,0.023553116247057915,-0.008844226598739624,-0.08183923363685608,0,-0.492880339391575,-7.17729695121072e-13,0,-0.00884409141496176
0.73,0.0,0.028753772377967834,0.05276801064610481,0.023553116247057915,-0.008929252624511719,-0.08183923363685608,0,-0.489386759157528,6.73506389547995e-13,0,-0.00892899170133522
0.74,0.0,0.02862328290939331,0.052709776908159256,0.023553116247057915,-0.009084299206733704,-0.08183923363685608,0,-0.492914068016521,-7.30580526631108e-13,0,-0.00908411621571024
0.75,0.0,0.028565362095832825,0.052667926996946335,0.023553116247057915,-0.009025320410728455,-0.08183923363685608,0,-0.489354615917013,6.87529026766054e-13,0,-0.00902502368438533
0.76,0.0,0.02853846549987793,0.052639443427324295,0.023553116247057915,-0.009036988019943237,-0.08183923363685608,0,-0.492949860024455,-7.44597959678739e-13,0,-0.00903682034868693
0.77,0.0,0.02852797508239746,0.052620697766542435,0.023553116247057915,-0.009194791316986084,-0.08183923363685608,0,-0.489319576501004,7.00381592999566e-13,0,-0.00919449232918184
0.78,0.0,0.02859857678413391,0.05261851102113724,0.023553116247057915,-0.00927281379699707,-0.08183923363685608,0,-0.492983246369723,-7.56279587565967e-13,0,-0.00927264236579139
0.79,0.0,0.028700724244117737,0.052618082612752914,0.023553116247057915,-0.009215041995048523,-0.08183923363685608,0,-0.489290111914803,7.1323329187134e-13,0,-0.00921470814289245
0.8,0.0,0.02883288264274597,0.052627891302108765,0.023553116247057915,-0.009258314967155457,-0.08183923363685608,0,-0.493016117984652,-7.70297020613597e-13,0,-0.00925817457835668
0.81,0.0,0.028975725173950195,0.05263400077819824,0.023553116247057915,-0.009393498301506042,-0.08183923363685608,0,-0.489255378907124,7.26085858104852e-13,0,-0.00939319140202518
0.82,0.0,0.029078736901283264,0.05264665186405182,0.023553116247057915,-0.009398803114891052,-0.08183923363685608,-1.8976598070708e-17,-0.493049445183202,-7.8082939419799e-13,0,-0.00939867456706495
0.83,0.0,0.02908356487751007,0.05267884582281113,0.023553116247057915,-0.008892238140106201,-0.08183923363685608,-0.00170926,-0.489228519660385,-0.00170925999909247,0,-0.00889191817129233
0.84,0.0,0.028891682624816895,0.052726928144693375,0.023553116247057915,-0.008946627378463745,-0.08183923363685608,-0.00167558,-0.493076710479401,-0.00167558000036689,0,-0.00894646753594109
0.85,0.0,0.02853517234325409,0.05274217948317528,0.023553116247057915,-0.009469076991081238,-0.08183923363685608,0,-0.48919706053476,1.00466510111197e-12,0,-0.00946878651085211
0.86,0.0,0.02822093665599823,0.05276791378855705,0.023553116247057915,-0.009444430470466614,-0.08183923363685608,0,-0.493112434527172,-8.06512842621565e-13,0,-0.00944428798917064
0.87,0.0,0.028053104877471924,0.05277542397379875,0.023553116247057915,-0.0094117671251297,-0.08183923363685608,0,-0.489164697008975,7.62299078027606e-13,0,-0.00941143870097714
0.88,0.0,0.02790769934654236,0.052796151489019394,0.023553116247057915,-0.008948832750320435,-0.08183923363685608,-0.00170084,-0.493142876930715,-0.00170084000064694,0,-0.00894865244301648
0.89,0.0,0.027691692113876343,0.05282921344041824,0.023553116247057915,-0.00901426374912262,-0.08183923363685608,-0.00170084,-0.489138100239398,-0.00170083999880033,0,-0.00901394588196657
0.9,0.0,0.027421504259109497,0.052833329886198044,0.02357148379087448,-0.008948519825935364,-0.08183923363685608,-0.00170084,-0.493167399137258,-0.00170084000039953,0,-0.00894839130375448
0.91,0.0,0.027118071913719177,0.05282870680093765,0.023606663569808006,-0.009401723742485046,-0.08183923363685608,0,-0.489112175765616,1.04121745947428e-12,0,-0.00940144553907783
0.92,0.0,0.02693575620651245,0.05283663049340248,0.023633789271116257,-0.00931905210018158,-0.08183923363685608,0,-0.493197197112665,-8.39221053761108e-13,0,-0.0093189300660248
0.93,0.0,0.02695731818675995,0.05284758657217026,0.02364446595311165,-0.009467408061027527,-0.08183923363685608,0,-0.489083078577956,7.95015095422791e-13,0,-0.00946706281120372
0.94,0.0,0.0271872878074646,0.052873317152261734,0.02364235930144787,-0.009334057569503784,-0.08183923363685608,0,-0.493227252940151,-8.48562539679243e-13,0,-0.00933387572098963
0.95,0.0,0.027526408433914185,0.05289015546441078,0.02364313043653965,-0.009426996111869812,-0.08183923363685608,0,-0.489059156995066,8.03197786058973e-13,0,-0.00942666512360209
0.96,0.0,0.027930229902267456,0.052910756319761276,0.023672305047512054,-0.009409591555595398,-0.08183923363685608,0,-0.493248904053541,-8.60242432842995e-13,0,-0.00940945543571707
0.97,0.0,0.02833785116672516,0.05292557552456856,0.023757074028253555,-0.009712889790534973,-0.08183923363685608,0,-0.489030914444663,8.16052087015962e-13,0,-0.00971252371080785
0.98,0.0,0.028788983821868896,0.052916813641786575,0.023845680058002472,-0.009431049227714539,-0.08183923363685608,0,-0.493281577028968,-8.7075659183089e-13,0,-0.00943087980794126
0.99,0.0,0.02914130687713623,0.052896708250045776,0.023938093334436417,-0.009629040956497192,-0.08183923363685608,0,-0.489004130721546,8.25400511828001e-13,0,-0.00962870425938421
1.0,0.0,0.029755428433418274,0.05289752408862114,0.024043899029493332,-0.009453430771827698,-0.08183923363685608,0,-0.493306102598333,-8.80101547195977e-13,0,-0.0094532633339136
1.01,0.0,0.03013703227043152,0.0528954453766346,0.024169303476810455,-0.009684696793556213,-0.08183923363685608,0,-0.488980811511962,8.34747201916564e-13,0,-0.00968435826636478
1.02,0.0,0.0303838849067688,0.05288444459438324,0.024280302226543427,-0.00959022343158722,-0.08183923363685608,0,-0.49333025222108,-8.8944823728454e-13,0,-0.00959006961757772
1.03,0.0,0.030505210161209106,0.05288738012313843,0.02433435618877411,-0.009617850184440613,-0.08183923363685608,0,-0.488957532943228,8.44095626728603e-13,0,-0.00961755402028083
1.04,0.0,0.030473798513412476,0.05288194864988327,0.024332597851753235,-0.009543061256408691,-0.08183923363685608,0,-0.493354455633419,-8.9996066154896e-13,0,-0.00954288017666441
1.05,0.0,0.030382826924324036,0.052884578704833984,0.02425166592001915,-0.009527623653411865,-0.08183923363685608,0,-0.488931588684278,8.53442316817166e-13,0,-0.00952731327173239
1.06,0.0,0.030186980962753296,0.05288756266236305,0.024120856076478958,-0.009580239653587341,-0.08183923363685608,0,-0.493378856163157,-9.08138148014714e-13,0,-0.0095800752894412
1.07,0.0,0.02998112142086029,0.05287543684244156,0.02394789457321167,-0.009536847472190857,-0.08183923363685608,0,-0.488910961867855,8.62790741629205e-13,0,-0.00953650569777665
1.08,0.0,0.029686063528060913,0.05284629017114639,0.02377597987651825,-0.009511128067970276,-0.08183923363685608,0,-0.493402721976036,-9.17483103379801e-13,0,-0.00951098009133731
1.09,0.0,0.029398009181022644,0.052823442965745926,0.023615781217813492,-0.009567156434059143,-0.08183923363685608,0,-0.488887726234857,8.72137431717768e-13,0,-0.00956678466820568
1.1,0.0,0.02910548448562622,0.05280600115656853,0.023465339094400406,-0.009572848677635193,-0.08184105157852173,0,-0.49342688389196,-9.26828058744888e-13,0,-0.00957273036136859
1.11,0.0,0.028865158557891846,0.052773311734199524,0.0233297199010849,-0.009601488709449768,-0.08189475536346436,0,-0.488864467237819,8.81485856529807e-13,0,-0.00960117433400835
1.12,0.0,0.02864295244216919,0.05274474248290062,0.02319018542766571,-0.009024754166603088,-0.08181732892990112,-0.001684,-0.493451053379052,-0.00168400000076777,0,-0.00902461194235427
1.13,0.0,0.02829892933368683,0.052721817046403885,0.023055370897054672,-0.009057551622390747,-0.0817941427230835,-0.00170084,-0.488841161832762,-0.00170083999868487,0,-0.00905723527990295
1.14,0.0,0.027838483452796936,0.052677180618047714,0.022934556007385254,-0.00911356508731842,-0.08184835314750671,-0.00170084,-0.493472533873112,-0.00170084000051635,0,-0.00911344594199419
1.15,0.0,0.027294456958770752,0.05263650789856911,0.02282332256436348,-0.009062141180038452,-0.08180147409439087,-0.00170083999999996,-0.488820786586423,-0.00170083999867417,0,-0.00906180772426923
1.16,0.0,0.02675361931324005,0.05258302018046379,0.022735681384801865,-0.009498551487922668,-0.08188226819038391,0,-0.49349369272023,-6.94604096462825e-13,0,-0.00949842924171673
1.17,0.0,0.02639240026473999,0.05250484496355057,0.022643299773335457,-0.009446516633033752,-0.08194071054458618,0,-0.488800549800684,9.08280395339744e-13,0,-0.00944618734523595
1.18,0.0,0.026204124093055725,0.0524657666683197,0.022516358643770218,-0.008980408310890198,-0.0817822813987732,-0.00170084,-0.493520184379906,-0.00170084000079178,0,-0.00898030125319374
1.19,0.0,0.02603723108768463,0.05243721604347229,0.02241714671254158,-0.009574860334396362,-0.0818624496459961,0,-0.488777033154652,1.1744511613232e-12,0,-0.0095745368043296
1.2,0.0,0.026035144925117493,0.05240558460354805,0.022339027374982834,-0.009525582194328308,-0.08189138770103455,0,-0.493541700467008,-9.70064306660134e-13,0,-0.00952542385304096
1.21,0.0,0.026240766048431396,0.05236708000302315,0.022286847233772278,-0.009530305862426758,-0.08191820979118347,0,-0.488756615144414,9.23552900822244e-13,0,-0.00952994400997459
1.22,0.0,0.02655729651451111,0.05233818292617798,0.022279979661107063,-0.009637877345085144,-0.08189338445663452,0,-0.493560232595441,-9.78229650061557e-13,0,-0.00963768957333458
1.23,0.0,0.027028188109397888,0.052306726574897766,0.02231200598180294,-0.009717181324958801,-0.08191490173339844,0,-0.488736540489482,9.31730387287999e-13,0,-0.00971685978691241
1.24,0.0,0.027553066611289978,0.052292466163635254,0.022360242903232574,-0.00968731939792633,-0.08187147974967957,0,-0.493581375943884,-9.86405401803836e-13,0,-0.00968715891740373
1.25,0.0,0.028081223368644714,0.05224917456507683,0.02241542562842369,-0.009685292840003967,-0.08197042346000671,0,-0.488716271391224,9.41078812100038e-13,0,-0.00968495503632635
1.26,0.0,0.028532281517982483,0.052195802330970764,0.0224661435931921,-0.00965946912765503,-0.08194512128829956,0,-0.493605187278546,-9.94582888269591e-13,0,-0.00965934002939934
1.27,0.0,0.02893860638141632,0.05214680731296539,0.022495349869132042,-0.009704843163490295,-0.08192062377929688,0,-0.488695696455895,9.49258033289269e-13,0,-0.00970448986792105
1.28,0.0,0.029263019561767578,0.05212145671248436,0.022488392889499664,-0.009707033634185791,-0.08187419176101685,0,-0.493626333151331,-1.00159290583601e-12,0,-0.0097068895641565
1.29,0.0,0.02946774661540985,0.05212666466832161,0.022441554814577103,-0.009728878736495972,-0.08184725046157837,0,-0.488677994461894,9.56268050855691e-13,0,-0.00972853868014955
1.3,0.0,0.029596388339996338,0.05211268365383148,0.02237897552549839,-0.009702995419502258,-0.0819467306137085,0,-0.493644576675369,-1.00977039230177e-12,0,-0.00970286674415326
1.31,0.0,0.02955576777458191,0.05211474746465683,0.022316090762615204,-0.009769350290298462,-0.08187088370323181,0,-0.488657907627411,9.63279803145589e-13,0,-0.00976900918981467
1.32,0.0,0.02940058708190918,0.052117541432380676,0.022263770923018456,-0.009785652160644531,-0.08189627528190613,0,-0.493663093568556,-1.01794787876752e-12,0,-0.00978550796197207
1.33,0.0,0.029189735651016235,0.052141040563583374,0.02222406305372715,-0.009868845343589783,-0.08184576034545898,0,-0.488637797012371,9.70291555435487e-13,0,-0.00986850129463231
1.34,0.0,0.028933748602867126,0.05215739458799362,0.022203028202056885,-0.00977875292301178,-0.08189675211906433,0,-0.493681557325457,-1.02495616161047e-12,0,-0.00977860798577486
1.35,0.0,0.028699949383735657,0.05217915400862694,0.022202596068382263,-0.009819060564041138,-0.08187073469161987,0,-0.488620417199411,9.78472511348194e-13,0,-0.00981874610275051
1.36,0.0,0.02849400043487549,0.052191395312547684,0.022221671417355537,-0.00980733335018158,-0.08189773559570312,0,-0.493702420672805,-1.03313364807622e-12,0,-0.00980717479857284
1.37,0.0,0.028373166918754578,0.05222972854971886,0.0222482867538929,-0.009892523288726807,-0.08182191848754883,0,-0.488600200425055,9.87819201436757e-13,0,-0.00989219182448341
1.38,0.0,0.028265580534934998,0.05226394906640053,0.022280804812908173,-0.009881943464279175,-0.08187451958656311,-3.79531961414159e-17,-0.493726187461181,-1.04018182955912e-12,0,-0.00988182845708694
1.39,0.0,0.028196260333061218,0.05230901390314102,0.02229958027601242,-0.009329095482826233,-0.08179891109466553,-0.00170926,-0.488582263704473,-0.00170925999883424,0,-0.00932878272145173
1.4,0.0,0.02797594666481018,0.05235360935330391,0.022318214178085327,-0.009335443377494812,-0.08179780840873718,-0.00170083999999996,-0.49374447439214,-0.00170084000061899,0,-0.00933531339482522
1.41,0.0,0.027691617608070374,0.05234808102250099,0.022352077066898346,-0.009785979986190796,-0.08193081617355347,0,-0.488562246269439,1.26085947238508e-12,0,-0.00978565522276238
1.42,0.0,0.027157053351402283,0.0523444227874279,0.022262943908572197,-0.00915500521659851,-0.0818282961845398,-0.00170084,-0.493765583328928,-0.00170084000088526,0,-0.00915485590997761
1.43,0.0,0.026673346757888794,0.05233083665370941,0.02209886536002159,-0.009547904133796692,-0.08190515637397766,0,-0.488544513251373,1.26676967526773e-12,0,-0.00954758390554182
1.44,0.0,0.026365816593170166,0.05230596289038658,0.021905172616243362,-0.009492799639701843,-0.08193403482437134,0,-0.493781089449195,-1.06118759612972e-12,0,-0.00949269585238726
1.45,0.0,0.026163488626480103,0.05228458717465401,0.021760880947113037,-0.009686246514320374,-0.08192974328994751,0,-0.488529986394046,1.01470047642049e-12,0,-0.0096859340961759
1.46,0.0,0.026114359498023987,0.05229309946298599,0.02168050780892372,-0.009377062320709229,-0.08182674646377563,-0.00170084,-0.493796239568089,-0.00170084000089693,0,-0.00937695817741858
1.47,0.0,0.026015982031822205,0.0522940531373024,0.02173564024269581,-0.009995713829994202,-0.0819244384765625,0,-0.488515436443401,1.27729944676691e-12,0,-0.00999535490264195
1.48,0.0,0.026103392243385315,0.05230622738599777,0.02186204493045807,-0.009762495756149292,-0.08187398314476013,0,-0.493808689797975,-1.07170175511762e-12,0,-0.00976236863279477
1.49,0.0,0.02631351351737976,0.05232013761997223,0.022017285227775574,-0.009825468063354492,-0.08189788460731506,0,-0.488503754703664,1.02288490178015e-12,0,-0.0098251493483098
1.5,0.0,0.026586249470710754,0.05235190689563751,0.02215801179409027,-0.00938326120376587,-0.08181700110435486,-0.00170084,-0.493818114344213,-0.00170084000090511,0,-0.00938311100245863
1.51,0.0,0.026825562119483948,0.0523524135351181,0.02231428772211075,-0.00988703966140747,-0.08194679021835327,0,-0.488495029958697,1.28431293378028e-12,0,-0.0098866959289628
