time,veh_u,model_RNN_lon_2020.pt,model_LSTM_lon_2139.pt,model_GRU_lon_2080.pt,model_TCN_lon_129.pt,model_T_lon_1560.pt,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
0.0,0.05073,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0,-0.758273004922223,-1.52095946514413e-14,0,0.0322587005717701
0.01,0.04555,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0,-0.758271272212486,6.02508299667377e-17,0,0.0278368516219557
0.02,0.04022,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0,-0.758276066900996,-8.85405657347288e-17,0,0.0194902805997661
0.03,0.0348,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0,-0.758271657063223,1.36082830998218e-16,0,0.01344225025981
0.04,0.02931,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0.0015998,-0.758280287099977,0.00159979999983981,0,0.00424518390663564
0.05,0.0238,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0.0015998,-0.758268654794892,0.00159979999959774,0,0.002139750805425
0.06,0.0183,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0.0015998,-0.75828846585217,0.00159979999959685,0,-0.0017789078850112
0.07,0.01284,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0.0015998,-0.758256955805444,0.00159979999959832,0,-0.00211576020736273
0.08,0.0,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0.0015998,-0.758310510832954,0.00159979999959584,0,-0.00668021103158308
0.09,0.0,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0.00326696,-0.758215586241593,0.0032669599994335,0,-0.00627726273755477
0.1,0.0,0.03782200813293457,0.03881663829088211,0.005439111962914467,0.0034077316522598267,-0.08893737196922302,0.00326696,-0.758387334804156,0.00326695999917274,0,-0.00737693448399923
