time,veh_u,model_RNN_lon_2020.pt,model_LSTM_lon_2139.pt,model_GRU_lon_2080.pt,model_TCN_lon_129.pt,model_T_lon_1560.pt,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
8.14,3.74245,3.9507296085357666,3.8478622436523438,3.9271514415740967,3.848304510116577,3.823103427886963,3.9135799575272,3.88935787521644,3.91357995752231,3.68935,3.84830554984869
8.15,3.83743,4.006597995758057,3.914271354675293,3.9891254901885986,3.952244997024536,3.8930816650390625,3.99270797952277,3.97498882948642,3.99270797952181,3.77795,3.95224461470252
8.16,3.91603,4.067965507507324,3.9807140827178955,4.054085731506348,4.03473424911499,3.9664692878723145,4.10308344173522,4.0777681316269,4.1030834417333,3.85367,4.03473460274405
8.17,3.99398,4.13580846786499,4.047840118408203,4.12316370010376,4.068313121795654,4.037923336029053,4.20162717899488,4.17763746562416,4.2016271789934,3.93081,4.06831358692214
8.18,4.07127,4.208998680114746,4.116159915924072,4.19700813293457,4.1068549156188965,4.110711574554443,4.321743745,4.27155760768151,4.32174374499589,4.01032,4.10685664771662
8.19,4.14789,4.2875447273254395,4.185647487640381,4.273422718048096,4.152476787567139,4.184893608093262,4.34986144,4.34809596778494,4.34986144000183,4.0906,4.15247813666485
8.2,4.22377,4.367722988128662,4.256542682647705,4.350033760070801,4.245235919952393,4.259214401245117,4.40077135,4.41709695501479,4.4007713500017,4.17005,4.24523642356048
8.21,4.29899,4.446208477020264,4.328542709350586,4.42501163482666,4.340404987335205,4.3340253829956055,4.457171525,4.47390901734804,4.457171525001,4.24875,4.34040612237462
8.22,4.37357,4.518360614776611,4.400085926055908,4.497251987457275,4.420762062072754,4.4055562019348145,4.53624123,4.53283039635896,4.53624122999895,4.32618,4.42076216305864
8.23,4.44751,4.5867838859558105,4.471219062805176,4.567448616027832,4.5244526863098145,4.478720188140869,4.61584416,4.60225678783155,4.61584415999879,4.40233,4.52445299922048
8.24,4.52087,4.65207052230835,4.541578769683838,4.636309623718262,4.609255313873291,4.551204681396484,4.705669095,4.67030124701274,4.70566909499706,4.47613,4.60925559074546
8.25,4.59368,4.718508720397949,4.611483573913574,4.704760551452637,4.67932653427124,4.621738910675049,4.794444295,4.74218023875268,4.79444429499636,4.55015,4.67932641833112
8.26,4.666,4.787690162658691,4.681356906890869,4.774745464324951,4.724308490753174,4.689635753631592,4.89089447584842,4.82933607020417,4.89089447584465,4.62769,4.72430926221866
8.27,4.73787,4.860279083251953,4.7516608238220215,4.847590446472168,4.783080101013184,4.757547855377197,4.97532366301123,4.91504502313225,4.97532366300808,4.70663,4.78308142572978
8.28,4.80938,4.933638095855713,4.821849346160889,4.9224982261657715,4.872389316558838,4.823545932769775,5.05192643,4.99175450001879,5.05192642999687,4.78573,4.8723894292085
