time,veh_u,model_RNN_lon_2020.pt,model_LSTM_lon_2139.pt,model_GRU_lon_2080.pt,model_TCN_lon_129.pt,model_T_lon_1560.pt,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
0.14,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00170084,-0.758278145695364,-0.0017008399998272,0,-0.0138509404751052
0.15,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00170084,-0.758278145695364,-0.00170083999957384,0,-0.0136512183513616
0.16,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00170926,-0.758278145695364,-0.0017092599995865,0,-0.0142956468116179
0.17,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00170926,-0.758278145695364,-0.00170925999959191,0,-0.0141043683098768
0.18,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00170926,-0.758278145695364,-0.00170925999959405,0,-0.0137473878759086
0.19,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00170926,-0.758278145695364,-0.00170925999959473,0,-0.0132242784214478
0.2,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00171768,-0.758278145695364,-0.00171767999959403,0,-0.0126560064668726
0.21,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00171768,-0.758278145695364,-0.0017176799995928,0,-0.0120985831246425
0.22,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00171768,-0.758278145695364,-0.00171767999959281,0,-0.0117943427112903
0.23,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00171768,-0.758278145695364,-0.00171767999959282,0,-0.0107838053817467
0.24,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,2.35418021882206e-13,0,-0.0111318785490653
0.25,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00169242,-0.758278145695364,-0.00169241999985584,0,-0.00995747979596753
0.26,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,2.31607268086353e-13,0,-0.0101178026958883
0.27,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50892514229439e-14,0,-0.00944554109783808
0.28,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50523885490794e-14,0,-0.00887061063970666
0.29,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50719041881842e-14,0,-0.00795124180618405
0.3,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50616042675456e-14,0,-0.00778117559544225
0.31,0.0,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50670794885166e-14,0,-0.0074715351401174
0.32,0.01094,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50641521426509e-14,0,-0.0075559689712864
0.33,0.01192,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.5065724235801e-14,0,-0.00667423009610936
0.34,0.01278,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50649110841716e-14,0,-0.00625555482770887
0.35,0.01336,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.5065290554932e-14,0,-0.00583927159820196
0.36,0.01405,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50650737144975e-14,0,-0.00586726201222234
0.37,0.01444,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50651821347148e-14,0,-0.0051184708237401
0.38,0.01468,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50651279246061e-14,0,-0.00485430213448428
0.39,0.01474,0.030043423175811768,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50651821347148e-14,0,-0.00479796541246108
0.4,0.01463,0.029152199625968933,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,0,-0.758278145695364,-2.50651821347148e-14,0,-0.00473052428590643
0.41,0.01441,0.0282725989818573,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-9.34807786734382e-18,-0.758278145695364,-2.50745062733981e-14,0,-0.00439812842959401
0.42,0.01389,0.02742379903793335,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.001684,-0.758278145695364,-0.00168399999985667,0,-0.0036002289708389
0.43,0.01326,0.02641831338405609,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960212,0,-0.00345954571355136
0.44,0.01248,0.025333866477012634,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960342,0,-0.00348657828239277
0.45,0.01153,0.024258092045783997,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.0032433039476958
0.46,0.01044,0.023306161165237427,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.0033346508415885
0.47,0.0,0.02246910333633423,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00344907432864636
0.48,0.0,0.021762698888778687,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00371818487374628
0.49,0.0,0.021164193749427795,0.024349452927708626,0.015690425410866737,-0.0037705302238464355,-0.08789867162704468,-0.00170084,-0.758278145695364,-0.00170083999960088,0,-0.00377043864241854
0.5,0.0,0.020783141255378723,0.023530395701527596,0.015690425410866737,-0.004057720303535461,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999959958,0,-0.00405762505818641
0.51,0.0,0.020520582795143127,0.022745748981833458,0.015690425410866737,-0.004455998539924622,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00445590985763198
0.52,0.0,0.020359426736831665,0.021945351734757423,0.015690425410866737,-0.004796639084815979,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00479651115459113
0.53,0.0,0.020330652594566345,0.02115374617278576,0.015690425410866737,-0.004854559898376465,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00485444112500003
0.54,0.0,0.02050498127937317,0.02039012871682644,0.015690425410866737,-0.005320742726325989,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00532063331404291
0.55,0.0,0.02091430127620697,0.01970588229596615,0.015690425410866737,-0.006464734673500061,-0.08789867162704468,0,-0.758278145695364,2.29032938448004e-13,0,-0.00646456204873291
0.56,0.0,0.021618768572807312,0.01910477690398693,0.015690425410866737,-0.006845816969871521,-0.08789867162704468,0,-0.758278145695364,-2.50782467708932e-14,0,-0.00684568279130086
0.57,0.0,0.02258598804473877,0.018538406118750572,0.015690425410866737,-0.007076278328895569,-0.08789867162704468,0,-0.758278145695364,-2.50582432408109e-14,0,-0.00707607646307164
0.58,0.0,0.023626655340194702,0.017993198707699776,0.015690425410866737,-0.007462337613105774,-0.08789867162704468,0,-0.758278145695364,-2.50688142119926e-14,0,-0.00746215819480552
0.59,0.0,0.024684518575668335,0.017493700608611107,0.015690425410866737,-0.007033929228782654,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999985751,0,-0.00703371843777636
0.6,0.0,0.025545313954353333,0.017086181789636612,0.015690425410866737,-0.008230701088905334,-0.08789867162704468,0,-0.758278145695364,2.29045081512336e-13,0,-0.00823052953121516
0.61,0.0,0.026273414492607117,0.016784699633717537,0.015690425410866737,-0.007733762264251709,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999985753,0,-0.00773356262439437
0.62,0.0,0.02687220275402069,0.01655593328177929,0.015690425410866737,-0.008732512593269348,-0.08789867162704468,0,-0.758278145695364,2.2905635721493e-13,0,-0.00873229560354301
0.63,0.0,0.027284294366836548,0.01638539507985115,0.015690425410866737,-0.009006917476654053,-0.08789867162704468,0,-0.758278145695364,-2.50906608857682e-14,0,-0.00900668259558394
0.64,0.0,0.02760767936706543,0.01624486781656742,0.015690425410866737,-0.009384825825691223,-0.08789867162704468,0,-0.758278145695364,-2.50516838176673e-14,0,-0.00938459790758696
0.65,0.0,0.027897611260414124,0.01620272547006607,0.015690425410866737,-0.009525954723358154,-0.08789867162704468,0,-0.758278145695364,-2.50723378690532e-14,0,-0.00952570476115531
0.66,0.0,0.028042972087860107,0.01627104915678501,0.015690425410866737,-0.009858056902885437,-0.08789867162704468,0,-0.758278145695364,-2.50613874271111e-14,0,-0.00985778657970532
0.67,0.0,0.02812136709690094,0.016446851193904877,0.015690425410866737,-0.009978026151657104,-0.08789867162704468,0,-0.758278145695364,-2.50671879087339e-14,0,-0.00997777939453052
0.68,0.0,0.028088107705116272,0.016661986708641052,0.015690425410866737,-0.010246142745018005,-0.08789867162704468,0,-0.758278145695364,-2.50640979325423e-14,0,-0.0102458914876591
0.69,0.0,0.02794988453388214,0.01692216470837593,0.015690425410866737,-0.009671002626419067,-0.08789867162704468,-0.00168399999999998,-0.758278145695364,-0.00168399999985665,0,-0.00967073815317864
0.7,0.0,0.02770179510116577,0.017213912680745125,0.015690425410866737,-0.010462895035743713,-0.08789867162704468,0,-0.758278145695364,2.30323139033262e-13,0,-0.0104626760695104
0.71,0.0,0.02746717631816864,0.017540343105793,0.015690425410866737,-0.010360628366470337,-0.08789867162704468,0,-0.758278145695364,-2.50854567153402e-14,0,-0.0103603686101598
0.72,0.0,0.02740718424320221,0.01792902499437332,0.015690425410866737,-0.009848937392234802,-0.08789867162704468,-0.001684,-0.758278145695364,-0.00168399999985665,0,-0.00984871410761066
0.73,0.0,0.02723442018032074,0.018354671075940132,0.015690425410866737,-0.009741619229316711,-0.08789867162704468,-0.00170926,-0.758278145695364,-0.00170925999959876,0,-0.00974136007319981
0.74,0.0,0.026942655444145203,0.018770063295960426,0.015690425410866737,-0.009793117642402649,-0.08789867162704468,-0.001684,-0.758278145695364,-0.00168399999959746,0,-0.00979284469818858
0.75,0.0,0.026626139879226685,0.019169282168149948,0.015690425410866737,-0.010299697518348694,-0.08789867162704468,0,-0.758278145695364,2.30311429649799e-13,0,-0.0102994634307219
0.76,0.0,0.026459291577339172,0.019604742527008057,0.015690425410866737,-0.010218039155006409,-0.08789867162704468,0,-0.758278145695364,-2.50792767629571e-14,0,-0.0102177534980829
0.77,0.0,0.026435241103172302,0.020089706405997276,0.015690425410866737,-0.00991201400756836,-0.08789867162704468,0,-0.758278145695364,-2.50577011397246e-14,0,-0.00991174755150307
0.78,0.0,0.026433587074279785,0.0206135306507349,0.015690425410866737,-0.009256571531295776,-0.08789867162704468,-0.001684,-0.758278145695364,-0.00168399999985667,0,-0.00925634607166914
0.79,0.0,0.026347696781158447,0.02107737399637699,0.015690425410866737,-0.00997239351272583,-0.08789867162704468,0,-0.758278145695364,2.30324873756738e-13,0,-0.00997218573517466
0.8,0.0,0.026219740509986877,0.021524719893932343,0.015690425410866737,-0.009188085794448853,-0.08789867162704468,-0.001684,-0.758278145695364,-0.00168399999985669,0,-0.00918784520123789
0.81,0.0,0.026060938835144043,0.021974733099341393,0.015690425410866737,-0.008807525038719177,-0.08789867162704468,-0.001684,-0.758278145695364,-0.00168399999960127,0,-0.00880730014678983
0.82,0.0,0.025885626673698425,0.022442003712058067,0.015690425410866737,-0.008518919348716736,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960215,0,-0.00851871801316376
0.83,0.0,0.025703340768814087,0.022895094007253647,0.015690425410866737,-0.008457481861114502,-0.08789867162704468,-0.001684,-0.758278145695364,-0.00168399999960256,0,-0.00845730041767924
0.84,0.0,0.0254734605550766,0.023316698148846626,0.015690425410866737,-0.008306920528411865,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960214,0,-0.00830671171936824
0.85,0.0,0.025238245725631714,0.023647597059607506,0.015690425410866737,-0.008859336376190186,-0.08789867162704468,0,-0.758278145695364,2.2903467317148e-13,0,-0.00885912432707451
0.86,0.0,0.025136590003967285,0.023933885619044304,0.015690425410866737,-0.008554860949516296,-0.08789867162704468,0,-0.758278145695364,-2.50792225528484e-14,0,-0.00855462866637533
0.87,0.0,0.02515558898448944,0.02421187050640583,0.015690425410866737,-0.007806733250617981,-0.08789867162704468,-0.001684,-0.758278145695364,-0.00168399999985666,0,-0.00780654286904397
0.88,0.0,0.025252625346183777,0.024468814954161644,0.015690425410866737,-0.008059218525886536,-0.08789867162704468,0,-0.758278145695364,2.30318802224572e-13,0,-0.00805900716149032
0.89,0.0,0.02547644078731537,0.02468871884047985,0.015690425410866737,-0.007909312844276428,-0.08789867162704468,0,-0.758278145695364,-2.50832341008866e-14,0,-0.00790912895180211
0.9,0.0,0.025837451219558716,0.024826865643262863,0.015969090163707733,-0.007935911417007446,-0.08789867162704468,0,-0.758278145695364,-2.50556411555969e-14,0,-0.00793568482898384
0.91,0.0,0.02633345127105713,0.02489948831498623,0.01620982214808464,-0.007965371012687683,-0.08789867162704468,0,-0.758278145695364,-2.50702236748168e-14,0,-0.00796518842992146
0.92,0.0,0.026856034994125366,0.024956298992037773,0.016341742128133774,-0.006988883018493652,-0.08789867162704468,-0.0016419,-0.758278145695364,-0.00164189999986087,0,-0.00698870975314247
0.93,0.0,0.02727089822292328,0.024983588606119156,0.01637970842421055,-0.007487073540687561,-0.08789867162704468,0,-0.758278145695364,2.23936754556453e-13,0,-0.00748686539880546
0.94,0.0,0.027657583355903625,0.024977659806609154,0.016350071877241135,-0.0066028982400894165,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999985753,0,-0.00660269138399957
0.95,0.0,0.027795076370239258,0.02489456720650196,0.016244802623987198,-0.00672382116317749,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960339,0,-0.00672365630965831
0.96,0.0,0.027669459581375122,0.024741575121879578,0.016092315316200256,-0.006433889269828796,-0.08789867162704468,-0.0016419,-0.758278145695364,-0.00164189999960679,0,-0.00643372547940944
0.97,0.0,0.027410462498664856,0.02452707476913929,0.015944253653287888,-0.006996661424636841,-0.08789867162704468,0,-0.758278145695364,2.23931550386025e-13,0,-0.00699648150352376
0.98,0.01014,0.02708783745765686,0.024312825873494148,0.015702465549111366,-0.006212636828422546,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999985752,0,-0.00621247111318368
0.99,0.01053,0.026725798845291138,0.024116335436701775,0.015374775975942612,-0.006300404667854309,-0.08789867162704468,-0.0016419,-0.758278145695364,-0.00164189999960676,0,-0.00630023506466702
1.0,0.01076,0.026251226663589478,0.023865101858973503,0.015010310336947441,-0.0060195475816726685,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960853,0,-0.00601936455346118
1.01,0.01082,0.025771617889404297,0.02355724759399891,0.014610476791858673,-0.006196603178977966,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.0016755799996034,0,-0.00619645244263444
1.02,0.01073,0.02529098093509674,0.02322053164243698,0.014210086315870285,-0.006091445684432983,-0.08789867162704468,-0.0016419,-0.758278145695364,-0.00164189999960678,0,-0.00609129331325647
1.03,0.01048,0.02488231658935547,0.022889919579029083,0.013778895139694214,-0.006278187036514282,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960852,0,-0.0062780343933787
1.04,0.01008,0.024605602025985718,0.02257533185184002,0.013302402570843697,-0.006150171160697937,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00615001696526986
1.05,0.0,0.02446204423904419,0.02228153496980667,0.012821614742279053,-0.006298914551734924,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00629873100876148
1.06,0.0,0.024411708116531372,0.021967964246869087,0.012339595705270767,-0.0063982754945755005,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00639813340540155
1.07,0.0,0.024417445063591003,0.021627573296427727,0.011864779517054558,-0.006346151232719421,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.00634600815771834
1.08,0.0,0.024507954716682434,0.02128644287586212,0.011423405259847641,-0.007098302245140076,-0.08789867162704468,0,-0.758278145695364,2.29032938448004e-13,0,-0.00709809283522287
1.09,0.0,0.024750545620918274,0.020984690636396408,0.01097429171204567,-0.006443455815315247,-0.08789867162704468,-0.00167558,-0.758278145695364,-0.00167557999985752,0,-0.00644327135024392
1.1,0.0,0.024970561265945435,0.020688863471150398,0.010552596300840378,-0.006578311324119568,-0.08799004554748535,-0.00167558,-0.758278145695364,-0.00167557999960339,0,-0.0065781205408418
1.11,0.0,0.025127485394477844,0.02036958746612072,0.010203966870903969,-0.007353365421295166,-0.08811989426612854,0,-0.758278145695364,2.29022096426279e-13,0,-0.00735320954450924
1.12,0.0,0.02537865936756134,0.020038293674588203,0.009928876534104347,-0.007586821913719177,-0.08815374970436096,0,-0.758278145695364,-2.50726631297049e-14,0,-0.00758662214697761
1.13,0.0,0.02570822834968567,0.019738391041755676,0.00969814881682396,-0.00705815851688385,-0.08806699514389038,-0.00168399999999996,-0.758278145695364,-0.00168399999985662,0,-0.00705800520040913
1.14,0.0,0.025969460606575012,0.01948894001543522,0.00949065014719963,-0.007953375577926636,-0.08803552389144897,0,-0.758278145695364,2.30320970628917e-13,0,-0.00795322132610732
1.15,0.0,0.02617168426513672,0.019305815920233727,0.009263776242733002,-0.008063063025474548,-0.08798632025718689,0,-0.758278145695364,-2.50842098828419e-14,0,-0.00806284939712869
1.16,0.0,0.026392444968223572,0.019144969061017036,0.009029826149344444,-0.008297964930534363,-0.08808469772338867,0,-0.758278145695364,-2.50550990545106e-14,0,-0.00829779199517781
1.17,0.0,0.02657058835029602,0.01899341680109501,0.008803950622677803,-0.008420944213867188,-0.08810627460479736,0,-0.758278145695364,-2.50704947253599e-14,0,-0.00842073668319942
1.18,0.0,0.02667275071144104,0.018899690359830856,0.008573116734623909,-0.00800691545009613,-0.08795392513275146,-0.001684,-0.758278145695364,-0.00168399999985666,0,-0.00800671019572259
1.19,0.0,0.02665126323699951,0.018860336393117905,0.008426370099186897,-0.008734077215194702,-0.08798253536224365,0,-0.758278145695364,2.30321404309786e-13,0,-0.00873385606699461
1.2,0.0,0.026559248566627502,0.018858684226870537,0.008335741236805916,-0.009012505412101746,-0.08796316385269165,0,-0.758278145695364,-2.50845351434936e-14,0,-0.00901233005614506
1.21,0.0,0.02646796405315399,0.01890735700726509,0.008292295038700104,-0.009030044078826904,-0.08791697025299072,0,-0.758278145695364,-2.50549364241848e-14,0,-0.00902983452347203
1.22,0.0,0.026296094059944153,0.018945524469017982,0.008298173546791077,-0.009187459945678711,-0.08802467584609985,0,-0.758278145695364,-2.50706031455772e-14,0,-0.00918723364950883
1.23,0.0,0.0261317640542984,0.019037051126360893,0.008367456495761871,-0.0086384117603302,-0.08785408735275269,-0.00165032,-0.758278145695364,-0.00165031999986003,0,-0.00863823327067821
1.24,0.0,0.025861486792564392,0.019195331260561943,0.008517498150467873,-0.008741602301597595,-0.08776995539665222,-0.001684,-0.758278145695364,-0.00168399999960639,0,-0.00874143110580911
1.25,0.0,0.025478258728981018,0.019423769786953926,0.008703798055648804,-0.008786827325820923,-0.08766579627990723,-0.001684,-0.758278145695364,-0.0016839999996013,0,-0.00878659450803223
1.26,0.0,0.02502879500389099,0.019772309809923172,0.008968085050582886,-0.009759262204170227,-0.0875137448310852,-0.00165032,-0.758278145695364,-0.00165031999960465,0,-0.00975898917592487
1.27,0.0,0.024599730968475342,0.020283812656998634,0.009515194222331047,-0.012218832969665527,-0.08740639686584473,0,-0.758278145695364,2.25200500608702e-13,0,-0.0122185653029233
1.28,0.0,0.02434656023979187,0.020983058959245682,0.010504571720957756,-0.013879701495170593,-0.08719801902770996,0,-0.758278145695364,-2.50771083586121e-14,0,-0.0138793799219404
1.29,0.0,0.02437254786491394,0.02196490950882435,0.012007530778646469,-0.015347465872764587,-0.08670973777770996,-0.00165032,-0.758278145695364,-0.00165031999986003,0,-0.0153470895372722
1.3,0.0,0.02461904287338257,0.023293888196349144,0.014078319072723389,-0.017161309719085693,-0.08618292212486267,-0.001684,-0.758278145695364,-0.00168399999960639,0,-0.0171608631866087
1.31,0.0,0.025174498558044434,0.024985099211335182,0.016669023782014847,-0.017808541655540466,-0.08565270900726318,-0.001684,-0.758278145695364,-0.00168399999960129,0,-0.0178081058493434
1.32,0.0,0.026156246662139893,0.026974346488714218,0.019670158624649048,-0.01867629587650299,-0.08525288105010986,-0.00167558,-0.758278145695364,-0.00167557999960213,0,-0.0186758415790357
1.33,0.0,0.02755771577358246,0.02922164462506771,0.023020144551992416,-0.01893959939479828,-0.08484143018722534,-0.00167558,-0.758278145695364,-0.00167557999960341,0,-0.018939114404106
1.34,0.0,0.029500097036361694,0.0316549651324749,0.026556380093097687,-0.018676534295082092,-0.08441931009292603,-0.001684,-0.758278145695364,-0.00168399999960257,0,-0.0186760628444549
1.35,0.0,0.03192302584648132,0.034218862652778625,0.03005523607134819,-0.018610939383506775,-0.08403000235557556,0,-0.758278145695364,2.30309261245454e-13,0,-0.0186104576767545
1.36,0.0,0.0347357839345932,0.03691954165697098,0.03325964882969856,-0.01746872067451477,-0.08348962664604187,-0.001684,-0.758278145695364,-0.00168399999985668,0,-0.0174682215822644
1.37,0.0,0.0376737117767334,0.03968434780836105,0.036024533212184906,-0.016474172472953796,-0.08315706253051758,-0.00167558,-0.758278145695364,-0.00167557999960211,0,-0.0164737155489734
1.38,0.0,0.040580108761787415,0.04241327568888664,0.03833470866084099,-0.01558220386505127,-0.08296972513198853,-0.00168399999999996,-0.758278145695364,-0.00168399999960254,0,-0.0155818007428554
1.39,0.0,0.043250709772109985,0.04504046216607094,0.04025690257549286,-0.015134081244468689,-0.08281582593917847,0,-0.758278145695364,2.3031533277762e-13,0,-0.0151336961288343
1.4,0.0,0.0457187294960022,0.047641873359680176,0.04184817895293236,-0.014435902237892151,-0.08237439393997192,-3.72053499120284e-17,-0.758278145695364,-2.51185790917097e-14,0,-0.014435515997516
1.41,0.0,0.04784998297691345,0.05027156323194504,0.043113984167575836,-0.013355746865272522,-0.08185639977455139,-0.00167558,-0.758278145695364,-0.0016755799998575,0,-0.0133554118159628
1.42,0.0,0.04943852126598358,0.05294162034988403,0.04418285936117172,-0.012524276971817017,-0.08147114515304565,-0.00167558,-0.758278145695364,-0.0016755799996034,0,-0.012523966615997
1.43,0.0,0.0505000501871109,0.05558425560593605,0.04519718140363693,-0.011870071291923523,-0.08123314380645752,-0.001684,-0.758278145695364,-0.00168399999960257,0,-0.0118697353829482
1.44,0.0,0.0510883629322052,0.05813562497496605,0.04621248319745064,-0.011830329895019531,-0.08102220296859741,0,-0.758278145695364,2.30312297011537e-13,0,-0.0118300341063967
1.45,0.0,0.05137354135513306,0.0606522299349308,0.04722575843334198,-0.010169431567192078,-0.08056986331939697,-0.00167558,-0.758278145695364,-0.00167557999985752,0,-0.0101691678895865
1.46,0.01084,0.051889970898628235,0.06317493319511414,0.048301324248313904,-0.009267538785934448,-0.08005267381668091,-0.00167558,-0.758278145695364,-0.00167557999960339,0,-0.00926727951229248
1.47,0.01189,0.05227948725223541,0.06567975133657455,0.049451157450675964,-0.008653730154037476,-0.07971346378326416,0,-0.758278145695364,2.29022096426279e-13,0,-0.00865349069337116
1.48,0.01281,0.05288867652416229,0.06813731044530869,0.05076872557401657,-0.00706501305103302,-0.07941323518753052,0,-0.758278145695364,-2.50724462892704e-14,0,-0.00706481368620457
1.49,0.01358,0.053351640701293945,0.07054880261421204,0.05211598798632622,-0.005377575755119324,-0.07899028062820435,0,-0.758278145695364,-2.50613332170024e-14,0,-0.00537743225675267
