time,veh_u,veh_v,model_RNN_lon_2020.pt
1.47,0.0,0.0,0.046510323882102966
1.48,0.0,0.00119,0.04623915255069733
1.49,0.0,0.00148,0.04587370157241821
1.5,0.0,0.00176,0.04601757228374481
1.51,0.01075,0.00204,0.046262890100479126
1.52,0.01388,0.00229,0.046697407960891724
1.53,0.01735,0.00253,0.04796619713306427
1.54,0.02119,0.00274,0.04946902394294739
1.55,0.02541,0.00292,0.05147649347782135
1.56,0.03003,0.00306,0.05271041393280029
1.57,0.03506,0.00317,0.05499190092086792
1.58,0.04053,0.00324,0.05789078772068024
1.59,0.04644,0.00327,0.06100347638130188
1.6,0.05281,0.00325,0.0646323561668396
1.61,0.05966,0.00318,0.06870588660240173
1.62,0.067,0.00307,0.07311953604221344
1.63,0.07326,0.00295,0.07938927412033081
1.64,0.08152,0.00276,0.08488693833351135
1.65,0.09031,0.00253,0.0923418402671814
1.66,0.09963,0.00226,0.0981256514787674
1.67,0.11151,0.00188,0.10569550096988678
1.68,0.12204,0.00154,0.11308293044567108
1.69,0.13313,0.00116,0.12171761691570282
1.7,0.14479,0.0,0.12971632182598114
1.71,0.15701,0.0,0.13958828151226044
1.72,0.1698,0.0,0.1471741795539856
1.73,0.18316,0.0,0.15531963109970093
1.74,0.19708,0.0,0.16083049774169922
1.75,0.21157,0.0,0.1658390313386917
1.76,0.22662,0.0,0.16813477873802185
1.77,0.24222,0.0,0.16944220662117004
1.78,0.25836,0.0,0.1681431531906128
1.79,0.27503,0.0,0.16553333401679993
1.8,0.29223,0.0,0.1626625806093216
1.81,0.30993,0.0,0.162776380777359
1.82,0.32814,0.0,0.16927951574325562
1.83,0.34682,0.0,0.17945213615894318
1.84,0.36598,0.0,0.19262579083442688
1.85,0.38558,0.0,0.22155806422233582
1.86,0.40562,0.0,0.26039355993270874
1.87,0.42608,0.0,0.3120343089103699
1.88,0.44277,0.0,0.3688989579677582
1.89,0.46393,0.0,0.4230651259422302
1.9,0.48545,0.0,0.4803672432899475
1.91,0.50732,0.0,0.5329694151878357
1.92,0.53394,0.0,0.5845293998718262
1.93,0.55651,0.0,0.6262139678001404
1.94,0.57937,0.0,0.6639726758003235
1.95,0.60249,0.0,0.6939582824707031
1.96,0.62587,0.0,0.7187458872795105
1.97,0.6495,0.0,0.738581657409668
1.98,0.67335,0.0,0.7534065246582031
1.99,0.69741,0.0,0.765407383441925
2.0,0.72168,0.0,0.7732012867927551
2.01,0.74128,0.0,0.7809262275695801
2.02,0.77076,0.0,0.7908996939659119
2.03,0.79064,0.0,0.8012531995773315
2.04,0.82052,0.0,0.8140130639076233
2.05,0.84564,0.0,0.8307614326477051
2.06,0.87091,0.0,0.8516812324523926
2.07,0.89633,0.0,0.8748295307159424
2.08,0.92189,0.0,0.8997111320495605
2.09,0.9476,0.0,0.9267077445983887
2.1,0.97344,0.0,0.9554247856140137
2.11,0.99943,0.0,0.9862246513366699
2.12,1.02555,0.0,1.018397331237793
2.13,1.05182,0.0,1.0526245832443237
2.14,1.07824,0.0,1.0874398946762085
2.15,1.1048,0.0,1.1235270500183105
2.16,1.1315,0.0,1.1588603258132935
2.17,1.15836,0.0,1.192456841468811
2.18,1.18537,0.0,1.2239360809326172
2.19,1.21254,0.0,1.2545595169067383
2.2,1.23987,0.0,1.2837308645248413
2.21,1.26736,0.0,1.3126344680786133
2.22,1.29501,0.0,1.3405922651290894
2.23,1.32282,0.0,1.3676385879516602
2.24,1.3508,0.0,1.3944995403289795
2.25,1.37894,0.0,1.4214355945587158
2.26,1.40163,0.0,1.447733998298645
2.27,1.43572,0.0,1.4744964838027954
2.28,1.45867,0.0,1.5030337572097778
2.29,1.49313,0.0,1.5325878858566284
2.3,1.51633,0.0,1.5603861808776855
2.31,1.55116,0.0,1.5899516344070435
2.32,1.5804,0.0,1.6208492517471313
2.33,1.60977,0.0,1.6520756483078003
2.34,1.63928,0.0,1.6846495866775513
2.35,1.6689,0.0,1.7177062034606934
2.36,1.69865,0.0,1.7504686117172241
2.37,1.7285,0.0,1.7830443382263184
2.38,1.75845,0.0,1.8143584728240967
2.39,1.7885,0.0,1.8456639051437378
2.4,1.81865,0.0,1.8757929801940918
2.41,1.84882,0.0,1.9051564931869507
2.42,1.87908,0.0,1.9355732202529907
2.43,1.90939,0.0,1.9645005464553833
2.44,1.93975,0.0,1.9945424795150757
2.45,1.97014,0.0,2.025186777114868
2.46,2.00055,0.0,2.055852174758911
2.47,2.03098,0.0,2.0873970985412598
2.48,2.06142,0.0,2.118553400039673
2.49,2.09185,0.0,2.14993953704834
2.5,2.12228,0.0,2.1802523136138916
2.51,2.14668,0.0,2.2085537910461426
2.52,2.18308,0.0,2.2365596294403076
2.53,2.20744,0.0,2.2639310359954834
2.54,2.24377,0.0,2.2932028770446777
2.55,2.26807,0.0,2.3218047618865967
2.56,2.3043,0.0,2.351616382598877
2.57,2.3345,0.0,2.3821709156036377
2.58,2.36464,0.0,2.4125003814697266
2.59,2.39474,0.0,2.4435150623321533
2.6,2.42478,0.0,2.473550796508789
2.61,2.45476,0.0,2.5029635429382324
2.62,2.48469,0.0,2.533019781112671
2.63,2.51456,0.0,2.56404185295105
2.64,2.54437,0.0,2.594512701034546
2.65,2.57413,0.0,2.625293493270874
2.66,2.60382,0.0,2.655930519104004
2.67,2.63346,0.0,2.686318874359131
2.68,2.66305,0.0,2.7160494327545166
2.69,2.69258,0.0,2.745806932449341
2.7,2.72206,0.0,2.7759547233581543
2.71,2.75148,0.0,2.8041648864746094
2.72,2.78085,0.0,2.8325939178466797
2.73,2.81017,0.0,2.8600354194641113
2.74,2.83944,0.0,2.8865487575531006
2.75,2.86867,0.0,2.914100170135498
2.76,2.89206,0.0,2.941270351409912
2.77,2.92697,0.0,2.968505859375
2.78,2.95029,0.0,2.994311571121216
2.79,2.98509,0.0,3.021597146987915
2.8,3.00836,0.0,3.0487804412841797
2.81,3.04304,0.0,3.0767834186553955
2.82,3.07194,0.0,3.1053357124328613
2.83,3.1008,0.0,3.133521795272827
2.84,3.12961,0.0,3.1612184047698975
2.85,3.15837,0.0,3.189028263092041
2.86,3.18707,0.0,3.2172670364379883
2.87,3.21573,0.0,3.245990037918091
2.88,3.24434,0.0,3.2752866744995117
2.89,3.27287,0.0,3.3040904998779297
2.9,3.30137,0.0,3.332953453063965
2.91,3.32977,0.0,3.3612427711486816
2.92,3.35813,0.0,3.389875888824463
2.93,3.38641,0.0,3.4178366661071777
2.94,3.41462,0.0,3.4442315101623535
2.95,3.44276,0.0,3.4694664478302
2.96,3.47081,0.0,3.494009017944336
2.97,3.49878,0.0,3.5193898677825928
2.98,3.52667,0.0,3.545945882797241
2.99,3.55446,0.0,3.5727362632751465
3.0,3.58218,0.0,3.5988097190856934
3.01,3.60431,0.0,3.6244399547576904
3.02,3.63729,0.0,3.6510169506073
3.03,3.65929,0.0,3.676706552505493
3.04,3.69202,0.0,3.7025985717773438
3.05,3.71387,0.0,3.7268013954162598
3.06,3.74636,0.0,3.7527005672454834
3.07,3.76803,0.0,3.7783780097961426
3.08,3.8003,0.0,3.806063652038574
3.09,3.82713,0.0,3.833848476409912
3.1,3.85386,0.0,3.8608665466308594
3.11,3.8805,0.0,3.8892133235931396
3.12,3.90705,0.0,3.91841983795166
3.13,3.93353,0.0,3.9475257396698
3.14,3.95992,0.0,3.974329948425293
3.15,3.98624,0.0,4.001053810119629
3.16,4.0125,0.0,4.026351451873779
3.17,4.03869,0.0,4.051544666290283
3.18,4.06483,0.0,4.076475620269775
3.19,4.09092,0.0,4.101711750030518
3.2,4.11698,0.0,4.1264543533325195
3.21,4.14299,0.0,4.151518821716309
3.22,4.16898,0.0,4.177067756652832
3.23,4.19495,0.0,4.202473163604736
3.24,4.2209,0.0,4.227025985717773
3.25,4.24684,0.0,4.25187873840332
3.26,4.26764,0.0,4.275253772735596
3.27,4.29872,0.0,4.299125671386719
3.28,4.31952,0.0,4.322609901428223
3.29,4.35061,0.0,4.347789764404297
3.3,4.37145,0.0,4.373485088348389
3.31,4.40256,0.0,4.401305198669434
3.32,4.42339,0.0,4.42812967300415
3.33,4.45455,0.0,4.454620361328125
3.34,4.48058,0.0,4.482122421264648
3.35,4.50661,0.0,4.509333610534668
3.36,4.53265,0.0,4.53615665435791
3.37,4.5587,0.0,4.562573432922363
3.38,4.58476,0.0,4.588664531707764
3.39,4.61081,0.0,4.614815711975098
3.4,4.63686,0.0,4.641124248504639
3.41,4.66289,0.0,4.666369915008545
3.42,4.68891,0.0,4.690608978271484
3.43,4.7149,0.0,4.714311599731445
3.44,4.74085,0.0,4.737782001495361
3.45,4.76676,0.0,4.761915683746338
3.46,4.79263,0.0,4.7869462966918945
3.47,4.81843,0.0,4.811888217926025
3.48,4.84417,0.0,4.836395263671875
3.49,4.86984,0.0,4.861942768096924
3.5,4.89543,0.0,4.88600492477417
3.51,4.91588,0.0,4.910930156707764
3.52,4.94633,0.0,4.934500217437744
3.53,4.96664,0.0,4.95843505859375
3.54,4.99685,0.0,4.981934547424316
3.55,5.01699,0.0,5.0036444664001465
3.56,5.04694,0.0,5.027122974395752
3.57,5.0669,0.0,5.051085948944092
3.58,5.09659,0.0,5.076600551605225
3.59,5.12124,0.0,5.103061676025391
3.6,5.14579,0.0,5.129701614379883
3.61,5.17025,0.0,5.156337738037109
3.62,5.19458,0.0,5.182712078094482
3.63,5.21882,0.0,5.209493160247803
3.64,5.24297,0.0,5.235836505889893
3.65,5.26705,0.0,5.261502265930176
3.66,5.29104,0.0,5.2893476486206055
3.67,5.31497,0.0,5.318819522857666
3.68,5.33885,0.0,5.3466010093688965
3.69,5.36268,0.0,5.372189998626709
3.7,5.38648,0.0,5.397772789001465
3.71,5.41026,0.0,5.423443794250488
3.72,5.43403,0.0,5.447300910949707
3.73,5.4578,0.0,5.470404624938965
3.74,5.48158,0.0,5.494823455810547
3.75,5.50539,0.0,5.518593788146973
3.76,5.52451,0.0,5.542768478393555
3.77,5.55313,0.0,5.568376541137695
3.78,5.57233,0.0,5.592035293579102
3.79,5.6011,0.0,5.61627197265625
3.8,5.62043,0.0,5.638962268829346
3.81,5.64937,0.0,5.663639068603516
3.82,5.66883,0.0,5.687732219696045
3.83,5.698,0.0,5.7118000984191895
3.84,5.72247,0.0,5.73626708984375
3.85,5.74703,0.0,5.76004695892334
3.86,5.7717,0.0,5.7843451499938965
3.87,5.79648,0.0,5.808698654174805
3.88,5.82138,0.0,5.834813117980957
3.89,5.84635,0.0,5.8598480224609375
3.9,5.87144,0.0,5.88495397567749
3.91,5.89665,0.0,5.9098219871521
3.92,5.92191,0.0,5.9351043701171875
3.93,5.94729,0.0,5.959430694580078
3.94,5.97275,0.0,5.9851555824279785
3.95,5.99829,0.0,6.011743545532227
3.96,6.02389,0.0,6.037566661834717
3.97,6.04957,0.0,6.062689304351807
3.98,6.0753,0.0,6.088141441345215
3.99,6.10109,0.0,6.115392684936523
4.0,6.12693,0.0,6.1429643630981445
4.01,6.1528,0.0,6.1704559326171875
4.02,6.17357,0.0,6.196561813354492
4.03,6.19949,0.0,6.22225284576416
4.04,6.23059,0.0,6.2481770515441895
4.05,6.25656,0.0,6.274317741394043
4.06,6.27738,0.0,6.299195289611816
4.07,6.30337,0.0,6.323346138000488
4.08,6.33451,0.0,6.347222805023193
4.09,6.3605,0.0,6.37263822555542
4.1,6.38648,0.0,6.39814567565918
4.11,6.41246,0.0,6.4244303703308105
4.12,6.43842,0.0,6.4496002197265625
4.13,6.46438,0.0,6.473951816558838
4.14,6.49033,0.0,6.497865200042725
4.15,6.51627,0.0,6.520374774932861
4.16,6.54219,0.0,6.543571472167969
4.17,6.5681,0.0,6.566611289978027
4.18,6.59399,0.0,6.591687202453613
4.19,6.61987,0.0,6.617652416229248
4.2,6.64573,0.0,6.643695831298828
4.21,6.67158,0.0,6.6678900718688965
4.22,6.69741,0.0,6.6926069259643555
4.23,6.72322,0.0,6.7173991203308105
4.24,6.74901,0.0,6.741654396057129
4.25,6.77478,0.0,6.767194747924805
4.26,6.80053,0.0,6.792550086975098
4.27,6.82115,0.0,6.818896293640137
4.28,6.85195,0.0,6.843340873718262
4.29,6.87762,0.0,6.867961406707764
4.3,6.90326,0.0,6.893068313598633
4.31,6.92379,0.0,6.9184722900390625
4.32,6.95443,0.0,6.942533493041992
4.33,6.97996,0.0,6.965798854827881
4.34,7.00545,0.0,6.990146636962891
4.35,7.02587,0.0,7.014559268951416
4.36,7.05631,0.0,7.039717197418213
4.37,7.08167,0.0,7.065252780914307
4.38,7.10698,0.0,7.0925679206848145
4.39,7.13224,0.0,7.1201019287109375
4.4,7.15745,0.0,7.1457061767578125
4.41,7.18261,0.0,7.172176361083984
4.42,7.20772,0.0,7.198251724243164
4.43,7.23278,0.0,7.223457336425781
4.44,7.2578,0.0,7.247997283935547
4.45,7.28277,0.0,7.274651527404785
4.46,7.3077,0.0,7.301821231842041
4.47,7.33259,0.0,7.32816219329834
4.48,7.35745,0.0,7.3553242683410645
4.49,7.38228,0.0,7.383505344390869
4.5,7.40708,0.0,7.4076080322265625
4.51,7.43186,0.0,7.4327921867370605
4.52,7.45172,0.0,7.455935001373291
4.53,7.48141,0.0,7.480410099029541
4.54,7.50618,0.0,7.502877235412598
4.55,7.53096,0.0,7.526446342468262
4.56,7.55084,0.0,7.550179958343506
4.57,7.58058,0.0,7.574162483215332
4.58,7.60544,0.0,7.598945140838623
4.59,7.63033,0.0,7.624825477600098
4.6,7.65031,0.0,7.650334358215332
4.61,7.68025,0.0,7.675185203552246
4.62,7.7053,0.0,7.701587200164795
4.63,7.73041,0.0,7.726465225219727
4.64,7.75558,0.0,7.753673076629639
4.65,7.78083,0.0,7.780686855316162
4.66,7.80614,0.0,7.808558940887451
4.67,7.83154,0.0,7.838371276855469
4.68,7.85701,0.0,7.8657355308532715
4.69,7.88256,0.0,7.894153594970703
4.7,7.90818,0.0,7.921452522277832
4.71,7.93388,0.0,7.945770263671875
4.72,7.95964,0.0,7.971264362335205
4.73,7.98548,0.0,7.996422290802002
4.74,8.01137,0.0,8.021005630493164
4.75,8.03732,0.0,8.04527759552002
4.76,8.06332,0.0,8.071194648742676
4.77,8.0842,0.0,8.09627628326416
4.78,8.11544,0.0,8.122276306152344
4.79,8.14154,0.0,8.144513130187988
4.8,8.16765,0.0,8.16939640045166
4.81,8.1886,0.0,8.194317817687988
4.82,8.21989,0.0,8.220417976379395
4.83,8.246,0.0,8.247300148010254
4.84,8.27206,0.0,8.272485733032227
4.85,8.29294,0.0,8.296478271484375
4.86,8.32408,0.0,8.320664405822754
4.87,8.35001,0.0,8.347380638122559
4.88,8.37589,0.0,8.370405197143555
4.89,8.40166,0.0,8.395466804504395
4.9,8.42737,0.0,8.418519973754883
4.91,8.45296,0.0,8.443463325500488
4.92,8.47847,0.0,8.467398643493652
4.93,8.50387,0.0,8.491636276245117
4.94,8.52915,0.0,8.516413688659668
4.95,8.55431,0.0,8.541236877441406
4.96,8.57936,0.0,8.564591407775879
4.97,8.60428,0.0,8.589159965515137
4.98,8.62908,0.0,8.614850997924805
4.99,8.65376,0.0,8.638548851013184
5.0,8.67832,0.0,8.662735939025879
5.01,8.70275,0.0,8.688492774963379
5.02,8.72226,0.0,8.714737892150879
5.03,8.75129,0.0,8.740047454833984
5.04,8.7754,0.0,8.765279769897461
5.05,8.79941,0.0,8.792519569396973
5.06,8.8186,0.0,8.817676544189453
5.07,8.8472,0.0,8.84151840209961
5.08,8.87098,0.0,8.866633415222168
5.09,8.89471,0.0,8.890105247497559
5.1,8.9137,0.0,8.91187858581543
5.11,8.94204,0.0,8.934929847717285
5.12,8.96566,0.0,8.959403038024902
5.13,8.98928,0.0,8.985726356506348
5.14,9.01289,0.0,9.009958267211914
5.15,9.03651,0.0,9.036141395568848
5.16,9.06016,0.0,9.061882972717285
5.17,9.08384,0.0,9.086226463317871
5.18,9.10755,0.0,9.111201286315918
5.19,9.13133,0.0,9.139677047729492
5.2,9.15515,0.0,9.166565895080566
5.21,9.17904,0.0,9.193276405334473
5.22,9.203,0.0,9.221529006958008
5.23,9.22703,0.0,9.249991416931152
5.24,9.25113,0.0,9.273520469665527
5.25,9.27531,0.0,9.296773910522461
5.26,9.29955,0.0,9.319812774658203
5.27,9.31904,0.0,9.340469360351562
5.28,9.34825,0.0,9.36197566986084
5.29,9.37269,0.0,9.383042335510254
5.3,9.39718,0.0,9.405683517456055
5.31,9.41684,0.0,9.429020881652832
5.32,9.44628,0.0,9.447798728942871
5.33,9.47086,0.0,9.472105026245117
5.34,9.49545,0.0,9.49755859375
5.35,9.51517,0.0,9.522534370422363
5.36,9.5446,0.0,9.546669006347656
5.37,9.56913,0.0,9.571627616882324
5.38,9.59361,0.0,9.595669746398926
5.39,9.61801,0.0,9.620956420898438
5.4,9.64235,0.0,9.644984245300293
5.41,9.66656,0.0,9.669275283813477
5.42,9.69067,0.0,9.690437316894531
5.43,9.71464,0.0,9.713170051574707
5.44,9.73847,0.0,9.737256050109863
5.45,9.76215,0.0,9.759302139282227
5.46,9.78564,0.0,9.785194396972656
5.47,9.80896,0.0,9.810215950012207
5.48,9.83208,0.0,9.83448600769043
5.49,9.855,0.0,9.8594331741333
5.5,9.87771,0.0,9.885333061218262
5.51,9.9002,0.0,9.907098770141602
5.52,9.91808,0.0,9.928854942321777
5.53,9.94454,0.0,9.947577476501465
5.54,9.96638,0.0,9.967267990112305
5.55,9.988,0.0,9.988778114318848
5.56,10.00518,0.0,10.007551193237305
5.57,10.03061,0.0,10.027682304382324
5.58,10.05161,0.0,10.04809856414795
5.59,10.07242,0.0,10.068116188049316
5.6,10.08897,0.0,10.090350151062012
5.61,10.11349,0.0,10.112449645996094
5.62,10.13378,0.0,10.134753227233887
5.63,10.15393,0.0,10.158933639526367
5.64,10.17395,0.0,10.178380012512207
5.65,10.19385,0.0,10.200212478637695
5.66,10.21365,0.0,10.220572471618652
5.67,10.23337,0.0,10.238815307617188
5.68,10.25302,0.0,10.26093578338623
5.69,10.27261,0.0,10.283801078796387
5.7,10.29217,0.0,10.309795379638672
5.71,10.31171,0.0,10.33248233795166
5.72,10.33124,0.0,10.35424518585205
5.73,10.35077,0.0,10.376729011535645
5.74,10.37032,0.0,10.395054817199707
5.75,10.38991,0.0,10.418292999267578
5.76,10.40953,0.0,10.439677238464355
5.77,10.4253,0.0,10.460015296936035
5.78,10.44893,0.0,10.480859756469727
5.79,10.46873,0.0,10.501763343811035
5.8,10.48859,0.0,10.522307395935059
5.81,10.50456,0.0,10.544269561767578
5.82,10.52853,0.0,10.564945220947266
5.83,10.54861,0.0,10.586432456970215
5.84,10.56876,0.0,10.606990814208984
5.85,10.58497,0.0,10.626716613769531
5.86,10.60927,0.0,10.647833824157715
5.87,10.62962,0.0,10.667407035827637
5.88,10.65003,0.0,10.689722061157227
5.89,10.67047,0.0,10.71210765838623
5.9,10.69097,0.0,10.73385238647461
5.91,10.71149,0.0,10.75822639465332
5.92,10.73203,0.0,10.778003692626953
5.93,10.7526,0.0,10.802482604980469
5.94,10.77316,0.0,10.819167137145996
5.95,10.79373,0.0,10.835748672485352
5.96,10.81428,0.0,10.853574752807617
5.97,10.8348,0.0,10.870772361755371
5.98,10.8553,0.0,10.890954971313477
5.99,10.87575,0.0,10.910848617553711
6.0,10.89617,0.0,10.929698944091797
6.01,10.91652,0.0,10.949377059936523
6.02,10.93279,0.0,10.967245101928711
6.03,10.95704,0.0,10.985970497131348
6.04,10.97719,0.0,11.004003524780273
6.05,10.99728,0.0,11.024319648742676
6.06,11.01332,0.0,11.043675422668457
6.07,11.03722,0.0,11.062829971313477
6.08,11.05707,0.0,11.082724571228027
6.09,11.07684,0.0,11.104034423828125
6.1,11.09262,0.0,11.1253023147583
6.11,11.11614,0.0,11.146586418151855
6.12,11.13568,0.0,11.169123649597168
6.13,11.15514,0.0,11.18558406829834
6.14,11.17069,0.0,11.199646949768066
6.15,11.19386,0.0,11.21528434753418
6.16,11.21311,0.0,11.232351303100586
6.17,11.23231,0.0,11.24814224243164
6.18,11.25145,0.0,11.273712158203125
6.19,11.27054,0.0,11.295771598815918
6.2,11.28957,0.0,11.318105697631836
6.21,11.30856,0.0,11.335371017456055
6.22,11.3275,0.0,11.351651191711426
6.23,11.3464,0.0,11.371369361877441
6.24,11.36526,0.0,11.385887145996094
6.25,11.38408,0.0,11.404088973999023
6.26,11.40286,0.0,11.421440124511719
6.27,11.41788,0.0,11.438630104064941
6.28,11.44031,0.0,11.458403587341309
6.29,11.45899,0.0,11.47482967376709
6.3,11.47763,0.0,11.496667861938477
6.31,11.49254,0.0,11.52019214630127
6.32,11.5148,0.0,11.540427207946777
6.33,11.53332,0.0,11.56120777130127
6.34,11.55181,0.0,11.578756332397461
6.35,11.5666,0.0,11.594922065734863
6.36,11.58866,0.0,11.61109733581543
6.37,11.60702,0.0,11.625648498535156
6.38,11.62533,0.0,11.641467094421387
6.39,11.63997,0.0,11.655040740966797
6.4,11.66181,0.0,11.672390937805176
6.41,11.67998,0.0,11.686762809753418
6.42,11.69809,0.0,11.705875396728516
6.43,11.71615,0.0,11.72482967376709
6.44,11.73415,0.0,11.743082046508789
6.45,11.7521,0.0,11.7635498046875
6.46,11.77,0.0,11.78326416015625
6.47,11.78784,0.0,11.802939414978027
6.48,11.80562,0.0,11.824209213256836
6.49,11.82335,0.0,11.8427152633667
