time,veh_u,veh_v,model_RNN_lon_2020.pt
0.61,0.0,0.0,0.026273414492607117
0.62,0.0,0.0,0.02687220275402069
0.63,0.0,0.0,0.027284294366836548
0.64,0.0,0.0,0.02760767936706543
0.65,0.0,0.0,0.027897611260414124
0.66,0.0,0.0,0.028042972087860107
0.67,0.0,0.0,0.02812136709690094
0.68,0.0,0.0,0.028088107705116272
0.69,0.0,0.0,0.02794988453388214
0.7,0.0,0.0,0.02770179510116577
0.71,0.0,0.0,0.02746717631816864
0.72,0.0,0.0,0.02740718424320221
0.73,0.0,0.0,0.02723442018032074
0.74,0.0,0.0,0.026942655444145203
0.75,0.0,0.0,0.026626139879226685
0.76,0.0,0.0,0.026459291577339172
0.77,0.0,0.0,0.026435241103172302
0.78,0.0,0.0,0.026433587074279785
0.79,0.0,0.0,0.026347696781158447
0.8,0.0,0.0,0.026219740509986877
0.81,0.0,0.0,0.026060938835144043
0.82,0.0,0.0,0.025885626673698425
0.83,0.0,0.0,0.025703340768814087
0.84,0.0,0.0,0.0254734605550766
0.85,0.0,0.0,0.025238245725631714
0.86,0.0,0.0,0.025136590003967285
0.87,0.0,0.0,0.02515558898448944
0.88,0.0,0.0,0.025252625346183777
0.89,0.0,0.0,0.02547644078731537
0.9,0.0,0.0,0.025837451219558716
0.91,0.0,0.0,0.02633345127105713
0.92,0.0,0.0,0.026856034994125366
0.93,0.0,0.0,0.02727089822292328
0.94,0.0,0.0,0.027657583355903625
0.95,0.0,0.0,0.027795076370239258
0.96,0.0,0.0,0.027669459581375122
0.97,0.0,0.0,0.027410462498664856
0.98,0.01014,0.0,0.02708783745765686
0.99,0.01053,0.0,0.026725798845291138
1.0,0.01076,0.0,0.026251226663589478
1.01,0.01082,0.0,0.025771617889404297
1.02,0.01073,0.0,0.02529098093509674
1.03,0.01048,0.0,0.02488231658935547
1.04,0.01008,0.0,0.024605602025985718
1.05,0.0,0.0,0.02446204423904419
1.06,0.0,0.0,0.024411708116531372
1.07,0.0,0.0,0.024417445063591003
1.08,0.0,0.0,0.024507954716682434
1.09,0.0,0.0,0.024750545620918274
1.1,0.0,0.0,0.024970561265945435
1.11,0.0,0.0,0.025127485394477844
1.12,0.0,0.0,0.02537865936756134
1.13,0.0,0.0,0.02570822834968567
1.14,0.0,0.0,0.025969460606575012
1.15,0.0,0.0,0.02617168426513672
1.16,0.0,0.0,0.026392444968223572
1.17,0.0,0.0,0.02657058835029602
1.18,0.0,0.0,0.02667275071144104
1.19,0.0,0.0,0.02665126323699951
1.2,0.0,0.0,0.026559248566627502
1.21,0.0,0.0,0.02646796405315399
1.22,0.0,0.0,0.026296094059944153
1.23,0.0,0.0,0.0261317640542984
1.24,0.0,0.0,0.025861486792564392
1.25,0.0,0.0,0.025478258728981018
1.26,0.0,0.0,0.02502879500389099
1.27,0.0,0.0,0.024599730968475342
1.28,0.0,0.0,0.02434656023979187
1.29,0.0,0.0,0.02437254786491394
1.3,0.0,0.0,0.02461904287338257
1.31,0.0,0.0,0.025174498558044434
1.32,0.0,0.0,0.026156246662139893
1.33,0.0,0.0,0.02755771577358246
1.34,0.0,0.0,0.029500097036361694
1.35,0.0,0.0,0.03192302584648132
1.36,0.0,0.0,0.0347357839345932
1.37,0.0,0.0,0.0376737117767334
1.38,0.0,0.0,0.040580108761787415
1.39,0.0,0.0,0.043250709772109985
1.4,0.0,0.0,0.0457187294960022
1.41,0.0,0.0,0.04784998297691345
1.42,0.0,0.0,0.04943852126598358
1.43,0.0,0.0,0.0505000501871109
1.44,0.0,0.00141,0.0510883629322052
1.45,0.0,0.00188,0.05137354135513306
1.46,0.01084,0.00234,0.051889970898628235
1.47,0.01189,0.00278,0.05227948725223541
1.48,0.01281,0.0032,0.05288867652416229
1.49,0.01358,0.00359,0.053351640701293945
1.5,0.01418,0.00396,0.05335693061351776
1.51,0.0146,0.00428,0.053266704082489014
1.52,0.01483,0.00457,0.05273705720901489
1.53,0.01487,0.00482,0.052209243178367615
1.54,0.01472,0.00502,0.051547542214393616
1.55,0.01439,0.00518,0.051500797271728516
1.56,0.01387,0.00528,0.05147242546081543
1.57,0.01318,0.00533,0.051492840051651
1.58,0.01234,0.00533,0.05178236961364746
1.59,0.01137,0.00527,0.05181881785392761
1.6,0.0103,0.00516,0.05227328836917877
1.61,0.0,0.005,0.05218508839607239
1.62,0.0,0.00478,0.0517277717590332
1.63,0.0,0.00457,0.051228106021881104
1.64,0.0,0.00426,0.05054830014705658
1.65,0.0,0.00391,0.05031755566596985
1.66,0.0,0.00351,0.05010472238063812
1.67,0.0,0.00298,0.04987111687660217
1.68,0.0,0.00249,0.04949629306793213
1.69,0.0,0.00198,0.04892992973327637
1.7,0.0,0.00143,0.04834155738353729
1.71,0.0,0.0,0.048014283180236816
1.72,0.0,0.0,0.04774253070354462
1.73,0.0,0.0,0.047384172677993774
1.74,0.0121,0.0,0.04726146161556244
1.75,0.01613,0.0,0.04770076274871826
1.76,0.02109,0.0,0.0479712188243866
1.77,0.02707,0.0,0.049040064215660095
1.78,0.03416,0.0,0.05114319920539856
1.79,0.04242,0.0,0.05646704137325287
1.8,0.05193,0.0,0.06465569138526917
1.81,0.06276,0.0,0.07378122210502625
1.82,0.07496,0.0,0.08378739655017853
1.83,0.08861,0.0,0.09548850357532501
1.84,0.10374,0.0,0.10981003940105438
1.85,0.12041,0.0,0.12605638802051544
1.86,0.13865,0.0,0.14488939940929413
1.87,0.15849,0.0,0.16564689576625824
1.88,0.17557,0.0,0.1878996342420578
1.89,0.19834,0.0,0.21090282499790192
1.9,0.22274,0.0,0.23294959962368011
1.91,0.24878,0.0,0.2549227476119995
1.92,0.28211,0.0,0.2763333320617676
1.93,0.31168,0.0,0.29847943782806396
1.94,0.34283,0.0,0.32075029611587524
1.95,0.3755,0.0,0.35975730419158936
1.96,0.40966,0.0,0.40621328353881836
1.97,0.44526,0.0,0.4577619433403015
1.98,0.48223,0.0,0.508136510848999
1.99,0.52052,0.0,0.5756344199180603
2.0,0.56005,0.0,0.6508309841156006
2.01,0.5926,0.0,0.7290722727775574
2.02,0.64255,0.0,0.8064462542533875
2.03,0.67681,0.0,0.8746166825294495
2.04,0.72912,0.0,0.933670699596405
2.05,0.77373,0.0,0.9894916415214539
2.06,0.8191,0.0,1.0370285511016846
2.07,0.86518,0.0,1.078957438468933
2.08,0.91185,0.0,1.1120179891586304
2.09,0.95907,0.0,1.1396080255508423
2.1,1.00675,0.0,1.1668387651443481
2.11,1.05482,0.0,1.1941285133361816
2.12,1.10319,0.0,1.2235263586044312
2.13,1.15183,0.0,1.2541459798812866
2.14,1.20066,0.0,1.288252353668213
2.15,1.24964,0.0,1.326066255569458
2.16,1.29871,0.0,1.36697518825531
2.17,1.34785,0.0,1.4099270105361938
2.18,1.39701,0.0,1.4558686017990112
2.19,1.44616,0.0,1.5016934871673584
2.2,1.49528,0.0,1.5506654977798462
2.21,1.54435,0.0,1.6009613275527954
2.22,1.59336,0.0,1.6537963151931763
2.23,1.64231,0.0,1.7070575952529907
2.24,1.6912,0.0,1.7630172967910767
2.25,1.74002,0.0,1.8149337768554688
2.26,1.77913,0.0,1.864537000656128
2.27,1.83751,0.0,1.9117121696472168
2.28,1.87659,0.0,1.958467721939087
2.29,1.93492,0.0,2.007476329803467
2.3,1.974,0.0,2.0557940006256104
2.31,2.0324,0.0,2.102969169616699
2.32,2.08122,0.0,2.1505932807922363
2.33,2.13014,0.0,2.199612855911255
2.34,2.17916,0.0,2.2496581077575684
2.35,2.22833,0.0,2.299015522003174
2.36,2.27766,0.0,2.350127935409546
2.37,2.32721,0.0,2.403461217880249
2.38,2.37688,0.0,2.459717273712158
2.39,2.42683,0.0,2.5154032707214355
2.4,2.47699,0.0,2.572181224822998
2.41,2.52741,0.0,2.63258695602417
2.42,2.57809,0.0,2.696302890777588
2.43,2.62903,0.0,2.7593255043029785
2.44,2.68023,0.0,2.821479082107544
2.45,2.73168,0.0,2.8791470527648926
2.46,2.7834,0.0,2.931323528289795
2.47,2.83535,0.0,2.9830663204193115
2.48,2.88753,0.0,3.034205436706543
2.49,2.93993,0.0,3.0845186710357666
2.5,2.99251,0.0,3.134420394897461
2.51,3.03481,0.0,3.1842598915100098
2.52,3.09817,0.0,3.232789993286133
2.53,3.14068,0.0,3.2801673412323
2.54,3.20429,0.0,3.327364206314087
2.55,3.24692,0.0,3.373094320297241
2.56,3.31064,0.0,3.4185843467712402
2.57,3.36381,0.0,3.4657599925994873
2.58,3.41695,0.0,3.5146939754486084
2.59,3.47002,0.0,3.56341290473938
2.6,3.52299,0.0,3.6133577823638916
2.61,3.57584,0.0,3.6644210815429688
2.62,3.62853,0.0,3.715390920639038
2.63,3.68104,0.0,3.766094923019409
2.64,3.73335,0.0,3.8156049251556396
2.65,3.78544,0.0,3.864410877227783
2.66,3.8373,0.0,3.912229061126709
2.67,3.88892,0.0,3.958463668823242
2.68,3.94029,0.0,4.003705978393555
2.69,3.99139,0.0,4.051233291625977
2.7,4.04224,0.0,4.098030090332031
2.71,4.09283,0.0,4.145174980163574
2.72,4.14318,0.0,4.192159652709961
2.73,4.1933,0.0,4.239166736602783
2.74,4.24319,0.0,4.288749694824219
2.75,4.29288,0.0,4.33756685256958
2.76,4.33259,0.0,4.3862996101379395
2.77,4.39172,0.0,4.435680866241455
2.78,4.43118,0.0,4.487504959106445
2.79,4.49001,0.0,4.539384841918945
2.8,4.52933,0.0,4.590542793273926
2.81,4.58796,0.0,4.641107082366943
2.82,4.63689,0.0,4.693152904510498
2.83,4.68581,0.0,4.744458198547363
2.84,4.73477,0.0,4.7946553230285645
2.85,4.7838,0.0,4.842982292175293
2.86,4.8329,0.0,4.890615940093994
2.87,4.88213,0.0,4.937835216522217
2.88,4.93148,0.0,4.985369682312012
2.89,4.98099,0.0,5.034492015838623
2.9,5.03069,0.0,5.084160804748535
2.91,5.08053,0.0,5.133432388305664
2.92,5.1306,0.0,5.183239936828613
2.93,5.18087,0.0,5.233270168304443
2.94,5.23135,0.0,5.284040451049805
2.95,5.28205,0.0,5.335933208465576
2.96,5.33296,0.0,5.387317657470703
2.97,5.38408,0.0,5.439294815063477
2.98,5.43539,0.0,5.490902423858643
2.99,5.48689,0.0,5.541937828063965
3.0,5.53858,0.0,5.5923662185668945
3.01,5.58013,0.0,5.642267227172852
3.02,5.64236,0.0,5.692870616912842
3.03,5.68413,0.0,5.7429704666137695
3.04,5.74662,0.0,5.792850971221924
3.05,5.78852,0.0,5.843541622161865
3.06,5.85116,0.0,5.892413139343262
3.07,5.89312,0.0,5.940064430236816
3.08,5.95578,0.0,5.987945079803467
3.09,6.00806,0.0,6.035562038421631
3.1,6.06027,0.0,6.081369400024414
3.11,6.11242,0.0,6.129024505615234
3.12,6.16446,0.0,6.176050186157227
3.13,6.21639,0.0,6.223718166351318
3.14,6.26818,0.0,6.269979953765869
3.15,6.31982,0.0,6.316244125366211
3.16,6.37129,0.0,6.365136623382568
3.17,6.42259,0.0,6.417360782623291
3.18,6.47371,0.0,6.472375392913818
3.19,6.52464,0.0,6.526151180267334
3.2,6.5754,0.0,6.581223011016846
3.21,6.62596,0.0,6.635898113250732
3.22,6.67635,0.0,6.689838409423828
3.23,6.72658,0.0,6.741288185119629
3.24,6.77666,0.0,6.7924604415893555
3.25,6.82661,0.0,6.846932411193848
3.26,6.86658,0.0,6.902156352996826
3.27,6.92616,0.0,6.955954551696777
3.28,6.96599,0.0,7.0109028816223145
3.29,7.02543,0.0,7.0667877197265625
3.3,7.06522,0.0,7.123219966888428
3.31,7.12463,0.0,7.178789138793945
3.32,7.16444,0.0,7.233932971954346
3.33,7.22398,0.0,7.287698268890381
3.34,7.27379,0.0,7.343732833862305
3.35,7.32374,0.0,7.398317337036133
3.36,7.37383,0.0,7.453665733337402
3.37,7.42425,0.0,7.50544548034668
3.38,7.47461,0.0,7.558337211608887
3.39,7.52535,0.0,7.610743045806885
3.4,7.57633,0.0,7.664059638977051
3.41,7.62762,0.0,7.716552257537842
3.42,7.67917,0.0,7.7667236328125
3.43,7.73104,0.0,7.819553852081299
3.44,7.78324,0.0,7.873950958251953
3.45,7.83576,0.0,7.927547931671143
3.46,7.88861,0.0,7.979450225830078
3.47,7.94179,0.0,8.032791137695312
3.48,7.99529,0.0,8.086563110351562
3.49,8.0491,0.0,8.140695571899414
3.5,8.1032,0.0,8.19349479675293
3.51,8.14681,0.0,8.246481895446777
3.52,8.21225,0.0,8.298713684082031
3.53,8.25625,0.0,8.351094245910645
3.54,8.32224,0.0,8.404769897460938
3.55,8.36655,0.0,8.45782470703125
3.56,8.43293,0.0,8.511177062988281
3.57,8.47745,0.0,8.563538551330566
3.58,8.54404,0.0,8.616131782531738
3.59,8.59965,0.0,8.669668197631836
3.6,8.65525,0.0,8.723546981811523
3.61,8.71078,0.0,8.776641845703125
3.62,8.76621,0.0,8.82919692993164
3.63,8.82149,0.0,8.881719589233398
3.64,8.87657,0.0,8.933516502380371
3.65,8.93141,0.0,8.98646068572998
3.66,8.98596,0.0,9.037129402160645
3.67,9.04018,0.0,9.090338706970215
3.68,9.09403,0.0,9.144287109375
3.69,9.14748,0.0,9.198960304260254
3.7,9.20047,0.0,9.252148628234863
3.71,9.25298,0.0,9.30329418182373
3.72,9.30498,0.0,9.35628890991211
3.73,9.35643,0.0,9.40804386138916
3.74,9.40731,0.0,9.459588050842285
3.75,9.4576,0.0,9.50810432434082
3.76,9.49747,0.0,9.557642936706543
3.77,9.55632,0.0,9.60486888885498
3.78,9.59518,0.0,9.650851249694824
3.79,9.65248,0.0,9.69982624053955
3.8,9.69032,0.0,9.746525764465332
3.81,9.74603,0.0,9.796401023864746
3.82,9.78279,0.0,9.845378875732422
3.83,9.83695,0.0,9.89070987701416
3.84,9.88145,0.0,9.931312561035156
3.85,9.9253,0.0,9.970073699951172
3.86,9.96853,0.0,10.003846168518066
3.87,10.01116,0.0,10.037452697753906
3.88,10.05319,0.0,10.072587966918945
3.89,10.09465,0.0,10.10797119140625
3.9,10.13556,0.0,10.144696235656738
3.91,10.17593,0.0,10.18292236328125
3.92,10.21579,0.0,10.219337463378906
3.93,10.25513,0.0,10.257682800292969
3.94,10.29402,0.0,10.295012474060059
3.95,10.33243,0.0,10.33441162109375
3.96,10.37041,0.0,10.372095108032227
3.97,10.40796,0.0,10.412175178527832
3.98,10.44509,0.0,10.451863288879395
3.99,10.48183,0.0,10.494146347045898
4.0,10.51818,0.0,10.535412788391113
4.01,10.55414,0.0,10.577428817749023
4.02,10.5827,0.0,10.616101264953613
4.03,10.61798,0.0,10.651988983154297
4.04,10.65974,0.0,10.684983253479004
4.05,10.69418,0.0,10.717740058898926
4.06,10.72151,0.0,10.752074241638184
4.07,10.75523,0.0,10.783058166503906
4.08,10.79508,0.0,10.816468238830566
4.09,10.82787,0.0,10.846075057983398
4.1,10.8602,0.0,10.876750946044922
4.11,10.89206,0.0,10.905068397521973
4.12,10.92343,0.0,10.931057929992676
4.13,10.95427,0.0,10.955674171447754
4.14,10.98457,0.0,10.977690696716309
4.15,11.01429,0.0,11.001882553100586
4.16,11.04342,0.0,11.023154258728027
4.17,11.07191,0.0,11.048237800598145
4.18,11.09977,0.0,11.076552391052246
4.19,11.12694,0.0,11.103527069091797
4.2,11.15342,0.0,11.133328437805176
4.21,11.17918,0.0,11.165192604064941
4.22,11.2042,0.0,11.197284698486328
4.23,11.22848,0.0,11.23066520690918
4.24,11.25198,0.0,11.259027481079102
4.25,11.27472,0.0,11.284948348999023
4.26,11.29669,0.0,11.30286979675293
4.27,11.31374,0.0,11.318643569946289
4.28,11.33831,0.0,11.326129913330078
4.29,11.35799,0.0,11.332186698913574
4.3,11.37692,0.0,11.334775924682617
4.31,11.39158,0.0,11.33501148223877
4.32,11.41266,0.0,11.338788986206055
4.33,11.42953,0.0,11.339123725891113
4.34,11.44576,0.0,11.345005989074707
4.35,11.45836,0.0,11.34826946258545
4.36,11.47652,0.0,11.354750633239746
4.37,11.49117,0.0,11.367751121520996
4.38,11.50531,0.0,11.381111145019531
4.39,11.51909,0.0,11.402242660522461
4.4,11.53255,0.0,11.427549362182617
4.41,11.54573,0.0,11.451990127563477
4.42,11.55869,0.0,11.47594165802002
4.43,11.5715,0.0,11.498665809631348
4.44,11.58421,0.0,11.520930290222168
4.45,11.5969,0.0,11.546819686889648
4.46,11.6096,0.0,11.573278427124023
4.47,11.62239,0.0,11.60129165649414
4.48,11.63531,0.0,11.63144302368164
4.49,11.64842,0.0,11.66639232635498
4.5,11.66175,0.0,11.697453498840332
4.51,11.67537,0.0,11.7293119430542
4.52,11.68651,0.0,11.758781433105469
4.53,11.70358,0.0,11.786243438720703
4.54,11.71824,0.0,11.810118675231934
4.55,11.7333,0.0,11.82980728149414
4.56,11.74568,0.0,11.846869468688965
4.57,11.7647,0.0,11.859773635864258
4.58,11.78107,0.0,11.872706413269043
4.59,11.79788,0.0,11.886153221130371
4.6,11.81169,0.0,11.898767471313477
4.61,11.83285,0.0,11.914396286010742
4.62,11.85098,0.0,11.929323196411133
4.63,11.86953,0.0,11.948014259338379
4.64,11.88847,0.0,11.966909408569336
4.65,11.90779,0.0,11.986839294433594
4.66,11.92746,0.0,12.00642204284668
4.67,11.94745,0.0,12.026348114013672
4.68,11.96773,0.0,12.046546936035156
4.69,11.98827,0.0,12.066466331481934
4.7,12.00907,0.0,12.088424682617188
4.71,12.03003,0.0,12.11030387878418
4.72,12.05118,0.0,12.12974739074707
4.73,12.07247,0.0,12.15164566040039
4.74,12.09387,0.0,12.170150756835938
4.75,12.11535,0.0,12.191446304321289
4.76,12.13688,0.0,12.208436965942383
4.77,12.15417,0.0,12.227684020996094
4.78,12.18002,0.0,12.246761322021484
4.79,12.20158,0.0,12.264318466186523
4.8,12.22312,0.0,12.28377628326416
4.81,12.24035,0.0,12.302849769592285
4.82,12.26604,0.0,12.32326602935791
4.83,12.28741,0.0,12.343749046325684
4.84,12.30871,0.0,12.363228797912598
4.85,12.32573,0.0,12.383567810058594
4.86,12.35108,0.0,12.405318260192871
4.87,12.37214,0.0,12.425604820251465
4.88,12.39313,0.0,12.446675300598145
4.89,12.41404,0.0,12.468450546264648
4.9,12.43489,0.0,12.490554809570312
4.91,12.45565,0.0,12.510795593261719
4.92,12.47636,0.0,12.529298782348633
4.93,12.497,0.0,12.548885345458984
4.94,12.51758,0.0,12.56714153289795
4.95,12.5381,0.0,12.584559440612793
4.96,12.55856,0.0,12.604448318481445
4.97,12.57896,0.0,12.621301651000977
4.98,12.59931,0.0,12.642833709716797
4.99,12.61957,0.0,12.660969734191895
5.0,12.63976,0.0,12.681668281555176
5.01,12.65986,0.0,12.703557014465332
5.02,12.67591,0.0,12.721792221069336
5.03,12.69974,0.0,12.745841979980469
5.04,12.71947,0.0,12.76701545715332
5.05,12.73905,0.0,12.791271209716797
5.06,12.75461,0.0,12.811860084533691
5.07,12.77762,0.0,12.831707954406738
5.08,12.79656,0.0,12.851920127868652
5.09,12.81522,0.0,12.872440338134766
5.1,12.82996,0.0,12.890235900878906
5.11,12.85159,0.0,12.90561294555664
5.12,12.86923,0.0,12.92074966430664
5.13,12.88646,0.0,12.935718536376953
5.14,12.90324,0.0,12.946830749511719
5.15,12.91953,0.0,12.95760440826416
5.16,12.93532,0.0,12.9639892578125
5.17,12.95054,0.0,12.965088844299316
5.18,12.96519,0.0,12.964401245117188
5.19,12.97923,0.0,12.962618827819824
5.2,12.99263,0.0,12.960062980651855
5.21,13.00536,0.0,12.960905075073242
5.22,13.01742,0.0,12.95803451538086
5.23,13.02878,0.0,12.959997177124023
5.24,13.03943,0.0,12.963830947875977
5.25,13.04937,0.0,12.965901374816895
5.26,13.05858,0.0,12.971714973449707
5.27,13.06544,0.0,12.974715232849121
5.28,13.07484,0.0,12.982348442077637
5.29,13.08191,0.0,12.98791790008545
5.3,13.08828,0.0,12.99316120147705
5.31,13.0929,0.0,13.00457763671875
5.32,13.09902,0.0,13.01367473602295
5.33,13.10344,0.0,13.021916389465332
5.34,13.10726,0.0,13.026196479797363
5.35,13.10991,0.0,13.034636497497559
5.36,13.11324,0.0,13.043206214904785
5.37,13.11548,0.0,13.047133445739746
5.38,13.11724,0.0,13.052254676818848
5.39,13.11861,0.0,13.057806015014648
5.4,13.1196,0.0,13.062542915344238
5.41,13.12027,0.0,13.065221786499023
5.42,13.12065,0.0,13.071978569030762
5.43,13.12079,0.0,13.0735445022583
5.44,13.12073,0.0,13.076650619506836
5.45,13.12051,0.0,13.077086448669434
5.46,13.12016,0.0,13.079968452453613
5.47,13.11973,0.0,13.081672668457031
5.48,13.11925,0.0,13.0828218460083
5.49,13.11875,0.0,13.08497428894043
5.5,13.11826,0.0,13.08867073059082
5.51,13.1178,0.0,13.091212272644043
5.52,13.11747,0.0,13.092851638793945
5.53,13.11706,0.0,13.097249984741211
5.54,13.11681,0.0,13.103256225585938
5.55,13.11666,0.0,13.106850624084473
5.56,13.11662,0.0,13.11079216003418
5.57,13.11667,0.0,13.116228103637695
5.58,13.11684,0.0,13.120575904846191
5.59,13.1171,0.0,13.126667022705078
5.6,13.11738,0.0,13.129899024963379
5.61,13.11789,0.0,13.135594367980957
5.62,13.11839,0.0,13.139236450195312
5.63,13.11895,0.0,13.141024589538574
5.64,13.11954,0.0,13.145105361938477
5.65,13.12013,0.0,13.144107818603516
5.66,13.12071,0.0,13.147370338439941
5.67,13.12126,0.0,13.147303581237793
5.68,13.12174,0.0,13.14690113067627
5.69,13.12213,0.0,13.147531509399414
5.7,13.12241,0.0,13.143350601196289
5.71,13.12254,0.0,13.141035079956055
5.72,13.1225,0.0,13.135936737060547
5.73,13.12226,0.0,13.133953094482422
5.74,13.12181,0.0,13.132380485534668
5.75,13.1211,0.0,13.12861442565918
5.76,13.12012,0.0,13.128212928771973
5.77,13.11913,0.0,13.129819869995117
5.78,13.11728,0.0,13.129738807678223
5.79,13.11538,0.0,13.12619400024414
5.8,13.11313,0.0,13.117250442504883
5.81,13.11108,0.0,13.11046028137207
5.82,13.10757,0.0,13.09829330444336
5.83,13.10423,0.0,13.085545539855957
5.84,13.10051,0.0,13.074182510375977
5.85,13.09726,0.0,13.067635536193848
5.86,13.09195,0.0,13.065688133239746
5.87,13.0871,0.0,13.06231689453125
5.88,13.08188,0.0,13.06174087524414
5.89,13.0763,0.0,13.064496040344238
5.9,13.07037,0.0,13.062240600585938
5.91,13.06411,0.0,13.059391021728516
5.92,13.05752,0.0,13.056450843811035
5.93,13.05062,0.0,13.051802635192871
5.94,13.04345,0.0,13.046049118041992
5.95,13.036,0.0,13.035935401916504
5.96,13.02832,0.0,13.031699180603027
5.97,13.02042,0.0,13.024089813232422
5.98,13.01233,0.0,13.015640258789062
5.99,13.00408,0.0,13.007206916809082
6.0,12.99568,0.0,13.000650405883789
6.01,12.98717,0.0,12.994208335876465
6.02,12.9803,0.0,12.986058235168457
6.03,12.96994,0.0,12.98027229309082
6.04,12.96127,0.0,12.975690841674805
6.05,12.9526,0.0,12.970539093017578
6.06,12.94567,0.0,12.965563774108887
6.07,12.93537,0.0,12.95976734161377
6.08,12.92686,0.0,12.955473899841309
6.09,12.91846,0.0,12.949932098388672
6.1,12.91182,0.0,12.94491195678711
6.11,12.90206,0.0,12.942716598510742
6.12,12.89411,0.0,12.93724250793457
6.13,12.88636,0.0,12.930157661437988
6.14,12.88029,0.0,12.925588607788086
6.15,12.87149,0.0,12.919731140136719
6.16,12.86441,0.0,12.91317367553711
6.17,12.85758,0.0,12.904611587524414
6.18,12.85101,0.0,12.896163940429688
6.19,12.84472,0.0,12.890580177307129
6.2,12.83871,0.0,12.883025169372559
6.21,12.83298,0.0,12.875567436218262
6.22,12.82753,0.0,12.870102882385254
6.23,12.82238,0.0,12.86414623260498
6.24,12.8175,0.0,12.861522674560547
6.25,12.81291,0.0,12.860368728637695
6.26,12.8086,0.0,12.858221054077148
6.27,12.80533,0.0,12.853513717651367
6.28,12.80076,0.0,12.848368644714355
6.29,12.79722,0.0,12.845436096191406
6.3,12.79392,0.0,12.841021537780762
6.31,12.79144,0.0,12.835284233093262
6.32,12.78797,0.0,12.83078670501709
6.33,12.7853,0.0,12.827537536621094
6.34,12.7828,0.0,12.822099685668945
6.35,12.7809,0.0,12.814342498779297
6.36,12.77824,0.0,12.811158180236816
6.37,12.77615,0.0,12.804230690002441
6.38,12.77416,0.0,12.80076789855957
6.39,12.77263,0.0,12.794851303100586
6.4,12.7704,0.0,12.790151596069336
6.41,12.76859,0.0,12.785293579101562
6.42,12.76679,0.0,12.78097152709961
6.43,12.765,0.0,12.776567459106445
6.44,12.76318,0.0,12.775793075561523
6.45,12.76133,0.0,12.773911476135254
6.46,12.75943,0.0,12.769735336303711
6.47,12.75745,0.0,12.76787281036377
6.48,12.7554,0.0,12.765043258666992
6.49,12.75324,0.0,12.761428833007812
6.5,12.75098,0.0,12.755279541015625
6.51,12.7486,0.0,12.74979019165039
6.52,12.7466,0.0,12.745853424072266
6.53,12.74345,0.0,12.739847183227539
6.54,12.74067,0.0,12.73380184173584
6.55,12.73774,0.0,12.729146957397461
6.56,12.73529,0.0,12.72474479675293
