time,veh_u,veh_v,model_RNN_lon_2020.pt
0.95,0.0,0.0,0.028505772352218628
0.96,0.0,0.0,0.028382688760757446
0.97,0.0,0.0,0.028194785118103027
0.98,0.0,0.0,0.02802424132823944
0.99,0.0,0.0,0.02771313488483429
1.0,0.0,0.0,0.0273798406124115
1.01,0.0,0.0,0.027012363076210022
1.02,0.0,0.0,0.026473134756088257
1.03,0.0,0.0,0.025855079293251038
1.04,0.0,0.0,0.025125935673713684
1.05,0.0,0.0,0.024424880743026733
1.06,0.0,0.0,0.023709267377853394
1.07,0.0,0.0,0.023014575242996216
1.08,0.0,0.0,0.022375687956809998
1.09,0.0,0.0,0.021861255168914795
1.1,0.0,0.0,0.021488472819328308
1.11,0.0,0.0,0.02139875292778015
1.12,0.0,0.0,0.021624073386192322
1.13,0.0,0.0,0.022038057446479797
1.14,0.0,0.0,0.02257975935935974
1.15,0.0,0.0,0.02317848801612854
1.16,0.0,0.00121,0.023815125226974487
1.17,0.0,0.00178,0.024333268404006958
1.18,0.0,0.00234,0.02476237714290619
1.19,0.0,0.00288,0.025065749883651733
1.2,0.0,0.0034,0.025287121534347534
1.21,0.0,0.00389,0.025349363684654236
1.22,0.0,0.00435,0.025282829999923706
1.23,0.0,0.00477,0.02519063651561737
1.24,0.0,0.00514,0.02506481111049652
1.25,0.0,0.00546,0.024934977293014526
1.26,0.0,0.00573,0.024855956435203552
1.27,0.0,0.00595,0.024771198630332947
1.28,0.0,0.00611,0.024612978100776672
1.29,0.0,0.00621,0.024357691407203674
1.3,0.0,0.00626,0.024074822664260864
1.31,0.0,0.00624,0.023803219199180603
1.32,0.0,0.00618,0.02356673777103424
1.33,0.0,0.00606,0.02335245907306671
1.34,0.0,0.00589,0.0231064110994339
1.35,0.0,0.00568,0.023031100630760193
1.36,0.0,0.00542,0.023048922419548035
1.37,0.0,0.00513,0.023187190294265747
1.38,0.0,0.00487,0.02355724573135376
1.39,0.0,0.00452,0.024031564593315125
1.4,0.0,0.00415,0.02462048828601837
1.41,0.0,0.00369,0.02529609203338623
1.42,0.0,0.00329,0.02602235972881317
1.43,0.0,0.00288,0.02676256000995636
1.44,0.0,0.00248,0.027521148324012756
1.45,0.0,0.00209,0.028296709060668945
1.46,0.0,0.00171,0.029075324535369873
1.47,0.0,0.00135,0.029849931597709656
1.48,0.0,0.00101,0.03058929741382599
1.49,0.0,0.0,0.03129386901855469
1.5,0.0,0.0,0.03196120262145996
1.51,0.0,0.0,0.03261660039424896
1.52,0.0,0.0,0.03321045637130737
1.53,0.0,0.0,0.03368443250656128
1.54,0.0,0.0,0.03390941023826599
1.55,0.0,0.0,0.0338766872882843
1.56,0.0,0.0,0.033672183752059937
1.57,0.0,0.0,0.03325463831424713
1.58,0.0,0.0,0.032632097601890564
1.59,0.0,0.0,0.03180955350399017
1.6,0.0,0.0,0.03076167404651642
1.61,0.0,0.0,0.029487639665603638
1.62,0.0,0.0,0.02826155722141266
1.63,0.0,0.0,0.027133241295814514
1.64,0.0,0.0,0.026189148426055908
1.65,0.0,0.0,0.025374680757522583
1.66,0.0,0.0,0.024725735187530518
1.67,0.0,0.00103,0.024297848343849182
1.68,0.0,0.00131,0.024053767323493958
1.69,0.0,0.00159,0.023975804448127747
1.7,0.0,0.00188,0.024034708738327026
1.71,0.0,0.00217,0.024170801043510437
1.72,0.0,0.00245,0.02433428168296814
1.73,0.0,0.00272,0.024407342076301575
1.74,0.0,0.00299,0.024444863200187683
1.75,0.0,0.00324,0.024564847350120544
1.76,0.0,0.00347,0.024620935320854187
1.77,0.0,0.00368,0.024706989526748657
1.78,0.0,0.00387,0.02484378218650818
1.79,0.0,0.00404,0.02499881386756897
1.8,0.0,0.00418,0.025081202387809753
1.81,0.0,0.0043,0.025234952569007874
1.82,0.0,0.00439,0.025556057691574097
1.83,0.0,0.00445,0.025917381048202515
1.84,0.0,0.00449,0.02624519169330597
1.85,0.0,0.00449,0.026453405618667603
1.86,0.0,0.00447,0.02653433382511139
1.87,0.0,0.00443,0.02662159502506256
1.88,0.0,0.00438,0.026716992259025574
1.89,0.0,0.00429,0.026847437024116516
1.9,0.0,0.00419,0.026970207691192627
1.91,0.0,0.00406,0.027080759406089783
1.92,0.0,0.00389,0.027205392718315125
1.93,0.0,0.00374,0.027395501732826233
1.94,0.0,0.00358,0.027432218194007874
1.95,0.0,0.0034,0.027415215969085693
1.96,0.0,0.00323,0.027442291378974915
1.97,0.0,0.00305,0.02748006582260132
1.98,0.0,0.00288,0.027508288621902466
1.99,0.0,0.00271,0.02753455936908722
2.0,0.0,0.00255,0.027366816997528076
2.01,0.0,0.00243,0.027132228016853333
2.02,0.0,0.00227,0.02693544328212738
2.03,0.0,0.00217,0.026748761534690857
2.04,0.0,0.00205,0.02648681402206421
2.05,0.0,0.00197,0.02625444531440735
2.06,0.0,0.00191,0.026132792234420776
2.07,0.0,0.00187,0.02588483691215515
2.08,0.0,0.00185,0.02554216980934143
2.09,0.0,0.00185,0.025275960564613342
2.1,0.0,0.00187,0.025017842650413513
2.11,0.0,0.00191,0.02477535605430603
2.12,0.0,0.00197,0.02463442087173462
2.13,0.0,0.00205,0.024445638060569763
2.14,0.0,0.00214,0.024413183331489563
2.15,0.0,0.00224,0.024538695812225342
2.16,0.0,0.00235,0.02481834590435028
2.17,0.0,0.00245,0.025173038244247437
2.18,0.0,0.00256,0.025569379329681396
2.19,0.0,0.00266,0.02588936686515808
2.2,0.0,0.00276,0.026032820343971252
2.21,0.0,0.00283,0.026062339544296265
2.22,0.0,0.00289,0.02610461413860321
2.23,0.0,0.00291,0.026191383600234985
2.24,0.0,0.00291,0.026325717568397522
2.25,0.0,0.00287,0.026480138301849365
2.26,0.0,0.00282,0.026597589254379272
2.27,0.0,0.00267,0.02672499418258667
2.28,0.0,0.00254,0.026881307363510132
2.29,0.0,0.00228,0.02690589427947998
2.3,0.0,0.00207,0.02687293291091919
2.31,0.0,0.00167,0.02687738835811615
2.32,0.0,0.00129,0.02680124342441559
2.33,0.0,0.0,0.026735350489616394
2.34,0.0,0.0,0.026677340269088745
2.35,0.0,0.0,0.026625528931617737
2.36,0.0,0.0,0.02659095823764801
2.37,0.0,0.0,0.02657376229763031
2.38,0.0,0.0,0.02656644582748413
2.39,0.0,0.0,0.026635751128196716
2.4,0.0,0.0,0.026724696159362793
2.41,0.0,0.0,0.026840686798095703
2.42,0.0,0.0,0.026979506015777588
2.43,0.0,0.0,0.02704949676990509
2.44,0.0,0.0,0.026902154088020325
2.45,0.0,0.0,0.02664332091808319
2.46,0.0,0.0,0.026583507657051086
2.47,0.0,0.0,0.026868462562561035
2.48,0.0,0.0,0.027613475918769836
2.49,0.0,0.0,0.028921514749526978
2.5,0.0,0.0,0.03084293007850647
2.51,0.0,0.0,0.03350095450878143
2.52,0.0,0.0,0.0366491973400116
2.53,0.0,0.0,0.040103524923324585
2.54,0.0,0.0,0.043764546513557434
2.55,0.0,0.0,0.04725341498851776
2.56,0.0,0.0,0.05023205280303955
2.57,0.0,0.0,0.052530691027641296
2.58,0.0,0.0,0.05409581959247589
2.59,0.0,0.0,0.05542163550853729
2.6,0.0,0.0,0.05635194480419159
2.61,0.0,0.0,0.056249648332595825
2.62,0.0,0.0,0.05594153702259064
2.63,0.0,0.0,0.05504409968852997
2.64,0.0,0.0,0.0541265606880188
2.65,0.0,0.0,0.052818745374679565
2.66,0.0,0.0,0.05173094570636749
2.67,0.0,0.0,0.05033925175666809
2.68,0.0,0.0,0.049383923411369324
2.69,0.0,0.0,0.04853390157222748
2.7,0.0,0.0,0.047842130064964294
2.71,0.0,0.0,0.04747578501701355
2.72,0.0,0.0,0.04699811339378357
2.73,0.0,0.0,0.04701957106590271
2.74,0.0,0.0,0.046864479780197144
2.75,0.0,0.0,0.04666459560394287
2.76,0.0,0.0,0.04627218842506409
2.77,0.0,0.0,0.04631130397319794
2.78,0.0,0.0,0.04653298854827881
2.79,0.0,0.00144,0.04659591615200043
2.8,0.0,0.00212,0.04668611288070679
2.81,0.0,0.00307,0.046895742416381836
2.82,0.01098,0.00378,0.04686737060546875
2.83,0.01305,0.00442,0.04712720215320587
2.84,0.01541,0.00497,0.04728880524635315
2.85,0.01808,0.00544,0.04715220630168915
2.86,0.02108,0.00583,0.04694579541683197
2.87,0.0244,0.00612,0.04657581448554993
2.88,0.02808,0.00633,0.046253353357315063
2.89,0.03212,0.00646,0.046157315373420715
2.9,0.03654,0.0065,0.04585735499858856
2.91,0.04136,0.00646,0.045998916029930115
2.92,0.04658,0.00634,0.046607717871665955
2.93,0.05221,0.00615,0.04838100075721741
2.94,0.05829,0.0059,0.052592933177948
2.95,0.06481,0.00558,0.05869574844837189
2.96,0.0718,0.00522,0.0659957081079483
2.97,0.07927,0.0048,0.07413122057914734
2.98,0.08723,0.00435,0.0828622579574585
2.99,0.09571,0.00387,0.09236027300357819
3.0,0.10472,0.00336,0.10257528722286224
3.01,0.11235,0.00294,0.11313609778881073
3.02,0.12443,0.00231,0.12305893003940582
3.03,0.13297,0.00188,0.13533805310726166
3.04,0.1465,0.00126,0.14349329471588135
3.05,0.15606,0.0,0.1528807431459427
3.06,0.17115,0.0,0.15746448934078217
3.07,0.18179,0.0,0.16422979533672333
3.08,0.19858,0.0,0.16641582548618317
3.09,0.21341,0.0,0.1691744476556778
3.1,0.22903,0.0,0.1689620465040207
3.11,0.24546,0.0,0.1706569939851761
3.12,0.26274,0.0,0.17017975449562073
3.13,0.2809,0.0,0.17448271811008453
3.14,0.29998,0.0,0.17956197261810303
3.15,0.32001,0.0,0.1882123053073883
3.16,0.34103,0.0,0.202285036444664
3.17,0.36307,0.0,0.22802230715751648
3.18,0.38617,0.0,0.2640044689178467
3.19,0.41035,0.0,0.3183513879776001
3.2,0.43566,0.0,0.3799343705177307
3.21,0.46212,0.0,0.44941413402557373
3.22,0.48975,0.0,0.5168011784553528
3.23,0.51858,0.0,0.5837875604629517
3.24,0.54863,0.0,0.6438431143760681
3.25,0.57993,0.0,0.697489857673645
3.26,0.60591,0.00108,0.744159460067749
3.27,0.64632,0.00177,0.7845509648323059
3.28,0.67433,0.00226,0.8221552968025208
3.29,0.71781,0.003,0.8548461198806763
3.3,0.74787,0.00351,0.8812522888183594
3.31,0.79457,0.00429,0.9143362641334534
3.32,0.8265,0.0048,0.953093945980072
3.33,0.87604,0.00556,1.0031507015228271
3.34,0.91869,0.00618,1.0592066049575806
3.35,0.96254,0.00678,1.1212817430496216
3.36,1.00755,0.00735,1.1821726560592651
3.37,1.05367,0.00788,1.2448025941848755
3.38,1.10088,0.00838,1.3008538484573364
3.39,1.14913,0.00884,1.3578077554702759
3.4,1.19834,0.00925,1.4116169214248657
3.41,1.2485,0.0096,1.4656707048416138
3.42,1.29952,0.0099,1.512028694152832
3.43,1.35135,0.01015,1.5582867860794067
3.44,1.40392,0.01033,1.6006765365600586
3.45,1.45717,0.01045,1.6397199630737305
3.46,1.51105,0.01051,1.678208827972412
3.47,1.56546,0.01051,1.7179784774780273
3.48,1.62036,0.01045,1.75732421875
3.49,1.67566,0.01033,1.8008660078048706
3.5,1.73131,0.01016,1.847049593925476
3.51,1.77613,0.00998,1.8953886032104492
3.52,1.84339,0.00966,1.947420597076416
3.53,1.88848,0.00941,1.999385952949524
3.54,1.95609,0.00898,2.051513433456421
3.55,2.0013,0.00866,2.102886199951172
3.56,2.06894,0.00816,2.156073570251465
3.57,2.11411,0.0078,2.2112739086151123
3.58,2.18158,0.00723,2.2673346996307373
3.59,2.23769,0.00675,2.324420690536499
3.6,2.29364,0.00625,2.381422996520996
3.61,2.34937,0.00575,2.43872332572937
3.62,2.40486,0.00525,2.495164155960083
3.63,2.4601,0.00475,2.551511764526367
3.64,2.51506,0.00427,2.6053500175476074
3.65,2.56974,0.00379,2.6597774028778076
3.66,2.62412,0.00334,2.714766025543213
3.67,2.67819,0.0029,2.7696359157562256
3.68,2.73196,0.00247,2.823016881942749
3.69,2.78544,0.00208,2.8757941722869873
3.7,2.8386,0.0017,2.9274399280548096
3.71,2.89151,0.00134,2.9791390895843506
3.72,2.94411,0.00101,3.031186580657959
3.73,2.99644,0.0,3.0819573402404785
3.74,3.04853,0.0,3.1325151920318604
3.75,3.10039,0.0,3.18353533744812
3.76,3.14176,0.0,3.233797073364258
3.77,3.20346,0.0,3.2846946716308594
3.78,3.24452,0.0,3.335939884185791
3.79,3.3058,0.0,3.3872323036193848
3.8,3.34661,0.0,3.438725709915161
3.81,3.40755,0.0,3.486567974090576
3.82,3.44817,0.0,3.5354127883911133
3.83,3.50886,0.0,3.5855183601379395
3.84,3.55938,0.0,3.636350631713867
3.85,3.60983,0.0,3.6893093585968018
3.86,3.66022,0.0,3.7403645515441895
3.87,3.71057,0.0,3.7902679443359375
3.88,3.76087,0.0,3.840125799179077
3.89,3.81114,0.0,3.8886961936950684
3.9,3.86139,0.0,3.9387600421905518
3.91,3.91159,0.0,3.9877333641052246
3.92,3.96178,0.0,4.035287857055664
3.93,4.01193,0.0,4.083735942840576
3.94,4.06206,0.0,4.13330602645874
3.95,4.11215,0.0,4.18475341796875
3.96,4.1622,0.0,4.234932899475098
3.97,4.2122,0.0,4.284743785858154
3.98,4.26215,0.0,4.332972526550293
3.99,4.31202,0.0,4.383439540863037
4.0,4.36182,0.0,4.432989120483398
4.01,4.41152,0.0,4.483114242553711
4.02,4.45126,0.0,4.530724048614502
4.03,4.50078,0.0,4.57839822769165
4.04,4.55997,0.0,4.626049041748047
4.05,4.60918,0.0,4.674361705780029
4.06,4.64849,0.0,4.721624851226807
4.07,4.69742,0.0,4.769858360290527
4.08,4.75585,0.0,4.818483829498291
4.09,4.80437,0.0,4.8667402267456055
4.1,4.85268,0.0,4.9135355949401855
4.11,4.90079,0.0,4.95796537399292
4.12,4.94869,0.0,4.999982833862305
4.13,4.99635,0.0,5.040838241577148
4.14,5.04378,0.0,5.08265495300293
4.15,5.09098,0.0,5.127068042755127
4.16,5.13794,0.0,5.171789169311523
4.17,5.18466,0.0,5.217703819274902
4.18,5.23115,0.0,5.264343738555908
4.19,5.2774,0.0,5.311731815338135
4.2,5.32342,0.0,5.359257698059082
4.21,5.36922,0.0,5.407422065734863
4.22,5.41481,0.0,5.45244026184082
4.23,5.46019,0.0,5.49591064453125
4.24,5.50538,0.0,5.539380073547363
4.25,5.5504,0.0,5.584234237670898
4.26,5.59524,0.0,5.628100395202637
4.27,5.63107,0.0,5.670843601226807
4.28,5.68451,0.0,5.714108943939209
4.29,5.72897,0.0,5.7583112716674805
4.3,5.77334,0.0,5.8029465675354
4.31,5.80886,0.0,5.849819660186768
4.32,5.86187,0.0,5.895446300506592
4.33,5.90608,0.0,5.941044807434082
4.34,5.95028,0.0,5.9864115715026855
4.35,5.98569,0.0,6.031091690063477
4.36,6.03872,0.0,6.07387638092041
4.37,6.08302,0.0,6.116492748260498
4.38,6.12738,0.0,6.162354469299316
4.39,6.17184,0.0,6.209259510040283
4.4,6.2164,0.0,6.2579450607299805
4.41,6.26109,0.0,6.306477069854736
4.42,6.30591,0.0,6.35637903213501
4.43,6.3509,0.0,6.406850337982178
4.44,6.39604,0.0,6.45578670501709
4.45,6.44138,0.0,6.504044532775879
4.46,6.48689,0.0,6.550257205963135
4.47,6.53261,0.0,6.598189353942871
4.48,6.57853,0.0,6.6464080810546875
4.49,6.62464,0.0,6.695694923400879
4.5,6.67097,0.0,6.74283504486084
4.51,6.71752,0.0,6.792636871337891
4.52,6.75493,0.0,6.840869903564453
4.53,6.81121,0.0,6.8864264488220215
4.54,6.85836,0.0,6.932713031768799
4.55,6.90571,0.0,6.979299545288086
4.56,6.94376,0.0,7.023285865783691
4.57,7.00096,0.0,7.066836357116699
4.58,7.04884,0.0,7.112960338592529
4.59,7.09689,0.0,7.159007549285889
4.6,7.13547,0.0,7.206883430480957
4.61,7.19344,0.0,7.255250453948975
4.62,7.24186,0.0,7.301408767700195
4.63,7.29043,0.0,7.349432945251465
4.64,7.33909,0.0,7.396984577178955
4.65,7.38785,0.0,7.444665908813477
4.66,7.43667,0.0,7.491851329803467
4.67,7.48556,0.0,7.5406389236450195
4.68,7.53449,0.0,7.587457656860352
4.69,7.58345,0.0,7.636155128479004
4.7,7.63245,0.0,7.684614658355713
4.71,7.68144,0.0,7.735179901123047
4.72,7.73045,0.0,7.782949924468994
4.73,7.77944,0.0,7.834941864013672
4.74,7.82841,0.0,7.885458946228027
4.75,7.87736,0.0,7.935153484344482
4.76,7.92627,0.0,7.984707832336426
4.77,7.96543,0.0,8.035229682922363
4.78,8.02397,0.0,8.084895133972168
4.79,8.07275,0.0,8.135387420654297
4.8,8.12146,0.0,8.182879447937012
4.81,8.16045,0.0,8.230225563049316
4.82,8.21872,0.0,8.277417182922363
4.83,8.26725,0.0,8.323932647705078
4.84,8.31573,0.0,8.373406410217285
4.85,8.35452,0.0,8.418595314025879
4.86,8.41248,0.0,8.465353965759277
4.87,8.46076,0.0,8.51325798034668
4.88,8.50899,0.0,8.560537338256836
4.89,8.55715,0.0,8.605353355407715
4.9,8.60526,0.0,8.64938735961914
4.91,8.65332,0.0,8.69599723815918
4.92,8.70133,0.0,8.741192817687988
4.93,8.74931,0.0,8.789836883544922
4.94,8.79725,0.0,8.83787727355957
4.95,8.84517,0.0,8.887876510620117
4.96,8.89306,0.0,8.934497833251953
4.97,8.94094,0.0,8.985511779785156
4.98,8.9888,0.0,9.034255981445312
4.99,9.03667,0.0,9.086661338806152
5.0,9.08455,0.0,9.134671211242676
5.01,9.13246,0.0,9.18614387512207
5.02,9.17082,0.0,9.236397743225098
5.03,9.22831,0.0,9.290948867797852
5.04,9.2763,0.0,9.345392227172852
5.05,9.32434,0.0,9.398056983947754
5.06,9.36285,0.0,9.447871208190918
5.07,9.4206,0.0,9.494067192077637
5.08,9.46885,0.0,9.542409896850586
5.09,9.51717,0.0,9.591662406921387
5.1,9.55594,0.0,9.639422416687012
5.11,9.61411,0.0,9.687362670898438
5.12,9.66273,0.0,9.737709045410156
5.13,9.71146,0.0,9.788498878479004
5.14,9.76032,0.0,9.841049194335938
5.15,9.8093,0.0,9.891660690307617
5.16,9.8584,0.0,9.9406156539917
5.17,9.90764,0.0,9.991803169250488
5.18,9.95701,0.0,10.042824745178223
5.19,10.00652,0.0,10.092107772827148
5.2,10.05616,0.0,10.141438484191895
5.21,10.10593,0.0,10.192241668701172
5.22,10.15583,0.0,10.242509841918945
5.23,10.20586,0.0,10.295018196105957
5.24,10.25601,0.0,10.348942756652832
5.25,10.30628,0.0,10.40351676940918
5.26,10.35665,0.0,10.458033561706543
5.27,10.39708,0.0,10.511996269226074
5.28,10.45769,0.0,10.564108848571777
5.29,10.50833,0.0,10.616721153259277
5.3,10.55903,0.0,10.66445541381836
5.31,10.59982,0.0,10.715484619140625
5.32,10.6606,0.0,10.76215934753418
5.33,10.71144,0.0,10.811929702758789
5.34,10.76229,0.0,10.865214347839355
5.35,10.80304,0.0,10.914085388183594
5.36,10.864,0.0,10.964646339416504
5.37,10.91482,0.0,11.009893417358398
5.38,10.96562,0.0,11.061086654663086
5.39,11.01638,0.0,11.107219696044922
5.4,11.0671,0.0,11.154251098632812
5.41,11.11775,0.0,11.199294090270996
5.42,11.16833,0.0,11.252774238586426
5.43,11.21886,0.0,11.304854393005371
5.44,11.26933,0.0,11.360600471496582
5.45,11.31974,0.0,11.413468360900879
5.46,11.37009,0.0,11.465218544006348
5.47,11.42039,0.0,11.517287254333496
5.48,11.47065,0.0,11.56751537322998
5.49,11.52087,0.0,11.619000434875488
5.5,11.57108,0.0,11.66921329498291
5.51,11.62131,0.0,11.719066619873047
5.52,11.66151,0.0,11.769081115722656
5.53,11.72177,0.0,11.818535804748535
5.54,11.77209,0.0,11.868825912475586
5.55,11.82246,0.0,11.91472053527832
5.56,11.86288,0.0,11.963369369506836
5.57,11.92353,0.0,12.008783340454102
5.58,11.97426,0.0,12.054875373840332
5.59,12.02514,0.0,12.100478172302246
5.6,12.066,0.0,12.153238296508789
5.61,12.12741,0.0,12.207229614257812
5.62,12.17883,0.0,12.27729606628418
5.63,12.23044,0.0,12.3318510055542
5.64,12.28225,0.0,12.389601707458496
5.65,12.33426,0.0,12.447200775146484
5.66,12.38647,0.0,12.495767593383789
5.67,12.43885,0.0,12.542088508605957
5.68,12.49138,0.0,12.588129997253418
5.69,12.54404,0.0,12.642091751098633
5.7,12.59679,0.0,12.69309139251709
5.71,12.64964,0.0,12.735702514648438
5.72,12.70242,0.0,12.782977104187012
5.73,12.75519,0.0,12.82622241973877
5.74,12.80785,0.0,12.875309944152832
5.75,12.86032,0.0,12.918487548828125
5.76,12.91255,0.0,12.964818954467773
5.77,12.95415,0.0,13.008602142333984
5.78,13.01591,0.0,13.053933143615723
5.79,13.06688,0.0,13.099357604980469
5.8,13.11724,0.0,13.145451545715332
5.81,13.15712,0.0,13.19316577911377
5.82,13.21576,0.0,13.240960121154785
5.83,13.26371,0.0,13.287679672241211
5.84,13.31066,0.0,13.329484939575195
5.85,13.34748,0.0,13.378534317016602
5.86,13.40114,0.0,13.431144714355469
5.87,13.44448,0.0,13.480334281921387
5.88,13.48643,0.0,13.535724639892578
5.89,13.52688,0.0,13.576916694641113
5.9,13.56576,0.0,13.6173095703125
5.91,13.603,0.0,13.62691879272461
5.92,13.63851,0.0,13.639567375183105
5.93,13.67224,0.0,13.64224910736084
5.94,13.70414,0.0,13.63619327545166
5.95,13.73415,0.0,13.633944511413574
5.96,13.76225,0.0,13.626448631286621
5.97,13.7884,0.0,13.618086814880371
5.98,13.81259,0.0,13.612607955932617
5.99,13.83482,0.0,13.615957260131836
6.0,13.85508,0.0,13.618550300598145
6.01,13.8734,0.0,13.627983093261719
6.02,13.88666,0.0,13.639067649841309
6.03,13.90425,0.0,13.654298782348633
6.04,13.91688,0.0,13.674853324890137
6.05,13.92771,0.0,13.695929527282715
6.06,13.93511,0.0,13.714935302734375
6.07,13.94417,0.0,13.733601570129395
6.08,13.94994,0.0,13.748764991760254
6.09,13.95417,0.0,13.756070137023926
6.1,13.9565,0.0,13.756625175476074
6.11,13.95833,0.0,13.760164260864258
6.12,13.95842,0.0,13.762491226196289
6.13,13.95731,0.0,13.767378807067871
6.14,13.95561,0.0,13.777052879333496
6.15,13.95183,0.0,13.78316593170166
6.16,13.94764,0.0,13.794510841369629
6.17,13.94259,0.0,13.800921440124512
6.18,13.93678,0.0,13.806668281555176
6.19,13.93029,0.0,13.808913230895996
6.2,13.9232,0.0,13.804739952087402
6.21,13.91558,0.0,13.801048278808594
6.22,13.90751,0.0,13.793975830078125
6.23,13.89905,0.0,13.78543758392334
6.24,13.89028,0.0,13.780723571777344
6.25,13.88125,0.0,13.778244018554688
6.26,13.87201,0.0,13.777244567871094
6.27,13.8645,0.0,13.776408195495605
6.28,13.85313,0.0,13.775972366333008
6.29,13.84356,0.0,13.776605606079102
6.3,13.83397,0.0,13.775960922241211
6.31,13.82627,0.0,13.775701522827148
6.32,13.81481,0.0,13.773494720458984
6.33,13.80529,0.0,13.769248008728027
6.34,13.79585,0.0,13.762775421142578
6.35,13.78835,0.0,13.756237030029297
6.36,13.77725,0.0,13.749449729919434
6.37,13.7681,0.0,13.745006561279297
6.38,13.75908,0.0,13.740104675292969
6.39,13.75194,0.0,13.735766410827637
6.4,13.74141,0.0,13.72972583770752
6.41,13.73275,0.0,13.722538948059082
6.42,13.72424,0.0,13.718504905700684
6.43,13.71584,0.0,13.710319519042969
6.44,13.70756,0.0,13.703455924987793
6.45,13.6994,0.0,13.699806213378906
6.46,13.69136,0.0,13.692534446716309
6.47,13.68342,0.0,13.690942764282227
