Time,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.0286364151811612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162910298549232,0.164804899231904,0.151610145772614,0.15532846533923,0,0,0,0
0.01,0.0293430474971252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162910298549232,0.164804899231904,0.151610145772614,0.15532846533923,0,0,0,0
0.02,0.0308397209833248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162759050631386,0.164651892343564,0.151325172845042,0.155036503298844,0,0,0,0
0.03,0.0307937992545685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0
0.04,0.0311920999631689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162910298549232,0.164804899231904,0.151610145772614,0.15532846533923,0,0,0,0.00103
0.05,0.0296626252421434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162759050631386,0.164651892343564,0.151325172845042,0.155036503298844,0,0,0,0.00144
0.06,0.0304273626026562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00183
0.07,0.0299831401652995,0,0,0,0,0.00161341066948476,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00219
0.08,0.0314732534045339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00252
0.09,0.0299700196713691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00282
0.1,0.0292512040396126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00309
0.11,0.02736185291364,0,0,0,0,0.00160534361613733,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00332
0.12,0.0262972185490046,0,0,0,0,0.00160534361613733,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00351
0.13,0.0247808643219094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162759050631386,0.164651892343564,0.151325172845042,0.155036503298844,0,0,0,0.00366
0.14,0.0244144276699971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00377
0.15,0.023636569815554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162910298549232,0.164804899231904,0.151610145772614,0.15532846533923,0,0,0,0.00384
0.16,0.0218259416531635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162759050631386,0.164651892343564,0.151325172845042,0.155036503298844,0,0,0,0.00386
0.17,0.0203292681669639,0,0,0,0,0.00160534361613733,0,0,0,0,0,0,0,0,0.162607757334628,0.164498839548567,0.151325172845042,0.155036503298844,0,0,0,0.00384
0.18,0.0189047573973813,0,0,0,0,0.0016295447761796,0,0,0,0,0,0,0,0,0.162759050631386,0.164651892343564,0.151610145772614,0.15532846533923,0,0,0,0.00378
0.19,0.0166564670445994,0,0,0,0,0.0016295447761796,0,0,0,0,0,0,0,0,0.162759050631386,0.164651892343564,0.151610145772614,0.15532846533923,0,0,0,0.00368
0.2,0.0155974557487913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162910298549232,0.164804899231904,0.151610145772614,0.15532846533923,0,0,0,0.00355
0.21,0.0151719768741923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163061546467077,0.164957906120243,0.151895118700186,0.155620427379615,0,0,0,0.00337
0.22,0.0155777750078957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163061546467077,0.164957906120243,0.151895118700186,0.155620427379615,0,0,0,0.00317
0.23,0.0144662817363662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163061546467077,0.164957906120243,0.151895118700186,0.155620427379615,0,0,0,0.00293
0.24,0.0133941499466277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163061546467077,0.164957906120243,0.151895118700186,0.155620427379615,0,0,0,0.00266
0.25,0.0115385372336188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163061546467077,0.164957906120243,0.151895118700186,0.155620427379615,0,0,0,0.00237
0.26,0.0108515856585504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163061546467077,0.164957906120243,0.151895118700186,0.155620427379615,0,0,0,0.00205
