Time,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.016290030392687,0,0,0,0,0.00160534361613733,0,0,0,0,0.0157845642233164,0.0157845642233164,0.0103599683136402,0.0103599683136402,0.0514294198845951,0.0520275294877969,0.047876913787053,0.0490511205950234,0,0,0.0156,0
0.01,0.0151850973681226,0,0,0,0,0,0,0,0,0,0.0157845642233164,0.0157845642233164,0.00948199081083252,0.00948199081083252,0.0514294198845951,0.0520275294877969,0.047876913787053,0.0490511205950234,0,0,0.01459,0
0.02,0.0130024094849925,0,0,0,0,0,0,0,0,0,0.0157845642233164,0.0157845642233164,0.0103599683136402,0.0103599683136402,0.0515807131813536,0.0521805822827939,0.047876913787053,0.0490511205950234,0,0,0.01351,0
0.03,0.0111786608286717,0,0,0,0,0.00160534361613733,0,0,0,0,0.0157845642233164,0.0157845642233164,0.0103599683136402,0.0103599683136402,0.0514294198845951,0.0520275294877969,0.047876913787053,0.0490511205950234,0,0,0.01238,0
0.04,0.00972790907122835,0,0,0,0,0,0,0,0,0,0.0157845642233164,0.0157845642233164,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0.0112,0
0.05,0.00860985555273361,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.00948199081083252,0.00948199081083252,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.06,0.00828934062957753,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.07,0.00717222428922067,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.08,0.00681890813123868,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.00948199081083252,0.00948199081083252,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.09,0.00574677634150022,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.1,0.00498859922795265,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.00948199081083252,0.00948199081083252,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.11,0.00427634384316136,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.00948199081083252,0.00948199081083252,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.12,0.0035575282114049,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.13,0.00318453131252735,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.14,0.0035575282114049,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.15,0.00392958793214455,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.16,0.00394270842607492,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.17,0.0039492686730401,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.18,0.00504108120367411,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.19,0.0050476414506393,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.2,0.0057926980702565,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.21,0.0065377546898737,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0108867301902151,0.0108867301902151,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.22,0.00726313056859535,0,0,0,0,0,0,0,0,0,0.0185700851412,0.0185700851412,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.23,0.00799506669428218,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0108867301902151,0.0108867301902151,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.24,0.00945987612379373,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.25,0.0101852520025154,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0512781719667498,0.0518745225994571,0.0475918867130005,0.0487591030801857,0,0,0,0
0.26,0.0116556845008542,0,0,0,0,0.00161341066948476,0,0,0,0,0.0185700851412,0.0185700851412,0.0108867301902151,0.0108867301902151,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.27,0.0116556845008542,0,0,0,0,0.00163761182952703,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.28,0.0131064362582975,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.29,0.0141982487889316,0,0,0,0,0.00161341066948476,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.3,0.0156686812872704,0,0,0,0,0.00161341066948476,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.31,0.0156621210403052,0,0,0,0,0.00163761182952703,0,0,0,0,0.0185700851412,0.0185700851412,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.32,0.0167539335709392,0,0,0,0,0.00161341066948476,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.33,0.0167408130770089,0,0,0,0,0.00161341066948476,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.34,0.0174661889557305,0,0,0,0,0.00163761182952703,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.35,0.0185711219802949,0,0,0,0,0.00163761182952703,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.36,0.0189375586322073,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.37,0.0193030581059817,0,0,0,0,0,0,0,0,0,0.0185700851412,0.0185700851412,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.38,0.0193030581059817,0,0,0,0,0,0,0,0,0,0.0185700851412,0.0185700851412,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.39,0.0204014308835809,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.4,0.0200415544786337,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.41,0.0196760550048593,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.42,0.0203948706366157,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.43,0.0196629345109289,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.44,0.0203883103896506,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.050975630752146,0.0515684629161203,0.0473069137854287,0.0484671410397998,0,0,0,0
0.45,0.0196432537700334,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.050975630752146,0.0515684629161203,0.0473069137854287,0.0484671410397998,0,0,0,0
0.46,0.0200087532438078,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.47,0.0189309983852421,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.48,0.018923500960139,0,0,0,0,0.00157307540274764,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.49,0.0178129448667473,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.050975630752146,0.0515684629161203,0.0473069137854287,0.0484671410397998,0,0,0,0
0.5,0.0174736863808336,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.050975630752146,0.0515684629161203,0.0473069137854287,0.0484671410397998,0,0,0,0
0.51,0.0159891962104265,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0473069137854287,0.0484671410397998,0,0,0,0
0.52,0.0152638203317048,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
0.53,0.0145253239590528,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0473069137854287,0.0484671410397998,0,0,0,0
0.54,0.0141588873071405,0,0,0,0,0,0,0,0,0,0.0170225916239395,0.0170225916239395,0.0103599683136402,0.0103599683136402,0.0511269240489045,0.0517215157111173,0.0475918867130005,0.0487591030801857,0,0,0,0
