Time,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.014740874930766,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00193153203734459,0.00193153203734459,0.0850098156858294,0.0859984557918662,0.0789398833825588,0.0808759260627629,0.0027096644699428,0,0,0.0041
0.01,0.0165974248219127,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00193153203734459,0.00193153203734459,0.0850098156858294,0.0859984557918662,0.0789398833825588,0.0808759260627629,0.0027096644699428,0,0,0.00348
0.02,0.019485807842869,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00193153203734459,0.00193153203734459,0.0850098156858294,0.0859984557918662,0.0789398833825588,0.0808759260627629,0.0027096644699428,0,0,0.00284
0.03,0.0212833155113291,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00193153203734459,0.00193153203734459,0.0850098156858294,0.0859984557918662,0.0789398833825588,0.0808759260627629,0.00272639079383133,0,0,0.00218
0.04,0.0231333051555107,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00193153203734459,0.00193153203734459,0.0850098156858294,0.0859984557918662,0.0789398833825588,0.0808759260627629,0.00272639079383133,0,0,0.00151
0.05,0.0268136037029783,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00263390172703589,0.00263390172703589,0.0847073198501389,0.0856924420151866,0.0786549104549869,0.0805839640223771,0.00272639079383133,0,0,0
0.06,0.0315322956272205,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00263390172703589,0.00263390172703589,0.0847073198501389,0.0856924420151866,0.0789398833825588,0.0808759260627629,0.00272639079383133,0,0,0
0.07,0.0359379700534098,0,0,0,0,0,0,0,0,0,0.00371402789051156,0.00371402789051156,0.00263390172703589,0.00263390172703589,0.0845560265533803,0.0855393892201896,0.0786549104549869,0.0805839640223771,0.00272639079383133,0,0,0
0.08,0.0396173314227395,0,0,0,0,0,0,0,0,0,0.00371402789051156,0.00371402789051156,0.00263390172703589,0.00263390172703589,0.0845560265533803,0.0855393892201896,0.0786549104549869,0.0805839640223771,0.00272639079383133,0,0,0
0.09,0.0425263323627292,0,0,0,0,0,0,0,0,0,0.00371402789051156,0.00371402789051156,0.00193153203734459,0.00193153203734459,0.0845560265533803,0.0855393892201896,0.0786549104549869,0.0805839640223771,0.00272639079383133,0,0,0
