Time,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0,0,0,0.0259990690870404,0,0,0,0,0,0,0,0,0,0,0.083194659156033,0.0841621895051597,0.0775149645982188,0.0794160603863818,0.0104204997825578,0,0.05073,0
0.01,0,0,0,0.0259990690870404,0.00519321420011185,0,0,0,0,0,0,0,0,0,0.0834972003706368,0.0844682491884965,0.0777999375257906,0.0797080224267676,0.00940019402535711,0,0.04555,0
0.02,0,0,0,0.0259990690870404,0.00519321420011185,0,0,0,0,0,0,0,0,0,0.084404778635535,0.0853863823318498,0.0783698833809344,0.0802919465075393,0.00843006723982203,0,0.04022,0
0.03,0,0,0,0.0259990690870404,0.00519321420011185,0,0,0,0,0,0,0,0,0,0.0857661460328824,0.0867635820468796,0.0795098292377026,0.0814598501435346,0.00749339310206403,0,0.0348,0
0.04,0,0,0,0.0260655628698717,0.00529974167088338,0.00153274013601052,0,0,0,0,0,0,0,0,0.0868249722156259,0.0878347220785727,0.0803648021668988,0.082335791739144,0.00660689793597163,0,0.02931,0
0.05,0,0,0,0.0260655628698717,0.00529974167088338,0.00153274013601052,0,0,0,0,0,0,0,0,0.0881863396129732,0.0892119217936025,0.0817896668047582,0.0837956019410733,0.00582076071321045,0,0.0238,0
0.06,0,0,0,0.0260655628698717,0.00529974167088338,0.00153274013601052,0,0,0,0,0,0,0,0,0.0893964590924753,0.0904361146202925,0.0829296126615264,0.0849635055770685,0.00516843408155756,0,0.0183,0
0.07,0,0,0,0.0260655628698717,0.00529974167088338,0.00153274013601052,0,0,0,0,0,0,0,0,0.0904552852752188,0.0915072546519855,0.0840695585182945,0.0861314092130638,0.00468337068879002,0,0.01284,0
0.08,0,0,0,0.0260655628698717,0.00529974167088338,0.00153274013601052,0,0,0,0,0.00092850697262789,0.00092850697262789,0,0,0.0916654047547208,0.0927314474786756,0.0849244773010102,0.0870072953342214,0.00436557053490784,0,0,0
0.09,0,0,0,0.026132056652703,0,0.00313001669880043,0,0,0,0,0.00092850697262789,0.00092850697262789,0,0,0.0925729830196191,0.0936495806220288,0.0860644231577783,0.0881751989702167,0.00423175994379955,0,0,0
0.1,0,0,0,0.026132056652703,0,0.00313001669880043,0,0,0,0,0.00092850697262789,0.00092850697262789,0.000526792657961998,0.000526792657961998,0.0931780200699135,0.0942616540820452,0.0866343690129221,0.0887591230509883,0.00423175994379955,0,0,0
0.11,0,0,0,0.0130992752177671,0,0.00313808375214785,0,0,0,0,0.00092850697262789,0.00092850697262789,0.000526792657961998,0.000526792657961998,0.0939343504169664,0.0950267803370586,0.0872043148680659,0.08934304713176,0.00426521259157662,0,0,0
0.12,0,0,0,0.0130327814349358,0,0.00159727656278991,0,0,0,0,0.00092850697262789,0.00092850697262789,0.000526792657961998,0.000526792657961998,0.0945393874672608,0.095638853797075,0.0877743148696903,0.0899270266869836,0.00433211788713077,0,0,0
0.13,0,0,0,0,0,0.00160534361613733,0,0,0,0,0.002166534373251,0.002166534373251,0.000526792657961998,0.000526792657961998,0.0952957178143138,0.0964039800520885,0.0886292336524059,0.0908029128081412,0.00443247583046198,0,0,0
0.14,0,0,0,0,0,0.00160534361613733,0,0,0,0,0.002166534373251,0.002166534373251,0.000526792657961998,0.000526792657961998,0.0959007548646082,0.0970160535121049,0.0891991795075497,0.0913868368889129,0.00449938112601612,0,0,0
0.15,0,0,0,0,0,0.0016295447761796,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.0966570852116611,0.0977811797671183,0.0900541524367459,0.0922627784845223,0.0045328337737932,0,0,0
0.16,0,0,0,0,0,0.00163761182952703,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.0977159113944046,0.0988523197988113,0.0909090712194616,0.0931386646056798,0.00454956009768173,0,0,0
0.17,0,0,0,0,0,0.00163761182952703,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.0987747829560614,0.0999235057371615,0.0917640441486579,0.0940146062012893,0.0045328337737932,0,0,0
0.18,0,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.0993798200063558,0.100535579197178,0.0926189629313735,0.0948904923224468,0.0045328337737932,0,0,0.00166
0.19,0,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.100438646189099,0.101606719228871,0.0934739358605698,0.0957664339180562,0.00449938112601612,0,0,0.00241
0.2,0,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.101346224453998,0.102524852372224,0.0943288546432854,0.0966423200392138,0.0043488442110193,0,0,0.0031
0.21,0.00346568475389233,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.102405096015654,0.103596038310574,0.0951838275724817,0.0975182616348232,0.00396413876158298,0,0,0.00374
0.22,0.00783855794525568,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.103312674280553,0.104514171453928,0.0960387463551973,0.0983941477559808,0.00337871742548423,0,0,0.00432
0.23,0.0126097318452194,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.104220252545451,0.105432304597281,0.0968937192843936,0.0992700893515902,0.00265948549827719,0,0,0.00485
0.24,0.0147933569064874,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00105355453453695,0.00105355453453695,0.1046740416779,0.105891371168957,0.0974636651395374,0.0998540134323619,0.00195697989495869,0,0,0.00532
0.25,0.0166161683846704,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00193153203734459,0.00193153203734459,0.105127830810349,0.106350437740634,0.0980336109946811,0.100437937513134,0,0,0,0.00574
0.26,0.0198588047417465,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00193153203734459,0.00193153203734459,0.10543032664604,0.106656451517314,0.0980336109946811,0.100437937513134,0,0,0,0.0061
0.27,0.0223751280419631,0,0,0,0,0,0,0,0,0,0.002166534373251,0.002166534373251,0.00193153203734459,0.00193153203734459,0.105581619942798,0.106809504312311,0.098318583922253,0.100729899553519,0,0,0,0.0064
0.28,0.0275192988408044,0,0,0,0,0,0,0,0,0,0.00371402789051156,0.00371402789051156,0.00193153203734459,0.00193153203734459,0.105884115778489,0.10711551808899,0.0986036109963055,0.101021917068357,0,0,0,0.00665
0.29,0.0334085262592628,0,0,0,0,0,0,0,0,0,0.00371402789051156,0.00371402789051156,0.00193153203734459,0.00193153203734459,0.106035409075247,0.107268570883987,0.0986036109963055,0.101021917068357,0,0,0,0.00685
0.3,0.0378198237542794,0,0,0,0,0,0,0,0,0,0.00371402789051156,0.00371402789051156,0.00263390172703589,0.00263390172703589,0.106035409075247,0.107268570883987,0.0986036109963055,0.101021917068357,0,0,0,0.00701
0.31,0.0407222644473039,0,0,0,0,0,0,0,0,0,0.00464253486313945,0.00464253486313945,0.00263390172703589,0.00263390172703589,0.105884115778489,0.10711551808899,0.0986036109963055,0.101021917068357,0,0,0,0.00711
0.32,0.0447483817276504,0,0,0,0,0,0,0,0,0,0.00464253486313945,0.00464253486313945,0.00263390172703589,0.00263390172703589,0.105884115778489,0.10711551808899,0.098318583922253,0.100729899553519,0,0,0,0.00717
0.33,0.0476508224206749,0,0,0,0,0,0,0,0,0,0.00464253486313945,0.00464253486313945,0.00263390172703589,0.00263390172703589,0.105732867860643,0.106962511200651,0.098318583922253,0.100729899553519,0,0,0,0.00719
