time,veh_u,veh_v,model_T_lon_100.pt,model_T_lon_101.pt,model_T_lon_102.pt,model_T_lon_103.pt,model_T_lon_104.pt,model_T_lon_105.pt,model_T_lon_106.pt,model_T_lon_107.pt,model_T_lon_108.pt,model_T_lon_109.pt,model_T_lon_110.pt,model_T_lon_111.pt,model_T_lon_112.pt,model_T_lon_113.pt,model_T_lon_114.pt,model_T_lon_115.pt,model_T_lon_116.pt,model_T_lon_117.pt,model_T_lon_118.pt,model_T_lon_119.pt,model_T_lon_120.pt,model_T_lon_121.pt,model_T_lon_122.pt,model_T_lon_123.pt,model_T_lon_124.pt,model_T_lon_125.pt,model_T_lon_126.pt,model_T_lon_127.pt,model_T_lon_64.pt,model_T_lon_65.pt,model_T_lon_66.pt,model_T_lon_67.pt,model_T_lon_68.pt,model_T_lon_69.pt,model_T_lon_70.pt,model_T_lon_71.pt,model_T_lon_72.pt,model_T_lon_73.pt,model_T_lon_74.pt,model_T_lon_75.pt,model_T_lon_76.pt,model_T_lon_77.pt,model_T_lon_78.pt,model_T_lon_79.pt,model_T_lon_80.pt,model_T_lon_81.pt,model_T_lon_82.pt,model_T_lon_83.pt,model_T_lon_84.pt,model_T_lon_85.pt,model_T_lon_86.pt,model_T_lon_87.pt,model_T_lon_88.pt,model_T_lon_89.pt,model_T_lon_90.pt,model_T_lon_91.pt,model_T_lon_92.pt,model_T_lon_93.pt,model_T_lon_94.pt,model_T_lon_95.pt,model_T_lon_96.pt,model_T_lon_97.pt,model_T_lon_98.pt,model_T_lon_99.pt
0.0,0.0266,0.0,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.01,0.02313,0.0,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.02,0.01969,0.0,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.03,0.01629,0.0,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.04,0.01296,0.0,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.05,0.00225,0.0,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.06,0.0,0.0,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.07,0.0,0.0,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.08,0.0,0.0018,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.09,0.0,0.00349,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.1,0.0,0.00507,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.11,0.0,0.00653,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.12,0.0,0.00787,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
0.13,0.0,0.00907,-0.19771064817905426,-0.23277851939201355,-0.11586746573448181,0.20107540488243103,-0.11868204176425934,-0.22097119688987732,-0.024854600429534912,0.4475363492965698,-0.22065362334251404,-0.19429084658622742,-0.10306893289089203,0.39387181401252747,-0.23829850554466248,-0.15470239520072937,-0.14442583918571472,0.1249442845582962,-0.1969672292470932,-0.21193528175354004,-0.06588132679462433,0.1864870935678482,-0.22969524562358856,-0.18588967621326447,-0.08978234231472015,0.25164294242858887,-0.12310296297073364,-0.11544115841388702,-0.12641148269176483,0.39714527130126953,-0.23915797472000122,-0.17891660332679749,-0.1564171314239502,0.2079521119594574,-0.21129077672958374,-0.10996681451797485,-0.09128686785697937,0.3166126608848572,-0.3772723972797394,-0.11577853560447693,-0.10063859820365906,0.16806864738464355,-0.14258936047554016,-0.16337266564369202,0.09089833498001099,0.3114536702632904,-0.13219135999679565,-0.21069970726966858,0.009076595306396484,0.3187813460826874,-0.17697980999946594,-0.14514511823654175,0.050930678844451904,0.499716192483902,-0.18168935179710388,-0.10527229309082031,-0.06707492470741272,0.14010828733444214,-0.11167138814926147,-0.03632558882236481,-0.03693082928657532,0.2146964967250824,-0.23525309562683105,-0.20555633306503296,-0.14225904643535614,0.26539379358291626
