time,veh_u,veh_v,model_T_lon_100.pt,model_T_lon_101.pt,model_T_lon_102.pt,model_T_lon_103.pt,model_T_lon_104.pt,model_T_lon_105.pt,model_T_lon_106.pt,model_T_lon_107.pt,model_T_lon_108.pt,model_T_lon_109.pt,model_T_lon_110.pt,model_T_lon_111.pt,model_T_lon_112.pt,model_T_lon_113.pt,model_T_lon_114.pt,model_T_lon_115.pt,model_T_lon_116.pt,model_T_lon_117.pt,model_T_lon_118.pt,model_T_lon_119.pt,model_T_lon_120.pt,model_T_lon_121.pt,model_T_lon_122.pt,model_T_lon_123.pt,model_T_lon_124.pt,model_T_lon_125.pt,model_T_lon_126.pt,model_T_lon_127.pt,model_T_lon_64.pt,model_T_lon_65.pt,model_T_lon_66.pt,model_T_lon_67.pt,model_T_lon_68.pt,model_T_lon_69.pt,model_T_lon_70.pt,model_T_lon_71.pt,model_T_lon_72.pt,model_T_lon_73.pt,model_T_lon_74.pt,model_T_lon_75.pt,model_T_lon_76.pt,model_T_lon_77.pt,model_T_lon_78.pt,model_T_lon_79.pt,model_T_lon_80.pt,model_T_lon_81.pt,model_T_lon_82.pt,model_T_lon_83.pt,model_T_lon_84.pt,model_T_lon_85.pt,model_T_lon_86.pt,model_T_lon_87.pt,model_T_lon_88.pt,model_T_lon_89.pt,model_T_lon_90.pt,model_T_lon_91.pt,model_T_lon_92.pt,model_T_lon_93.pt,model_T_lon_94.pt,model_T_lon_95.pt,model_T_lon_96.pt,model_T_lon_97.pt,model_T_lon_98.pt,model_T_lon_99.pt
0.0,0.02873,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.01,0.02754,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.02,0.02624,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.03,0.02485,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.04,0.02337,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.05,0.0218,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.06,0.02015,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.07,0.01842,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.08,0.01664,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
0.09,0.0148,0.0,-0.16017641127109528,-0.19317153096199036,-0.166447252035141,-0.17887862026691437,-0.10520090162754059,-0.18050119280815125,-0.11776280403137207,-0.04569169878959656,-0.18461856245994568,-0.18284150958061218,-0.14403505623340607,-0.08964142203330994,-0.20779740810394287,-0.14108988642692566,-0.14839956164360046,-0.174467995762825,-0.18055589497089386,-0.19807755947113037,-0.08086200058460236,-0.11604022979736328,-0.20468910038471222,-0.17607353627681732,-0.12161652743816376,-0.17634496092796326,-0.1033933162689209,-0.09345807135105133,-0.14027242362499237,-0.0012960955500602722,-0.21414095163345337,-0.1660303771495819,-0.18864887952804565,-0.18788281083106995,-0.17028969526290894,-0.09474164247512817,-0.17064157128334045,-0.037363529205322266,-0.2978864014148712,-0.08364289999008179,-0.14044925570487976,-0.16887551546096802,-0.12356045842170715,-0.13998517394065857,-0.02081197500228882,0.061552613973617554,-0.11297106742858887,-0.2023974359035492,-0.02599477767944336,0.03282591700553894,-0.14476248621940613,-0.11691424250602722,0.03667992353439331,-0.023716062307357788,-0.14152511954307556,-0.08950972557067871,-0.09761765599250793,-0.058374226093292236,-0.08642101287841797,-0.02811397612094879,-0.05991390347480774,-0.05630430579185486,-0.18255555629730225,-0.17980992794036865,-0.168728306889534,-0.2053939402103424
