Time,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.24355,0.11225,0.11225,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02873,0
0.01,0.21154,0.11982,0.11982,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02754,0
0.02,0.17242,0.1159,0.1159,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02624,0
0.03,0.12987,0.12384,0.12384,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02485,0
0.04,0.11383,0.13543,0.13543,0.00195,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.47368,21.47368,0,0,0.02337,0
0.05,0.07868,0.13543,0.13543,0,0,0,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0.0218,0
0.06,0.04771,0.13162,0.13162,0.00195,0,0,0,0,0,0,0,0,0,0,27.6,27.6,21.52632,21.52632,0,0,0.02015,0
0.07,0.01633,0.1472,0.1472,0.00195,0,0,0,0,0,0,0,0,0,0,27.6,27.6,21.52632,21.52632,0,0,0.01842,0
0.08,0.02003,0.14323,0.14323,0.00195,0,0,0,0,0,0,0,0,0,0,27.6,27.6,21.52632,21.52632,0,0,0.01664,0
0.09,0,0.1355,0.1355,0.00196,0,0.00198,0,0,0,0,0,0,0,0,27.63333,27.63333,21.57895,21.57895,0,0,0.0148,0
0.1,0,0.15132,0.15132,0.00196,0,0.00194,0,0,0,0,0,0,0,0,27.6,27.6,21.52632,21.52632,0,0,0.01292,0
0.11,0,0.16287,0.16287,0.00392,0,0.00197,0,0,0,0,0,0,0,0,27.6,27.6,21.52632,21.52632,0,0,0.01101,0
0.12,0,0.15111,0.15111,0.00195,0,0,0,0,0,0,0,0,0,0,27.6,27.6,21.52632,21.52632,0,0,0,0
0.13,0,0.15536,0.15536,0.00196,0,0.00194,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.14,0,0.15538,0.15538,0.00196,0,0.00198,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.15,0,0.16302,0.16302,0.00196,0,0.00198,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.16,0,0.1515,0.1515,0.00196,0,0.00198,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.17,0,0.14778,0.14778,0.00196,0,0.00198,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.18,0,0.16319,0.16319,0.00196,0,0.00198,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.19,0,0.15158,0.15158,0.00196,0,0.00198,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.2,0,0.15193,0.15193,0,0,0.00202,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.21,0.01089,0.15965,0.15965,0,0,0.00199,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.22,0.01479,0.15965,0.15965,0,0,0.00202,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.23,0.02728,0.14036,0.14036,0,0,0.00202,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.24,0.05873,0.15214,0.15214,0,0,0.00202,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.25,0.07791,0.15594,0.15594,0,0,0.00202,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0
0.26,0.08209,0.15212,0.15212,0,0,0.00202,0,0,0,0,0,0,0,0,27.56667,27.56667,21.52632,21.52632,0,0,0,0.00114
0.27,0.11034,0.14458,0.14458,0,0,0,0,0,0,0,0,0,0.17114,0.17114,27.56667,27.56667,21.52632,21.52632,0,0,0,0.00124
0.28,0.13322,0.14832,0.14832,0,0,0,0,0,0,0,0,0,0.17114,0.17114,27.56667,27.56667,21.52632,21.52632,0,0,0,0.00128
0.29,0.14493,0.14831,0.14831,0,0,0.00202,0,0,0,0,0,0,0.17114,0.17114,27.56667,27.56667,21.52632,21.52632,0,0,0,0.00127
0.3,0.15735,0.13681,0.13681,0,0,0,0,0,0,0,0,0,0.17114,0.17114,27.56667,27.56667,21.52632,21.52632,0,0,0,0.00121
0.31,0.19243,0.14069,0.14069,0,0,0.00203,0,0,0,0,0,0,0.17114,0.17114,27.53333,27.53333,21.47368,21.47368,0,0,0,0.00112
