Time,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0.64466,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01481,0,0.05468,0
0.01,0.56292,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01472,0,0.05407,0
0.02,0.49262,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05326,0
0.03,0.42552,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01468,0,0.05224,0
0.04,0.37105,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01468,0,0.051,0
0.05,0.32453,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.0147,0,0.04955,0
0.06,0.27794,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01472,0,0.04787,0
0.07,0.21922,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01476,0,0.04597,0
0.08,0.13713,0,0,0,0,0.00195,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01483,0,0.04385,0
0.09,0.09034,0,0,0.00196,0,0.00194,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01495,0,0.04152,0
0.1,0.03893,0,0,0.00197,0,0.00389,0,0,0,0,0,0,0,0,13.93333,13.93333,10.84211,10.84211,0.01515,0,0.03898,0
0.11,0.00783,0.00636,0.00636,0.00197,0,0.00389,0,0,0,0,0,0,0,0,13.93333,13.93333,10.89474,10.89474,0.01534,0,0.03624,0
0.12,0,0.01819,0.01819,0.00393,0,0.00388,0,0,0,0,0,0,0,0,14.06667,14.06667,10.94737,10.94737,0.01552,0,0.03333,0
0.13,0,0.01051,0.01051,0.00393,0,0.00388,0,0,0,0,0,0,0,0,14.23333,14.23333,11.05263,11.05263,0.01567,0,0.03024,0
0.14,0,0.01834,0.01834,0.00392,0,0.00193,0,0,0,0,0,0,0,0,14.43333,14.43333,11.21053,11.21053,0.01579,0,0.027,0
0.15,0,0,0,0.00392,0,0.00193,0,0,0,0,0,0,0,0,14.73333,14.73333,11.42105,11.42105,0.01591,0,0.02363,0
0.16,0,0.0104,0.0104,0.00392,0,0.00193,0,0,0,0,0,0,0,0,14.93333,14.93333,11.57895,11.57895,0.01601,0,0.02015,0
0.17,0,0.02212,0.02212,0.00392,0,0.00193,0,0,0,0,0,0,0,0,15.16667,15.16667,11.73684,11.73684,0.01612,0,0.01659,0
0.18,0,0.01831,0.01831,0.00586,0,0,0,0,0,0,0,0,0,0,15.4,15.4,11.94737,11.94737,0.0162,0,0.01296,0
0.19,0,0.02994,0.02994,0.00391,0,0,0,0,0,0,0,0,0,0,15.66667,15.66667,12.15789,12.15789,0.01625,0,0,0
0.2,0,0.02629,0.02629,0.00391,0,0,0,0,0,0,0.17096,0.17096,0.17114,0.17114,15.9,15.9,12.31579,12.31579,0.01625,0,0,0
0.21,0,0.05392,0.05392,0.00391,0,0,0,0,0,0,0.17096,0.17096,0.17114,0.17114,16.06667,16.06667,12.47368,12.47368,0.01622,0,0,0
0.22,0,0.04632,0.04632,0.00391,0,0,0,0,0,0,0.17096,0.17096,0.17114,0.17114,16.2,16.2,12.57895,12.57895,0.01608,0,0,0
0.23,0,0.02261,0.02261,0.00391,0,0,0,0,0,0,0.17096,0.17096,0.17114,0.17114,16.36667,16.36667,12.68421,12.68421,0.01583,0,0,0
