Time,imu_COG_acc_x,imu_COG_acc_y,imu_COG_acc_z,imu_COG_gyro_roll_rate,imu_COG_gyro_pitch_rate,imu_COG_gyro_yaw_rate,wheel_speed_FL,wheel_speed_FR,wheel_speed_RL,wheel_speed_RR,drive_torque_FL,drive_torque_FR,drive_torque_RL,drive_torque_RR,brake_pressure_FL,brake_pressure_FR,brake_pressure_RL,brake_pressure_RR,rwa_FM,rwa_RM,veh_u,veh_v
0,0,0.04942,0.04942,0.00391,0,0,0,0,0,0,0,0,0,0,29,29,22.63158,22.63158,0,0,0.03355,0.00667
0.01,0,0.03768,0.03768,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,29,29,22.63158,22.63158,0,0,0.02996,0.0068
0.02,0,0.04165,0.04165,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,28.93333,28.93333,22.52632,22.52632,0,0,0.02634,0.00691
0.03,0,0.04566,0.04566,0.00391,0,0,0,0,0,0,0,0,0,0,28.93333,28.93333,22.52632,22.52632,0,0,0.02274,0.00698
0.04,0,0.04566,0.04566,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,28.93333,28.93333,22.52632,22.52632,0,0,0.01916,0.00702
0.05,0,0.04965,0.04965,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,28.9,28.9,22.52632,22.52632,0,0,0.01565,0.00702
0.06,0,0.04568,0.04568,0.00391,0,0,0,0,0,0,0,0,0.17114,0.17114,28.9,28.9,22.52632,22.52632,0,0,0.01221,0.00698
0.07,0,0.04584,0.04584,0.00195,0,0,0,0,0,0,0,0,0.17114,0.17114,28.9,28.9,22.52632,22.52632,0,0,0,0.00691
0.08,0,0.04599,0.04599,0.00195,0,0,0,0,0,0,0,0,0,0,28.9,28.9,22.52632,22.52632,0,0,0,0.00679
0.09,0,0.04214,0.04214,0.00195,0,0,0,0,0,0,0,0,0.17114,0.17114,28.86667,28.86667,22.47368,22.47368,0,0,0,0.00664
0.1,0,0.04614,0.04614,0.00195,0,0,0,0,0,0,0,0,0.17114,0.17114,28.8,28.8,22.42105,22.42105,0,0,0,0.00645
0.11,0.0065,0.03841,0.03841,0.00195,0,0,0,0,0,0,0,0,0.17114,0.17114,28.66667,28.66667,22.31579,22.31579,0,0,0,0.00623
0.12,0.01054,0.04626,0.04626,0.00195,0,0,0,0,0,0,0,0,0.17114,0.17114,28.56667,28.56667,22.21053,22.21053,0,0,0,0.00596
0.13,0.01501,0.04644,0.04644,0,0,0,0,0,0,0,0,0,0.17114,0.17114,28.4,28.4,22.05263,22.05263,0,0,0,0.00567
0.14,0.04276,0.05047,0.05047,0,0,0,0,0,0,0,0,0,0.17114,0.17114,28.2,28.2,21.78947,21.78947,0,0,0,0.00534
0.15,0.07805,0.05442,0.05442,0,0,0.00202,0,0,0,0,0,0,0.17114,0.17114,27.8,27.8,21.42105,21.42105,0,0,0,0.00499
0.16,0.10163,0.04665,0.04665,0,0,0,0,0,0,0,0,0,0.17114,0.17114,27.26667,27.26667,20.84211,20.84211,0,0,0,0.00461
0.17,0.11369,0.04676,0.04676,0,0,0.00199,0,0,0,0,0,0,0.17114,0.17114,26.56667,26.56667,20.15789,20.15789,0,0,0,0.00421
0.18,0.12171,0.05463,0.05463,0,0,0.00202,0,0,0,0,0,0,0.17114,0.17114,25.7,25.7,19.36842,19.36842,0,0,0,0.00379
0.19,0.14926,0.04688,0.04688,0,0,0.00199,0,0,0,0,0,0,0.17114,0.17114,24.7,24.7,18.47368,18.47368,0,0,0,0.00336
0.2,0.20024,0.04304,0.04304,0,0,0,0,0,0,0,0,0,0.17114,0.17114,23.6,23.6,17.57895,17.57895,0,0,0,0.00292
