time,veh_u,veh_v,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,model_LSTM_lon_37.pt,model_LSTM_lon_38.pt,model_LSTM_lon_39.pt,model_LSTM_lon_40.pt,model_LSTM_lon_41.pt,model_LSTM_lon_42.pt,model_LSTM_lon_43.pt,model_LSTM_lon_44.pt,model_LSTM_lon_45.pt,model_LSTM_lon_46.pt,model_LSTM_lon_47.pt,model_LSTM_lon_48.pt,model_LSTM_lon_49.pt,model_LSTM_lon_50.pt,model_LSTM_lon_51.pt,model_LSTM_lon_52.pt,model_LSTM_lon_53.pt,model_LSTM_lon_54.pt,model_LSTM_lon_55.pt,model_LSTM_lon_56.pt,model_LSTM_lon_57.pt,model_LSTM_lon_58.pt,model_LSTM_lon_59.pt,model_LSTM_lon_60.pt,model_LSTM_lon_61.pt,model_LSTM_lon_62.pt,model_LSTM_lon_63.pt
0.0,0.05073,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.01,0.04555,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.02,0.04022,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.03,0.0348,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.04,0.02931,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.05,0.0238,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.06,0.0183,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.07,0.01284,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.08,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.09,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.1,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.11,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.12,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.13,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.14,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.15,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.16,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.17,0.0,0.0,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.18,0.0,0.00166,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.19,0.0,0.00241,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.2,0.0,0.0031,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.21,0.0,0.00374,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.22,0.0,0.00432,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.23,0.0,0.00485,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.24,0.0,0.00532,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.25,0.0,0.00574,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.26,0.0,0.0061,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.27,0.0,0.0064,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
0.28,0.0,0.00665,0.012801021337509155,0.009585410356521606,0.09083697199821472,0.731998085975647,-0.0026570409536361694,0.017131000757217407,0.11671365052461624,0.6150447130203247,0.010440245270729065,0.1241307258605957,0.1437634527683258,0.7283565998077393,0.000594528391957283,0.02635321579873562,0.11459943652153015,0.6934026479721069,0.010543614625930786,0.0027847886085510254,0.08761163055896759,0.7187843918800354,0.03052811324596405,0.015839919447898865,0.04990779608488083,0.6429421305656433,0.01532810926437378,0.016776330769062042,0.09038777649402618,0.6744328141212463,0.03881663829088211,0.015623249113559723,0.08245507627725601,0.6424531936645508
