time,veh_u,veh_v,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,model_LSTM_lon_37.pt,model_LSTM_lon_38.pt,model_LSTM_lon_39.pt,model_LSTM_lon_40.pt,model_LSTM_lon_41.pt,model_LSTM_lon_42.pt,model_LSTM_lon_43.pt,model_LSTM_lon_44.pt,model_LSTM_lon_45.pt,model_LSTM_lon_46.pt,model_LSTM_lon_47.pt,model_LSTM_lon_48.pt,model_LSTM_lon_49.pt,model_LSTM_lon_50.pt,model_LSTM_lon_51.pt,model_LSTM_lon_52.pt,model_LSTM_lon_53.pt,model_LSTM_lon_54.pt,model_LSTM_lon_55.pt,model_LSTM_lon_56.pt,model_LSTM_lon_57.pt,model_LSTM_lon_58.pt,model_LSTM_lon_59.pt,model_LSTM_lon_60.pt,model_LSTM_lon_61.pt,model_LSTM_lon_62.pt,model_LSTM_lon_63.pt
0.0,0.02213,0.02112,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.01,0.02182,0.01911,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.02,0.02141,0.01713,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.03,0.02088,0.01519,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.04,0.02024,0.0133,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.05,0.01948,0.01147,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.06,0.01861,0.00972,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.07,0.01763,0.00805,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.08,0.01655,0.00649,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
0.09,0.01536,0.00502,0.0021783113479614258,0.0037620961666107178,0.004135817289352417,0.012083172798156738,-0.0019315630197525024,0.014232173562049866,0.005795300006866455,0.012913495302200317,0.004987038671970367,0.08568812906742096,0.06302715092897415,0.04304462671279907,-0.001483900472521782,0.02013641782104969,0.03432665765285492,0.07821886986494064,-0.012077584862709045,-0.007314413785934448,0.005764856934547424,0.012094393372535706,0.011039897799491882,0.006906032562255859,-0.008131280541419983,0.006440460681915283,0.006176210939884186,0.01492830365896225,0.015384793281555176,0.04038529843091965,0.017568951472640038,0.009395178407430649,0.017471641302108765,0.03417092561721802
