time,veh_u,veh_v,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,model_LSTM_lon_37.pt,model_LSTM_lon_38.pt,model_LSTM_lon_39.pt,model_LSTM_lon_40.pt,model_LSTM_lon_41.pt,model_LSTM_lon_42.pt,model_LSTM_lon_43.pt,model_LSTM_lon_44.pt,model_LSTM_lon_45.pt,model_LSTM_lon_46.pt,model_LSTM_lon_47.pt,model_LSTM_lon_48.pt,model_LSTM_lon_49.pt,model_LSTM_lon_50.pt,model_LSTM_lon_51.pt,model_LSTM_lon_52.pt,model_LSTM_lon_53.pt,model_LSTM_lon_54.pt,model_LSTM_lon_55.pt,model_LSTM_lon_56.pt,model_LSTM_lon_57.pt,model_LSTM_lon_58.pt,model_LSTM_lon_59.pt,model_LSTM_lon_60.pt,model_LSTM_lon_61.pt,model_LSTM_lon_62.pt,model_LSTM_lon_63.pt
0.0,0.0,0.0047,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.01,0.0,0.00433,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.02,0.0,0.00397,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.03,0.0,0.00362,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.04,0.0,0.00327,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.05,0.0,0.00294,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.06,0.0,0.00263,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.07,0.0,0.00233,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.08,0.0,0.00204,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
0.09,0.0,0.00178,0.04570522904396057,0.049656838178634644,0.043375253677368164,0.16734910011291504,0.03419919312000275,0.039957404136657715,0.02823460102081299,0.08567547053098679,0.04679174721240997,0.21146339178085327,0.3064284324645996,0.18974274396896362,0.03751441836357117,0.05416998267173767,0.06975334882736206,0.15559551119804382,0.014833614230155945,0.02505454421043396,0.034780919551849365,0.06827546656131744,0.04097186028957367,0.04233059287071228,0.01345314085483551,0.07256340980529785,0.03546252101659775,0.05313435196876526,0.04847912862896919,0.0958447977900505,0.05383714288473129,0.04824841395020485,0.0413941964507103,0.0978260412812233
